科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"182,018,655.71","267,774,944.63","161,330,717.19","184,005,256.57","187,942,498.48","212,995,907.04","192,729,131.42","225,944,346.60","198,696,714.61","203,165,149.72","236,189,847.20","254,194,445.34","295,204,982.42","537,613,753.96","397,928,300.67","321,406,595.92","475,665,762.06","518,191,531.62","609,792,323.75","661,936,381.58","436,938,098.66","600,165,021.09","653,105,112.98","823,759,361.11","968,861,537.41","936,026,788.00","1,016,936,293.71","581,450,463.67","315,286,763.19","552,344,319.98","933,374,996.73","741,869,091.36","475,402,690.71","472,226,014.69"
应付职工薪酬,"33,127,625.15","40,246,567.83","40,957,902.17","30,919,096.23","83,678,190.23","50,631,268.97","75,631,511.37","82,073,479.66","131,690,170.05","57,942,308.23","58,137,076.51","68,400,583.41","117,292,923.23","64,575,439.06","76,746,963.34","99,690,021.85","153,090,035.08","87,228,530.21","96,872,205.96","118,217,377.58","180,628,173.95","123,411,005.79","122,798,556.09","143,867,124.11","214,209,719.42","88,293,565.85","109,707,178.02","137,604,182.93","228,430,661.29","102,243,098.80","119,063,769.55","143,882,064.44","250,668,300.78","60,379,584.43"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"65,031,006.62","114,767,877.93","46,499,927.23","66,825,214.67","154,914,443.03","101,671,115.64","82,996,864.16","80,635,258.02","83,917,133.10","96,707,797.92","68,069,817.44","39,866,001.59","73,953,249.60","45,246,974.16","43,877,556.82","27,883,266.20","65,815,804.00","73,128,224.01","54,834,913.82","53,691,679.72","67,389,593.27","45,719,830.13","39,489,778.97","33,237,129.09","61,070,098.34","44,239,043.93","63,543,760.76","78,250,831.66","114,922,450.93","49,315,426.98","44,783,646.82","50,701,027.86","127,314,759.93","72,348,248.37"
应收利息,"1,383,569.12","1,961,462.90","185,787.95","2,566,192.17","1,563,707.73","7,560,160.15","11,140,228.13","20,525,821.17","17,077,678.32","17,741,284.75","4,815,651.38","7,742,654.58","4,065,075.97","5,630,206.32","4,403,711.24","6,769,718.79","16,308,120.60","32,343,322.74","6,047,223.16","8,188,562.45","13,218,167.09","12,440,985.46","8,517,031.49","9,084,456.52","10,165,145.48","13,297,560.10","10,889,507.31","18,582,830.91","26,268,705.14","21,187,774.16","29,393,767.31","34,828,924.41","43,642,176.75","32,228,371.99"
应付利息,"4,301,050.03","33,260,314.85","63,252,904.24","10,613,725.61","68,309,952.01","95,121,134.66","31,449,145.74","92,928,917.00","197,604,619.49","294,916,768.05","153,286,369.21","99,696,645.57","194,319,909.95","298,002,971.50","152,389,689.16","95,354,097.99","188,015,798.98","290,364,387.38","151,732,298.49","67,404,771.53","132,295,618.54","205,146,735.26","165,041,110.64","71,718,878.30","143,719,858.67","204,779,395.99","159,116,843.26","69,800,713.01","164,961,241.06","216,388,799.78","164,820,511.49","80,909,842.42","182,382,996.32","248,887,837.89"
应收股利,"145,066,079.66","135,686,102.36","112,384,515.65","85,978,297.10","89,327,526.20","89,246,174.07","15,000,000.00","14,962,306.01","27,229,304.85","27,070,283.63","28,009,020.84","1,252,839.05","4,351,296.43","4,328,409.07","16,476,362.31","15,513,081.14","6,337,135.91","5,592,638.92","3,065,152.59","10,879,940.99","18,644,275.34","14,644,275.34","44,112,951.50","3,273,707.68","22,956,917.66","22,956,917.66","27,758,839.44","27,683,759.57","38,245,401.40","36,681,615.14","36,420,615.14","9,484,283.07","87,229,387.64","87,519,387.64"
应付股利,"16,323,341.64","17,391,890.78","6,524,374.22","738,291,885.54","6,791,885.54","6,791,885.54","228,091,885.54","6,791,885.54","98,686,047.77","98,686,047.77","365,500,123.04","8,477,560.65","83,181,864.80","81,252,704.96","302,552,704.96","77,512,800.63","85,947,458.51","86,774,156.13","356,124,839.47","83,564,308.40","73,114,454.27","73,114,454.27","250,198,340.27","5,823,440.22","67,388,950.20","67,345,064.20","487,819,064.20","6,970,045.70","76,661,039.64","75,251,631.16","268,571,266.94","10,122,398.75","93,770,654.70","93,770,654.70"
存货,"109,139,212.53","17,353,930.78","25,418,196.09","28,098,817.26","54,414,586.22","53,893,869.29","90,545,380.75","93,759,186.75","89,099,506.55","79,810,735.50","77,873,593.03","78,908,689.01","131,119,867.55","791,616,595.05","651,499,501.23","433,616,364.78","414,139,590.18","348,148,956.79","656,545,733.30","746,656,656.41","965,168,857.46","953,876,675.35","1,007,113,846.05","931,646,718.12","936,271,014.10","927,696,130.89","700,292,102.07","556,545,231.92","451,326,094.61","438,305,319.62","395,687,255.07","632,627,064.04","702,685,534.58","406,815,658.83"
其他应付款,"314,281,387.28","346,089,296.61","297,017,965.63","274,673,922.61","2,854,050,840.24","2,621,683,469.26","2,552,497,369.17","1,981,401,707.09","917,684,830.77","764,644,266.80","894,161,929.74","904,531,236.64","853,633,931.38","867,789,899.80","741,245,915.58","911,798,113.61","844,444,268.52","751,777,511.12","748,552,158.19","769,522,551.30","669,983,218.09","630,534,864.08","783,347,039.70","712,241,928.85","585,807,063.52","574,393,889.98","524,670,710.71","507,160,205.43","516,421,553.09","464,949,052.31","505,351,967.77","483,459,396.62","533,050,100.81","504,538,415.34"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,"3,588,150.00",,,,,,"4,864,200.00","4,869,000.00","5,610,000.00","5,610,000.00","1,005,610,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00",,,,,,,"65,820,000.00","65,820,000.00","65,820,000.00","65,820,000.00",,,,,,,,
一年内到期的非流动负债,"89,914,030.79","135,000,000.00","60,000,000.00","30,000,000.00","20,000,000.00","20,000,000.00","50,000,000.00","50,000,000.00","210,000,000.00","180,000,000.00","430,000,000.00","430,000,000.00","545,000,000.00","470,000,000.00","2,810,718,626.87","2,812,150,796.29","3,208,791,625.50","3,210,793,522.73","955,683,180.91","958,301,065.33","553,387,648.39","545,101,800.15","517,171,133.43","267,213,180.74","527,771,479.16","278,349,809.64","1,740,307,082.76","739,700,298.68","1,047,523,521.42","535,760,912.27","844,484,353.64","3,496,240,099.67","4,158,328,072.94","3,734,256,674.23"
其他流动资产,"114,000,000.00","135,000,000.00","47,800,000.00","120,800,000.00","68,000,000.00","13,000,000.00","20,969,565.58","7,969,565.58","702,830,000.00","3,850,000.00","3,850,000.00","4,870,000.00","4,870,000.00","9,460,000.00","231,789,660.92","67,161,693.69","1,091,825,294.05","1,243,754,470.95","159,168,944.01","58,350,548.57","705,106,362.22","199,521,660.96","205,160,925.21","302,988,476.10","91,954,813.36","321,850,213.22","443,609,867.92","1,168,189,210.51","508,815,328.87","973,364,697.53","1,669,302,730.15","1,031,819,204.97","255,836,964.53","195,954,756.64"
其他流动负债,,,,,,,,,"200,000,000.00","200,000,000.00",,"160,000,000.00","160,000,000.00","160,000,000.00",,,,,,,"1,003,828,573.32","1,013,387,868.06","1,025,967,142.16","2,045,267,587.76","2,014,689,463.02","1,967,643,373.37","2,050,023,790.24","4,053,644,023.10","3,038,041,251.61","3,060,935,918.30",,,,
流动资产合计,"1,158,196,345.08","1,332,484,916.89","1,509,781,711.54","1,751,628,297.32","4,261,694,903.83","3,949,011,017.64","6,265,732,376.12","7,605,026,716.57","3,897,527,421.10","4,109,329,333.06","3,406,624,645.64","3,309,366,041.36","4,713,189,889.91","5,399,145,550.11","5,420,960,840.67","5,161,949,645.30","4,985,594,385.82","5,066,342,720.45","4,369,757,229.88","4,353,650,671.75","5,878,715,559.46","6,080,930,675.25","5,716,848,674.67","6,241,987,532.95","6,258,683,119.73","9,716,812,121.61","9,616,891,090.06","10,040,809,279.44","9,162,323,365.42","10,223,665,588.52","10,374,620,560.24","10,322,243,370.38","10,439,083,492.93","9,026,558,230.32"
流动负债合计,"1,268,469,688.98","855,186,006.97","635,026,732.58","1,668,757,100.67","4,689,401,254.12","4,526,447,296.11","5,062,737,254.06","4,172,290,531.05","2,767,638,659.87","2,766,220,724.23","2,837,174,191.30","2,940,235,798.27","3,591,969,549.48","4,103,032,954.99","5,185,154,610.85","4,901,010,735.79","5,484,643,177.30","5,283,116,046.24","3,440,699,668.53","3,121,235,266.60","4,332,730,713.96","3,813,060,632.46","4,205,656,997.26","4,549,918,885.51","4,911,232,046.03","4,549,769,428.30","6,424,446,280.35","6,850,667,341.95","6,147,463,249.95","6,909,448,486.74","6,293,093,117.04","8,607,569,027.11","9,193,179,352.15","8,272,458,302.81"
可供出售金融资产,"58,482,159.70","16,565,327.39","30,224,043.00","24,957,862.50","26,804,054.61","37,454,735.30","42,507,549.92","34,985,799.86","26,577,769.81","26,322,123.13","23,916,958.92","20,530,983.58","18,924,264.64","20,210,231.26","17,500,358.66","19,344,814.95","174,907,551.61","171,132,759.53","236,315,611.76","236,145,354.80","233,428,161.08","333,103,384.68","156,079,544.56","153,462,445.01","154,014,686.92","154,027,378.95","153,586,303.99","153,641,073.98","155,844,671.60","155,708,054.13","159,865,657.39","159,796,223.52","159,423,791.18","158,766,129.81"
长期借款,"1,529,901,200.00","2,023,376,920.00","524,316,882.60","942,033,124.92","2,392,963,068.52","2,824,151,567.07","3,565,961,757.04","3,562,140,744.06","2,198,487,363.93","2,223,281,703.19","1,995,402,340.29","1,999,253,935.77","1,708,360,253.42","1,732,023,649.24","1,671,380,559.72","1,669,027,201.36","1,393,401,245.21","1,401,991,330.40","2,782,010,023.77","2,782,010,023.77","2,827,010,023.77","2,836,971,911.85","2,611,010,023.77","2,611,010,023.77","2,351,010,023.77","2,341,010,023.77","652,010,023.77","352,010,023.77","147,010,023.77","137,010,023.77","732,010,023.77","786,010,023.77","2,581,543,935.59","1,997,560,464.10"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,"2,476,729,514.52","2,479,109,776.51","2,481,670,772.08","2,482,899,282.85","4,809,199,022.11","7,434,662,259.40","7,829,944,589.64","7,833,461,387.41","7,837,106,621.80","7,840,779,078.56","7,844,512,916.99","7,848,172,547.24","5,357,115,895.79","5,359,554,363.02","4,963,843,320.56","4,965,722,024.93","4,967,634,142.15","4,969,588,885.77","4,971,625,629.16","5,736,412,800.80","5,754,922,752.00","5,750,780,840.78","5,763,754,605.64","5,831,235,153.69","5,772,174,214.90","5,770,869,626.00","5,779,081,112.06","5,785,470,778.09","6,052,573,923.27","3,403,536,285.53","3,404,498,647.79","3,405,440,089.12"
长期应收款,,,,,,,,,,,,,,,,,,,"24,588,407.36","23,459,951.12","22,544,798.38","22,808,912.18","22,286,458.66","23,585,129.28","18,018,915.80","19,923,916.77","6,000,000.00","6,000,000.00","11,500,000.00","11,500,000.00","11,500,000.00","11,500,000.00",,
长期应付款,,,"11,846,400.00","7,941,050.00","7,941,050.00","7,941,050.00","4,035,700.00","4,035,700.00","4,035,700.00","4,035,700.00","130,350.00","130,350.00","130,350.00","130,350.00",,"16,486,526.39","12,666,979.84","11,882,323.34","16,365,409.24","60,205,512.43","59,886,723.51","57,104,370.74","53,721,771.41","50,365,540.30","55,021,113.62","52,480,158.11","50,248,936.66","77,884,364.06","43,138,081.48","40,685,849.41","37,212,242.60","34,650,416.40",,
长期股权投资,"1,722,933,209.68","2,131,846,787.21","2,394,579,100.94","3,090,124,213.65","3,313,648,446.59","3,443,800,163.89","3,217,984,487.27","3,298,417,743.25","3,330,743,027.00","3,328,881,365.92","3,650,717,273.64","3,811,521,895.51","3,833,024,763.55","3,967,197,956.30","4,016,811,998.64","4,046,656,392.72","3,892,666,681.01","3,862,436,440.28","3,847,380,840.48","3,836,401,486.12","3,873,207,058.31","4,103,324,500.61","4,093,571,233.02","4,131,584,834.37","4,731,659,905.46","4,832,978,891.27","4,834,099,716.15","4,849,148,849.47","4,902,156,720.70","5,009,088,834.51","5,035,114,034.68","5,094,989,078.26","4,181,438,137.97","4,212,166,658.43"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"1,023,551,492.14","986,754,501.91","911,330,271.29","900,640,851.47","883,406,540.44","878,180,274.79","696,895,669.36","692,699,272.95","686,187,265.49","681,676,235.30","677,749,989.31","673,533,974.12","699,831,842.42","695,215,491.00","690,779,172.03","692,992,803.65","697,137,339.31","692,611,145.18","689,232,146.99","685,432,483.54","681,660,028.98","677,122,876.20","672,535,723.42","667,998,570.64","663,610,456.30","659,071,758.88","654,533,061.46","649,994,364.04","645,455,657.62","640,916,960.20","636,378,271.78","631,839,574.36","710,512,216.76","705,477,488.57"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"4,592,269,292.47","4,381,754,204.35","4,509,910,455.78","4,644,155,034.71","8,929,837,715.51","9,589,333,521.67","11,069,512,316.24","11,419,555,894.11","11,911,976,078.46","11,742,741,339.39","11,585,311,929.60","12,254,518,936.10","12,773,054,294.56","12,664,396,562.33","13,685,239,881.25","13,721,504,247.39","14,055,550,428.58","13,893,909,668.97","14,188,867,607.73","14,140,765,649.47","14,766,393,409.27","14,604,470,800.40","14,518,841,871.28","14,357,203,602.70","14,333,551,893.37","14,326,522,660.87","14,167,253,965.60","14,006,292,469.19","13,974,066,537.95","13,812,663,563.86","13,643,357,463.25","13,481,194,724.15","16,857,245,435.83","16,657,697,575.82"
递延所得税负债,"6,897,260.06","29,444,208.22","14,408,109.40","13,690,350.83","74,672,592.27","77,868,812.98","78,055,052.08","77,696,172.81","77,337,293.53","76,978,414.25","76,510,975.22","76,119,528.01","75,717,224.83","75,325,777.63","13,234,330.41","12,842,883.20","12,451,436.00","12,059,988.79","11,668,541.58","11,277,094.38","10,086,937.73","9,643,775.52","9,304,043.31","8,964,311.11","11,731,632.17","11,357,423.30","11,975,130.02","11,600,921.15","13,843,600.37","13,469,391.48","14,164,948.76","13,817,987.92","117,258,611.27","114,676,911.27"
在建工程,"1,089,913,991.17","1,234,139,558.82","1,567,257,460.96","1,603,154,961.52","4,617,098,892.35","4,691,551,069.65","5,204,719,057.15","5,407,903,403.13","5,325,978,500.87","5,365,258,418.08","5,618,120,939.97","5,144,110,016.65","4,689,753,318.12","4,758,085,831.54","2,519,944,530.39","2,645,973,558.25","2,547,712,504.06","2,612,533,508.37","2,252,007,356.34","2,254,916,851.38","1,555,093,364.31","1,609,176,247.85","2,297,686,708.83","1,731,455,849.04","1,837,213,589.39","1,569,036,321.84","1,625,792,151.17","1,649,521,900.33","1,616,008,035.15","1,615,624,663.83","1,731,005,768.44","1,788,947,341.19","2,260,609,738.57","2,298,661,372.94"
其他非流动负债,"789,452,593.59","758,592,072.21","705,957,930.77","703,078,571.73","688,478,086.57","679,653,986.17","670,829,885.77","674,687,625.37","656,746,024.14","647,875,432.56","641,204,340.98","635,089,749.40","633,098,324.44","619,223,732.87","620,349,141.30","611,474,549.73","697,817,896.11","694,169,896.71","679,509,176.97","676,504,127.84","97,036,185.00","97,036,185.00","97,036,185.00","97,036,185.00","102,772,498.43","102,772,498.43","76,161,909.86","76,161,909.86","99,241,941.00","106,043,139.69","96,552,097.00","95,258,416.00","98,915,093.00","97,700,878.00"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"2,326,251,053.65","2,811,413,200.43","3,733,258,837.29","4,145,852,873.99","5,645,725,569.44","6,072,514,699.07","9,128,081,417.00","11,753,222,501.64","10,766,550,971.24","10,785,632,637.41","10,550,354,628.29","10,551,372,641.74","10,261,819,069.68","10,274,876,056.98","7,662,079,927.22","7,669,385,523.70","7,080,180,877.72","7,085,825,564.17","8,457,187,293.71","8,499,585,644.19","8,532,442,912.25","9,292,093,618.00","9,069,390,262.73","9,055,628,549.22","8,849,371,682.32","8,892,676,244.56","7,104,056,618.64","6,828,916,926.84","6,648,286,756.79","6,639,032,363.41","7,504,937,516.16","4,910,626,733.82","6,772,298,380.12","6,178,910,628.84"
固定资产清理,,,,"2,843.26",,,"7,734,701.84","7,734,701.84","3,768,517.64","34,226,574.11","48,277,767.64","46,640,296.85","36,058,083.28","8,150,653.21","7,791,530.23","8,041,314.44","888,514.14","1,692,010.51","4,663,046.84","4,780,810.67","1,760,200.88","1,764,163.07","1,908,875.24","1,926,269.25","3,100,470.31","3,169,912.50","3,977,940.99","4,275,104.79","2,682,824.71","3,569,876.48","3,497,210.07","3,606,630.16","3,680,222.04","3,826,678.85"
负债合计,"3,594,720,742.63","3,666,599,207.40","4,368,285,569.87","5,814,609,974.66","10,335,126,823.56","10,598,961,995.18","14,190,818,671.06","15,925,513,032.69","13,534,189,631.11","13,551,853,361.64","13,387,528,819.59","13,491,608,440.01","13,853,788,619.16","14,377,909,011.97","12,847,234,538.07","12,570,396,259.49","12,564,824,055.02","12,368,941,610.41","11,897,886,962.24","11,620,820,910.79","12,865,173,626.21","13,105,154,250.46","13,275,047,259.99","13,605,547,434.73","13,760,603,728.35","13,442,445,672.86","13,528,502,898.99","13,679,584,268.79","12,795,750,006.74","13,548,480,850.15","13,798,030,633.20","13,518,195,760.93","15,965,477,732.27","14,451,368,931.65"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"2,926,000,000.00","2,926,000,000.00","2,926,000,000.00","2,926,000,000.00","4,426,000,000.00","4,426,000,000.00","4,426,000,000.00","4,426,000,000.00","4,426,000,000.00","4,426,000,000.00","4,426,000,000.00","4,426,000,000.00","4,426,000,000.00","4,426,000,000.00","4,426,000,000.00","4,426,000,000.00","4,426,000,000.00","4,426,000,000.00","4,426,000,000.00","4,426,000,000.00","4,426,000,000.00","4,426,000,000.00","4,426,000,000.00","4,426,000,000.00","4,426,000,000.00","5,606,320,000.00","5,606,320,000.00","12,894,536,000.00","12,894,535,999.00","12,894,535,999.00","12,894,535,999.00","12,894,535,999.00","12,894,535,999.00","12,894,535,999.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"2,339,004,142.38","2,381,589,479.81","2,383,904,892.68","2,377,609,321.89","6,134,167,505.26","6,130,152,835.67","6,127,632,823.58","6,122,454,369.10","6,116,286,470.43","6,115,370,034.49","6,113,269,383.10","6,111,884,237.45","6,116,148,571.50","6,117,123,667.63","6,114,863,790.01","6,115,937,701.65","6,116,197,381.13","6,112,746,844.78","6,113,476,188.62","6,117,529,993.06","6,117,277,019.87","6,117,178,329.49","6,118,025,204.90","6,117,942,157.52","6,117,565,754.62","8,531,398,155.06","8,532,742,627.94","2,927,639,023.55","2,930,944,685.96","2,931,975,189.09","2,933,142,514.17","2,933,254,669.41","2,928,604,715.37","2,897,482,920.93"
无形资产,"231,661,653.78","321,282,039.67","342,804,467.53","343,290,140.28","472,017,152.49","458,858,498.36","816,209,471.04","806,426,376.18","800,387,477.68","902,895,856.03","892,094,747.94","881,910,683.62","867,417,088.66","857,043,948.84","761,594,387.30","753,159,156.65","748,697,778.95","738,880,390.71","733,174,369.80","727,555,149.19","729,050,736.49","718,658,994.61","710,582,923.68","1,344,657,227.59","881,523,132.83","1,015,313,948.76","1,012,857,579.21","1,009,957,719.75","1,090,143,242.15","1,012,640,997.22","1,011,269,450.55","999,099,988.96","1,637,141,745.38","1,619,291,094.98"
盈余公积,"152,271,682.06","225,133,245.31","290,448,397.89","290,448,397.89","347,502,417.01","347,502,417.00","347,502,417.01","347,928,975.96","411,223,454.24","411,223,454.24","411,223,454.24","411,223,454.24","470,205,888.20","470,205,888.20","470,205,888.20","470,205,888.20","533,416,415.28","533,416,415.28","533,416,415.28","533,416,415.28","579,682,823.85","579,682,823.85","579,682,823.85","579,682,823.85","623,925,889.68","623,515,216.13","623,925,889.68","623,925,889.68","676,643,140.78","676,643,140.78","676,643,140.78","676,643,140.78","758,715,434.54","758,715,434.54"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,"16,035,288.74","16,035,288.74","16,035,288.74","77,735,288.74","77,735,288.74","77,735,288.74","77,735,288.74","77,735,288.74","77,735,288.74","77,735,288.74","77,735,288.74","77,735,288.74","77,735,288.74","16,035,288.74","16,035,288.74","16,035,288.74","16,035,288.74","16,035,288.74","16,035,288.74","16,035,288.74","16,035,288.74","16,035,288.74","16,035,288.74","16,035,288.74","16,035,288.74","16,035,288.74","16,035,288.74","16,035,288.74","16,035,288.74","16,035,288.74","16,035,288.74","20,433,690.59","20,433,690.59"
未分配利润,"750,154,260.63","1,172,450,963.81","1,430,898,649.26","1,013,179,387.73","1,283,035,481.54","1,440,999,392.47","1,400,739,772.57","1,585,468,778.41","1,664,362,022.29","1,835,599,557.28","1,699,938,354.18","1,824,386,111.78","1,940,095,861.84","2,123,581,983.11","2,107,350,290.86","2,286,765,021.25","2,352,129,307.90","2,471,822,323.64","2,370,520,657.55","2,504,643,240.30","2,558,928,773.36","2,677,282,018.04","2,668,018,495.27","2,753,073,595.12","2,820,227,405.53","2,952,677,912.36","2,620,842,368.57","1,063,072,990.39","1,194,212,957.96","1,350,387,929.75","1,239,250,191.06","1,380,867,100.78","1,416,071,539.76","1,353,345,533.46"
长期待摊费用,"21,825,622.32","21,641,150.26","22,745,083.76","21,480,201.48","20,845,569.25","20,283,528.97","22,364,115.66","21,944,061.07","23,932,615.04","23,655,640.36","23,114,808.09","22,513,258.78","21,514,511.03","21,000,376.04","20,259,344.28","20,849,720.82","22,627,890.05","21,560,055.19","20,947,468.95","20,175,176.01","23,592,159.31","23,157,307.59","23,236,302.80","25,551,874.05","52,028,185.59","51,055,155.92","49,018,590.31","47,074,358.72","53,726,901.82","55,550,048.20","91,286,308.34","84,593,158.13","106,783,619.90","97,188,464.02"
