科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应收关联公司款,,,,,,,,,,,,,,,
应交税费,"5,400,058.06","9,405,389.03","11,977,890.98","6,683,653.81","8,644,959.27","6,030,211.20","2,927,101.37","7,131,164.34","8,380,837.39","10,924,340.02","8,592,662.71","10,863,047.65","9,489,353.33","17,849,291.33","11,906,885.83"
应收利息,,,,,,,,,,"558,900.00",,,,,
应付利息,,,,"112,552.21",,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,
应付股利,,"334,501.92",,,,,,,,,,,,,
存货,"59,198,296.03","50,834,354.42","62,976,314.70","88,041,275.62","115,409,621.47","116,478,489.48","134,254,654.99","116,217,807.69","154,749,213.18","132,805,838.69","166,868,132.41","169,203,417.38","195,364,967.90","200,159,343.96","238,521,886.94"
其他应付款,"780,147.83","949,259.93","3,625,599.45","2,286,148.65","769,303.88","3,788,842.65","3,852,592.51","2,550,442.09","2,689,830.96","1,877,850.51","2,396,852.36","46,343,253.02","55,832,967.79","55,706,462.97","58,983,322.53"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,"12,000,000.00","12,000,000.00",,,,,,,,
其他流动资产,"958,759.00","619,977.61","1,155,834.01","2,797,417.14","831,034.87","2,700,712.66","8,319,768.13","1,882,936.93","2,780,745.29","1,339,329.08","1,941,606.86","724,927.96","1,044,260.78","2,026,993.21","9,793,237.68"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"300,828,895.78","404,559,254.92","495,160,839.75","532,516,052.76","597,880,560.03","685,247,297.58","1,015,355,162.49","949,365,366.78","1,181,334,523.72","1,193,681,692.57","1,229,418,010.47","1,252,069,028.40","1,342,433,502.40","1,295,376,344.18","1,278,049,564.34"
流动负债合计,"117,086,638.28","157,457,031.05","192,475,763.33","186,132,556.28","219,506,443.76","299,813,567.10","297,100,960.79","245,455,218.27","277,985,763.79","260,284,034.78","294,533,925.98","304,984,912.81","370,487,775.03","500,144,860.20","533,285,569.05"
可供出售金融资产,,,,,,,,,"4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00",
长期借款,,,"12,381,240.00","25,451,240.00","25,451,240.00","10,451,240.00","11,451,240.00",,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,"558,914.85","83,451.13",,,,,,,,,,,
长期股权投资,"186,344.37","1,627,697.95","1,180,530.91","23,221.75","23,221.75","23,221.75","23,221.75",,,,,,,,"110,000,000.00"
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,
固定资产,"62,849,160.77","66,884,861.32","78,252,665.65","88,113,108.40","91,198,624.72","104,952,751.22","108,489,626.66","117,120,469.24","121,528,733.03","127,917,188.50","228,744,703.56","240,280,803.14","238,118,659.93","285,984,947.63","289,826,139.60"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"1,028,978.32","17,337,193.81","66,125,183.83","71,080,606.64","71,596,633.69","75,554,421.83","76,272,873.22","76,635,370.72","83,237,385.72","84,908,428.45","2,696,031.54","943,570.02","3,100,486.01","99,238,263.43","123,370,415.54"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"3,500,000.00","8,351,546.40","25,851,441.89","37,998,259.01","47,340,948.30","33,251,402.44","33,989,013.44","22,275,384.44","222,012,995.44","221,750,606.44","215,165,859.02","212,884,688.60","212,571,518.18","213,672,704.19","253,329,385.24"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"120,586,638.28","165,808,577.45","218,327,205.22","224,130,815.29","266,847,392.06","333,064,969.54","331,089,974.23","267,730,602.71","499,998,759.23","482,034,641.22","509,699,785.00","517,869,601.41","583,059,293.21","713,817,564.39","786,614,954.29"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","203,602,000.00","204,196,000.00","204,196,000.00","204,178,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"57,890,307.97","57,890,307.97","57,890,307.97","57,890,307.97","57,890,307.97","57,890,307.97","352,174,013.79","352,174,013.79","340,838,998.35","340,838,998.36","340,838,998.36","287,664,995.03","303,440,867.16","324,405,006.58","331,584,959.05"
无形资产,"19,113,395.74","18,748,228.37","18,085,753.77","17,873,702.91","17,755,819.35","17,685,653.98","18,122,968.32","17,941,671.75","17,770,403.67","17,593,312.85","17,425,385.16","17,683,717.46","17,885,937.82","116,624,926.11","115,880,698.77"
盈余公积,"10,055,123.38","16,292,765.28","23,411,407.07","26,136,603.30","27,708,302.50","29,446,838.87","30,351,405.38","31,461,881.04","33,648,905.91","36,021,328.06","37,848,988.35","40,526,245.50","43,639,183.02","46,076,589.61","49,003,884.84"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,"43,998,430.00","53,288,590.00","53,109,390.00","52,889,520.00"
商誉,,,"1,223,516.07","1,223,516.07","1,223,516.07","1,223,516.07","1,223,516.07","1,223,516.07","1,223,516.07","1,223,516.07","1,223,516.07","1,223,516.07","1,223,516.07","1,223,516.07","1,223,516.07"
未分配利润,"126,304,886.80","200,643,153.71","288,660,116.06","330,265,710.24","353,768,285.91","392,106,367.91","407,333,885.58","416,176,131.20","448,247,904.56","483,679,845.75","513,844,758.31","539,039,475.53","586,490,418.13","625,904,354.78","663,361,657.22"
长期待摊费用,"2,693,048.17","2,310,093.27","2,305,992.84","2,527,866.76","2,768,380.33","2,894,406.49","4,226,247.24","3,957,241.90","3,343,139.98","2,779,441.08","2,476,046.64","3,936,973.08","4,348,218.97","13,775,954.35","17,311,642.92"
少数股东权益,,,"5,706,140.59","8,090,086.74","8,717,401.26","9,977,286.68","10,589,170.79","10,561,542.56","7,668,241.50","8,430,963.53","8,648,080.03","10,124,957.85","11,512,868.66","11,998,723.26","13,174,642.73"
递延所得税资产,"2,139,494.07","3,252,292.26","3,427,414.40","3,742,338.58","3,944,260.84","4,406,504.11","4,025,673.11","4,003,559.33","4,194,172.31","4,275,747.10","4,405,591.29","6,206,291.80","8,246,340.08","12,037,433.22","13,055,163.30"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"513,090.00","467,491.00","3,087,939.95","4,377,866.96","3,548,619.69","5,729,369.28","3,983,929.66","7,900,716.11","13,686,443.50","14,449,125.23","20,069,314.77","28,358,375.69","59,826,333.20","45,133,431.98","42,288,570.91"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"88,523,511.44","110,627,857.98","173,688,997.42","188,962,228.07","192,059,076.44","212,469,844.73","216,368,056.03","228,782,545.12","248,983,794.28","257,146,759.28","281,040,589.03","302,633,247.26","336,749,492.08","578,018,472.79","716,956,147.11"
所有者权益(或股东权益)合计,"268,765,768.94","349,378,535.45","450,522,631.95","497,347,465.54","523,092,244.41","564,652,172.77","900,633,244.29","910,417,309.19","930,319,558.77","968,793,810.63","1,000,758,814.50","1,036,832,674.25","1,096,123,701.27","1,159,577,252.58","1,208,390,757.16"
资产总计,"389,352,407.22","515,187,112.90","668,849,837.17","721,478,280.83","789,939,636.47","897,717,142.31","1,231,723,218.52","1,178,147,911.90","1,430,318,318.00","1,450,828,451.85","1,510,458,599.50","1,554,702,275.66","1,679,182,994.48","1,873,394,816.97","1,995,005,711.45"
负债和所有者(或股东权益)合计,"389,352,407.22","515,187,112.90","668,849,837.17","721,478,280.83","789,939,636.47","897,717,142.31","1,231,723,218.52","1,178,147,911.90","1,430,318,318.00","1,450,828,451.85","1,510,458,599.50","1,554,702,275.66","1,679,182,994.48","1,873,394,816.97","1,995,005,711.45"
