科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"267,084,977.75","592,790,582.78","932,736,997.48","1,415,697,606.79","351,050,497.12","822,056,260.48","1,281,390,974.15","1,953,671,389.83","767,862,100.36","1,612,244,725.92","5,063,887,790.33","7,568,654,926.51","1,671,178,584.82","4,076,769,380.17","6,435,731,549.65","7,677,073,737.79","2,279,976,287.29","5,483,571,193.43","7,395,055,839.08","11,097,740,835.77","2,846,529,022.27","5,402,153,458.71","7,860,806,098.17","10,433,188,520.77","2,084,936,723.32","4,466,223,406.69","6,523,574,763.03","9,268,595,481.91","2,040,274,541.08","4,180,962,518.92","5,971,345,605.60","8,440,269,592.30","1,594,237,575.08","3,436,995,428.80","3,970,875,153.42","6,111,683,484.91","1,254,947,034.64","3,029,300,769.01","4,762,411,712.14","6,415,528,877.73","1,637,398,919.06","3,979,181,632.66","6,809,610,595.02"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,"1,037,810.42",,,,"2,041,016.00","3,030,647.66","4,838,564.01",,"4,018,343.66","5,615,028.43","6,644,286.37","1,884,135.72","2,745,800.00","5,904,273.67","8,773,578.38","413,547.96","468,361.64","4,385,424.71","9,561,115.57","2,282,602.09","9,890,403.31","6,372,152.98","12,223,670.41","849,682.74","849,682.74","2,683,039.18","54,646,192.18","13,562,499.42","14,391,450.12","16,991,532.05","77,838,486.47","28,417,721.12","26,044,884.47","26,792,049.15","56,488,204.03","991,030.53","2,550,866.87","8,671,357.30"
支付其他与投资活动有关的现金,"14,425,891.62",,,,,,,,,,"51,141,557.96",,,"120,000,000.00","137,800,000.00","1,669,766,500.00",,,"45,240,000.00","45,240,000.00",,,,"45,240,000.00",,,,,,,"515,295,084.50",,,,,,,,,"36,030,540.55","3,599.00","403,599.00","562,574,717.00"
收到其他与经营活动有关的现金,"10,223,721.28","3,269,722.73","26,577,273.94","10,427,827.06","6,063,594.34","9,997,917.39","69,739,352.76","18,877,997.30","13,107,071.48","24,238,567.42","196,487,148.24","20,140,710.25","4,685,396.80","15,814,764.56","203,058,177.28","41,675,213.52","10,187,097.47","38,916,801.41","239,390,618.18","55,801,293.78","130,403,081.96","49,266,646.30","230,908,675.39","62,528,885.76","79,607,851.37","47,664,185.41","223,213,995.93","42,782,534.91","43,376,048.34","43,993,955.11","198,578,822.62","42,681,225.57","69,830,327.86","45,619,897.97","159,461,261.57","91,016,129.02","17,953,465.89","41,508,209.31","143,927,043.17","88,387,506.93","36,541,732.35","115,068,526.65","211,385,949.80"
投资活动现金流出小计,"68,576,851.94","117,001,841.96","154,607,309.11","1,336,169,249.85","211,314,780.06","330,357,011.30","374,542,421.55","292,140,543.81","10,193,376.10","147,835,835.54","1,058,859,503.74","1,403,466,174.02","238,276,684.88","534,595,338.02","795,406,879.91","2,423,108,910.59","278,321,058.99","558,587,685.55","574,050,637.98","1,933,772,869.30","653,506,369.94","698,670,901.78","1,005,255,253.73","1,908,138,218.27","605,519,093.10","611,163,907.57","752,005,578.17","877,803,112.16","209,553,635.40","574,333,093.00","1,224,379,226.33","2,153,643,536.37","104,094,091.90","362,740,475.98","527,463,540.01","636,289,797.66","168,488,846.69","133,503,965.52","167,765,775.98","258,302,256.62","159,754,288.51","202,433,550.29","878,697,206.82"
经营活动现金流入小计,"277,308,699.03","596,060,305.51","959,314,271.42","1,426,125,433.85","357,114,091.46","833,091,988.29","1,351,130,326.91","1,972,549,387.13","780,969,171.84","1,638,524,309.34","5,263,405,586.23","7,593,634,200.77","1,675,863,981.62","4,096,602,488.39","6,644,404,755.36","7,725,393,237.68","2,292,047,520.48","5,525,233,794.84","7,640,350,730.93","11,162,315,707.93","2,977,345,652.19","5,451,888,466.65","8,096,100,198.27","10,505,278,522.10","2,166,827,176.78","4,523,777,995.41","6,753,160,911.94","9,323,601,687.23","2,084,500,272.16","4,225,806,156.77","6,172,607,467.40","8,537,597,010.05","1,677,630,402.36","3,497,006,776.89","4,147,327,947.04","6,280,538,100.40","1,301,318,221.65","3,096,853,862.79","4,933,130,804.46","6,560,404,588.69","1,674,931,681.94","4,096,801,026.18","7,029,667,902.12"
投资活动产生的现金流量净额,"-68,576,851.94","-117,001,841.96","-154,607,309.11","-1,336,083,899.85","-114,467,311.37","-83,287,415.67","24,757,736.87","-292,140,543.81","-9,576,674.67","-147,835,835.54","-1,058,855,503.74","-1,399,533,191.23","-238,276,684.88","-534,595,338.02","-795,406,879.91","-2,420,947,104.45","-278,321,058.99","-555,218,538.33","-574,050,637.98","-1,920,006,809.85","-647,478,041.18","-682,776,823.59","-1,005,255,253.73","-1,260,080,370.10","-590,263,813.14","-611,133,757.43","-751,897,701.46","-786,473,764.20","-209,409,799.78","-573,836,380.67","-1,222,869,529.74","-937,357,774.95","-103,442,893.00","-196,420,808.72","-271,737,026.55","-360,734,081.14","-168,488,846.69","-133,503,965.52","-167,765,775.98","-227,073,556.93","-159,754,288.51","-202,433,550.29","-316,532,768.46"
购买商品、接受劳务支付的现金,"121,927,268.83","132,006,636.21","294,925,773.41","319,353,554.73","119,019,273.00","165,305,788.81","420,880,613.94","480,997,961.13","297,535,282.71","450,192,535.03","2,256,313,543.75","3,286,478,291.70","627,111,810.72","1,971,143,369.40","3,425,309,486.63","2,755,336,942.19","964,699,115.67","2,482,837,120.73","3,865,462,129.05","4,747,468,378.93","1,255,479,280.83","2,328,223,516.72","3,670,898,391.23","4,541,231,746.47","882,045,931.54","2,374,535,118.55","3,792,075,527.72","4,401,069,121.16","951,802,738.54","2,065,243,038.96","3,422,046,547.68","4,396,439,504.16","807,959,577.80","1,896,561,347.95","2,255,234,835.33","2,923,832,899.18","290,388,406.68","1,199,164,266.86","1,957,555,539.53","2,265,669,601.41","834,592,732.26","1,641,417,813.73","3,125,998,091.95"
吸收投资收到的现金,,,"384,100,000.00","270,000,000.00",,,,"2,790,000.00",,,,,,,,"1,534,906,500.00",,,,,,"27,475,000.00","27,475,000.00","27,690,104.72",,,"56,000,000.00","56,000,000.00",,,,,,,,"3,360,000.00","80,640,000.00",,,"2,000,000.00",,,
