科目,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"76,171,870.00","50,376,410.00","37,405,911.00","49,866,754.00","230,018,443.00","229,817,952.00","80,804,840.00","112,406,191.00","88,242,391.00","85,485,077.00","107,417,574.00","140,017,279.00","327,398,279.00","350,078,073.00","330,085,764.00","337,171,087.00","334,760,460.00","369,034,723.00","288,894,858.00","327,212,258.00","310,026,198.00","287,841,609.00","268,318,124.00","268,625,249.00","131,841,217.00","109,713,668.00","233,187,904.00","137,397,826.00","80,812,986.00","121,653,406.00","117,396,977.00","115,098,977.00","118,029,745.00","117,877,966.00","122,621,882.00","146,531,152.00","121,700,643.00","113,220,309.00","113,356,278.00","147,382,511.00","193,376,826.00","197,874,200.00"
应付职工薪酬,"41,371,931.00","24,494,136.00","23,507,947.00","14,672,526.81","60,031,148.00","29,936,113.00","23,902,042.00","26,543,538.00","82,809,328.00","38,824,320.00","42,680,585.00","75,649,051.00","115,114,342.00","57,506,547.00","55,758,658.00","57,575,219.00","124,280,136.00","81,173,695.00","59,284,719.00","55,203,622.00","108,499,928.00","79,421,568.00","58,323,755.00","57,527,918.00","125,488,773.00","91,125,080.00","67,403,155.00","126,701,782.00","129,478,145.00","97,940,594.00","111,096,950.00","129,276,947.00","151,789,253.00","106,371,248.00","80,555,835.00","83,857,303.00","178,511,615.00","175,572,342.00","143,383,931.00","171,032,062.00","145,618,368.00","96,727,336.00"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"50,334,299.00","60,317,282.00","11,306,914.00","101,201,767.45","101,860,239.00","131,804,467.00","6,648,772.00","33,369,536.00","65,638,073.00","113,820,108.00","31,364,294.00","254,605,887.00","121,879,569.00","128,904,087.00","-54,034,844.00","259,612,703.00","230,488,209.00","336,206,456.00","214,673,441.00","359,316,466.00","300,606,139.00","328,025,396.00","147,118,277.00","210,038,106.00","178,172,008.00","148,198,331.00","172,823,492.00","204,637,483.00","130,487,918.00","135,966,676.00","157,640,577.00","111,462,915.00","112,529,069.00","109,092,750.00","109,888,843.00","121,429,162.00","135,667,369.00","129,654,204.00","123,662,032.00","141,856,592.00","125,072,045.00","155,950,107.00"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"182,726,482.00","2,726,482.00",,,,
应付股利,,,,,,,"16,200,000.00","16,200,000.00","16,200,000.00","16,200,000.00","200,000.00",,,,"139,580,000.00","63,580,000.00",,,"51,040,000.00",,,"64,125,000.00",,,,,"1,596,000.00","1,596,000.00","1,596,000.00","1,596,000.00","58,622,000.00","2,052,000.00","1,596,000.00","1,596,000.00","1,596,000.00","1,596,000.00",,,,,,
存货,"420,375,232.00","345,337,330.00","323,745,993.00","670,694,859.87","664,072,787.00","612,472,855.00","580,672,479.00","1,145,383,749.00","901,994,534.00","706,111,970.00","887,568,261.00","1,794,903,040.00","2,548,382,116.00","3,162,571,535.00","2,889,754,810.00","2,982,190,539.00","2,559,836,156.00","2,316,967,061.00","1,752,797,130.00","2,198,693,999.00","2,005,951,249.00","1,865,452,417.00","1,519,813,848.00","2,014,206,242.00","1,579,748,225.00","1,608,402,141.00","1,464,129,414.00","1,895,378,760.00","1,435,635,551.00","1,181,420,602.00","1,062,104,287.00","1,832,502,952.00","1,874,766,301.00","1,767,097,446.00","1,625,468,821.00","2,063,477,630.00","1,837,351,009.00","1,464,395,906.00","1,409,202,244.00","2,218,831,051.00","2,564,678,185.00","2,237,751,877.00"
其他应付款,"93,231,644.00","49,748,116.00","65,582,403.00","149,814,042.99","85,499,457.00","82,335,871.00","94,026,437.00","125,732,186.00","197,865,554.00","238,603,336.00","192,645,964.00","215,988,360.00","316,600,130.00","356,080,449.00","275,919,319.00","298,303,809.00","245,170,750.00","291,076,736.00","270,513,673.00","286,094,900.00","207,902,776.00","260,853,458.00","268,780,270.00","260,596,764.00","205,091,112.00","187,599,693.00","253,354,539.00","256,192,804.00","272,663,736.00","258,039,737.00","239,953,878.00","245,925,745.00","276,198,662.00","248,832,802.00","280,132,345.00","297,002,844.00","477,097,507.00","402,102,299.00","462,620,809.00","532,865,388.00","510,724,356.00","430,371,049.00"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,"498,904,616.00","996,904,616.00",,"1,016,592,778.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00",,,"100,000,000.00","100,000,000.00",,,,,,,,,,,,,,,,,,,,,"256,364,928.00","260,974,035.00"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"151,218,735.00","103,757,991.00","48,422,523.00","65,662,429.00","15,287,722.00","9,119,540.00","42,511,578.00","54,274,921.00","52,297,413.00","58,697,132.00","63,776,940.00","73,189,716.00",,,"38,327,938.00","39,898,140.00","56,680,849.00","38,762,113.00"
其他流动负债,,,,,,,,,,,"1,011,086,944.00",,"512,537,671.00","501,024,060.00","1,010,066,667.00","1,024,166,667.00","1,038,156,712.00","524,376,986.00",,"796,800,000.00","809,418,082.00","1,620,723,288.00","1,641,665,753.00","819,313,973.00","828,992,877.00",,"706,020,000.00","706,020,000.00","731,780,000.00","744,380,000.00",,,"605,643,334.00","614,440,001.00","623,236,668.00",,,,,,,
流动资产合计,"1,099,693,510.00","1,050,300,001.00","1,071,665,582.00","3,266,017,709.05","3,313,919,489.00","3,416,898,091.00","2,771,461,239.00","3,719,788,152.00","3,211,438,684.00","3,604,508,614.00","3,745,746,994.00","4,997,761,116.00","5,625,198,742.00","5,917,801,873.00","5,299,292,636.00","6,017,722,621.00","5,631,791,096.00","6,377,142,294.00","4,710,905,219.00","5,371,997,662.00","3,705,948,977.00","4,055,087,410.00","3,396,233,803.00","4,241,585,574.00","3,619,068,870.00","3,778,706,271.00","4,227,998,473.00","4,395,842,217.00","3,685,487,668.00","3,819,937,836.00","3,037,422,991.00","4,100,998,280.00","4,029,309,297.00","3,914,024,201.00","3,333,042,507.00","3,684,622,969.00","3,646,517,921.00","3,104,640,910.00","3,015,867,945.00","3,874,773,095.00","4,077,715,582.00","3,808,643,566.00"
流动负债合计,"1,190,805,375.00","1,053,132,170.00","1,111,805,709.00","1,921,234,404.96","1,789,205,021.00","1,618,009,429.00","1,294,402,215.00","2,661,190,230.00","2,260,175,220.00","2,642,223,649.00","3,305,997,696.00","4,575,752,740.00","5,155,821,687.00","5,313,469,311.00","5,014,517,271.00","5,372,065,119.00","4,656,545,737.00","5,151,173,681.00","4,185,490,447.00","4,566,973,992.00","2,874,458,630.00","3,830,028,133.00","3,040,872,806.00","3,663,945,823.00","2,128,956,935.00","2,077,843,182.00","2,626,132,860.00","2,713,670,072.00","2,474,936,004.00","2,535,739,566.00","1,945,161,441.00","3,008,516,320.00","2,995,261,587.00","2,796,614,670.00","2,427,050,115.00","2,872,344,331.00","2,789,318,895.00","2,226,196,466.00","2,210,934,409.00","3,210,294,864.00","3,778,278,181.00","3,529,272,903.00"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,"200,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","200,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,"804,375,824.00","818,850,812.00","833,486,632.00","861,163,286.00","805,494,932.00","819,990,059.00","834,646,242.00","849,463,482.00","806,667,296.00","821,305,244.00","835,943,192.00","851,140,357.00","255,931,901.00","258,765,712.00","265,187,298.00","269,894,681.00",,
长期应收款,"70,582,916.00","76,383,619.00","74,941,803.00","68,102,416.81","84,430,069.00","90,323,046.00","290,924,249.00","665,356,589.00","136,213,911.00","134,109,740.00","130,274,213.00","124,853,195.00","135,914,753.00","137,366,057.00","151,047,582.00","160,093,580.00","164,480,663.00","170,159,496.00","166,248,479.00","176,464,675.00","162,758,919.00","169,903,125.00","167,413,361.00","150,482,524.00","143,097,858.00","144,942,737.00","131,322,970.00","122,768,135.00","117,456,829.00","124,936,692.00","108,854,642.00","103,617,420.00","109,672,840.00","110,639,613.00","114,922,031.00","123,738,455.00","127,955,292.00","131,632,210.00","135,099,551.00","140,502,416.00","126,866,806.00","133,381,717.00"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,"33,000,000.00","24,095,002.00","21,597,498.00","20,184,503.00","16,969,979.00","46,169,771.00","45,090,747.00","44,751,066.00","43,382,170.00",,,,,,"450,032,400.00","448,091,948.00","448,341,349.00","449,359,713.00","455,053,953.00","458,897,463.00","462,900,753.00","470,644,333.00","478,345,393.00","491,365,089.00","500,292,837.00","509,489,278.00","523,283,347.00"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"30,526,042.00","30,142,038.00","29,758,035.00","28,644,970.73","26,815,680.00","26,499,463.00","26,122,222.00","25,775,492.00","22,775,876.00","22,503,365.00","22,192,181.00","21,900,333.00","70,120,713.00","69,252,792.00","69,237,928.00","68,833,294.00","68,262,217.00","67,846,321.00","67,403,937.00","66,988,042.00","80,583,309.00","80,067,810.00","79,552,312.00","78,894,261.00","129,381,736.00","131,954,034.00","130,486,634.00","129,604,721.00","131,625,337.00","130,696,212.00","129,767,087.00","128,837,962.00","128,014,093.00","127,084,968.00","126,155,843.00","125,226,718.00","124,402,849.00","123,473,725.00","125,084,632.00","124,155,507.00","111,636,032.00","110,823,069.00"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"288,621,865.00","289,068,418.00","292,678,312.00","343,916,597.45","590,412,301.00","612,120,870.00","782,778,315.00","820,520,517.00","884,886,880.00","903,985,602.00","1,114,695,077.00","1,547,510,081.00","1,726,655,687.00","1,762,929,263.00","1,879,584,083.00","1,891,163,549.00","1,922,979,093.00","1,963,106,516.00","1,952,359,969.00","1,996,157,159.00","2,081,082,545.00","2,066,598,781.00","2,047,481,272.00","2,022,590,264.00","1,949,157,900.00","1,928,242,299.00","1,870,249,360.00","1,873,916,918.00","1,864,534,886.00","1,849,062,673.00","1,835,071,443.00","1,817,962,115.00","1,808,018,883.00","1,792,327,156.00","1,850,842,713.00","1,837,301,078.00","1,453,976,450.00","1,438,220,624.00","1,423,267,463.00","1,413,130,124.00","1,424,671,241.00","1,414,331,687.00"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"116,330,078.00","150,978,111.00","182,103,733.00","195,132,250.16","180,877,941.00","184,542,552.00","30,178,315.00","42,599,112.00","595,501,111.00","655,696,412.00","567,168,275.00","424,713,855.00","325,493,699.00","337,747,230.00","202,020,054.00","129,683,607.00","153,924,940.00","111,760,921.00","119,079,101.00","69,366,613.00","26,708,388.00","17,669,260.00","25,578,171.00","30,546,680.00","19,734,107.00","19,849,138.00","22,017,498.00","27,528,810.00","14,397,796.00","20,225,285.00","27,064,953.00","28,877,121.00","2,502,316.00","3,993,792.00","6,697,931.00","8,382,889.00","6,111,521.00","6,796,160.00","6,264,096.00","6,209,234.00","1,570,128.00","2,129,608.00"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,780,000.00","69,780,000.00","62,802,000.00","62,802,000.00","48,846,000.00","48,846,000.00","48,846,000.00","48,846,000.00",,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,"200,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","200,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00",,,,,,,"804,375,824.00","818,850,812.00","833,486,632.00","861,163,286.00","875,274,932.00","889,770,059.00","897,448,242.00","912,265,482.00","855,513,296.00","870,151,244.00","884,789,192.00","899,986,357.00","255,931,901.00","258,765,712.00","265,187,298.00","269,894,681.00",,
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"1,190,805,375.00","1,053,132,170.00","1,111,805,709.00","1,921,234,404.96","1,989,205,021.00","2,018,009,429.00","1,694,402,215.00","3,061,190,230.00","2,460,175,220.00","2,942,223,649.00","3,605,997,696.00","4,875,752,740.00","5,255,821,687.00","5,413,469,311.00","5,114,517,271.00","5,472,065,119.00","4,756,545,737.00","5,251,173,681.00","4,185,490,447.00","4,566,973,992.00","2,874,458,630.00","3,830,028,133.00","3,040,872,806.00","3,663,945,823.00","2,933,332,759.00","2,896,693,994.00","3,459,619,492.00","3,574,833,358.00","3,350,210,936.00","3,425,509,625.00","2,842,609,683.00","3,920,781,802.00","3,850,774,883.00","3,666,765,914.00","3,311,839,307.00","3,772,330,688.00","3,045,250,796.00","2,484,962,178.00","2,476,121,707.00","3,480,189,545.00","3,778,278,181.00","3,529,272,903.00"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"400,000,000.00","600,000,000.00","600,000,000.00","670,000,000.00","670,000,000.00","670,000,000.00","1,005,000,000.00","1,005,000,000.00","1,005,000,000.00","1,005,000,000.00","1,005,000,000.00","1,005,000,000.00","1,005,000,000.00","1,005,000,000.00","1,005,000,000.00","1,005,000,000.00","1,005,000,000.00","1,005,000,000.00","1,005,000,000.00","1,005,000,000.00","1,005,000,000.00","1,005,000,000.00","1,005,000,000.00","1,005,000,000.00","1,005,000,000.00","1,011,000,000.00","1,011,000,000.00","1,011,000,000.00","1,011,000,000.00","1,011,000,000.00","2,526,000,000.00","2,526,000,000.00","2,526,000,000.00","2,526,000,000.00","2,526,000,000.00","2,526,000,000.00","2,526,000,000.00","2,526,000,000.00","2,512,500,000.00","2,512,500,000.00","2,512,500,000.00","2,512,500,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"12,830,430.00","12,830,430.00","12,995,156.00","1,278,327,346.40","1,278,327,346.00","1,278,327,346.00","943,327,346.00","943,327,346.00","943,327,346.00","943,327,346.00","943,327,346.00","943,327,346.00","947,481,046.00","959,942,097.00","972,403,148.00","984,864,216.00","1,069,174,251.00","1,075,653,999.00","1,082,133,747.00","1,072,724,666.00","1,069,730,154.00","1,071,401,221.00","1,070,351,041.00","1,070,929,746.00","1,060,093,545.00","1,123,873,545.00","1,123,873,545.00","1,123,873,545.00","1,123,873,545.00","1,123,873,545.00","208,723,545.00","208,723,545.00","209,179,545.00","209,179,545.00","209,179,545.00","209,179,545.00","210,775,545.00","210,775,545.00","161,473,545.00","161,473,545.00","161,473,545.00","161,473,545.00"
无形资产,"103,201,910.00","102,366,070.00","101,672,340.00","106,081,444.84","122,430,583.00","132,159,912.00","130,544,993.00","130,775,742.00","130,067,876.00","128,957,542.00","128,987,773.00","130,167,341.00","128,174,703.00","126,979,740.00","121,053,599.00","179,759,273.00","188,184,605.00","199,443,797.00","196,654,081.00","194,144,778.00","188,923,878.00","184,454,300.00","179,330,069.00","175,575,173.00","169,884,776.00","165,594,564.00","162,501,568.00","158,475,847.00","160,932,576.00","156,594,858.00","152,592,686.00","150,324,894.00","154,357,644.00","149,273,970.00","145,846,252.00","141,618,437.00","85,281,196.00","81,087,284.00","76,844,994.00","72,628,883.00","67,906,221.00","70,553,840.00"
盈余公积,"46,281,695.00","46,281,695.00","46,281,695.00","46,281,695.00","126,746,014.00","126,746,014.00","126,746,014.00","126,746,014.00","196,467,178.00","196,467,178.00","196,467,178.00","196,467,178.00","368,735,338.00","368,735,338.00","368,735,338.00","368,735,338.00","558,716,738.00","558,716,738.00","558,716,738.00","558,716,738.00","608,543,364.00","608,543,364.00","608,543,364.00","608,543,364.00","613,685,062.00","613,685,062.00","613,685,062.00","613,685,062.00","621,769,207.00","621,769,207.00","520,669,207.00","520,669,207.00","523,531,753.00","523,531,753.00","523,531,753.00","548,531,753.00","505,021,803.00","505,021,803.00","505,021,803.00","505,021,803.00","505,021,803.00","505,021,803.00"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,780,000.00","69,780,000.00","62,802,000.00","62,802,000.00","62,802,000.00","62,802,000.00","62,802,000.00","62,802,000.00","62,802,000.00","62,802,000.00",,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"205,632,957.00","146,148,473.00","185,925,288.00","347,238,102.23","512,684,735.00","666,431,563.00","542,497,097.00","610,868,655.00","846,192,100.00","861,537,878.00","464,428,408.00","744,700,669.00","1,009,676,227.00","1,212,655,239.00","853,388,797.00","1,222,567,228.00","1,493,052,239.00","1,730,333,464.00","1,081,042,715.00","1,400,761,801.00","1,448,608,006.00","820,640,824.00","917,335,727.00","1,077,421,728.00","1,095,192,672.00","1,201,736,015.00","990,966,170.00","1,038,204,441.00","949,669,040.00","988,475,452.00","248,308,830.00","166,555,346.00","-91,715,007.00","-40,341,583.00","-151,905,816.00","-270,755,532.00","-37,046,434.00","-8,111,446.00","-81,796,455.00","-161,295,990.00","-341,846,190.00","-291,439,520.00"
长期待摊费用,"130,177,794.00","140,508,911.00","176,407,827.00","183,534,769.53","197,141,199.00","224,402,381.00","213,023,507.00","263,970,676.00","377,177,628.00","388,205,379.00","388,221,068.00","373,269,952.00","331,666,041.00","327,756,609.00","292,244,850.00","270,569,756.00","284,047,753.00","264,240,219.00","236,773,574.00","231,265,194.00","248,381,502.00","238,548,467.00","215,255,128.00","196,978,066.00","183,260,419.00","180,174,977.00","165,954,498.00","152,896,279.00","124,714,158.00","122,294,877.00","117,929,833.00","117,487,660.00","118,860,629.00","119,455,396.00","175,304,498.00","195,285,295.00","229,968,177.00","246,051,498.00","245,614,009.00","308,554,820.00","248,012,819.00","297,410,502.00"
少数股东权益,"2,784,904.00","2,672,063.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"19,201,246.00","17,567,663.00","21,398,612.00","63,881,715.61","53,100,130.00","64,723,235.00","59,075,308.00","70,510,241.00","85,264,154.00","102,753,673.00","110,099,323.00","137,236,336.00","235,654,236.00","272,132,697.00","291,728,098.00","294,570,497.00","385,872,238.00","386,729,462.00","383,923,426.00","421,971,737.00","457,947,141.00","470,357,918.00","478,672,032.00","477,970,225.00","485,882,648.00","489,688,872.00","480,777,544.00","492,727,755.00","429,757,754.00","419,231,272.00","418,877,958.00","375,645,375.00","147,038,035.00","142,644,856.00","136,297,827.00","135,572,136.00","34,506,247.00","37,762,552.00","46,091,546.00","49,827,773.00","39,913,513.00","48,921,830.00"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,"3,750,000.00","6,381,604.00","7,769,674.41","7,835,724.00","7,844,802.00","7,864,524.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","58,851,358.00","58,851,358.00","58,851,358.00","58,851,358.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","457,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00","7,835,724.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"758,641,851.00","810,764,830.00","885,342,266.00","997,063,839.54","1,263,043,627.00","1,342,616,261.00","1,540,511,433.00","2,027,344,093.00","2,239,723,160.00","2,344,047,437.00","2,469,473,634.00","2,767,486,817.00","2,961,515,556.00","3,042,000,112.00","3,014,751,918.00","3,035,509,280.00","3,250,697,869.00","3,243,735,588.00","3,201,478,428.00","3,232,179,535.00","3,300,391,177.00","3,280,526,132.00","3,245,869,135.00","3,184,255,087.00","3,088,235,168.00","3,068,282,345.00","2,971,145,796.00","2,965,754,189.00","3,301,255,060.00","3,280,909,993.00","3,246,086,274.00","3,178,929,620.00","2,925,659,877.00","2,908,309,428.00","3,022,800,282.00","3,037,861,485.00","2,540,681,789.00","2,551,205,170.00","2,557,467,104.00","2,623,137,318.00","2,537,901,762.00","2,608,671,324.00"
