科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,464.68","20,275.22","12,835.76","4,086.42"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,"6,147,530.20","6,560,729.08","916,479.08","716,853.02","745,262.08","745,262.08","45,000.00","7,500.00","268,515.00","524,132.25",,,,,,,,,,,,,,,,,"2,261,284.33","2,976.25",,"3,656,711.58","928,677.06","1,355,303.43","5,952,220.39","5,336,378.19","3,746,421.65","3,096,065.74","110,210,295.23","69,852,328.47","60,740,062.82","26,478,574.17","25,789,419.46","22,617,238.23"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"457,129,881.75","486,592,506.59","834,921,616.82","795,239,400.99","837,493,149.20","866,932,448.43","841,215,021.21","845,665,731.26","871,615,894.19","904,986,424.17","832,209,490.40","849,959,549.25","862,144,137.76","865,448,263.96","877,777,515.22","840,540,313.04","903,415,220.49","973,032,655.66","900,571,074.75","859,637,626.18","913,025,200.73","953,456,843.66","932,477,502.09","902,340,464.88","957,412,421.66","979,422,076.81","953,234,009.69","1,013,501,496.15","1,112,887,811.20","1,198,048,161.78","1,209,480,575.80","1,205,820,738.78","1,414,084,120.23","1,498,096,487.48","1,575,213,470.55","1,486,903,785.36","1,567,466,137.72","1,664,770,364.54","1,679,164,948.81","1,616,026,945.00","1,654,987,590.54","1,738,345,286.12"
流动负债合计,"273,569,946.40","297,624,068.32","264,967,669.97","219,206,810.71","252,157,597.13","279,667,004.90","163,912,624.57","161,653,557.39","215,643,622.46","246,958,401.07","162,801,099.26","187,273,316.84","197,643,541.06","226,390,022.43","248,159,199.57","228,120,612.62","294,819,150.97","367,826,872.79","299,522,161.92","276,491,488.38","330,798,830.51","381,963,292.29","399,362,013.99","391,084,359.63","448,661,600.64","461,461,671.59","415,707,643.73","467,916,563.35","591,368,067.14","657,745,221.70","654,593,391.59","635,931,367.66","851,307,056.46","917,879,455.65","987,260,400.43","890,793,687.14","676,034,241.46","823,830,606.68","887,037,617.88","864,051,062.28","929,430,363.21","1,003,845,248.49"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"510,000.00","21,020,000.00","52,320,000.00","54,270,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,"2,714,210.46","2,521,245.52","2,253,496.77","2,304,059.62","1,084,221.50","701,923.31","1,286,184.35","1,625,730.26","12,664,278.20","12,215,902.43","12,657,940.49","12,754,033.63","15,907,410.52","13,152,843.39","14,067,807.67","11,844,308.67","18,070,949.83","16,173,807.33","12,826,504.13","13,857,952.84","30,032,065.16","33,349,770.14","24,799,114.25","23,429,322.03","24,214,418.73","22,840,217.12","21,779,611.53","20,656,893.97"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,"6,385,201.76","6,257,120.22","6,129,038.67","6,000,957.12","5,872,875.57","5,744,794.02","5,616,712.47","5,488,630.92","5,360,549.37","5,232,467.82","10,105,556.63","30,421,843.66","30,127,366.36","29,832,889.06","29,538,411.76","54,473,317.34","53,180,585.47","52,719,380.83","56,797,913.79","56,304,416.46"
预计负债,,,,,,,,,,,,,,,,,,,"420,143.47","420,143.47","646,776.47","761,319.05","774,313.16","255,974.23","310,938.53","240,202.97","877,107.59","1,130,069.69","1,168,772.39","1,946,849.67","3,660,592.72","4,446,570.42","6,636,334.11","7,407,239.98","8,035,570.14","7,395,257.73","7,219,010.37","6,166,542.89","5,536,526.02","4,259,011.39","3,645,682.72","3,040,750.77"
固定资产,"18,231,851.17","19,438,050.80","19,113,493.14","18,897,814.63","19,265,056.10","20,809,026.96","22,834,297.17","22,002,359.75","23,950,352.88","24,939,167.25","31,350,819.77","31,544,617.25","33,522,256.24","32,998,528.39","72,422,496.07","71,784,674.13","72,748,033.05","72,184,241.72","146,351,062.33","143,006,993.88","141,737,063.75","139,310,167.26","222,714,013.28","218,178,359.43","214,771,167.70","219,098,328.68","244,322,140.08","240,860,626.32","239,946,890.43","229,927,072.88","241,644,679.98","238,177,903.89","231,074,350.99","208,252,878.42","208,174,069.74","205,686,507.18","205,122,482.29","177,862,412.16","178,378,720.27","176,342,508.48","169,164,566.00","166,653,562.91"
递延所得税负债,"186,075.20","186,075.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,"1,891,849.00","6,555,130.67","7,083,770.67","7,035,918.67","8,240,882.51","47,554,383.94","50,289,004.70","59,585,458.31","66,386,598.23","82,453,597.38","92,112,976.07","113,276,144.50","132,801,163.12","102,806,586.50","109,811,791.63","123,985,320.24","137,233,207.15","65,836,433.84","67,943,019.18","70,639,553.01","76,718,535.50","14,316,035.54","18,622,733.54","19,168,113.63","19,906,546.72","219,625.55","1,125,953.06","219,625.55","5,284,519.67","140,400.00","1,857,408.43","2,562,533.38","2,582,257.50","8,385,515.78","8,930,537.58","10,048,043.36","70,660,098.58","124,801,035.61","135,506,651.73","125,313,173.03","123,588,128.93"
其他非流动负债,,,"1,850,000.00","1,850,000.00","2,600,000.00","2,600,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,080,000.00","7,780,000.00","7,780,000.00","15,264,000.00","13,364,000.00","12,614,000.00","12,686,000.00","12,686,000.00","12,686,000.00","12,772,000.00","12,772,000.00","12,772,000.00","12,772,000.00","5,746,491.68","5,640,070.97","5,531,800.52","5,424,454.94","5,907,600.97","5,707,402.87","5,507,204.77","5,937,006.67","5,106,808.57",,,,,,,,,,,
工程物资,,,,"79,644.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"186,075.20","186,075.20","1,850,000.00","1,850,000.00","2,600,000.00","2,600,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,080,000.00","7,780,000.00","7,780,000.00","15,264,000.00","13,364,000.00","12,614,000.00","12,686,000.00","12,686,000.00","12,686,000.00","13,192,143.47","13,192,143.47","13,418,776.47","13,533,319.05","6,520,804.84","5,896,045.20","5,842,739.05","5,664,657.91","6,784,708.56","6,837,472.56","6,675,977.16","7,883,856.34","8,767,401.29","9,353,180.89","11,675,768.48","12,246,476.25","16,963,998.45","16,799,927.87","18,204,922.35","19,006,673.64","18,276,438.06","21,248,126.73","16,410,990.87","15,370,881.05"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"273,756,021.60","297,810,143.52","266,817,669.97","221,056,810.71","254,757,597.13","282,267,004.90","166,962,624.57","164,703,557.39","218,693,622.46","250,038,401.07","170,581,099.26","195,053,316.84","212,907,541.06","239,754,022.43","260,773,199.57","240,806,612.62","307,505,150.97","380,512,872.79","312,714,305.39","289,683,631.85","344,217,606.98","395,496,611.34","405,882,818.83","396,980,404.83","454,504,339.69","467,126,329.50","422,492,352.29","474,754,035.91","598,044,044.30","665,629,078.04","663,360,792.88","645,284,548.55","862,982,824.94","930,125,931.90","1,004,224,398.88","907,593,615.01","694,239,163.81","842,837,280.32","905,314,055.94","885,299,189.01","945,841,354.08","1,019,216,129.54"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"82,000,000.00","82,000,000.00","110,000,000.00","110,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","239,393,449.00","239,393,449.00","239,393,449.00","239,393,449.00","242,817,049.00","242,817,049.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,793,319.04","1,793,319.04","315,317,673.14","315,317,673.14","205,317,673.14","205,317,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,847,673.14","257,268,469.78","257,268,469.79","257,268,469.79","257,268,469.79","257,268,469.79","257,268,469.79","257,268,469.79","553,481,452.29","553,481,452.29","554,460,247.18","554,460,247.18","594,451,800.10","594,451,800.10"
无形资产,"92,521.77","87,077.46","81,633.15","76,188.84","70,744.53","65,300.22","2,294,745.81","2,227,221.21","2,542,196.61","2,515,048.40","2,431,718.54","2,481,458.48","2,623,273.76","2,605,414.52","7,778,267.74","8,146,415.37","8,009,563.02","8,156,672.21","15,145,864.79","14,933,889.92","14,870,603.72","14,701,777.84","14,438,218.56","14,202,228.67","23,154,299.79","27,277,795.73","28,252,852.94","31,876,428.54","31,562,408.94","36,045,722.70","34,005,619.84","31,802,259.30","30,971,009.72","34,424,839.59","31,809,773.70","29,183,592.04","30,189,671.64","32,509,615.04","36,920,772.66","36,578,611.32","33,670,697.87","39,652,154.46"
盈余公积,"24,973,879.75","24,973,879.75","26,023,932.78","26,023,932.78","26,023,932.78","26,023,932.78","32,332,090.72","32,332,090.72","32,332,090.72","32,332,090.72","36,478,785.82","36,478,785.82","36,478,785.82","36,478,785.82","40,682,321.10","40,682,321.10","40,682,321.10","40,682,321.10","43,493,853.48","43,493,853.48","43,493,853.48","43,493,853.48","44,725,429.55","44,725,429.55","44,725,429.55","44,725,429.55","45,932,800.43","45,932,800.43","45,932,800.43","45,932,800.43","49,294,993.01","49,294,993.01","49,294,993.01","49,294,993.01","50,769,371.42","50,769,371.42","50,769,371.42","50,769,371.42","52,660,005.11","52,660,005.11","52,660,005.11","52,660,005.11"
开发支出,,,,,,,,,,,,,,,,,,,,,,,"9,176,545.53","13,793,320.80","8,571,230.42","6,193,744.84","6,520,865.63","4,035,303.88","6,473,883.00","10,822,313.48","7,942,702.38","10,085,574.85","10,441,063.09","9,750,820.27","13,037,010.13","15,140,257.41","13,640,683.69","12,721,983.36","8,111,848.77","8,476,741.59","12,260,874.23","6,513,715.36"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,193,064.00","40,193,064.00"
商誉,"14,124.22","14,124.22",,,,,,,"8,283,278.28","8,283,278.28","8,283,278.28","8,283,278.28","8,283,278.28","8,283,278.28","8,283,278.28","8,283,278.28","8,283,278.28","8,283,278.28","7,542,620.70","7,542,620.70","7,542,620.70","7,542,620.70","7,012,909.85","7,012,909.85","7,012,909.85","7,012,909.85","7,012,909.85","7,012,909.85","7,012,909.85","7,012,909.85","7,012,909.85","7,012,909.85","7,012,909.85","7,012,909.85","7,012,909.85","7,012,909.85","7,012,909.85","7,012,909.85","7,012,909.85","7,012,909.85","7,012,909.85","7,012,909.85"
未分配利润,"91,257,982.95","100,085,772.88","117,584,447.35","125,527,704.43","134,588,638.99","140,260,140.65","154,600,708.57","160,664,301.39","153,370,131.31","160,559,137.46","181,422,841.20","185,704,411.28","198,442,285.01","191,836,538.87","196,290,664.46","187,419,876.37","194,884,019.44","201,963,388.65","202,955,069.69","185,663,345.53","186,066,066.33","173,985,306.87","192,924,337.38","176,314,237.86","172,310,346.73","186,720,443.62","211,643,717.63","214,179,925.62","200,860,083.96","218,352,013.21","241,719,449.31","250,461,306.08","238,000,458.06","257,947,689.92","285,105,497.49","294,253,872.10","262,246,578.48","262,329,210.07","263,641,794.44","246,224,198.77","242,097,910.28","247,142,142.72"
长期待摊费用,"722,755.96","991,375.45","830,079.98","673,055.22","1,486,052.76","2,173,615.06","2,140,873.50","1,934,022.23","1,705,371.30","1,469,142.15","1,470,196.04","1,206,006.83","942,493.84","797,264.85","795,113.79","949,782.80","870,588.77","716,574.14","691,339.60","801,988.90","773,506.25","717,474.74","497,357.53","783,732.99","596,533.04","496,901.77","456,150.86","418,950.08","1,152,567.54","1,062,755.72","316,425.14","367,891.06","335,784.25","302,212.18","305,372.74","269,533.30","233,693.86","212,895.33","138,084.41","464,241.81","483,784.28","438,023.69"
少数股东权益,"4,877,829.25","4,819,766.04","29,063,389.24","27,428,912.36","28,713,406.46","28,394,424.25","89,489,132.55","91,763,624.43","91,517,268.86","93,880,591.01","100,677,301.53","99,312,299.62","104,146,699.87","106,047,062.18","107,528,136.27","105,825,544.02","109,238,710.64","111,491,092.10","112,380,078.12","109,874,789.30","111,608,940.63","116,897,800.47","115,027,500.24","114,746,722.61","117,543,944.08","118,845,794.91","121,579,480.81","122,580,288.84","112,669,587.95","114,831,724.11","116,712,089.98","118,815,262.35","119,349,802.78","120,728,338.42","121,800,972.35","122,654,957.53","125,518,823.93","133,783,793.37","140,811,107.52","143,638,538.34","145,750,912.17","146,888,344.89"
递延所得税资产,"2,467,897.72","2,467,897.71","3,305,158.72","3,305,158.72","4,050,327.24","4,041,902.54","5,192,907.92","5,192,907.92","6,078,234.92","6,078,234.92","8,808,600.54","8,808,600.54","9,031,400.52","9,030,169.32","10,544,526.48","10,544,526.48","10,592,374.67","10,586,659.00","12,168,362.31","11,995,231.23","13,359,408.05","13,648,095.34","16,725,696.80","17,207,695.18","17,458,077.94","17,102,375.57","17,697,183.61","17,565,418.65","16,413,573.13","16,477,689.90","24,380,982.78","24,593,618.47","27,482,716.31","30,663,221.25","35,071,155.92","36,230,503.93","37,597,690.51","38,941,638.24","43,847,334.61","44,687,419.68","49,634,845.62","49,547,315.61"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"21,529,150.84","24,890,374.64","29,885,495.66","30,115,632.43","31,908,099.30","35,330,727.29","80,017,208.34","81,645,515.81","102,144,892.30","109,671,469.23","134,798,210.55","144,436,937.45","167,678,847.14","186,515,818.48","205,344,479.32","212,041,714.21","226,742,654.80","239,464,692.12","248,819,905.07","246,925,667.12","250,208,939.83","254,264,401.64","303,930,257.05","308,274,003.11","309,519,311.53","315,843,593.91","326,262,014.61","321,793,227.79","322,466,378.58","323,965,923.79","338,875,219.17","335,303,841.00","332,812,428.35","337,268,935.56","363,955,239.38","365,636,500.49","358,182,701.21","417,824,191.93","477,115,710.38","505,648,682.41","528,438,376.20","524,637,121.24"
所有者权益(或股东权益)合计,"204,903,010.99","213,672,737.71","597,989,442.51","604,298,222.71","614,643,651.37","619,996,170.82","754,269,604.98","762,607,689.68","755,067,164.03","764,619,492.33","796,426,601.69","799,343,169.86","816,915,443.84","812,210,060.01","822,348,794.97","811,775,414.63","822,652,724.32","831,984,474.99","836,676,674.43","816,879,661.45","819,016,533.58","812,224,633.96","830,524,940.31","813,634,063.16","812,427,393.50","828,139,341.22","857,003,672.01","860,540,688.03","837,310,145.48","856,385,007.53","884,995,002.09","895,840,031.23","883,913,723.64","905,239,491.14","934,944,311.05","944,946,670.84","1,231,409,675.12","1,239,757,276.15","1,250,966,603.25","1,236,376,438.40","1,237,584,612.66","1,243,766,277.82"
