科目,2010-12-31,2011-12-31,2012-12-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
资本公积,,"21,250,000.00","21,250,000.00","21,250,000.00","21,250,000.00","224,690,969.02","204,870,969.02","116,460,969.02","121,862,079.02","121,862,079.02","135,715,438.87","141,045,713.43","143,696,693.39","139,487,594.30","44,720,150.06","46,294,369.56","47,789,500.17","46,651,613.53","47,000,861.61","47,397,301.72"
无形资产,"6,546,105.00","6,893,660.22","6,895,383.33","6,607,247.55","6,588,439.22","6,516,999.96","6,467,196.00","6,781,233.21","6,645,131.19","6,482,469.37","6,328,840.55","6,287,017.38","6,133,888.39","31,027,697.37","30,787,780.95","54,162,384.69","26,966,700.70","26,089,650.00","29,263,722.60","49,363,842.00"
盈余公积,"7,515,112.67","14,188,540.90","26,681,371.07","26,681,371.07","43,148,559.52","43,148,559.52","43,148,559.52","43,148,559.52","65,240,840.83","65,240,840.83","65,240,840.83","65,240,840.83","87,693,110.17","87,693,110.17","87,693,110.17","87,693,110.17","111,416,245.46","111,416,245.46","111,416,245.46","111,416,245.46"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,"34,110,000.00","34,110,000.00","39,315,400.00","39,315,400.00","25,300,040.00","25,300,040.00","22,183,665.00","22,183,665.00","12,399,120.00","12,399,120.00","12,043,207.50","9,542,220.00"
商誉,,,,,,,,,,,,"1,237,916.03","4,197,376.54","129,139,929.98","129,139,929.98","129,139,929.98","120,095,190.79","120,095,190.79","120,095,190.79","120,095,190.79"
未分配利润,"64,944,957.21","134,069,676.11","255,360,658.18","337,158,867.47","335,713,007.82","374,767,668.15","371,136,541.63","422,056,280.55","468,048,432.87","510,768,227.05","525,305,117.69","597,428,261.65","633,443,119.25","684,908,585.21","688,194,245.10","759,708,810.78","792,674,586.04","839,433,900.40","818,425,595.65","858,196,029.44"
长期待摊费用,"1,993,655.41","853,182.82","149,444.46","222,904.34","160,525.52","415,226.45","358,047.06","312,534.30","268,410.39","229,980.96","448,079.19","390,233.10","332,387.01","668,792.40","503,387.84","395,712.93","551,787.53","766,717.26","1,270,760.12","1,135,090.61"
少数股东权益,,,,,,,,,,,,,-137.10,"1,217,533.04","1,217,450.53","2,921,176.98","3,288,559.08","3,288,303.50","3,288,543.37","3,270,586.32"
递延所得税资产,"1,235,702.67","1,030,777.25","2,207,700.31","2,302,257.80","2,669,814.40","3,137,990.15","3,393,404.10","4,435,042.94","5,272,690.38","4,998,675.65","9,790,849.82","13,638,993.54","11,886,858.16","5,133,996.92","7,123,275.46","8,646,452.90","7,678,483.02","6,066,021.38","6,626,067.51","6,121,272.33"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,"25,320,000.00","25,320,000.00","21,300,000.00",
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"27,197,791.52","62,019,207.80","90,684,047.80","88,501,030.10","88,867,062.26","87,728,669.32","87,176,076.68","91,469,277.72","93,663,923.87","90,238,222.76","97,258,958.98","103,986,908.75","104,136,455.31","314,978,143.30","313,434,203.49","370,039,845.14","357,830,200.19","353,543,332.79","351,285,495.73","346,483,169.87"
所有者权益(或股东权益)合计,"139,960,069.88","244,508,217.01","378,292,029.25","460,090,238.54","475,111,567.34","721,887,196.69","738,076,070.17","823,105,809.09","862,481,352.72","905,201,146.90","928,730,997.39","1,006,184,415.91","1,081,290,157.83","1,129,777,891.65","1,162,264,607.73","1,237,017,015.82","1,308,046,768.72","1,353,666,568.04","1,333,274,136.66","1,375,909,781.22"
资产总计,"369,233,124.13","466,463,717.50","727,685,647.67","782,148,893.07","849,295,201.05","1,066,328,723.55","1,075,353,202.39","1,318,170,529.94","1,488,707,242.52","1,423,031,046.41","1,449,470,591.45","1,644,366,813.01","1,620,138,108.72","1,624,850,829.23","1,613,610,898.62","1,816,300,730.32","1,795,309,124.35","1,762,835,928.93","1,757,338,415.55","1,818,396,645.69"
负债和所有者(或股东权益)合计,"369,233,124.13","466,463,717.50","727,685,647.67","782,148,893.07","849,295,201.05","1,066,328,723.55","1,075,353,202.39","1,318,170,529.94","1,488,707,242.52","1,423,031,046.41","1,449,470,591.45","1,644,366,813.01","1,620,138,108.72","1,624,850,829.23","1,613,610,898.62","1,816,300,730.32","1,795,309,124.35","1,762,835,928.93","1,757,338,415.55","1,818,396,645.69"
