科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"115,617,063.71","248,475,612.20","383,866,215.31","567,443,334.59","151,553,991.97","297,693,599.91","452,389,585.23","585,817,407.24","104,344,250.56","239,809,675.66","392,837,429.71","589,119,685.17","159,774,373.15","327,109,662.58","467,565,531.65","611,322,910.10","147,357,322.01","597,999,270.20","847,047,576.50","1,073,678,022.53","190,561,920.07","482,603,735.63","715,189,544.70","970,920,433.38","212,514,733.07","496,845,716.90","721,832,523.89","982,627,398.34","215,363,530.54","481,493,323.34","684,521,424.21","942,198,411.01","199,837,502.95","454,909,811.10","680,897,615.28","1,129,652,717.24","488,073,861.05","1,038,383,416.38","1,988,338,488.21","3,106,645,158.96","734,308,924.02","1,566,966,476.72","2,616,717,982.44","3,547,048,699.05","581,898,614.64","1,309,367,429.38"
二、营业利润,"5,116,941.71","9,744,062.23","23,950,664.26","26,538,206.54","7,054,671.90","6,231,135.26","-4,293,591.96","-32,315,266.50","-18,680,577.08","-17,208,512.96","-1,177,606.86","21,581,295.93","8,393,150.56","10,266,033.41","12,570,242.15","26,015,605.98","9,241,159.59","90,269,294.36","135,124,655.15","141,331,535.90","24,939,440.22","81,268,532.04","118,586,396.92","146,607,161.65","23,177,750.09","72,859,592.74","97,452,206.89","149,464,172.45","26,595,997.90","82,911,758.87","87,397,305.25","124,324,652.93","27,359,314.21","48,393,207.53","56,884,118.59","78,861,947.08","10,649,439.89","33,893,622.27","73,458,252.16","67,243,850.60","13,831,969.42","45,887,037.09","93,983,983.30","17,399,637.82","-27,063,391.04","1,629,803.86"
减:营业成本,"93,724,666.70","202,036,542.40","302,306,226.20","447,390,172.83","123,045,428.69","247,535,690.57","389,254,861.89","524,340,060.74","107,979,066.41","222,904,877.69","339,708,280.33","488,141,479.40","129,837,238.50","279,384,927.66","393,526,649.60","498,861,110.88","115,541,621.93","439,769,558.63","610,139,492.36","811,060,546.15","139,865,026.60","345,463,663.60","515,098,672.17","718,294,497.65","163,902,468.12","377,420,927.12","545,669,485.17","737,379,470.88","164,814,278.73","356,450,325.95","518,124,137.83","709,961,586.08","152,614,357.64","345,814,638.36","524,928,973.77","893,303,783.80","418,855,210.63","866,404,401.44","1,680,473,157.72","2,610,033,079.05","624,656,263.38","1,318,677,447.92","2,233,640,334.38","3,020,687,111.15","495,168,863.02","1,088,993,464.43"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"102,644.10","635,899.20","1,457,036.75","2,354,393.40","502,162.98","662,187.53","1,223,415.58","1,700,219.41","237,680.48","599,554.12","1,347,799.08","2,609,342.33","674,949.86","994,383.23","1,619,102.42","1,942,745.14","149,192.37","1,630,725.63","2,331,839.34","4,625,003.74","1,291,496.41","1,861,120.42","2,342,961.14","4,764,391.34","1,164,731.60","2,443,131.96","3,832,583.51","4,064,434.06","273,021.37","1,988,950.38","2,500,403.82","3,330,774.85","1,038,598.69","1,667,279.21","2,700,256.34","4,304,207.58","1,038,932.00","1,690,743.03","2,282,347.91","9,701,399.21","491,467.89","5,141,044.31","11,876,186.19","22,054,027.60","2,540,685.01","6,138,045.88"
营业外收入,"29,528.94","709,528.94","2,450,112.84","3,591,149.29","614,443.73","714,443.73","942,245.13","37,273,823.43","413,856.08","1,677,804.08","966,333.70","1,604,239.65",,"376,014.00","685,500.00","38,837,437.55","301,882.91","7,451,451.20","10,934,201.65","9,479,551.16","605,167.26","8,145,767.56","16,049,433.16","20,583,474.92","2,762,336.57","11,480,562.65","12,543,701.11","22,504,433.13","1,506,928.47","1,635,914.29","4,469,565.76","7,962,105.57","1,036,449.10","3,753,115.40","7,930,582.81","72,714,074.17","4,820,022.10","15,245,925.94","20,519,493.50","67,456,029.71","6,317,302.87","11,302,020.59","35,034,285.75","111,342,422.23","44,672,907.44","64,154,559.71"
销售费用,"4,985,756.26","9,645,457.51","11,039,443.72","20,815,904.65","3,922,930.70","9,064,941.02","14,297,471.19","18,034,110.53","4,346,609.43","8,655,377.97","13,975,236.41","18,828,000.81","3,637,947.73","7,026,876.52","10,452,655.35","13,053,830.78","3,152,346.79","12,462,713.93","17,080,168.26","22,937,288.82","4,466,941.25","8,709,337.24","13,349,771.59","17,893,241.70","5,503,994.03","12,283,595.32","20,748,761.95","27,843,411.22","5,634,155.41","11,608,733.91","19,626,007.36","26,389,529.62","6,347,737.18","14,264,809.60","22,576,367.96","32,474,028.48","15,942,617.32","33,973,988.00","52,783,741.41","81,545,241.52","23,134,481.52","45,722,098.47","64,135,330.36","88,567,083.61","24,299,039.27","45,801,617.40"
减:营业外支出,,,,"1,222,142.93","2,650.00","3,550.00","414,366.54","847,092.58","10,700.00","34,108.95","111,057.07","115,627.07","264,232.00","318,282.25","379,081.16","23,243,650.26","94,315.52","1,452,566.84","1,456,844.30","1,524,178.52","397,861.32","397,861.32","399,658.58","410,689.32","3,788.46","4,601.34","5,858.73","58,700.83",,,"17,358.48","20,693.48",,"2,077.18","2,681.48","45,264.70","98,803.42","1,995,312.06","2,389,417.46","1,484,525.40","33,763.58","422,400.79","521,868.85","2,573,849.43","258,474.50","661,723.00"
管理费用,"6,353,977.61","13,931,041.18","22,835,479.49","30,836,402.80","8,929,892.87","17,983,066.51","28,020,975.65","36,259,189.35","9,105,235.67","18,032,261.62","25,976,953.21","32,180,145.63","12,475,170.02","22,205,606.80","33,672,131.44","48,458,541.75","13,366,897.67","35,988,784.53","58,149,753.73","59,350,559.27","14,008,669.72","30,369,286.17","45,803,806.35","54,847,232.43","13,528,809.02","26,726,682.48","49,710,881.40","59,770,956.91","14,353,670.42","23,635,421.30","39,677,067.63","52,000,111.08","10,886,090.98","26,806,172.84","46,490,593.63","70,307,466.16","31,712,445.50","72,500,356.59","130,627,968.32","232,418,441.64","53,448,323.94","113,078,796.61","152,622,254.34","261,419,025.47","58,829,535.85","118,414,978.27"
其中:非流动资产处置净损失,,,,,,,,"406,248.40",,,,"94,303.37",,,,"10,830,369.19",,,,"191,435.72",,,,"1,279.87",,,,"42,842.11",,,,,,,,"1,474.53",,,,"1,072,780.01","5,462.96",,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"5,333,077.33","12,482,609.68","22,277,364.89","32,738,766.45","8,098,904.83","16,216,579.02","23,886,452.88","32,734,291.67","5,655,550.10","11,125,431.67","17,306,081.99","26,205,026.63","4,755,916.48","9,988,540.63","18,452,911.96","24,524,691.40","5,906,103.66","14,148,760.40","17,895,500.51","26,137,972.05","6,758,162.74","13,950,035.52","19,681,115.82","24,682,889.70","5,236,980.21","9,099,835.71","12,923,327.34","1,728,952.66","3,692,406.71","4,934,177.51","8,491,646.27","14,126,774.56","1,591,404.25","12,259,121.11","21,657,821.45","35,089,366.14","10,082,305.65","29,942,438.23","48,735,153.87","62,959,356.01","19,161,632.92","37,415,546.55","60,144,388.10","83,465,034.91","30,366,848.78","52,206,635.80"
三、利润总额,"5,146,470.65","10,453,591.17","26,400,777.10","28,907,212.90","7,666,465.63","6,942,028.99","-3,765,713.37","4,111,464.35","-18,277,421.00","-15,564,817.83","-322,330.23","23,069,908.51","8,128,918.56","10,323,765.16","12,876,660.99","41,609,393.27","9,448,726.98","96,268,178.72","144,602,012.50","149,286,908.54","25,146,746.16","89,016,438.28","134,236,171.50","166,779,947.25","25,936,298.20","84,335,554.05","109,990,049.27","171,909,904.75","28,102,926.37","84,547,673.16","91,849,512.53","132,266,065.02","28,395,763.31","52,144,245.75","64,812,019.92","151,530,756.55","15,370,658.57","47,144,236.15","91,588,328.20","133,215,354.91","20,115,508.71","56,766,656.89","128,496,400.20","126,168,210.62","17,351,041.90","65,122,640.57"
资产减值损失,,,,"6,874,987.92",,,,"5,017,909.25","-4,299,314.45","-4,299,314.45","-4,299,314.45","-393,673.87",,"-2,750,396.88","-2,721,852.48","-1,502,424.36",,"3,741,026.20","6,337,760.63","8,268,840.18","-767,816.87","-767,816.87","-1,644,210.85","1,693,540.47",,,,"2,487,236.95",,,"8,751,669.98","12,127,335.50",,"5,922,463.81","5,877,364.90","15,571,589.34","-926,039.94","68,000.00","68,000.00","42,743,790.93","-415,215.05","1,044,505.77","1,044,505.77","70,533,236.79",,
