科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"826,108,618.47","1,589,734,415.88","2,594,312,382.44","3,044,957,234.93","873,784,986.19","1,645,187,975.90","2,551,768,047.28","2,946,011,988.76","478,538,542.34","763,383,620.95","1,225,389,271.48","2,006,834,768.03","775,922,445.30","1,386,267,604.21","2,167,936,101.72","2,606,461,242.23","699,426,956.26","1,530,758,957.87","2,474,345,057.54","4,359,424,887.46","916,676,373.36","1,300,320,150.88","1,770,216,198.58","4,133,379,484.34","261,523,949.40","308,057,046.43","387,205,456.43","571,280,698.96","909,085,693.49","920,673,369.49","1,639,637,597.39","1,668,980,319.75","204,730,385.41","286,050,954.28","622,318,590.51","647,832,413.10","191,206,085.00","213,452,225.80","224,025,725.82","283,576,129.62","269,729,475.87","380,965,531.53","519,552,035.61","941,730,227.08","274,727,047.67"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"252,319,539.69","30,565,780.30","30,565,780.30","30,565,780.30",,
收到的税费返还,,,,"212,526.74",,,,"3,566,167.94",,,,"2,039,799.99","2,482,392.56","3,914,097.06","4,768,328.96","5,400,485.17","5,971,308.46","10,580,088.48","17,838,419.46","18,968,324.68","1,880,515.77","5,628,380.44","7,230,265.75","7,689,335.71",,,,,,,,,,,,,,,"135,265.01",,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,"34,718,618.93","206,751,008.70","206,751,008.70","206,751,008.70","206,751,008.70",,,,"117,076.17",,,,"10,747.86",,,,"5,073,400.00","360,000.00","360,000.00","360,000.00",,
收到其他与经营活动有关的现金,"10,684,639.09","12,368,765.25","7,381,160.97","12,959,811.33","2,728,432.51","11,605,632.08","7,957,452.47","13,744,725.34","7,997,452.70","10,414,870.89","9,214,429.94","8,010,968.86","5,269,153.16","9,556,280.93","14,635,625.65","32,472,626.09","38,381,001.34","30,703,674.58","52,957,511.50","8,985,009.59","11,418,941.26","11,256,685.39","19,672,657.43","47,772,398.06","8,387,355.07","12,284,837.39","15,142,589.65","21,014,652.58","14,682,703.35","20,548,038.19","35,172,338.28","38,075,974.43","1,207,036.57","6,246,025.45","17,230,961.14","29,384,730.31","2,273,799.18","5,130,913.23","7,048,168.56","10,469,258.23","5,670,135.68","17,368,274.46","19,053,230.58","20,439,180.40","6,694,425.30"
投资活动现金流出小计,"8,732,098.50","46,042,001.22","51,462,451.53","69,054,091.01","41,409,304.99","48,111,863.96","299,418,177.77","293,773,680.60","7,824,171.18","18,595,325.65","19,552,022.90","13,672,359.99","5,940,082.83","7,393,766.57","9,163,927.79","14,787,835.44","1,006,498.57","1,777,835.20","2,921,977.03","3,161,184.63","415,477.60","357,822.09","2,241,140.43","70,713,001.25","208,464,767.59","211,163,337.94","213,394,949.40","217,853,601.79","3,920,506.29","5,749,847.59","258,824,325.92","406,928,526.14","853,066.90","1,448,574.13","2,533,096.47","3,363,784.81","10,853,948.49","13,023,053.48","13,642,268.05","301,443,476.06","31,572,747.30","32,340,449.71","32,618,098.50","31,638,619.07","11,872,811.17"
经营活动现金流入小计,"836,793,257.56","1,602,103,181.13","2,601,693,543.41","3,058,129,573.00","876,513,418.70","1,656,793,607.98","2,559,725,499.75","2,963,322,882.04","486,535,995.04","773,798,491.84","1,234,603,701.42","2,016,885,536.88","783,673,991.02","1,399,737,982.20","2,187,340,056.33","2,644,334,353.49","743,779,266.06","1,572,042,720.93","2,545,140,988.50","4,387,378,221.73","929,975,830.39","1,317,205,216.71","1,797,119,121.76","4,188,841,218.11","269,911,304.47","320,341,883.82","402,348,046.08","592,295,351.54","923,768,396.84","941,221,407.68","1,674,809,935.67","1,707,056,294.18","205,937,421.98","292,296,979.73","639,549,551.65","677,217,143.41","193,479,884.18","218,583,139.03","231,209,159.39","294,045,387.85","275,399,611.55","398,333,805.99","538,605,266.19","962,169,407.48","281,421,472.97"
投资活动产生的现金流量净额,"-8,732,098.50","-45,892,586.46","-27,955,348.24","63,194,626.00","-41,409,304.99","-48,111,863.96","-189,418,177.77","-83,854,259.58","-7,824,171.18","30,955,598.17","29,998,900.92","37,450,729.17","-5,783,082.83","-7,236,766.57","-9,006,927.79","-14,401,705.80","-1,006,498.57","-1,777,835.20","-2,921,977.03","-3,120,030.78","5,424,522.40","5,369,870.22","3,598,859.57","184,413,425.07","-208,364,467.59","-210,641,837.94","-212,873,449.40","-217,317,700.93","-3,880,506.29","-5,142,047.59","-258,212,080.92","-405,920,995.10","-853,066.90","-1,448,274.13","-2,101,596.47","-2,918,022.85","-10,853,948.49","-12,881,093.48","-13,290,608.05","-221,585,909.66","-31,572,747.30","-32,340,449.71","-32,348,330.50","-31,368,856.90","-11,872,811.17"
购买商品、接受劳务支付的现金,"789,962,930.53","1,413,493,798.11","2,421,522,634.38","2,712,546,347.44","726,614,294.85","1,306,614,080.27","2,016,957,419.61","2,569,119,655.11","168,659,359.45","400,170,185.55","947,436,111.41","2,201,996,887.45","493,730,402.82","1,007,514,058.16","1,864,773,071.17","2,352,527,879.07","779,571,583.67","1,554,246,221.02","2,474,198,110.09","4,211,748,954.79","860,180,368.29","1,210,841,689.73","1,680,105,740.68","3,350,059,890.97","99,957,524.02","294,676,153.75","546,125,992.84","770,739,491.79","12,863,279.41","290,697,221.08","628,797,812.45","950,804,686.26","130,017,742.13","430,338,286.59","486,951,500.69","492,629,698.28","921,209.07","34,689,663.42","48,545,969.77","66,976,678.80","86,542,211.46","254,983,149.89","498,373,562.37","703,198,508.25","121,266,975.16"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,"215,529,997.50","215,529,997.50",,,,,,,,,,,,"10,000,000.00",,,,,
