科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"54,906,846.76","38,720,874.44","48,955,853.57","59,300,559.04","48,310,383.26","59,758,305.69","68,020,024.75","68,546,574.06","94,150,649.88","35,872,495.91","33,361,209.99","17,612,436.01","37,461,198.12","24,680,951.95","17,245,059.20","33,705,648.73","34,798,460.94","21,214,416.62","33,149,602.26","31,073,746.49","20,188,083.39","23,475,152.12","22,204,545.63","345,945,978.50","207,892,930.74","164,838,214.58","75,346,414.80","143,886,182.79","102,748,502.83","363,575,638.96","199,064,802.06","241,791,867.85","101,395,351.38","114,020,288.51","620,878,658.09","355,231,762.98","2,418,786,305.36","709,525,366.01","751,750,348.39","632,417,787.29","571,379,978.79","977,839,988.03","523,610,307.27"
短期借款,"135,650,000.00","131,650,000.00","127,650,000.00","2,350,000.00","55,200,000.00","3,200,000.00","3,100,000.00","100,000.00","12,100,000.00","12,000,000.00","85,000,000.00","93,000,000.00","110,000,000.00","70,000,000.00","73,000,000.00","123,000,000.00","130,000,000.00","130,000,000.00","140,000,000.00","90,000,000.00","80,000,000.00","90,000,000.00","45,000,000.00","342,000,000.00","392,000,000.00","480,000,000.00","300,000,000.00","310,000,000.00","390,000,000.00","540,000,000.00","500,000,000.00","420,000,000.00","450,000,000.00","570,575,133.04","604,031,557.21","827,031,557.21","787,031,557.21","746,299,300.00","596,000,000.00","156,000,000.00","156,000,000.00","161,000,000.00","55,000,000.00"
交易性金融资产,"4,007,633.75","25,121.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"213,636.43","1,274,401.82","1,382,120.99","2,901,666.00","1,317,206.60","5,445,367.00","3,503,609.70","4,489,685.66","1,936,804.48","3,280,693.75","2,541,211.70","1,894,857.18","2,918,603.20","4,431,129.28","4,313,000.00","7,004,327.00","7,666,359.00","5,280,539.58","2,812,014.00","12,015,147.02","11,932,696.20","4,535,000.00","5,265,595.12","177,584,699.65","54,367,949.72","81,950,000.00","255,338,345.69","86,052,693.12","73,795,319.46","106,480,366.94","192,697,238.92","160,880,802.62","140,332,796.68","86,810,496.83","230,954,558.26","161,054,778.60","54,936,739.73","149,844,867.00","279,030,281.73","223,566,843.66","113,793,854.80","214,487,387.23","422,697,198.95"
应付票据,,,,,,,,,,,,,,,"1,620,000.00","1,620,000.00",,,,,,,"100,000.00",,,,,,"5,094,486.02","8,649,755.48","4,555,269.46","1,500,000.00",,,,,"64,413,745.60","59,859,769.10","78,391,373.50","113,727,815.29","106,693,415.29","94,191,610.50","102,653,460.50"
应收账款,"46,392,869.37","48,073,870.70","47,469,349.76","46,259,222.09","48,593,005.70","55,060,375.97","56,796,381.12","47,844,087.33","51,133,285.13","63,296,222.21","65,606,148.51","63,381,973.63","59,887,040.41","64,535,129.61","58,534,038.00","54,708,883.16","63,378,913.56","57,766,916.59","100,906,070.77","63,704,127.32","63,267,382.60","86,632,274.42","90,096,746.35","69,463,881.71","81,522,206.39","188,110,672.91","213,710,718.78","73,893,229.94","87,934,968.93","161,146,191.59","230,008,700.86","102,254,877.36","65,584,732.74","187,725,723.22","163,016,691.71","17,225,660.31","332,903,007.40","455,790,251.74","536,133,566.19","356,032,560.84","416,507,684.03","623,903,526.13","651,771,296.12"
应付账款,"19,490,187.59","28,104,013.84","32,469,649.19","25,888,053.28","18,766,501.38","24,394,766.82","26,865,212.16","26,661,997.74","17,936,504.22","25,000,982.10","27,783,001.98","36,441,366.96","34,198,199.47","45,470,766.93","28,646,759.73","41,185,310.67","38,905,763.23","48,858,651.27","55,522,179.65","55,485,440.96","38,842,833.81","56,938,627.86","55,269,891.83","83,716,431.55","43,850,456.48","45,829,619.17","51,027,626.39","100,419,415.94","55,631,401.49","46,070,761.59","65,167,708.84","91,196,234.62","78,947,750.07","52,240,824.27","48,779,140.84","60,559,319.25","474,394,053.89","408,220,922.56","342,930,744.71","321,043,428.38","301,234,562.66","257,947,650.91","210,203,225.46"
预付款项,"2,768,632.77","71,008,006.04","49,334,085.18","823,886.35","90,856.00","716,324.43","872,752.91","10,282,884.24","5,016,146.72","290,856.00","394,895.00","32,846,710.71","15,487,929.23","25,544,284.38","15,678,696.37","32,353,492.35","65,861,105.62","24,763,527.36","28,061,437.04","29,456,240.66","28,287,685.11","33,740,435.85","33,098,040.69","166,805,346.96","172,650,643.77","181,904,364.48","192,950,921.83","174,866,923.73","162,774,945.46","166,288,191.00","162,844,443.94","136,895,673.29","58,036,160.48","49,136,129.44","47,698,824.34","39,545,327.26","53,902,334.54","44,630,928.73","34,291,185.50","32,396,984.85","33,061,789.22","21,993,594.59","5,460,172.67"
预收款项,"12,000.00","437,468.80","58,080.00","3,261,409.06","1,567,000.00","1,842,000.00","1,512,000.00","4,397,927.27",,,,"2,576,931.25","360,663.80","2,905,396.01","120,750.00","3,219,091.62","4,273,414.03","4,162,022.44","5,633,169.36","12,082,813.53","7,992,529.79","8,154,404.53","7,600,375.08","3,412,650.00","3,748,450.00","3,412,650.00","3,685,580.00","18,165.00","29,460.00","104,655.00","123,205.00","61,035.00","85,785.00","107,935.00","154,588.00","7,438,021.03","479,759.20","480,070.80","597,059.93","13,582,055.18","10,109,814.95","13,982,284.47","12,236,438.17"
