科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"279,758,959.37","514,328,041.46","612,026,522.82","711,080,561.66","70,567,071.74","146,747,331.66","225,495,716.30","318,005,263.11","67,892,989.04","137,882,485.07","207,531,519.48","289,690,883.13","91,307,818.05","178,297,428.20","282,093,078.90","392,385,908.88","93,924,973.74","203,405,221.49","313,695,525.80","436,844,244.35","110,887,458.49","235,045,756.04","347,745,834.07","463,807,500.77","133,517,969.30","279,848,108.59","454,253,232.29","597,358,257.82","145,841,677.48","316,141,381.01","507,512,259.37","681,343,920.99","191,029,218.56","374,555,135.61","569,339,615.91","741,533,676.93","191,126,945.65","362,673,236.85","502,151,510.70","672,384,276.47","317,456,442.86","592,346,626.22","857,121,747.39"
二、营业利润,"-69,977,299.98","-168,193,306.43","-229,177,427.88","78,162,565.41","17,889,778.90","35,538,464.66","50,416,555.00","61,472,065.26","5,900,247.82","-140,670,155.49","-151,324,134.55","-286,193,604.12","23,529,850.53","39,086,023.77","52,132,376.06","79,018,737.62","19,165,215.06","40,165,703.67","46,670,196.64","96,773,630.70","25,240,250.37","48,759,225.85","70,567,746.29","74,021,201.30","32,505,993.91","64,038,641.04","92,529,466.56","102,972,473.95","40,336,245.58","69,347,510.51","88,354,250.09","109,702,142.33","40,278,201.50","71,957,015.01","93,875,297.57","155,388,779.24","43,122,039.43","68,597,396.49","95,388,925.56","181,005,810.02","56,610,079.72","96,807,069.41","130,498,231.48"
减:营业成本,"263,999,001.97","522,890,955.78","602,886,974.40","656,430,051.68","38,583,521.61","80,073,350.64","127,206,369.01","189,754,698.25","31,746,485.69","78,631,266.50","124,263,257.75","183,938,530.84","56,496,489.22","115,533,447.61","191,533,671.99","276,568,751.02","62,195,369.40","139,750,385.92","227,316,490.17","340,193,727.77","76,515,413.50","175,042,563.79","257,599,726.31","355,848,954.58","93,553,445.30","212,671,918.66","348,336,532.01","486,411,185.75","107,920,992.72","248,349,208.37","405,413,505.22","560,944,457.78","142,109,576.55","317,303,931.44","487,973,359.17","618,062,716.19","143,442,005.77","320,996,877.99","431,862,880.02","582,494,679.95","227,713,181.01","426,661,521.04","618,357,775.28"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,576,048.50","5,079,349.92","7,746,951.21","13,312,554.89","2,605,657.74","5,549,049.83","8,556,605.73","13,741,659.47","3,012,887.52","6,355,985.61","9,454,025.01","12,723,881.59","3,724,614.30","7,265,802.65","11,802,215.03","15,890,134.82","3,930,067.25","8,072,822.01","12,592,630.10","17,512,219.42","5,020,046.72","9,794,018.20","14,821,327.03","19,510,018.23","5,495,128.07","11,497,251.64","17,716,153.20","23,667,538.69","6,288,053.02","12,817,853.52","18,958,377.28","26,612,635.13","6,369,343.37","13,748,030.14","20,059,179.56","27,804,172.86","6,526,579.35","10,129,674.14","12,034,935.82","18,517,765.23","6,678,270.88","10,579,222.45","14,043,362.00"
营业外收入,"117,253.92","517,538.67","1,756,350.05","3,499,598.74","1,795,787.13","3,509,124.88","3,770,741.03","6,702,887.00","1,620,912.10","2,039,063.07","2,131,072.31","5,531,432.22","139,079.30","592,004.10","953,064.46","1,312,200.14","254,978.59","362,863.65","608,935.35","3,951,380.66","902,170.04","1,774,861.10","2,251,807.86","1,926,040.95","919,996.92","1,501,958.68","1,825,632.24","2,526,306.70","378,109.51","1,242,335.04","2,157,508.46","3,135,256.00","317,029.50","1,045,979.11","1,342,743.31","2,367,546.40","202,559.94","418,388.36","1,017,221.88","10,897,524.02","1,841,331.56","7,226,958.33","11,513,024.15"
销售费用,"16,340,735.07","25,344,321.64","31,523,577.96","36,603,298.26","2,324,872.17","5,567,161.75","9,635,611.98","5,510,224.10","906,378.64","1,353,048.92","1,870,791.51","2,702,487.59","1,370,260.25","2,515,389.39","2,501,896.14","3,662,162.05","1,227,798.23","1,413,793.99","2,104,044.40","5,015,836.03","642,831.59","533,710.91","1,050,800.94","1,700,265.15","586,727.58","1,290,509.28","2,022,852.39","3,630,236.75","381,151.00","1,002,320.62","1,448,586.92","2,149,313.48","459,391.03","941,405.12","1,340,972.53","4,585,434.23","442,564.94","818,331.16","1,208,423.09","13,846,141.59","6,575,647.31","18,930,296.04","29,960,498.74"
减:营业外支出,"31,458.45","113,782.38","184,961.15","256,844.66","44,761.12","292,432.47","1,838,994.73","1,826,253.23","100,985.93","109,809.91","259,970.62","1,594,269.75","41,229.18","471,754.44","480,938.62","1,464,070.76","29,894.53","38,860.86","87,447.90","197,786.11","5,587.65","45,187.76","45,735.64","2,451,990.32",719.94,"14,743.04","132,214.19","246,074.21","103,735.57","131,965.13","267,517.42","1,075,753.92","23,408.91","815,788.94","827,995.29","14,687,757.38","8,785.89","2,758,885.34","3,886,657.87","4,366,432.31","147,931.71","549,897.70","1,583,510.27"
管理费用,"34,965,120.49","69,378,274.04","120,627,195.62","224,485,236.19","11,613,980.42","23,862,807.32","36,565,888.21","57,521,314.30","6,753,654.36","16,241,868.85","26,666,169.58","42,257,620.56","6,914,893.78","13,537,218.21","24,214,631.34","37,796,938.70","7,375,994.27","14,315,774.07","25,557,955.78","65,814,139.10","9,681,654.12","20,248,784.19","31,447,221.06","51,993,449.44","9,223,655.27","17,031,998.58","29,491,605.58","46,740,709.39","7,616,967.07","15,637,568.42","26,317,222.15","45,406,128.22","7,507,219.31","16,004,563.26","25,205,691.94","44,222,779.09","9,477,333.51","15,716,402.51","24,774,641.82","60,042,027.31","29,451,917.00","62,603,332.15","91,253,807.59"
其中:非流动资产处置净损失,,,,"17,000.00",,,,,,,,,,,,,,,,"10,765.48",,"4,034.65",,"5,892.79",,"4,864.51","78,010.50","94,416.29",,,,"14,799.49",,"196,424.21","216,133.33","276,651.63","8,185.25","9,316.22","10,988.73","345,909.08","11,548.10","113,395.56","133,667.16"
