科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"256,661,140.34","673,726,459.28","950,561,562.33","1,143,512,391.27","264,494,532.59","456,022,310.05","747,070,025.22","919,510,455.25","464,012,884.19","947,182,196.64","1,497,998,484.03","1,983,081,597.22","471,434,640.34","900,565,615.74","1,431,043,015.07","2,203,874,444.67","563,272,100.19","1,111,210,350.08","1,670,458,513.81","5,734,102,966.83","1,373,179,634.91","2,923,454,855.61","4,962,865,524.66","7,852,277,084.37","2,455,142,183.73","4,833,209,755.62","7,425,735,966.27","10,376,481,447.41","2,785,366,314.49","5,266,206,831.71","8,083,489,954.94","10,562,357,748.51","2,575,580,236.97","4,811,566,009.00","9,151,840,497.99","12,233,445,661.29","3,573,816,575.85","6,576,913,771.33","9,729,743,079.76","13,833,588,954.97","6,310,343,882.46","12,176,237,118.73","16,881,921,357.78","22,221,374,104.03","6,260,749,761.81","11,806,144,653.07","16,783,883,533.86","22,179,398,767.76","6,513,222,025.47"
二、营业利润,"4,839,090.47","26,687,713.81","29,068,858.97","34,208,895.09","13,461,242.40","-2,499,970.02","-3,274,434.39","-12,130,032.35","-1,078,284.50","2,060,709.17","1,348,390.73","-148,752,865.55","-2,176,674.06","-2,921,593.34","-4,186,212.25","-22,288,057.21","-1,091,819.53","-8,946,079.73","-31,340,800.66","142,016,969.70","21,292,606.51","37,089,910.33","74,474,118.45","111,447,460.37","45,544,031.72","96,437,665.89","119,918,310.56","164,851,372.61","51,669,826.97","106,108,577.20","131,241,956.54","161,208,724.10","49,886,659.32","90,134,968.50","122,833,821.81","242,916,873.24","193,053,093.17","332,643,155.05","479,162,151.60","455,830,837.62","343,759,950.50","537,263,314.68","474,846,172.67","541,259,816.85","256,776,293.94","488,223,066.56","442,377,009.18","501,186,143.25","339,262,021.76"
减:营业成本,"225,260,583.13","565,688,734.88","791,774,563.19","953,864,952.99","202,147,039.12","371,591,051.67","628,760,585.06","805,953,986.17","428,922,993.72","872,749,603.00","1,386,088,725.06","1,835,234,826.55","426,462,676.29","818,638,083.78","1,309,711,335.30","2,049,443,996.96","513,500,153.31","1,020,100,203.98","1,538,277,328.30","4,969,470,737.74","1,157,103,218.22","2,452,567,320.75","4,230,634,538.23","6,721,722,189.39","2,074,676,830.75","4,119,362,083.38","6,364,014,563.64","8,910,508,803.69","2,356,230,347.45","4,484,029,039.61","6,962,466,456.67","8,985,967,737.18","2,147,528,449.86","4,056,460,478.80","7,945,708,088.10","10,444,956,067.36","2,981,135,735.18","5,515,376,437.11","8,173,291,409.08","11,565,790,409.12","5,341,615,777.12","10,411,717,553.74","14,663,587,721.16","19,233,543,811.15","5,411,994,938.33","10,149,220,989.81","14,641,677,911.22","19,312,230,021.65","5,549,164,202.00"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"304,658.33","9,828,508.95","14,581,021.84","14,764,851.72","5,682,911.25","6,378,686.46","6,706,291.22","2,233,208.94","190,653.19","1,002,553.67","2,565,521.11","3,968,160.94","458,568.79","1,179,845.72","2,072,799.28","3,089,131.57","1,791,690.07","3,110,967.44","5,807,862.45","25,636,961.57","9,858,637.74","16,087,483.49","23,507,634.79","35,677,010.97","11,079,226.48","16,301,240.63","23,947,644.21","34,891,447.17","13,127,947.64","19,776,951.57","26,953,868.19","39,576,132.11","12,386,274.16","18,458,915.60","28,725,367.31","40,306,705.25","13,718,680.49","21,073,161.13","28,589,190.88","55,728,614.30","13,701,221.33","22,955,701.65","33,842,106.50","56,197,964.67","15,573,378.86","26,471,942.88","35,232,982.73","50,801,957.90","15,297,415.47"
营业外收入,"261,961.27","704,063.24","3,891,146.25","4,869,092.85","133,831.76","1,256,894.82","1,551,957.99","21,489,737.59","4,166,194.03","4,810,181.63","8,619,688.74","14,613,246.52","1,856,888.29","3,005,519.16","3,991,086.28","19,826,233.72","264,625.23","5,602,100.42","35,228,273.54","41,751,151.79","580,877.87","33,092,819.18","38,825,183.21","59,475,091.98","3,223,787.87","9,118,907.50","21,327,133.78","42,005,677.82","6,067,773.67","11,934,915.88","23,464,257.45","40,053,979.16","6,067,736.49","13,054,284.61","38,034,550.99","58,136,077.83","11,827,574.87","24,857,744.19","42,834,515.83","78,538,203.93","10,381,682.89","23,308,727.86","41,139,793.19","13,957,409.11","2,271,380.77","10,328,898.46","13,244,317.94","14,400,687.73","3,233,104.71"
销售费用,"13,651,256.59","36,192,915.42","55,213,507.79","65,389,852.58","18,091,754.52","30,615,387.62","44,557,349.01","52,982,971.98","14,843,139.84","29,199,863.79","45,080,086.86","60,119,956.78","14,724,551.54","26,770,906.82","43,138,842.01","62,784,019.45","16,863,049.60","35,335,964.79","55,951,232.32","459,732,133.65","124,769,406.32","280,199,213.16","437,542,935.44","695,901,098.22","228,582,899.95","411,847,635.58","635,802,020.25","876,691,174.13","258,368,070.35","458,452,696.84","664,174,810.14","935,577,535.03","265,773,370.59","465,299,638.16","745,208,718.73","1,046,402,378.25","287,338,788.27","511,502,935.90","746,510,252.43","1,092,285,429.94","474,266,936.73","895,516,067.62","1,224,032,493.38","1,614,886,083.67","439,366,609.86","835,607,694.34","1,176,224,408.20","1,631,209,363.67","493,947,295.41"
减:营业外支出,"79,500.28","203,437.43","315,972.50","349,755.78","69,347.84","704,488.88","2,040,348.80","3,582,423.93","217,754.46","657,954.01","698,274.90","950,879.13","136,739.19","355,796.25","538,046.09","723,185.45","141,935.08","1,334,403.47","1,452,780.10","2,461,889.91","85,114.26","325,044.60","1,107,758.90","2,383,102.28","529,341.04","1,293,425.43","1,573,990.67","2,723,346.25","307,663.31","1,513,300.35","1,827,244.01","82,813,881.86","769,056.06","1,423,886.49","3,901,928.49","8,901,079.88","1,171,547.82","2,065,662.65","3,212,685.10","12,147,772.88","949,884.34","2,405,436.28","3,727,716.84","21,050,882.41","236,379.50","1,660,542.36","2,372,730.30","7,471,344.93","1,475,045.16"
管理费用,"18,397,823.83","37,210,605.76","52,556,486.97","69,185,368.54","17,294,222.21","36,344,041.08","53,723,769.50","74,618,969.90","18,789,825.79","41,355,745.73","59,302,042.79","81,403,571.80","22,152,098.10","42,986,913.80","63,124,833.88","78,762,392.45","24,625,786.61","45,074,948.77","68,347,617.40","215,617,699.30","49,932,442.55","125,780,674.63","184,110,452.77","262,802,577.61","80,794,403.44","157,996,937.20","236,376,612.75","331,124,668.33","83,839,225.67","164,990,237.84","243,510,011.98","330,121,617.42","85,605,844.94","168,646,016.29","284,395,447.64","397,733,782.52","92,149,739.25","192,141,112.40","289,693,681.40","461,108,701.65","161,950,467.73","328,236,573.94","492,580,953.58","702,585,521.88","168,034,368.46","332,346,845.70","468,519,771.76","693,158,740.02","158,312,616.02"
其中:非流动资产处置净损失,"23,102.92","55,277.03","55,277.03","68,292.18",,"8,222.00",,"2,152,802.88",,"201,674.20","201,703.56",,,,,,"8,956.90",,,"813,545.50",16.28,"33,096.14","180,078.45","1,323,180.55","49,800.63","114,764.61","324,518.51","859,678.47",,"451,109.95","517,874.42","1,315,800.93","387,179.54","614,393.54","822,839.27","2,831,781.19",,"430,883.30","960,115.99","2,266,911.10",,"1,403,542.63","1,660,878.60",,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
