科目,2013-12-31,2014-12-31,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应付款,"1,610,080.99","1,813,422.08","3,665,194.29",,"13,898,018.39","6,193,551.70","8,933,530.29","7,069,154.28","5,566,252.29","7,294,688.12","4,545,530.09","5,382,793.90","6,620,120.91","4,762,178.87","121,504,332.99","118,360,476.47"
其中:消耗性生物资产,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"4,395,537.13",,"3,948,477.80",,"2,052,093.75","2,083,536.00",,,,,,,,,,
其他流动资产,,,,,,,"1,979,293.24",,,"353,255.04","9,967.44",,"1,582,105.66","929,050.57","1,936,688.21","680,885.63"
其他流动负债,,,,,,,,,,,,,,,,
流动资产合计,"211,348,889.26","257,491,754.99","252,772,486.46","261,522,724.68","446,476,143.25","322,985,478.60","340,033,538.15","325,822,552.76","319,145,229.47","313,116,321.32","380,791,756.15","407,031,874.83","441,302,599.71","388,493,132.58","472,619,324.75","496,972,183.48"
流动负债合计,"216,335,244.66","223,914,749.56","193,126,920.79","197,124,916.50","214,218,439.23","168,883,736.01","176,502,363.86","154,839,677.27","163,190,685.07","167,342,194.07","234,525,805.61","252,204,324.86","292,473,317.22","265,597,484.43","421,039,290.08","428,479,013.38"
可供出售金融资产,,,,,,,,,,,,,,,,
长期借款,"94,620,734.70","92,918,817.50","74,620,734.70",,"64,620,734.70",,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,
长期股权投资,"38,510,117.36","39,010,313.73","41,487,092.76",,"44,828,396.35","45,900,267.76","40,698,958.40","42,923,841.88","44,364,156.54","52,716,621.91","66,133,080.25","68,289,655.25","69,981,363.25","101,132,910.44","71,907,638.55","73,288,535.83"
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,
固定资产,"252,096,536.78","258,799,151.08","259,453,175.32",,"254,656,760.37","252,919,373.00","254,847,488.12","254,991,912.03","250,569,543.59","265,381,534.11","264,271,572.23","260,995,435.83","263,566,490.40","260,190,733.65","274,538,573.54","269,252,388.26"
递延所得税负债,,"29,166.24","23,652.78",,"23,652.78","23,652.78","18,139.32","18,139.32","18,139.32","18,139.32","12,625.86","12,625.86","12,625.86","12,625.86","7,112.40","7,112.40"
在建工程,"20,156,445.71","12,255,629.48","2,313,681.13",,"5,423,196.86","22,062,729.05","26,728,130.11","22,430,720.06","27,417,670.71","16,256,382.89","22,915,440.57","22,344,667.70","29,457,682.39","30,510,556.42","16,807,534.38","20,546,793.46"
其他非流动负债,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,"94,620,734.70","92,947,983.74","74,644,387.48",,"64,644,387.48","23,652.78","18,139.32","18,139.32","18,139.32","18,139.32","12,625.86","12,625.86","12,625.86","12,625.86","123,112.40","123,112.40"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"310,955,979.36","316,862,733.30","267,771,308.27","271,767,925.61","278,862,826.71","168,907,388.79","176,520,503.18","154,857,816.59","163,208,824.39","167,360,333.39","234,538,431.47","252,216,950.72","292,485,943.08","265,610,110.29","421,162,402.48","428,602,125.78"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","75,000,000.00",,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"916,394.13","916,394.13","2,916,394.13",,"146,716,394.13","148,340,922.48","148,340,922.48","148,340,922.48","148,340,922.48","148,340,922.48","148,359,523.47","148,360,803.28","148,360,803.27","148,360,803.28","148,360,803.28","148,360,803.28"
无形资产,"29,201,048.52","28,429,190.92","27,668,830.20",,"28,019,852.45","27,789,131.39","27,558,410.33","27,952,262.28","27,689,783.28","27,427,304.28","27,188,553.21","27,003,161.86","26,665,186.33","26,433,051.58","29,594,974.30","29,156,897.02"
盈余公积,"19,018,233.31","22,505,560.14","25,795,422.48",,"25,795,422.48","25,795,422.48","28,731,910.54","28,731,910.54","28,731,910.54","28,731,910.54","30,936,160.02","30,936,160.02","30,936,160.02","30,936,160.02","33,252,946.03","33,252,946.03"
开发支出,,,,,,,,,,,,,,,"6,141,509.20","6,141,509.20"
减:库存股,,,,,,,,,,,,,,,,
商誉,"182,522.18","182,522.18","182,522.18",,"182,522.18","182,522.18","182,522.18","182,522.18","182,522.18","182,522.18","182,522.18","182,522.18","182,522.18","182,522.18","108,279,350.96","108,279,350.96"
未分配利润,"148,959,112.99","183,614,050.01","215,165,516.66",,"231,232,902.00","231,763,817.47","239,025,013.92","245,103,154.74","181,978,345.30","184,481,810.21","189,429,452.11","196,480,039.20","202,909,436.81","205,533,470.22","212,084,749.89","225,649,222.18"
长期待摊费用,"168,268.53","334,365.86","274,954.07",,"564,989.77","493,008.97","626,550.80","732,880.50","650,240.10","1,615,817.34","1,651,184.62","1,528,794.43","2,973,003.53","3,354,160.06","5,631,556.49","5,548,316.50"
少数股东权益,,,,,,,,,,,"11,877,582.21","11,499,127.30","11,580,645.03","11,959,081.81","23,655,295.91","26,499,864.70"
递延所得税资产,"2,514,300.17","1,992,854.58","2,361,581.18",,"2,455,684.09","2,475,040.27","1,942,752.03","1,997,112.66","2,240,856.84","2,218,472.59","2,007,040.07","2,116,968.44","2,144,140.42","2,102,558.71","2,995,735.42","3,178,987.26"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,"671,591.28","402,954.76","134,318.24",,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"343,500,830.53","341,406,982.59","333,876,155.08",,"336,131,402.07","351,822,072.62","352,584,811.97","351,211,251.59","353,114,773.24","365,798,655.30","384,349,393.13","382,461,205.69","394,970,388.50","423,906,493.04","515,896,872.84","515,392,778.49"
所有者权益(或股东权益)合计,"243,893,740.43","282,036,004.28","318,877,333.27","325,115,239.58","503,744,718.61","505,900,162.43","516,097,846.94","522,175,987.76","509,051,178.32","511,554,643.23","530,602,717.81","537,276,129.80","543,787,045.13","546,789,515.33","567,353,795.11","583,762,836.19"
资产总计,"554,849,719.79","598,898,737.58","586,648,641.54","596,883,165.19","782,607,545.32","674,807,551.22","692,618,350.12","677,033,804.35","672,260,002.71","678,914,976.62","765,141,149.28","789,493,080.52","836,272,988.21","812,399,625.62","988,516,197.59","1,012,364,961.97"
负债和所有者(或股东权益)合计,"554,849,719.79","598,898,737.58","586,648,641.54",,"782,607,545.32","674,807,551.22","692,618,350.12","677,033,804.35","672,260,002.71","678,914,976.62","765,141,149.28","789,493,080.52","836,272,988.21","812,399,625.62","988,516,197.59","1,012,364,961.97"
