科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"302,972,419.82","577,028,329.64","363,235,555.55","448,356,681.34","318,535,628.46","808,271,139.44","447,125,424.61","480,586,463.47","551,488,345.54","412,374,213.47","439,195,133.32","494,992,230.81","391,683,713.91","682,539,674.32","511,477,749.63","251,874,847.09","159,538,173.95","158,223,374.76","42,886,079.02","17,868,702.25","13,502,342.08","408,941,391.37","192,339,704.84","790,153,823.48","1,014,710,929.42","427,439,514.84","874,964,251.81","682,935,112.85","559,656,029.53","600,831,025.18","128,540,939.51","215,265,988.10","203,371,098.51","631,564,027.25","563,636,844.86"
短期借款,"569,328,000.00","731,500,000.00","694,386,962.80","505,040,000.00","550,031,602.18","522,600,000.00","502,600,000.00","648,652,266.24","671,800,000.00","625,499,243.25","569,862,248.13","454,637,575.00","493,300,000.00","470,943,562.77","507,720,302.00","767,551,049.63","887,906,951.78","989,378,030.26","1,129,854,460.32","1,148,283,293.79","1,148,283,293.79","858,042,994.85","840,632,141.76","532,257,000.00","267,907,000.00","112,887,000.00",,"270,900,000.00","381,800,000.00","322,150,000.00","302,150,000.00","154,450,000.00","80,000,000.00","90,000,000.00","240,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,"21,368,990.00","22,140,889.92",,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"47,413,519.99","29,979,525.90","75,488,348.52","12,846,474.99","138,600,566.62","162,600,227.56","145,764,117.01","267,164,828.92","341,774,764.93","1,152,849.15","19,247,211.00","310,958,726.60","148,902,727.00","2,889,287.10","44,950,000.00","394,835,292.91","374,230,000.00","431,730,000.00",,,"389,839.30","163,264,636.07","65,120,000.00","13,248,915.71",,,,,"35,125,167.26","31,500,000.00","11,300,000.00","6,500,000.00","3,000,000.00",,
应付票据,"337,450,000.00","370,800,000.00","288,250,000.00","335,430,000.00","367,930,000.00","433,230,000.00","431,000,000.00","589,501,000.00","584,830,400.00","850,166,072.00","709,992,172.00","558,696,000.00","517,370,000.00","719,950,000.00","584,910,000.00","471,299,085.67","370,710,042.90","357,320,000.00","58,000,000.00",,,,"98,322,412.39","98,322,412.39",,,,,,,,,,,
应收账款,"203,277,422.65","368,277,636.86","377,905,928.43","389,358,430.92","323,456,104.66","336,518,993.76","324,846,320.68","556,030,619.70","500,228,156.96","486,583,905.37","353,634,276.52","432,590,038.12","499,637,742.13","567,373,149.97","537,030,944.15","456,863,159.18","575,962,878.18","587,973,340.88","743,698,719.24","958,073,864.89","854,234,659.49","318,563,444.57","963,626,138.04","982,148,717.21",,"9,515,542.40","10,811,665.87","534,628,696.07","666,407,413.40","569,571,735.29","533,409,669.88","499,478,223.89","323,357,084.97","343,829,641.52","324,271,498.49"
应付账款,"314,984,999.99","206,948,087.60","63,863,953.11","165,591,724.13","109,673,597.03","88,047,381.32","64,774,292.78","106,067,923.58","64,115,716.44","86,853,325.31","129,722,518.81","57,153,094.40","41,455,632.42","60,663,141.27","67,281,839.67","51,341,308.34","78,775,526.75","53,644,431.47","52,620,819.51","139,045,940.23","35,909,697.72","15,656,117.47","90,266,901.92","8,186,250.04","13,568,575.16","15,043,048.12","4,986,635.30","7,967,870.68","44,783,606.02","19,370,887.39","13,595,678.10","23,159,591.01",,"21,461,997.10",
预付款项,"49,101,688.54","103,410,068.96","131,097,843.02","63,526,508.52","136,280,865.97","157,701,652.14","189,720,829.85","147,805,188.56","148,568,865.30","351,668,385.37","379,489,242.37","247,819,163.51","356,942,261.92","218,415,221.80","289,097,209.86","451,863,093.42","490,754,955.77","427,449,461.51","371,216,690.38","518,906,848.14","532,787,813.61","133,780,402.86","212,140,747.27","132,813,468.37",,"3,875,632.47","6,567,088.84","9,862,657.96","67,040,895.74","7,470,175.75","18,349,452.72","29,510,548.92","30,358,130.89","3,577,720.23","7,335,043.10"
预收款项,"72,158,841.23","37,938,108.70","28,942,906.19","19,377,292.10","38,227,921.71","15,515,564.94","32,609,569.23","35,867,391.07","60,454,684.63","17,210,328.59","67,497,389.99","27,483,891.31","9,233,752.91","10,735,489.74","6,387,987.35","11,888,083.41","13,703,719.81","3,991,761.64","4,379,865.90","2,922,556.61","3,423,364.31","2,732,777.92","6,728,693.30","2,815,261.99","1,584,219.38","4,622.64","2,079,878.86","6,174,079.80","6,664,169.31","4,274,101.41","1,093,664.85","916,283.33","803,839.53","778,764.34","911,163.95"
