科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"47,663,456.71","92,709,983.05","162,021,226.88","231,045,384.32","36,149,175.69","88,847,534.27","136,415,607.97","209,978,537.55","30,374,780.41","67,229,797.24","126,728,495.39","219,442,799.14","57,108,381.59","99,351,554.88","174,559,388.37","236,173,224.41","64,107,648.04","100,298,870.13","147,497,068.53","222,751,829.26","64,423,983.49","121,850,044.14","171,718,058.81","260,883,704.56","56,832,399.00","132,684,840.30","171,169,939.48","292,194,373.52","48,242,164.39","96,131,668.99","144,889,927.36","257,610,480.00","71,334,106.34","128,838,833.83","220,031,690.53","344,806,085.94","59,935,757.23","173,479,672.51","307,981,364.08","417,465,488.86","52,505,790.75","101,855,340.48","170,573,204.39"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"4,372,429.68","5,789,232.88","9,301,124.25","10,652,567.27","958,217.51","1,973,115.01","3,673,448.78","6,241,982.57","1,309,477.98","2,358,405.88","4,681,813.50","8,109,187.57","3,070,968.53","4,317,011.88","7,585,856.14","13,573,802.41","1,073,572.29","4,088,905.56","4,849,922.27","11,190,480.63","6,949,534.24","7,544,818.68","13,301,104.96","19,188,770.67","6,491,496.68","8,301,077.33","15,751,394.21","22,020,578.43","3,528,440.33","6,818,621.48","12,741,597.76","19,154,534.45","8,760,360.81","12,183,978.95","18,979,833.01","25,953,602.45","6,782,122.21","8,059,945.61","14,987,431.81","19,984,037.87","5,185,954.70","7,760,146.10","15,185,545.43"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00",,"160,000,000.00","210,000,000.00","140,000,000.00","80,000,000.00","170,000,000.00","170,000,000.00","140,000,000.00",,,"110,000,000.00"
收到其他与经营活动有关的现金,"6,681,036.79","5,411,753.20","9,195,410.82","11,259,169.38","2,009,732.53","5,197,976.84","10,798,751.83","4,477,382.00","2,101,285.03","4,932,683.44","6,271,663.83","7,148,336.67","7,018,173.88","6,435,662.56","8,645,860.65","10,538,035.21","2,960,701.33","286,071.48","3,439,295.81","23,604,048.09","1,959,876.90","8,070,039.22","9,717,960.70","16,100,233.56","2,803,067.83","2,952,942.35","3,063,264.81","17,935,740.13","1,873,785.70","9,155,617.06","11,991,357.98","27,271,731.38","874,198.49","23,278,980.82","23,235,154.61","49,116,486.21","3,330,143.11","20,049,231.37","31,311,580.53","46,562,375.78","16,535,728.60","16,660,060.15","14,502,618.79"
投资活动现金流出小计,"1,213,412.97","2,701,246.13","5,141,925.73","8,870,371.96","1,137,977.40","3,647,956.00","6,245,096.28","7,797,041.84","5,529,766.60","19,753,167.24","30,556,997.06","35,129,277.11","6,888,212.49","12,912,040.71","16,905,945.21","20,786,136.53","7,904,775.04","14,406,022.75","16,223,014.13","24,594,276.37","1,775,565.80","4,357,164.26","7,819,258.74","11,316,177.82","408,173.00","834,128.00","4,434,728.00","4,088,261.34","3,380,423.30","254,342,388.30","256,902,084.17","266,476,469.36","25,660,145.40","262,241,313.62","331,136,487.51","576,584,225.75","99,683,318.97","202,922,308.98","226,965,889.21","246,132,035.01","10,915,698.22","21,579,445.62","146,370,945.14"
经营活动现金流入小计,"58,716,923.18","103,910,969.13","180,517,761.95","252,957,120.97","39,117,125.73","96,018,626.12","150,887,808.58","220,697,902.12","33,785,543.42","74,520,886.56","137,681,972.72","234,700,323.38","67,197,524.00","110,104,229.32","190,791,105.16","260,285,062.03","68,141,921.66","104,673,847.17","155,786,286.61","257,546,357.98","73,333,394.63","137,464,902.04","194,737,124.47","296,172,708.79","66,126,963.51","143,938,859.98","189,984,598.50","332,150,692.08","53,644,390.42","112,105,907.53","169,622,883.10","304,036,745.83","80,968,665.64","164,301,793.60","262,246,678.15","419,876,174.60","70,048,022.55","201,588,849.49","354,280,376.42","484,011,902.51","74,227,474.05","126,275,546.73","200,261,368.61"
投资活动产生的现金流量净额,"-1,106,038.29","-2,291,876.24","-4,703,658.00","-8,412,481.91","-1,137,977.40","-3,647,956.00","-6,016,719.28","-5,766,094.25","-2,350,871.68","-16,316,505.34","-26,728,734.22","-31,363,542.73","-5,441,810.48","-10,313,163.31","-13,774,707.47","-19,039,146.71","-7,365,229.28","-13,755,496.23","-15,546,365.50","-23,657,771.45","-1,659,663.04","-4,124,547.13","-7,564,557.03","-1,563,393.21","-385,226.70","-767,048.91","-4,347,056.54","-4,051,567.35","-3,380,423.30","-254,341,866.30","-256,901,562.17","-266,437,957.40","-25,660,145.40","1,733,502.02","23,918,494.39","1,196,690.26","1,583,356.39","-10,079,445.41","136,673,775.52","125,441,891.91","-10,714,966.48","-21,236,509.99","-145,597,491.02"
购买商品、接受劳务支付的现金,"32,503,418.99","81,579,181.59","118,971,470.56","177,321,797.28","48,772,846.95","74,630,502.68","127,529,583.77","189,267,003.73","26,204,503.09","40,657,336.05","87,351,878.05","144,265,819.49","50,543,933.24","89,029,699.84","149,857,678.67","211,536,200.43","24,003,851.55","70,255,163.14","114,460,738.18","153,362,246.35","32,338,745.00","68,676,793.65","93,709,084.72","158,750,314.62","37,159,677.44","65,789,200.81","126,768,009.05","168,493,377.52","35,426,159.80","84,034,871.66","147,995,603.67","239,361,940.52","62,890,211.79","104,708,216.93","177,782,837.09","279,027,976.03","83,436,171.09","123,934,744.98","209,490,713.33","261,413,287.01","21,167,991.99","40,395,361.84","97,525,801.11"
吸收投资收到的现金,,,,,"160,500,000.00","160,500,000.00","160,500,000.00","155,798,400.00",,,,,,,,,,,,,,,,,,,,"1,500,000.00","426,999,995.00","426,999,995.00","426,999,995.00","424,809,995.00",,,,,,,,,,,
支付给职工以及为职工支付的现金,"5,985,463.69","13,703,515.13","18,238,638.57","24,601,431.71","10,259,028.42","17,357,405.53","24,625,042.78","31,200,545.19","10,157,154.68","18,017,878.96","25,557,566.32","31,737,515.26","10,574,571.71","18,344,089.70","26,669,805.73","32,339,667.91","11,579,518.27","21,093,111.02","31,475,272.72","37,372,965.14","14,380,921.01","24,034,047.32","34,826,697.65","42,515,440.19","18,203,857.45","30,880,567.32","42,776,076.74","49,888,591.21","14,795,398.53","26,275,693.27","37,974,294.19","49,971,838.49","18,845,128.43","34,625,019.08","48,650,399.58","63,326,218.64","22,016,910.30","36,523,253.00","52,313,880.88","70,013,601.85","23,697,966.81","39,522,818.22","56,226,814.22"
取得借款收到的现金,"33,500,000.00","69,877,720.00","117,342,660.00","171,600,467.81","44,000,000.00","54,000,000.00","139,500,000.00","214,184,254.50","43,000,000.00","89,000,000.00","121,000,000.00","194,000,000.00",,"52,000,000.00","69,000,000.00","142,000,000.00","68,000,000.00","88,000,000.00","120,121,428.00","178,727,026.25","72,000,000.00","140,612,690.35","157,870,590.35","225,759,094.35","112,692,172.86","116,500,000.00","149,000,000.00","172,838,674.04",,,"40,000,000.00","90,000,000.00",,,"80,000,000.00","140,000,000.00",,"170,000,000.00","260,000,000.00","360,000,000.00",,"100,000,000.00","320,000,000.00"
支付的各项税费,"4,620,655.56","7,495,676.09","11,957,282.69","12,576,946.41","2,095,382.67","4,694,005.40","10,870,140.62","15,343,563.39","2,603,109.86","5,460,883.68","11,295,879.54","15,814,072.13","6,401,256.38","9,182,963.64","14,754,801.26","22,095,758.67","6,791,584.23","8,680,434.74","11,814,588.76","17,321,648.52","8,692,506.87","15,267,901.24","19,694,377.72","26,120,270.99","7,413,063.91","13,978,414.85","25,700,818.28","32,220,401.14","3,749,214.60","8,614,290.57","19,654,672.76","32,861,946.94","10,802,639.98","19,114,005.49","39,557,251.65","48,181,090.32","8,257,497.21","11,641,929.60","22,472,102.02","28,746,468.28","3,972,220.66","9,878,254.15","20,280,568.47"
收到其他与筹资活动有关的现金,,"4,670,000.00","17,670,000.00","17,670,000.00",,,,,,,,,,,,,,,,,,,,"4,000,000.00",,,,"11,900,000.00",,,,,,,,,,,,,,,
