科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"80,083,223.83","255,960,161.16","349,680,661.52","107,509,082.31","605,561,822.65","380,358,051.74","307,265,735.92","369,285,674.49","316,047,451.76","260,891,155.57","398,099,485.50","502,549,464.58","344,809,758.96","247,316,341.33","648,074,433.42","321,386,870.48","480,173,691.88","310,640,565.31","578,518,281.23","853,606,311.91","1,435,972,579.11","850,820,320.89","1,177,578,188.56","734,364,960.07","577,035,535.24","2,491,359,705.37","2,049,583,292.70","1,632,663,930.09","1,931,749,284.40","1,094,473,440.49","2,018,572,060.52","1,211,907,133.36","2,190,749,773.20","2,179,049,860.82","3,068,398,642.42","4,089,620,581.62"
短期借款,"110,000,000.00","180,000,000.00","256,068,805.65","306,208,083.70","412,639,640.35","323,023,366.70","317,500,000.00","528,664,420.13","528,664,420.13","600,000,000.00","640,000,000.00","808,873,000.00","714,900,000.00","883,385,202.41","912,712,772.84","1,104,112,102.66","1,062,261,668.78","1,051,760,000.00","1,272,746,736.50","1,175,740,000.00","1,323,500,000.00","1,474,000,000.00","1,583,750,000.00","1,875,880,824.80","2,194,018,824.80","1,759,525,594.31","1,922,534,851.09","2,660,078,340.96","3,596,804,964.39","3,884,727,401.86","3,655,263,365.74","6,055,505,735.38","4,024,053,209.81","3,640,033,424.12","4,913,834,735.76","3,823,677,909.88"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"11,241,602.31","28,868,114.99","21,892,238.25","43,083,086.00","45,329,182.80","89,151,844.18","80,616,447.03","102,669,417.39","100,220,936.60","148,800,350.62","166,226,730.58","97,946,605.17","182,030,983.21","157,851,023.50","379,238,147.51","156,281,363.50","232,402,167.05","202,797,373.92","330,882,913.60","266,372,428.20","459,283,282.18","369,046,953.00","509,994,239.59","372,652,249.91","520,851,243.73","339,010,826.16","594,844,270.04","691,530,406.55","992,926,038.64","694,150,685.93","746,280,639.85","697,684,279.49","720,259,720.07","622,610,014.74","817,246,415.17","1,007,326,866.17"
应付票据,"160,399,707.00","191,070,395.01","350,613,482.84","244,784,429.04","282,400,898.21","276,795,348.07","245,705,181.17","282,038,601.03","279,868,374.69","231,121,768.37","314,024,226.04","341,259,726.41","255,195,456.04","315,851,576.45","214,629,791.79","170,105,116.76","265,366,626.61","296,945,419.20","339,300,908.52","248,203,292.81","538,425,111.94","509,550,067.61","697,888,497.66","746,500,513.40","491,860,402.14","516,951,434.24","650,828,508.24","892,356,108.66","860,677,857.04","861,929,951.69","931,037,054.97","782,345,473.92","1,479,062,674.49",,"3,201,742,720.06",
应收账款,"426,157,115.18","531,856,003.87","790,158,647.22","975,744,069.16","1,091,892,481.32","1,261,675,258.25","1,338,770,397.59","1,588,647,678.29","1,644,310,880.03","1,837,183,560.97","1,821,108,327.74","2,066,113,107.22","2,191,280,547.42","2,477,776,104.74","2,375,667,213.14","2,954,601,981.22","2,878,722,333.83","3,266,568,410.59","3,243,058,702.01","3,869,002,424.53","3,612,607,517.33","4,414,671,431.41","4,443,612,988.95","5,952,708,404.25","6,106,644,375.49","7,636,425,968.85","7,818,611,581.62","9,521,505,533.41","9,940,798,777.38","12,062,988,659.92","12,341,186,357.41","13,992,914,287.33","16,141,043,157.14","16,924,084,107.30","17,162,624,298.06","18,246,446,048.62"
应付账款,"301,842,199.01","414,511,904.15","565,031,015.64","612,026,415.45","647,766,688.65","784,731,996.61","815,401,106.24","939,758,206.50","964,779,191.23","1,231,535,444.23","1,111,594,470.09","1,086,697,079.90","1,223,670,429.12","1,349,683,272.08","1,546,081,131.04","1,687,135,391.01","1,845,308,268.05","1,903,072,952.26","2,074,648,399.15","2,135,574,368.04","2,277,577,790.95","2,505,854,561.24","2,721,542,413.62","3,018,153,111.46","3,218,273,984.08","3,869,483,240.05","3,806,341,657.88","4,007,745,424.63","4,359,403,136.66","5,025,037,368.76","5,552,142,380.10","4,869,246,573.05","5,947,107,316.66",,"5,518,817,858.89",
预付款项,"29,408,202.94","25,220,087.82","30,557,512.69","55,341,730.51","76,861,682.09","104,521,257.45","66,295,294.86","116,945,075.27","130,796,198.87","233,296,979.67","106,703,084.37","193,469,984.05","182,703,711.25","211,177,175.73","58,873,111.39","172,273,566.58","147,532,171.94","90,927,008.03","123,486,580.81","153,734,582.25","132,779,859.43","140,847,493.63","117,695,788.92","182,315,622.25","233,649,150.46","322,129,880.57","369,621,994.19","483,213,043.75","613,725,632.79","804,448,561.50","1,072,446,739.51","1,422,281,344.16","1,577,087,002.98","1,967,874,821.08","1,503,874,421.78","1,670,925,728.13"
预收款项,"1,170,633.19","9,647,657.76","138,663.86","3,133.00","4,111,956.89","148,449.59","397,076.54","308,167.68","695,077.81","811,672.48","629,921.48","5,026,586.24","10,001,313.43","5,482,431.52","4,164,099.50","3,224,107.60","1,351,186.17","1,400,699.46","3,329,899.60","2,735,301.07","4,019,055.88","4,510,483.43","26,345,648.70","13,632,028.85","22,367,865.40","23,091,140.77","31,318,259.32","51,569,070.38","140,636,720.82","152,675,596.54","133,129,851.48","175,695,422.77","176,063,490.81","287,682,301.67","194,976,250.76","168,175,060.42"
其他应收款,"4,503,095.54","7,794,391.21","1,995,975.53","27,343,324.57","8,780,287.11","11,545,058.45","4,034,897.30","7,625,272.72","8,319,282.33","12,164,583.57","7,975,719.67","11,983,780.49","13,535,446.32","18,547,584.94","12,931,258.85","37,392,360.63","38,744,252.72","50,237,597.39","50,423,502.78","79,844,988.51","94,073,657.97","207,241,388.73","169,762,529.77","327,272,303.20","383,728,159.59","501,188,737.71","287,434,846.35","575,666,936.62","503,354,693.59","1,151,394,358.01","791,035,500.33","1,331,746,551.27","1,262,334,046.51","1,358,799,234.94","1,342,586,375.39","1,364,583,191.26"
应付职工薪酬,"1,121,246.78","1,413,210.28","900,368.70","1,981,278.35","1,850,716.16","3,053,717.17","3,497,436.04","3,701,850.33","3,918,497.64","3,586,651.10","4,333,557.42","4,089,792.25","5,828,049.20","5,545,674.71","6,149,090.07","6,383,289.85","5,033,510.70","5,151,442.94","6,177,379.03","4,468,088.44","4,992,933.73","6,444,627.85","8,110,141.03","11,111,075.28","11,543,653.46","14,117,989.54","13,750,318.25","16,675,510.47","18,114,671.00","23,535,636.01","39,006,931.14","31,611,607.74","40,045,395.33","40,754,117.83","58,343,286.15","50,329,697.01"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"4,679,504.14","6,780,946.88","6,546,307.37","9,250,283.24","10,421,782.89","13,309,989.27","14,097,084.98","18,349,558.38","15,419,959.56","9,268,722.42","23,881,497.78","15,953,010.02","17,121,597.37","25,194,340.54","35,965,365.72","23,192,813.90","20,971,388.63","34,938,413.45","38,470,937.29","30,137,980.93","39,858,562.72","36,851,335.98","51,426,121.91","83,680,882.12","66,347,591.62","97,205,756.03","185,543,601.54","172,160,978.70","133,286,130.88","157,842,565.95","266,373,976.78","181,191,758.53","293,293,171.06","240,346,474.79","376,288,721.48","273,173,634.18"
应收利息,,,,,,"1,343,061.02",,,,,,,,,,,,,,,,,,,,,,,,,,"86,133.33",,,,
应付利息,,,,,,,"459,922.39",,"932,391.35","1,170,325.00","1,267,102.78","1,777,372.60","1,618,834.25","1,535,630.72","2,576,566.45","2,015,415.48","3,142,624.21","1,698,234.52","3,715,464.16","3,884,108.82","1,039,697.47","1,883,506.85","3,799,463.01","6,205,075.00","2,967,830.56","3,797,453.56","5,788,996.88","2,882,941.67","4,728,609.11","6,098,293.75","21,557,441.80","30,657,886.24","55,610,926.86",,"65,263,707.33","25,942,137.56"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,"419,809.70","419,809.70","419,809.70","419,809.70","923,581.34",,,,,,,,,,"13,569.19","15,592,384.24","13,382,392.02","10,316,917.68","3,101,520.80","13,531,784.98","10,171,784.98","184,936,361.31","175,725,751.19","146,185,572.39","136,237,794.51",,"112,407,539.34","101,149,084.20"
存货,"107,953,752.99","125,474,709.35","191,510,189.59","192,879,326.23","206,943,628.08","251,403,932.97","300,846,405.39","302,483,506.77","317,250,320.20","413,345,746.91","385,691,920.37","419,791,536.43","440,639,625.96","544,122,850.08","513,355,870.72","621,379,243.14","679,298,582.90","649,423,433.71","710,583,512.43","801,442,018.28","834,319,352.56","874,837,319.36","1,025,406,364.13","1,067,614,795.10","1,201,373,015.14","1,446,462,180.36","1,707,217,444.99","1,892,500,052.74","2,263,901,884.92","2,669,302,478.84","3,979,601,416.10","4,001,364,396.09","4,213,700,518.41","4,687,782,378.46","4,502,028,591.63","4,142,417,259.65"
其他应付款,"24,427,043.44","2,355,850.79","4,145,873.47","10,641,705.63","6,974,837.23","9,723,055.70","3,379,192.30","4,253,403.33","9,738,220.90","9,472,587.53","7,830,713.93","20,628,775.25","18,710,308.90","39,148,143.40","81,966,008.43","62,900,609.98","54,531,199.85","74,513,431.22","114,641,008.86","73,448,831.85","99,745,351.04","168,952,681.83","364,464,778.75","782,631,164.70","1,105,658,408.31","1,788,674,622.49","1,534,965,259.68","2,431,449,997.35","2,501,732,265.32","3,888,765,589.10","4,835,912,484.51","5,029,624,431.32","5,224,008,155.73","6,258,069,102.84","3,323,705,281.66","3,105,194,090.85"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","2,000,000.00","8,000,000.00","8,000,000.00","106,904,402.85","2,000,000.00","629,300,000.00","627,560,456.84"
其他流动资产,,,,,,,"457,394.13","330,893.18","385,258.49","653,939.88","2,397,848.12","1,726,111.09","1,225,130.35","768,400.12","2,290,482.98","7,545,189.26","6,285,392.77","4,863,733.16","11,904,096.31","10,319,571.71","14,354,805.65","9,219,943.33","8,433,742.54","8,876,661.77","7,611,055.58","10,727,370.94","22,733,570.22","17,312,037.60","25,607,772.27","24,450,885.17","129,819,052.48","104,964,289.21","148,528,632.97","74,334,479.70","193,940,873.74","127,934,000.49"
其他流动负债,,,,,,,,,,"100,000,000.00","100,000,000.00","300,000,000.00","400,000,000.00","300,000,000.00",,,,,,,,,,,,,,,,,,,"2,100,000,000.00","1,700,000,000.00","1,000,000,000.00","1,300,000,000.00"
流动资产合计,"659,346,992.79","975,173,468.40","1,385,795,224.80","1,401,900,618.78","2,035,369,084.05","2,099,998,464.06","2,098,286,572.22","2,487,987,518.11","2,517,330,328.28","2,906,336,317.19","2,888,203,116.35","3,293,580,589.03","3,356,225,203.47","3,657,559,480.44","3,990,430,518.01","4,270,860,574.81","4,463,158,593.09","4,575,458,122.11","5,048,857,589.17","6,034,322,325.39","6,583,391,054.23","6,866,684,850.35","7,452,483,842.46","8,645,804,996.55","9,030,892,535.23","12,747,304,669.96","12,850,047,000.11","14,814,391,940.76","16,272,064,083.99","18,501,209,069.86","21,078,941,766.20","22,762,948,414.24","26,253,702,851.28","27,814,534,897.04","28,659,911,818.19","30,718,465,875.94"
流动负债合计,"603,640,333.56","805,779,964.87","1,183,444,517.53","1,184,895,328.41","1,366,166,520.38","1,410,785,923.11","1,400,436,999.66","1,777,074,207.38","1,804,435,943.01","2,187,386,980.83","2,203,981,299.22","2,584,725,152.37","2,647,969,569.65","2,925,826,271.83","2,804,244,825.84","3,059,068,847.24","3,257,966,473.00","3,369,480,593.05","3,853,030,733.11","3,674,191,971.96","4,289,158,503.73","4,708,047,264.79","5,457,340,633.87","6,553,387,059.85","7,126,420,952.39","8,083,164,148.67","8,154,172,973.68","10,248,450,157.80","11,627,556,140.20","14,187,548,764.97","15,618,149,237.71","17,310,064,461.34","19,582,386,538.11","20,906,606,400.78","21,273,719,080.18","23,251,646,917.80"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,217,561.00","3,217,561.00","3,217,561.00","3,217,561.00","87,917,561.00","87,917,561.00","89,917,561.00","89,917,561.00","177,947,561.00",
