科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"1,179,313,428.00","2,513,330,218.00","3,931,825,403.00","5,309,835,317.00","1,257,960,161.00","2,615,942,012.00","3,966,924,943.00","5,277,139,477.00","1,204,555,826.00","2,679,272,000.00","4,184,190,403.00","5,741,346,281.00","1,558,976,856.00","3,268,472,431.00","4,987,990,857.00","6,756,244,112.00","1,733,232,650.00","3,642,022,871.00","5,535,750,224.00","7,401,310,221.00","1,806,765,437.00","3,729,356,412.00","5,862,194,833.00","7,795,942,681.00","1,783,096,188.00","3,668,472,778.00","5,642,250,008.00","7,614,226,717.00","1,827,085,683.00","3,926,767,168.00","5,976,094,263.00","7,879,076,285.00","1,743,555,710.00","4,310,667,008.00","6,656,431,986.00","8,761,321,186.00","2,046,758,024.00","4,065,387,855.00","6,266,289,166.00","9,201,297,066.00","2,295,677,347.00","4,669,035,065.00","6,990,321,462.00","9,455,680,365.00"
二、营业利润,"594,623,579.00","1,185,285,280.00","1,839,287,703.00","2,407,379,913.00","549,321,555.00","1,150,347,398.00","1,692,491,492.00","2,107,439,846.00","570,831,481.00","1,292,240,858.00","2,037,423,335.00","2,728,540,413.00","794,700,109.00","1,702,592,173.00","2,576,911,093.00","3,332,055,410.00","877,067,306.00","1,751,674,813.00","2,582,016,148.00","3,270,727,227.00","840,336,901.00","1,699,602,260.00","2,592,928,977.00","3,173,427,124.00","846,092,002.00","1,834,560,703.00","2,808,052,989.00","3,557,162,467.00","855,925,859.00","1,807,905,687.00","2,772,847,718.00","3,467,261,507.00","946,753,287.00","1,910,573,018.00","2,847,923,160.00","3,511,845,051.00","1,007,145,156.00","2,096,836,452.00","3,274,509,340.00","4,403,081,185.00","1,177,509,868.00","2,545,910,076.00","3,866,476,504.00","4,724,367,413.00"
减:营业成本,"417,595,322.00","993,818,210.00","1,572,170,713.00","2,223,415,550.00","545,198,836.00","1,129,100,061.00","1,747,583,005.00","2,474,070,658.00","506,407,452.00","1,143,837,045.00","1,767,650,750.00","2,493,620,465.00","635,980,518.00","1,361,091,622.00","2,089,028,027.00","2,958,850,331.00","754,485,012.00","1,681,003,634.00","2,611,366,088.00","3,635,778,535.00","853,574,027.00","1,808,822,929.00","2,913,884,368.00","4,054,626,690.00","845,579,573.00","1,720,192,905.00","2,626,899,791.00","3,694,143,781.00","885,699,507.00","1,958,335,603.00","2,960,995,182.00","4,020,311,735.00","775,810,853.00","2,054,507,543.00","3,230,211,872.00","4,416,207,589.00","883,536,308.00","1,717,903,623.00","2,674,017,753.00","4,363,720,292.00","1,044,912,645.00","2,071,770,067.00","3,037,004,690.00","4,334,469,882.00"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"34,549,932.00","72,295,535.00","114,581,885.00","151,128,860.00","35,028,622.00","72,960,289.00","109,542,200.00","143,407,346.00","33,998,493.00","71,080,736.00","112,004,964.00","154,459,518.00","41,069,951.00","85,637,464.00","131,659,575.00","178,628,022.00","44,015,031.00","91,276,001.00","138,615,524.00","186,635,646.00","45,321,924.00","93,318,715.00","159,169,728.00","209,354,642.00","45,877,713.00","95,168,956.00","146,631,734.00","202,171,162.00","48,820,192.00","112,150,118.00","167,556,019.00","240,825,572.00","49,961,683.00","129,791,810.00","201,491,740.00","275,332,597.00","58,842,694.00","94,912,054.00","104,002,301.00","193,471,915.00","23,247,966.00","45,218,867.00","67,127,345.00","87,587,512.00"
营业外收入,"2,739,865.00","7,015,681.00","13,392,450.00","31,901,069.00","3,546,972.00","7,146,285.00","10,642,902.00","16,971,433.00","4,296,793.00","8,006,135.00","12,073,534.00","17,452,593.00","4,470,820.00","7,606,476.00","13,138,747.00","27,541,056.00","2,338,554.00","6,179,749.00","8,535,250.00","33,448,015.00","1,994,637.00","3,886,577.00","6,735,239.00","10,127,498.00","3,006,244.00","93,818,622.00","99,392,712.00","102,541,001.00","1,992,053.00","3,600,042.00","5,452,995.00","20,779,594.00","1,211,304.00","4,287,774.00","35,359,077.00","42,430,974.00","2,167,823.00","11,277,544.00","13,907,333.00","44,838,537.00","604,768.00","2,727,880.00","5,166,876.00","14,176,399.00"
销售费用,,,"1,111,304.00","2,420,110.00","373,197.00","825,848.00","1,207,671.00","1,702,940.00","280,360.00","594,728.00","1,117,680.00","1,128,671.00","344,240.00","573,792.00","2,482,850.00","5,122,187.00","818,124.00","3,579,685.00","5,582,259.00","8,569,902.00","267,169.00","1,074,099.00","6,357,223.00","8,525,073.00","2,313,866.00","4,205,384.00","6,133,003.00","9,832,355.00","3,634,187.00","7,557,685.00","11,242,029.00","13,806,381.00","1,564,625.00","3,570,290.00","7,819,867.00","16,030,791.00","4,357,068.00","10,394,668.00","15,526,000.00","26,762,163.00","1,790,400.00","8,647,259.00","9,747,052.00","11,891,705.00"
减:营业外支出,"3,846,006.00","8,655,308.00","14,707,986.00","30,732,454.00","3,995,399.00","13,197,932.00","16,687,393.00","22,670,122.00","3,381,316.00","7,794,638.00","11,242,752.00","34,092,327.00","1,219,976.00","6,053,968.00","10,490,529.00","27,405,424.00","1,465,146.00","12,536,356.00","31,586,089.00","40,947,911.00","1,177,330.00","8,144,466.00","28,041,700.00","37,864,698.00","4,623,477.00","10,030,810.00","21,956,701.00","32,206,354.00","3,644,466.00","9,972,755.00","16,895,480.00","33,021,065.00","5,260,333.00","12,794,618.00","25,438,086.00","659,221,149.00","3,917,154.00","11,793,523.00","19,591,930.00","30,643,808.00","5,121,730.00","14,655,686.00","21,541,947.00","24,721,090.00"
管理费用,"50,364,477.00","84,643,814.00","116,719,699.00","161,328,172.00","34,801,146.00","70,857,135.00","105,002,455.00","161,751,221.00","35,029,645.00","70,955,098.00","104,781,022.00","164,588,636.00","34,012,838.00","70,715,418.00","110,221,958.00","163,628,525.00","34,710,601.00","73,309,255.00","114,434,135.00","183,773,114.00","36,157,450.00","76,404,174.00","119,188,631.00","177,535,368.00","38,185,452.00","78,292,929.00","121,390,087.00","176,140,246.00","41,098,322.00","82,478,316.00","122,762,204.00","179,857,348.00","39,222,729.00","93,752,731.00","145,603,937.00","213,294,103.00","43,116,187.00","88,359,190.00","137,791,300.00","182,065,269.00","41,977,339.00","79,798,689.00","123,337,931.00","187,898,191.00"
其中:非流动资产处置净损失,,"231,690.00","231,690.00","5,637,413.00","15,687.00","76,154.00","440,174.00","1,823,508.00","670,407.00","1,964,237.00","2,392,216.00","18,036,005.00","472,293.00","505,876.00","847,057.00","10,499,321.00","55,938.00","5,987,612.00","20,642,425.00","24,085,345.00","326,435.00","483,967.00","15,002,162.00","16,732,459.00","666,556.00","699,289.00","4,632,456.00","9,048,053.00","136,226.00","899,218.00","1,019,856.00","6,759,257.00","582,127.00","679,889.00","1,535,350.00","629,723,205.00","93,714.00","504,218.00","959,031.00","3,782,604.00","372,861.00","1,658,116.00","1,690,064.00",
