科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"247,249,667.01","549,068,815.21","834,524,799.27","1,224,525,266.33","287,082,278.89","642,034,643.66","1,004,039,099.30","1,338,564,923.39","289,022,884.97","604,538,631.81","889,667,694.02","1,165,605,671.63","293,542,938.68","608,485,512.73","956,811,631.81","1,295,474,349.90","319,380,613.79","668,713,384.86","1,014,133,192.94","1,355,618,834.37","371,326,977.33","763,810,451.06","1,147,192,836.81","1,567,307,742.50","402,274,282.21","779,652,096.16","1,172,695,503.42","1,497,145,390.24","409,746,519.79","828,030,541.87","1,282,586,505.03","1,629,781,890.13","431,016,166.58","822,887,013.58","1,206,303,437.26","1,509,421,598.85","355,591,254.26","709,730,439.11","1,050,310,601.58","1,390,708,105.89","425,205,282.09","850,621,433.90","1,397,763,131.62","1,787,788,046.66","446,476,265.17","771,098,999.16","1,175,250,651.28","1,555,876,221.38","475,795,607.04"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"14,695,742.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,480,946.62",
收到的税费返还,"1,756,143.10","3,037,395.64","4,830,052.61","6,503,139.99","2,883,100.58","4,073,162.39","6,110,315.38","8,636,517.82","1,833,033.19","7,673,488.36","12,666,920.14","15,525,648.51","11,742,706.16","18,644,525.28","33,073,388.82","40,948,392.05","16,731,310.97","24,770,936.91","37,309,668.97","47,011,105.50","15,244,743.22","19,320,720.23","38,682,270.25","46,493,234.18","10,210,354.92","28,760,845.94","49,830,699.26","60,906,582.17","13,937,658.33","30,606,558.10","45,001,000.76","56,959,221.52","13,938,447.85","24,389,631.79","37,643,543.80","47,734,272.74","7,571,005.38","19,859,339.74","31,514,976.33","37,166,234.38","13,964,091.71","27,903,174.09","29,097,355.15","44,506,646.44","20,730,709.37","27,204,813.40","36,835,919.70","56,017,781.48","20,692,903.74"
支付其他与投资活动有关的现金,,,,"7,500,000.00",,,,"1,198,370.31",,,,"27,380,950.00",,,,,,,,,,,,"70,133.45",,,,"35,176.95",,,,"34,474.91",,,,"73,488.69","303,000.00","303,000.00","303,000.00","13,282.48",,,,"3,369,819.46",,,,"1,899,054.66",
收到其他与经营活动有关的现金,"5,672,281.45","12,458,006.41","25,475,312.81","3,764,224.19","7,243,852.51",,,"5,624,479.42","7,601,531.75",,,"12,687,680.38","4,158,141.31",,"1,128,504.51","7,358,100.90","8,276,674.17","10,414,940.00","12,208,953.13","24,647,642.96","320,705.00","3,904,366.80","7,644,879.77","19,575,720.44","1,860,519.99","5,992,470.07","4,277,949.79","45,547,810.69","448,474.44","913,298.18","3,424,600.54","4,592,470.84","2,035,438.33","3,841,988.38","3,915,794.46","4,752,153.77","567,859.29","23,708,842.26","25,505,316.66","27,091,631.32","4,595,532.73","8,731,866.84","11,160,316.03","21,230,351.99","6,931,938.80","20,744,811.45","53,932,577.68","29,194,965.37","3,033,848.89"
投资活动现金流出小计,"7,290,158.40","20,544,572.14","32,033,908.68","43,308,409.70","6,914,464.67","41,160,392.71","54,131,522.71","73,042,316.80","10,826,663.26","21,492,372.69","30,539,203.68","89,109,016.21","6,374,332.85","51,766,977.84","161,624,364.33","176,392,263.04","47,998,847.67","89,905,833.90","125,133,398.62","185,283,108.94","11,465,075.61","43,907,282.53","59,700,167.55","63,605,768.16","9,862,810.16","18,301,544.47","40,295,956.79","42,198,012.00","7,455,636.98","24,999,950.24","53,220,122.39","76,363,271.81","10,130,850.09","18,706,288.22","22,945,971.80","44,669,667.57","4,217,008.02","23,011,262.80","24,614,163.15","55,298,459.44","9,726,413.99","53,483,250.39","61,817,828.42","80,990,984.38","12,842,106.97","22,989,632.35","43,309,708.81","105,244,760.74","30,615,973.70"
经营活动现金流入小计,"254,678,091.56","564,564,217.26","864,830,164.69","1,234,792,630.51","297,209,231.98","646,107,806.05","1,010,149,414.68","1,352,825,920.63","298,457,449.91","612,212,120.17","902,334,614.16","1,193,819,000.52","309,443,786.15","627,130,038.01","991,013,525.14","1,343,780,842.85","344,388,598.93","703,899,261.77","1,063,651,815.04","1,427,277,582.83","386,892,425.55","787,035,538.09","1,193,519,986.83","1,633,376,697.12","414,345,157.12","814,405,412.17","1,226,804,152.47","1,603,599,783.10","424,132,652.56","859,550,398.15","1,331,012,106.33","1,691,333,582.49","446,990,052.76","851,118,633.75","1,247,862,775.52","1,561,908,025.36","363,730,118.93","753,298,621.11","1,107,330,894.57","1,454,965,971.59","443,764,906.53","887,256,474.83","1,438,020,802.80","1,853,525,045.09","474,138,913.34","819,048,624.01","1,266,019,148.66","1,641,088,968.23","499,522,359.67"
投资活动产生的现金流量净额,"-7,290,158.40","-20,416,072.14","-31,898,686.41","-43,124,394.16","-6,914,464.67","-34,663,182.48","-47,233,123.16","-69,530,567.31","-10,788,663.26","-20,625,322.69","-29,862,345.68","-87,648,407.85","-6,339,460.68","-48,680,807.70","-160,468,753.47","-170,754,446.91","-47,762,940.55","-86,809,244.05","-122,096,148.78","-181,908,388.41","-11,445,075.61","-43,184,432.53","-59,080,394.23","-61,690,538.23","-9,511,214.77","-16,894,678.98","-37,498,538.20","-39,298,639.23","-6,456,881.96","-23,087,664.51","-51,242,661.04","-72,897,439.38","-8,731,598.70","-16,569,789.79","-20,136,754.12","-40,837,729.46","-3,534,471.70","-21,486,400.12","-22,301,624.00","-51,016,477.70","-9,531,422.58","-53,009,237.12","-60,289,300.56","-79,490,113.09","-12,699,525.13","-21,774,417.21","-42,137,381.56","-69,951,381.83","-29,378,749.16"
购买商品、接受劳务支付的现金,"230,980,549.07","453,785,511.34","670,515,275.12","953,015,035.73","243,285,466.45","520,085,724.63","790,461,768.81","994,408,047.56","202,940,223.00","412,328,414.04","609,984,214.18","777,709,101.35","210,344,713.41","424,128,488.01","690,933,238.28","947,153,864.26","258,018,916.01","484,579,258.30","744,022,453.77","1,003,274,761.33","284,851,377.14","513,387,885.11","809,290,873.98","1,086,243,620.14","281,845,315.22","581,383,003.32","878,820,037.62","1,080,375,159.90","293,569,317.20","575,729,137.35","915,633,410.24","1,104,022,219.42","311,170,736.71","559,275,302.18","805,114,640.38","955,865,648.36","259,603,798.69","480,153,656.22","737,306,182.47","902,254,468.41","324,407,746.27","635,526,524.55","1,024,755,989.38","1,283,166,022.46","295,748,972.89","547,814,255.86","858,730,052.07","1,053,128,897.53","337,422,843.85"
吸收投资收到的现金,,"382,626.30","382,626.30","357,925.40",,,,,,,,,"10,000,000.00","10,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,,"55,906,220.00","55,906,220.00","55,906,220.00",,,,"4,173,092.00",,,,"9,796,625.00",,,,,,,,,,,,"3,468,550.00",
支付给职工以及为职工支付的现金,"45,030,376.08","90,835,616.51","141,316,110.19","185,999,683.03","49,415,300.45","97,008,519.25","160,420,257.52","210,804,464.50","51,436,980.54","68,119,219.87","132,609,951.47","205,589,737.77","58,138,594.53","112,823,238.70","172,426,579.63","256,999,795.00","66,454,186.63","148,082,400.52","215,656,708.56","293,769,189.07","85,028,110.14","168,968,602.05","257,477,314.27","350,641,676.13","90,482,322.04","176,572,884.98","268,750,297.29","358,794,999.93","92,420,851.08","193,368,784.42","291,387,776.35","396,143,722.69","96,497,530.26","179,482,949.84","322,973,675.92","423,066,020.57","85,162,172.70","164,556,230.46","246,627,020.45","351,328,659.44","89,338,259.27","184,601,019.29","279,795,976.13","385,481,122.07","91,721,850.38","171,084,352.86","254,300,492.85","373,364,590.60","86,871,473.48"
取得借款收到的现金,"83,056,493.98","268,931,669.75","419,588,726.14","430,377,506.01","128,126,730.00","268,084,299.30","433,648,358.51","263,613,579.00","92,936,137.48","154,867,111.67","321,133,451.97","398,201,581.63","180,715,445.16","262,627,904.06","443,063,545.41","466,785,214.89","104,239,947.48","219,460,701.53","335,679,415.79","586,418,829.77","122,261,686.53","237,933,924.40","381,740,977.29","559,542,190.06","129,733,300.49","262,403,496.66","466,840,930.50","600,639,830.34","100,291,455.60","266,770,832.78","421,475,133.00","591,097,114.48","161,680,061.10","373,732,944.85","516,050,837.13","647,725,585.23","94,244,338.41","284,318,193.15","442,375,282.73","553,120,644.35","114,048,955.83","238,863,102.22","409,111,887.29","531,949,568.07","167,271,293.92","363,163,666.50","481,973,977.44","620,721,711.89","201,752,930.69"
