科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"799,721.57","274,742.99","257,060.14","2,584.31","2,584.31","77,936,277.64","91,387,197.17","107,068,144.74","65,147,191.02","40,081,680.18","158,418,961.83","194,761,319.18","182,708,294.89","185,021,614.66","60,558,190.84","210,133,896.38","184,634,766.26","229,450,790.23","278,511,017.36","270,889,775.63","172,781,114.32","329,220,558.00","88,150,075.33","195,375,511.38","252,431,089.87","184,011,710.37","133,835,249.76","135,872,636.79","101,734,613.67","86,606,634.07","868,503,822.64","710,582,973.78","465,143,670.38","70,212,963.21","65,902,987.30","403,799,723.28","379,749,928.69","377,771,142.19","551,704,629.31","477,777,649.02","565,154,647.14","1,008,450,649.39","616,970,695.48","936,030,558.64","1,583,516,900.61"
短期借款,"47,049,000.00","47,049,000.00","2,405,300.00","2,405,300.00",,,"20,000,000.00","25,000,000.00","24,660,000.00","2,480,000.00",,,"20,000,000.00","20,000,000.00","20,000,000.00",,"70,000,000.00","70,000,000.00","190,000,000.00","240,000,000.00","200,000,000.00","199,150,000.00","79,150,000.00","200,000,000.00","320,000,000.00","260,000,000.00","260,000,000.00","610,000,000.00","1,059,700,000.00","1,029,700,000.00","679,700,000.00","479,700,000.00","475,000,000.00","75,000,000.00","75,000,000.00","75,500,000.00","9,800,000.00","49,000,000.00","90,500,000.00","425,166,617.10","791,690,900.00","1,195,067,200.00","976,656,057.05","858,769,725.85","1,823,199,182.36"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,"1,000,000.00",,,,"2,200,000.00",,,,,,,,,"2,200,000.00","2,200,000.00",,,,,,,"122,115,599.18","140,000,000.00","102,290,864.87","165,226,248.50","255,136,574.18","576,148,453.61","566,499,697.43","680,299,073.36","301,930,697.71"
应付票据,,,,,,,,"800,000.00","800,000.00","4,000,000.00",,,,,"2,000,000.00","2,000,000.00",,,"2,000,000.00","7,000,000.00","55,500,000.00","2,000,000.00",,,,,,,,,,,,,,"728,023,628.41","429,807,220.40","378,449,045.49","960,773,730.93","1,199,605,330.66","1,637,350,391.04","1,379,536,897.87","1,503,002,730.11","1,862,322,387.97","1,174,352,376.57"
应收账款,"1,317,289.94","369,524.76","369,524.76","369,524.76","369,524.76","126,556,800.04","132,544,234.04","283,962,023.62","269,608,864.81","222,041,937.57","207,787,435.38","178,234,716.71","166,234,716.71","180,137,115.21","129,696,288.07","305,779,811.95","269,337,577.37","191,183,433.67","183,597,631.22","203,383,141.22","153,109,562.25","233,042,613.77","231,008,089.65","175,514,574.89","135,803,453.03","173,720,680.74","69,799,031.97","63,422,463.36","62,661,494.84","62,429,109.29","63,282,848.80","9,066,758.15","8,482,750.91","9,526,372.64","9,098,603.46","1,126,871,756.79","664,821,042.87","1,144,708,436.82","1,043,650,769.02","2,574,982,821.61","2,775,008,833.69","2,034,073,026.73","2,292,539,482.02","1,991,126,792.70","1,609,426,933.08"
应付账款,"5,209,476.32","5,199,121.72","5,170,489.81","4,856,259.55","4,848,531.55","74,389,646.10","50,786,414.65","330,216,229.27","310,675,035.46","283,128,882.37","269,079,991.95","347,319,484.68","311,844,379.98","332,340,214.47","291,848,151.79","411,132,338.42","361,582,303.37","339,192,262.15","323,935,037.47","586,537,255.38","540,417,555.48","729,068,479.74","621,496,325.59","701,410,486.95","613,501,029.29","654,189,955.65","581,824,324.38","738,229,332.19","671,240,602.88","745,380,739.93","694,535,872.66","689,659,762.21","688,343,890.89","632,465,557.59","564,535,987.46","1,939,997,469.25","1,416,492,866.07","2,352,137,594.81","2,662,540,826.65","3,354,785,050.73","2,486,634,894.47","2,391,299,128.43","3,256,212,249.57","2,348,566,208.65","2,011,574,231.15"
预付款项,"399,371.00","399,371.00","127,171.00",,,"299,107,758.46","94,323,480.71","17,318,281.61","42,058,498.15","62,347,160.34","64,846,196.20","417,071,618.03","558,889,071.30","114,628,509.23","91,752,522.93","435,100,961.97","704,022,854.24","898,954,909.68","930,359,809.30","552,928,900.33","663,030,465.85","365,857,522.90","370,687,128.51","362,251,837.20","520,486,379.85","540,494,100.92","523,399,572.63","261,057,803.00","218,275,978.62","167,281,881.38","172,183,996.37","38,132,838.70","134,819,412.76","115,012,560.63","129,057,986.26","83,115,490.44","67,506,388.30","53,134,630.70","109,526,627.31","97,112,158.57","80,079,294.71","32,832,964.40","105,401,089.52","29,510,097.76","55,446,495.28"
预收款项,"419,166.67","341,666.67","264,166.67","186,666.67","109,166.67","124,463,474.02","223,136,993.17","104,436,896.00","109,928,737.00","191,823,649.00","444,824,362.00","301,557,299.00","459,480,456.00","523,189,363.00","604,053,361.50","814,243,164.67","1,035,713,028.07","1,255,116,828.63","1,333,653,754.03","1,118,505,376.42","1,230,114,573.88","1,004,107,807.94","1,269,663,742.82","1,364,177,165.87","1,574,577,187.90","1,763,624,135.33","1,635,991,414.60","1,163,504,405.38","1,248,097,797.12","856,460,840.29","949,571,888.30","452,409,237.44","462,649,198.51","312,204,357.40","366,207,269.65","376,348,523.53","628,569,552.66","591,738,542.62","535,645,845.20","646,544,530.41","609,332,148.31","972,931,890.96","1,145,666,045.17","780,394,243.48","993,601,158.23"
