科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"3,364,359.54","4,567,989.27","8,147,292.80","9,829,123.33","8,888,613.95","8,781,913.51","9,038,172.85","5,353,019.73","6,294,181.58","6,137,022.31","7,385,902.81","8,879,363.24","6,956,100.17","5,061,273.31","11,703,320.30","7,856,085.95","12,870,603.33","15,095,753.27","6,778,245.93","6,485,199.06","6,891,765.10","8,161,289.69","6,375,095.34","10,946,091.80","11,537,115.29","7,180,495.69","7,628,891.11","8,044,606.89","9,993,898.10","10,637,892.85","9,843,796.87","11,488,880.72","10,853,978.78","24,251,321.43","17,889,176.98","20,145,603.05","7,242,576.69","8,450,918.23","6,267,323.62","15,602,387.63"
应付职工薪酬,"1,388,162.60","1,655,620.58","2,041,175.00","2,398,027.77","3,134,620.84","4,851,582.52","3,998,204.20","4,495,096.99","4,142,428.41","4,926,941.76","5,305,213.09","6,245,729.70","5,903,995.29","6,128,060.12","7,031,529.29","8,938,941.50","9,074,890.22","8,703,753.91","10,277,803.96","12,568,000.18","13,259,562.55","11,720,460.91","13,368,933.48","14,998,709.37","15,157,892.48","14,662,236.35","15,301,927.21","16,539,388.38","17,167,842.98","15,562,772.16","19,715,797.33","18,653,525.30","19,439,535.37","19,853,813.89","20,380,537.45","21,971,071.05","23,208,946.23","23,985,826.60","46,484,531.43","44,981,454.56"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-2,830,885.70","-98,511.59","-2,567,112.26","-2,016,152.02","-7,968,859.65","-12,339,792.75","-9,965,640.61","-8,406,919.41","-10,438,055.07","-8,349,350.02","-12,120,216.51","-11,634,164.20","-15,255,350.75","-2,291,644.87","-4,550,485.83","-5,436,032.46","15,304.30","3,755,075.37","3,771,123.69","-1,996,122.33","-215,477.67","-683,391.50","6,752,083.64","7,997,671.59","8,306,462.95","7,126,745.99","13,222,387.74","14,973,418.86","12,190,555.81","12,961,995.66","16,748,517.06","18,446,188.20","11,657,477.97","15,840,943.04","20,484,379.80","20,912,522.22","27,607,981.76","18,318,456.21","12,720,084.58","18,469,828.74"
应收利息,,,,,"1,393,000.00","2,714,200.00","3,328,486.28","4,966,654.17","1,018,203.21","791,998.79","722,430.88","702,832.60","447,488.03","503,898.65","489,571.43","462,207.97","473,539.74","464,040.15","167,575.50","167,382.78","127,943.54","169,500.91","120,956.23",,,,"1,285,091.66","1,790,966.66","25,706.55","76,025.77",,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"395,420.83",,"4,961,936.40","6,922,629.18"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"34,125,514.75","46,318,034.00","58,497,946.45","78,490,860.71","91,935,981.13","103,145,461.19","98,280,628.11","121,511,156.83","118,156,883.73","103,604,186.80","108,959,088.22","114,886,023.05","120,437,740.43","118,896,495.71","112,890,834.90","132,124,645.37","139,575,891.44","140,568,994.72","143,825,168.45","154,439,201.36","164,830,105.93","173,120,759.19","173,332,995.92","200,880,787.26","199,696,157.92","183,184,075.56","179,057,027.78","202,602,534.72","226,108,202.29","233,339,772.22","266,852,186.60","303,612,134.00","278,639,995.60","332,569,441.64","356,110,846.54","391,756,955.04","425,900,213.33","492,957,476.79","571,842,457.74","547,880,758.08"
其他应付款,"939,095.58","808,719.88","310,346.30","242,410.08","2,043,609.00","1,363,282.90","1,255,022.07","971,900.82","1,049,806.02","1,155,878.06","722,357.44","1,827,411.43","3,196,665.44","4,118,936.15","9,701,382.12","9,548,312.08","8,362,826.79","7,503,991.36","6,334,355.42","5,346,254.11","4,722,231.79","4,905,255.90","4,642,020.70","2,899,629.80","3,101,280.56","3,527,984.58","4,667,169.34","5,130,222.28","4,566,616.89","5,184,098.51","7,652,400.69","6,328,576.86","6,526,651.23","7,838,836.74","10,502,475.67","9,543,980.68","9,816,823.81","23,761,453.51","82,005,499.06","72,381,037.90"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,"66,891.01",,"93,300.02","329,473.94","250,712.81","250,712.81",,,"53,029.02","37,327.65","21,626.28","5,925.59",,,,,,,,,,,,,,,,,,,,,,"48,176.18"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,"99,960.00","99,960.00","175,050.00","239,000.00","207,554.50","188,571.50","331,319.50","395,336.50","23,275,312.67","10,194,154.12","398,762.75","27,317,604.26","66,197,410.07","123,249,847.83","93,295,495.75","233,799,460.65","217,026,582.37","189,872,500.74","141,390,375.91","146,922,388.59","109,675,927.14","37,988,752.37","47,203,863.85","67,376,073.44","74,574,953.81","81,088,331.94","94,494,373.88","164,064,499.37","61,279,108.58","54,054,809.65"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"155,871,985.04","206,022,129.82","256,717,369.20","292,469,943.44","820,716,912.72","825,333,035.74","770,262,214.21","784,121,164.89","761,870,502.86","697,543,832.92","687,430,898.51","663,705,973.10","642,324,233.19","611,929,972.61","611,364,311.85","649,264,095.15","670,446,334.73","685,700,731.09","682,355,582.25","666,255,329.70","680,843,149.61","736,421,762.77","916,664,488.74","942,604,549.32","960,888,660.96","1,000,410,921.93","1,054,398,178.09","978,031,234.47","1,007,861,470.97","1,054,142,313.42","1,106,818,027.09","1,204,579,574.51","1,289,331,212.51","1,389,172,122.18","1,519,030,856.35","1,545,980,560.52","1,851,246,440.72","1,908,127,141.94","2,027,540,147.86","2,075,316,432.36"
流动负债合计,"91,085,804.02","116,977,367.05","162,387,741.52","188,532,980.70","175,121,015.09","181,447,800.96","146,992,034.86","177,475,854.44","197,252,761.53","152,068,868.69","163,466,385.23","152,461,243.01","160,738,000.89","155,719,546.78","176,505,348.24","210,071,280.95","246,743,420.55","269,597,488.75","262,180,599.40","234,539,947.61","265,970,085.56","288,350,743.66","325,808,569.35","334,559,046.81","354,899,803.50","366,474,177.54","395,253,430.85","394,806,123.73","445,542,354.28","459,188,788.80","522,570,806.49","580,895,557.13","615,250,338.97","691,792,793.83","758,108,201.10","846,911,253.32","1,182,217,300.45","1,239,251,425.45","1,346,328,522.43","1,264,852,265.72"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","4,535,346.18","5,035,346.18","5,035,346.18","5,035,346.18","76,735,915.98","90,735,915.98","90,735,915.98","110,735,915.98","110,735,915.98","112,735,915.98","122,735,915.98","112,735,915.98","118,735,915.98","168,735,915.98","172,110,915.98","122,110,915.98",
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117,614,426.90","114,460,644.02"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"436,800,000.00","436,800,000.00","436,800,000.00","436,800,000.00"
长期股权投资,,,,,,,,,,,,,,,,,,"20,531,069.54","21,814,400.67","21,632,349.23","22,185,761.82","2,000,000.00",,,"5,880,000.00","5,862,161.29",,,"9,722,524.06","9,541,618.34","8,771,182.54","8,262,383.94","8,481,963.31","5,439,409.98","5,532,694.80","55,527,142.30","5,168,681.52","5,173,108.00","54,635,786.11","49,751,633.23"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"20,609,863.81","22,836,019.67","21,917,077.99","21,902,926.80","29,001,130.55","34,918,989.58","38,223,909.24","39,963,976.51","39,637,633.78","39,300,756.80","43,575,395.56","53,390,237.86","68,124,519.23","78,801,974.14","245,001,570.12","242,375,685.39","241,005,524.69","239,196,229.98","240,441,807.22","237,183,466.22","235,556,219.36","236,105,489.75","241,599,052.13","238,521,232.77","241,226,708.96","237,722,394.02","233,927,782.84","229,739,463.82","230,563,884.57","233,319,246.23","237,096,380.69","234,747,829.99","235,563,753.43","243,624,375.70","249,479,513.97","254,473,525.13","278,143,307.99","291,121,997.15","357,714,414.07","357,891,796.43"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,"159,270.04","159,270.04","159,270.04","159,270.04","310,020.75","310,020.75","310,020.75","310,020.75","245,671.56","245,671.56","245,671.56","245,671.56","5,630,309.18","5,630,309.18","12,333,283.10","13,484,116.58"
在建工程,,,"7,309,092.36","7,623,092.36","8,347,220.36","9,829,097.36","36,028,866.56","57,085,533.22","85,604,696.12","100,940,657.82","113,814,122.73","117,958,502.52","126,229,253.16","147,424,980.66","356,465.00","656,465.00","356,465.00","356,465.00","356,465.00","656,465.00","656,465.00","656,465.00","656,465.00","700,024.34","57,710.28","182,472.38","1,479,151.62","1,479,151.62","1,534,122.47","2,120,886.23","3,143,793.13","5,687,899.42","18,796,174.26","24,792,616.07","55,385,570.46","103,363,354.95","168,194,754.70","202,503,401.48","268,748,707.36","267,242,876.40"
其他非流动负债,,"3,000,000.00","100,000.00","75,000.01","50,000.00","25,000.01",,,,,,,,,,,,,"300,000.00","400,000.00","400,000.00","400,000.00",,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"3,000,000.00","100,000.00","75,000.01","50,000.00","25,000.01",,,,,,,,,,,,,"300,000.00","400,000.00","400,000.00","400,000.00","200,000.00","200,000.00","659,270.04","659,270.04","459,270.04","459,270.04","610,020.75","610,020.75","910,020.75","910,020.75","845,671.56","1,070,671.56","545,671.56","380,671.56","455,230,309.18","454,830,309.18","594,153,268.24","591,065,946.91"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"91,085,804.02","119,977,367.05","162,487,741.52","188,607,980.71","175,171,015.09","181,472,800.97","146,992,034.86","177,475,854.44","197,252,761.53","152,068,868.69","163,466,385.23","152,461,243.01","160,738,000.89","155,719,546.78","176,505,348.24","210,071,280.95","246,743,420.55","269,597,488.75","262,480,599.40","234,939,947.61","266,370,085.56","288,750,743.66","326,008,569.35","334,759,046.81","355,559,073.54","367,133,447.58","395,712,700.89","395,265,393.77","446,152,375.03","459,798,809.55","523,480,827.24","581,805,577.88","616,096,010.53","692,863,465.39","758,653,872.66","847,291,924.88","1,637,447,609.63","1,694,081,734.63","1,940,481,790.67","1,855,918,212.63"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","66,700,000.00","66,700,000.00","66,700,000.00","66,700,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","100,050,000.00","150,075,000.00","150,075,000.00","166,091,016.00","166,091,016.00","332,182,032.00","332,182,032.00","332,182,032.00","332,182,032.00","332,182,032.00","332,182,032.00","830,455,080.00","830,455,080.00","830,455,080.00","830,455,080.00","844,985,080.00","844,985,080.00","855,865,396.00","855,755,396.00","855,755,396.00","855,435,396.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"23,840,637.14","23,840,637.14","23,840,637.14","23,840,637.14","548,084,337.14","548,084,337.14","554,974,337.14","554,974,337.14","521,624,337.14","521,624,337.14","521,649,875.46","521,649,875.46","521,649,875.46","521,649,875.46","521,649,875.46","521,649,875.46","515,295,237.32","515,295,237.32","513,676,366.39","513,676,366.39","463,651,366.39","463,651,366.39","597,785,860.59","600,954,653.21","438,025,381.44","438,538,472.50","438,538,472.50","438,538,472.50","438,165,708.04","438,165,708.04","6,329,066.44","6,329,066.44","6,329,066.44","6,329,066.44","67,193,619.73","67,193,619.73","163,404,328.28","162,963,778.28","183,583,528.17","182,301,928.17"
无形资产,"2,067,432.31","7,334,288.76","29,083,147.54","32,238,548.42","37,880,494.52","40,605,238.56","44,444,181.27","46,357,954.09","52,354,158.07","56,717,176.90","59,079,322.80","58,415,210.80","61,190,660.22","63,040,899.13","68,021,932.58","67,458,966.70","68,784,875.73","69,387,233.32","73,863,800.53","72,345,224.51","72,528,061.93","73,239,394.85","75,607,591.96","77,682,082.31","73,898,493.18","74,075,707.68","75,876,761.14","75,900,421.99","97,643,202.43","97,227,990.66","99,391,139.29","98,632,577.52","94,478,094.74","96,706,848.65","96,269,050.34","97,082,330.86","152,439,081.21","155,798,063.78","166,433,740.37","168,260,109.70"
盈余公积,"2,720,426.98","5,586,656.23","9,261,450.79","9,261,450.79","9,261,450.79","9,261,450.79","13,577,325.61","13,577,325.61","13,577,325.61","13,577,325.61","16,001,784.67","16,001,784.67","16,001,784.67","16,001,784.67","18,657,862.34","18,657,862.34","18,657,862.34","18,657,862.34","22,519,545.41","22,519,545.41","22,519,545.41","22,519,545.41","27,739,004.60","27,739,004.60","27,739,004.60","27,739,004.60","35,426,092.38","35,426,092.38","41,356,997.27","41,356,997.27","47,251,303.64","47,251,303.64","54,866,091.48","54,866,091.48","62,259,948.75","62,259,948.75","71,598,352.85","71,598,352.85","78,879,351.23","78,879,351.23"
开发支出,,,"1,442,700.00","1,311,490.00","1,757,374.28","2,830,812.76","3,318,079.74","5,713,368.45","6,752,137.16","7,566,027.62","10,129,106.03","13,973,164.44","14,244,160.93","15,469,943.32","13,686,072.81","16,691,110.89","17,103,767.39","18,027,406.15","15,773,915.48","17,099,112.64","18,030,435.62","19,063,568.02","17,915,479.56","16,515,711.61","18,657,937.18","19,622,933.03","16,388,522.17","17,057,510.35","21,035,986.21","23,195,372.05","17,121,298.57","18,552,066.56","19,051,936.13","17,372,051.73","21,413,528.27","25,498,501.31","31,871,846.52","35,392,742.04","39,483,500.31","39,946,926.89"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,000,950.00","51,000,950.00"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,534,329.18","2,534,329.18","2,256,722.20","2,256,722.20","2,256,722.20","2,256,722.20","2,256,722.20","2,256,722.20","539,323,318.83","539,323,318.83","545,416,159.32","545,416,159.32"
未分配利润,"14,012,510.67","39,750,673.25","72,566,219.46","84,923,933.71","99,638,428.88","109,475,953.15","110,598,300.71","120,663,649.12","113,834,732.97","115,119,809.29","111,449,228.40","115,867,974.23","112,010,106.63","121,256,542.64","120,011,873.46","124,537,272.52","116,025,177.96","127,981,302.19","131,315,135.64","139,263,225.31","122,679,588.52","138,940,723.28","141,134,568.93","152,713,811.60","158,810,254.54","181,871,992.40","191,784,951.46","183,196,697.81","212,509,729.08","248,328,625.99","183,356,430.16","220,245,731.21","277,701,568.12","323,212,007.33","346,451,501.70","395,355,925.04","444,473,400.59","500,321,222.07","530,375,059.38","590,595,046.77"
长期待摊费用,"2,826,337.75","2,364,574.07","1,762,484.75","1,583,568.53","1,431,727.31","1,674,516.92","1,287,641.98","1,458,729.34","1,906,797.27","3,072,162.09","1,275,374.57","1,224,491.62","520,387.38","493,932.05","371,122.70","374,229.17","329,381.48","307,828.79","592,987.35","609,123.20","967,307.46","2,369,053.58","6,142,097.76","4,613,960.17","5,030,270.14","4,711,280.11","4,973,852.41","4,627,348.70","4,300,723.95","4,190,834.31","3,759,169.08","3,498,678.32","3,219,844.97","2,990,454.69","2,680,529.82","2,369,626.48","3,860,370.88","4,044,839.24","3,222,765.21","2,493,046.03"
少数股东权益,,,"858,174.44","1,277,918.71","1,233,348.31","1,150,869.34","2,138,194.15","2,732,359.66","3,219,192.61","4,287,168.30","5,038,634.19","4,965,211.40","5,166,583.81","5,468,962.72","5,631,476.02","5,581,461.47","6,178,526.51","6,872,247.30","8,221,276.63","8,358,435.46","8,960,523.73","9,452,824.15","6,075,862.59","7,200,803.21","3,101,558.99","4,892,606.89","4,474,082.22","4,902,742.58","7,776,082.57","8,615,137.29","8,499,933.26","12,802,631.63","19,107,013.73","19,673,098.94","23,344,265.33","23,684,699.14","52,813,523.29","55,112,548.84","79,229,410.64","82,384,214.30"
递延所得税资产,"283,759.90","598,321.35","782,351.51","782,351.51","953,720.47","953,720.47","1,415,299.47","1,415,299.47","1,320,855.83","1,320,855.83","2,043,325.88","2,020,168.90","2,713,315.40","2,736,472.38","3,402,852.09","3,401,252.62","4,521,029.11","4,520,257.30","2,597,507.34","2,597,507.34","3,061,785.98","3,063,949.63","3,732,217.68","3,730,098.24","4,187,168.24","4,267,396.03","5,615,299.84","5,615,299.84","5,864,665.23","5,950,997.67","6,737,644.06","6,737,644.06","7,657,787.68","7,690,534.47","8,588,684.56","8,588,684.56","9,601,288.77","9,678,822.07","17,619,202.38","18,099,350.40"
外币报表折算价差,,,,,,,,"-7,500.00","-111,568.77","-266,039.05","-308,361.87","-308,339.53","-269,821.95","-248,537.98","-302,108.37","-325,947.82","-402,846.55","-426,916.73","-466,457.63","-428,942.34","-426,922.83","-470,519.29",,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,964,666.09","5,116,810.35","3,151,127.47","4,818,797.28","12,652,015.94","14,295,854.70","29,196,409.03","26,455,213.10","18,461,038.22","19,610,179.72","16,546,607.84","72,860,557.87"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"25,787,393.77","33,133,203.85","62,296,854.15","65,441,977.62","79,371,667.49","90,812,375.65","124,717,978.26","151,994,861.08","187,576,278.23","208,917,637.06","229,916,647.57","246,981,776.14","273,022,296.32","307,968,201.68","330,840,015.30","330,957,709.77","332,101,043.40","352,326,490.08","355,440,883.59","352,123,248.14","352,986,037.17","336,497,920.83","347,652,904.09","346,298,455.62","353,973,634.16","351,479,690.72","343,296,716.20","411,155,112.30","469,900,020.17","473,934,001.00","492,164,373.01","493,930,515.27","514,894,208.64","537,904,784.17","583,538,619.43","694,351,016.87","1,375,799,604.62","1,434,757,388.29","1,591,931,798.95","1,521,962,456.27"
所有者权益(或股东权益)合计,"90,573,574.79","119,177,966.62","156,526,481.83","169,303,940.35","724,917,565.12","734,672,610.42","747,988,157.61","758,640,171.53","752,194,019.56","754,392,601.29","753,881,160.85","758,226,506.23","754,608,528.62","764,178,627.51","765,698,978.91","770,150,523.97","755,803,957.58","768,429,732.42","775,315,866.44","783,438,630.23","767,459,101.22","784,168,939.94","938,308,823.48","954,143,958.13","959,303,221.58","984,757,165.07","1,001,982,193.40","993,920,953.00","1,031,609,116.11","1,068,277,504.87","1,075,501,572.86","1,116,704,511.90","1,188,129,410.62","1,234,213,440.96","1,343,915,603.12","1,393,039,652.51","1,589,598,435.71","1,648,802,795.60","1,678,990,156.14","1,741,360,676.00"
资产总计,"181,659,378.81","239,155,333.67","319,014,223.35","357,911,921.06","900,088,580.21","916,145,411.39","894,980,192.47","936,116,025.97","949,446,781.09","906,461,469.98","917,347,546.08","910,687,749.24","915,346,529.51","919,898,174.29","942,204,327.15","980,221,804.92","1,002,547,378.13","1,038,027,221.17","1,037,796,465.84","1,018,378,577.84","1,033,829,186.78","1,072,919,683.60","1,264,317,392.83","1,288,903,004.94","1,314,862,295.12","1,351,890,612.65","1,397,694,894.29","1,389,186,346.77","1,477,761,491.14","1,528,076,314.42","1,598,982,400.10","1,698,510,089.78","1,804,225,421.15","1,927,076,906.35","2,102,569,475.78","2,240,331,577.39","3,227,046,045.34","3,342,884,530.23","3,619,471,946.81","3,597,278,888.63"
负债和所有者(或股东权益)合计,"181,659,378.81","239,155,333.67","319,014,223.35","357,911,921.06","900,088,580.21","916,145,411.39","894,980,192.47","936,116,025.97","949,446,781.09","906,461,469.98","917,347,546.08","910,687,749.24","915,346,529.51","919,898,174.29","942,204,327.15","980,221,804.92","1,002,547,378.13","1,038,027,221.17","1,037,796,465.84","1,018,378,577.84","1,033,829,186.78","1,072,919,683.60","1,264,317,392.83","1,288,903,004.94","1,314,862,295.12","1,351,890,612.65","1,397,694,894.29","1,389,186,346.77","1,477,761,491.14","1,528,076,314.42","1,598,982,400.10","1,698,510,089.78","1,804,225,421.15","1,927,076,906.35","2,102,569,475.78","2,240,331,577.39","3,227,046,045.34","3,342,884,530.23","3,619,471,946.81","3,597,278,888.63"
