科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"48,665,800.37","36,270,529.81","162,475,555.88","152,879,254.99","144,444,272.67","136,659,725.32","146,342,551.38","108,727,397.70","110,450,272.21","124,880,101.92","101,832,924.40","109,420,223.95","105,589,755.12","90,196,150.42","95,030,825.17","75,394,711.32","77,372,294.23","64,676,088.15","106,879,501.58","136,169,044.87","118,597,545.57","140,937,337.24","121,767,402.04","1,757,815,591.92","1,111,700,019.66","846,509,863.30","897,325,483.90","1,748,989,692.04","1,699,765,869.91","926,823,039.21","855,084,567.50","1,853,618,912.85","1,037,935,924.59","1,376,142,444.14","1,153,171,838.46","1,866,742,429.95","3,407,724,495.20","3,126,585,234.33","1,033,694,739.89","2,796,059,804.04","1,771,743,824.99","1,533,593,675.20","1,849,908,041.46"
短期借款,"54,000,000.00","54,000,000.00","54,000,000.00","58,105,462.16","62,903,047.67","66,573,594.02","68,306,782.07","69,000,000.00","87,000,000.00","102,200,000.00","84,200,000.00","62,820,000.00","46,800,000.00","46,800,000.00","41,800,000.00","42,980,000.00","32,473,540.62","33,176,197.71","31,982,100.38","22,174,470.00","15,000,000.00","22,031,834.00","25,000,000.00","2,501,573,114.20","2,578,000,000.00","2,617,000,000.00","2,821,500,000.00","2,829,900,000.00","2,650,400,000.00","2,389,117,775.00","2,734,074,500.00","2,602,816,300.00","2,721,939,394.38","3,164,979,285.39","3,188,000,000.00","2,748,498,816.91","2,899,768,816.91","2,985,652,894.59","1,830,274,912.00","1,912,500,000.00","1,852,500,000.00","2,242,000,000.00","2,721,178,886.68"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"18,711,926.08","24,557,306.41","18,705,868.21","29,800,498.50","24,201,744.57","28,410,030.34","32,091,326.04","29,735,473.47","40,421,337.22","25,865,737.73","56,357,221.46","78,290,967.54","57,360,213.59","65,806,224.91","53,435,677.03","47,061,800.05","49,745,466.15","63,369,539.71","71,776,036.68","66,283,659.01","56,560,533.07","54,478,157.14","51,122,931.55","808,974,339.32","795,172,431.27","833,423,717.02","696,884,633.31","915,175,558.80","842,018,129.95","996,209,698.04","1,027,028,728.77","1,109,858,563.16","1,164,655,715.74","1,183,746,531.51","1,252,960,698.95","1,158,192,765.40","1,140,672,857.06","1,301,150,995.50","1,378,510,559.69","1,885,174,886.70","1,773,391,670.03","1,575,836,286.02","1,315,400,055.84"
应付票据,"5,000,000.00","9,000,000.00","23,452,000.00","22,452,000.00","14,590,000.00","16,780,000.00","28,780,000.00","34,980,000.00","37,420,000.00","34,829,000.00","36,809,000.00","47,570,000.00","50,365,000.00","32,155,000.00","24,330,000.00","28,150,000.00","31,100,000.00","40,120,901.50","43,530,901.50","58,605,547.97","63,010,547.97","64,396,628.16","58,225,731.35","912,407,719.90","919,481,459.59","698,662,545.88","801,847,025.96","983,152,112.92","964,314,143.45","1,047,599,665.67","1,074,233,770.35","1,364,983,528.82","1,505,897,080.92","1,486,708,778.33","1,297,986,751.81","1,430,159,868.56","1,269,894,243.51","1,241,981,893.41","1,362,720,177.42","1,610,622,268.76","1,437,336,444.04","1,365,610,720.34","1,141,860,068.26"
应收账款,"50,370,057.71","73,409,854.92","81,589,712.17","84,922,864.46","55,057,705.05","116,881,644.38","78,249,832.96","106,529,489.48","93,178,974.66","163,669,147.78","163,062,164.35","142,131,176.09","136,629,504.97","155,315,249.51","166,517,172.36","116,945,853.04","160,424,253.99","208,519,596.17","188,131,734.23","141,444,089.96","151,857,840.27","204,226,038.65","220,115,818.71","3,265,769,844.28","3,231,970,273.88","3,962,044,905.87","4,137,629,722.26","4,005,070,196.48","4,071,898,578.10","5,029,894,260.06","5,185,299,902.95","4,656,425,051.38","4,756,868,519.46","5,297,858,256.74","5,153,027,098.24","4,761,492,647.19","4,888,120,367.33","5,231,365,160.06","5,544,718,779.90","4,634,301,867.89","4,863,234,690.99","5,678,187,080.33","5,928,966,995.84"
应付账款,"49,156,631.50","56,666,332.73","61,321,932.41","67,183,731.64","60,407,491.32","77,174,499.66","70,702,651.33","65,157,141.08","65,222,240.42","93,162,146.09","115,693,781.05","126,152,921.54","122,053,289.57","176,843,132.36","172,960,489.06","129,467,272.74","124,267,456.07","118,093,403.28","119,399,517.69","127,697,365.19","111,779,847.72","131,327,224.07","130,879,396.10","2,303,781,751.66","2,048,288,755.62","2,489,242,055.11","2,409,636,753.72","2,702,975,215.66","2,925,212,118.97","3,034,301,486.71","3,206,533,554.52","3,568,410,647.32","3,575,598,747.65","3,667,429,827.07","3,725,705,669.07","3,623,015,708.41","3,983,681,039.43","4,162,834,906.10","4,029,768,563.88","3,754,274,008.20","4,192,385,836.16","4,478,710,754.92","4,612,592,869.42"
预付款项,"7,792,855.64","2,520,810.41","9,367,469.94","22,812,171.72","27,558,525.54","19,149,543.41","19,289,805.39","16,096,011.28","16,013,958.35","16,363,971.48","12,984,836.34","8,254,654.31","9,897,912.83","24,330,698.83","20,382,186.44","19,849,742.31","11,939,343.56","13,953,305.41","17,127,431.49","7,980,623.47","20,534,259.09","19,158,769.72","19,614,251.28","456,455,409.12","483,600,633.02","523,564,036.80","576,448,066.80","526,353,654.94","679,258,433.20","630,025,379.40","629,806,222.99","673,204,504.14","806,840,025.83","871,882,586.65","929,656,816.68","552,083,818.61","589,088,505.88","605,101,832.15","555,318,718.89","293,282,014.06","361,538,468.81","367,340,297.73","415,168,303.41"
预收款项,"3,749,023.61","2,495,840.42","2,594,511.16","293,774.15","594,148.02","357,907.82","2,051,845.13","155,731.62","251,053.71","143,229.94","172,366.32","376,740.39","563,522.86","3,191,165.29","967,090.67","2,492,158.38","1,757,997.09","1,925,259.03","703,749.29","1,793,704.31","23,736.76","126,775.48","1,992,740.18","153,071,931.19","128,816,950.20","130,018,157.91","88,624,143.60","94,892,822.82","83,643,238.10","78,674,966.06","120,651,194.13","100,318,130.72","111,242,151.05","118,580,671.97","123,607,886.91","75,997,684.54","84,123,314.67","79,401,380.82","96,177,251.36","124,142,414.98","158,125,976.10","172,899,561.09","157,429,462.70"
