科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,,"9,934,928,242.46","12,638,573,549.39","20,541,228,765.77","4,587,816,881.37","13,320,625,081.11","19,414,848,726.98","25,682,971,928.84","5,657,078,475.87","13,080,056,386.12","20,487,197,870.08","29,774,790,485.15","9,248,269,802.43","20,494,735,691.27","32,608,080,320.92","47,769,328,203.88","10,396,520,266.13","23,052,451,891.97","34,200,066,239.22","46,029,420,607.52","6,946,101,009.72","17,395,542,288.57","26,133,972,552.31","36,928,435,072.37","5,999,217,233.10","16,384,197,071.20","24,683,885,765.22","40,518,090,662.81","8,420,553,587.66","21,200,151,754.97","42,428,811,859.54","66,632,884,191.79","15,420,269,345.57","36,634,743,199.53","52,566,789,096.91","71,770,083,178.53","14,071,888,557.88","33,817,581,661.89","49,884,502,304.80","78,618,574,648.98","23,239,216,143.86","56,500,209,608.67","84,835,825,578.45","122,969,631,397.00","28,336,640,454.42","66,413,776,983.13","98,478,414,768.41","143,893,896,451.25","30,116,048,753.01"
取得子公司及其他营业单位支付的现金净额,,"2,496,110.66","2,496,110.66",,,,,,,9.26,9.26,"4,993,386.16",,,,,,,,,,,,"2,070,093,559.73",,,,,,,,,,,"18,274,491.09","476,585,898.00","187,543,200.00","198,252,189.60","199,191,928.80","15,514,669,904.00",,,"48,416,320.00","53,540,018.40",,"8,175,005.00","12,895,827.70","12,739,088.60",
收到的税费返还,,"27,935,080.94","49,653,033.22","82,871,509.54","37,168,107.95","69,368,842.62","153,992,066.81","231,271,605.47","168,739,882.79","358,137,461.58","457,598,675.10","549,419,792.02","70,637,277.01","194,459,477.96","237,934,299.13","291,899,913.18","75,263,001.42","152,886,994.91","210,486,322.67","293,239,263.57","95,042,515.95","137,101,402.10","199,848,161.55","451,351,512.61","63,900,215.69","172,093,821.35","251,234,342.25","464,202,433.01","62,738,372.78","154,939,433.90","247,283,922.71","369,141,764.89","124,784,426.75","180,529,707.47","282,406,369.20","343,603,353.37","93,163,943.39","140,680,417.31","213,074,428.23","271,286,501.29","101,847,493.29","144,515,582.89","204,752,525.78","278,322,804.68","188,487,361.67","235,419,233.88","336,021,747.26","467,342,670.18","155,521,984.98"
支付其他与投资活动有关的现金,,"1,229,930.26","26,565,995.64","29,300.00",,,,"9,160,140.90",,"9,489.72","311,488.59","311,485.04",,,,,"175,938.74","33,947,070.74","3,947,070.74","3,780,000.00",,,,"137,050,693.51","51,305.13",,,,,,"5,678,785.00","3,456,179.58","84,722,400.00",,,"50,733,202.27","24,567,667.69","49,848,546.77","808,303,440.03","6,986,068.29","26,980.79","128,257,290.00","61,961,516.32","123,917,301.20","30,893,718.80","16,542,635.00","23,347,049.90","37,053,486.40",
收到其他与经营活动有关的现金,,"125,328,246.40","133,193,277.67","281,256,173.68","56,490,850.38","136,900,499.88","339,893,617.99","369,855,036.97","90,167,171.82","240,314,427.33","374,497,946.66","464,057,437.95","74,698,113.53","180,339,209.11","509,642,959.11","617,232,567.81","159,111,190.07","587,632,719.00","470,137,974.34","694,081,768.90","220,924,702.64","494,065,041.22","681,744,488.25","833,805,569.98","284,730,223.27","459,063,957.77","744,601,443.14","1,015,973,997.39","407,013,986.74","456,371,169.05","1,221,675,603.37","1,268,659,937.08","283,170,406.97","437,778,818.46","867,464,946.11","1,459,737,223.39","311,568,523.96","482,593,055.86","986,964,424.44","1,335,554,529.47","298,327,365.24","496,159,099.51","900,952,362.94","1,129,420,486.63","272,007,196.08","786,156,825.82","1,198,645,909.29","1,815,341,147.17","246,759,763.71"
投资活动现金流出小计,,"743,794,368.01","1,104,696,275.64","1,464,901,357.23","453,246,601.72","1,119,754,508.83","1,630,654,960.70","1,962,121,261.58","377,318,620.88","639,268,785.89","1,042,725,535.79","1,362,250,265.60","396,473,843.53","925,533,780.36","1,317,699,355.01","2,247,933,318.80","717,413,846.83","1,626,420,164.77","3,085,364,185.55","3,592,048,035.79","944,989,641.27","1,683,201,989.79","2,016,881,103.92","8,880,733,892.66","690,354,916.59","3,972,997,636.82","4,300,315,266.74","4,750,593,181.86","1,925,944,813.58","1,814,537,129.67","2,697,536,539.72","4,466,940,608.46","2,409,035,606.85","2,154,954,089.94","4,250,790,775.18","5,255,946,777.89","1,826,398,564.87","3,435,948,593.29","4,345,310,631.29","22,310,278,105.21","1,133,753,364.09","3,927,644,414.60","5,908,798,582.73","9,176,258,452.26","1,352,022,161.72","6,493,377,305.87","11,696,886,091.17","19,547,408,970.18","6,752,277,401.50"
经营活动现金流入小计,,"10,088,191,569.80","12,821,419,860.28","20,905,356,448.99","4,681,475,839.70","13,526,894,423.61","19,908,734,411.78","26,284,098,571.28","5,915,985,530.48","13,678,508,275.03","21,319,294,491.84","30,788,267,715.12","9,393,605,192.97","20,869,534,378.34","33,355,657,579.16","48,678,460,684.87","10,630,894,457.62","23,792,971,605.88","34,880,690,536.23","47,016,741,639.99","7,262,068,228.31","18,026,708,731.89","27,015,565,202.11","38,213,592,154.96","6,347,847,672.06","17,015,354,850.32","25,679,721,550.61","41,998,267,093.21","8,890,305,947.18","21,811,462,357.92","43,897,771,385.62","68,270,685,893.76","15,828,224,179.29","37,253,051,725.46","53,716,660,412.22","73,573,423,755.29","14,476,621,025.23","34,440,855,135.06","51,084,541,157.47","80,225,415,679.74","23,639,391,002.39","57,140,884,291.07","85,941,530,467.17","124,377,374,688.31","28,797,135,012.17","67,435,353,042.83","100,013,082,424.96","146,176,580,268.60","30,518,330,501.70"
投资活动产生的现金流量净额,,"-703,273,856.51","-1,063,375,613.14","-1,379,892,784.65","-452,800,581.72","-1,108,998,636.66","-1,612,331,441.42","-1,939,833,772.82","-376,668,911.96","-630,662,002.94","-1,033,793,029.48","-1,340,223,118.79","-392,595,824.26","-896,276,548.59","-1,150,230,334.58","-2,007,386,611.94","-695,611,213.36","-1,494,711,172.05","-2,944,541,565.11","-3,499,660,331.55","-910,514,864.93","-1,186,268,263.63","-1,452,416,411.78","-7,991,801,397.17","-501,518,820.40","-3,680,773,117.11","-3,739,476,769.98","-3,989,808,314.71","-1,896,435,422.85","-447,470,957.19","-1,172,780,252.47","-2,129,760,015.56","-2,244,801,347.53","-1,633,562,548.46","-3,354,101,773.43","-4,114,980,198.78","-1,553,426,511.38","-2,617,378,081.35","-3,432,377,493.31","-19,630,496,121.91","-986,815,604.66","-1,532,155,814.22","-2,497,624,359.72","-5,037,233,837.99","-44,339,231.69","-3,828,590,162.90","-4,566,690,774.44","-7,180,963,956.56","-4,588,356,026.59"
购买商品、接受劳务支付的现金,,"7,328,284,603.36","8,335,671,259.59","14,204,715,331.69","3,799,520,932.95","8,743,580,402.40","13,592,248,149.06","19,225,124,612.88","4,396,245,014.17","10,443,313,585.85","16,402,269,221.35","23,040,979,780.12","6,799,523,481.05","14,352,785,066.44","22,940,773,789.83","32,061,554,763.33","8,584,678,085.67","18,705,764,568.34","25,486,356,309.63","31,498,536,049.50","6,606,826,178.55","12,879,568,380.20","18,535,157,412.61","24,043,778,504.97","5,106,600,400.46","10,796,783,200.94","16,862,880,805.97","24,562,371,492.44","6,970,725,132.51","14,173,369,728.85","27,932,083,644.29","36,313,007,425.27","11,747,819,768.56","23,252,024,940.75","33,363,437,739.45","41,629,895,751.63","8,336,707,125.33","18,800,429,008.15","29,586,474,975.98","43,359,403,586.53","14,714,580,609.33","32,423,330,883.44","50,899,674,597.53","68,195,202,618.01","18,660,288,959.68","35,605,171,317.17","59,955,375,413.50","80,094,653,898.82","20,741,043,970.16"
吸收投资收到的现金,,"300,119,886.23","300,119,886.23","308,119,886.23",,"1,580,000.00","10,165,300.00","10,177,239.64",,,"10,002,853.78","77,663,883.27","85,301,887.04","88,186,587.04","88,186,587.04","90,020,287.04","29,537,200.00","93,040,000.00","148,434,110.00","638,434,110.00","27,722,945.00","27,722,945.00","27,722,945.00","79,972,299.59",,,"45,027,999.90","67,909,888.00","490,000,000.00","495,732,886.00","495,732,886.00","573,084,186.00","14,597,658.36","18,758,428.75","53,236,667.27","152,721,584.46","1,889,711.51","5,845,418.38","1,370,564,646.04","1,448,443,114.94",,"2,658,322,964.98","2,579,438,282.07","7,658,210,029.19","11,439,720.00","11,439,720.00","11,439,720.00","252,524,084.63","97,380,570.97"
