科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"839,006,252.77","1,784,014,660.09","2,780,451,577.75","4,094,322,719.52","905,275,283.73","1,847,280,201.81","2,778,932,843.89","3,867,355,385.89","875,487,084.57","1,793,613,997.55","2,855,359,424.35","4,097,649,891.03","935,935,368.03","1,948,600,461.39","3,046,484,903.06","4,355,720,854.94","1,128,358,472.24","2,368,601,687.86","3,644,404,043.75","5,315,084,588.89","1,193,735,186.54","2,687,276,371.05","4,369,943,061.17","6,533,823,431.64","1,535,985,016.92","3,458,378,125.58","5,729,228,887.86","8,520,037,292.29","2,007,817,411.37","4,450,176,775.46","7,438,634,288.55","11,144,913,830.48","2,619,262,623.63","5,694,977,118.17","9,192,327,416.45","13,349,904,816.16","3,073,834,549.14","9,267,794,591.08","17,765,325,454.59","27,709,709,064.34","7,773,613,052.83","16,877,278,456.60","27,021,855,245.69","39,071,040,894.34","10,111,752,856.86"
二、营业利润,"5,274,544.10","11,390,217.41","18,344,793.95","27,562,508.43","25,250,413.52","27,499,898.02","38,855,346.53","44,593,060.14","3,878,100.30","16,122,897.60","33,609,776.73","50,368,306.42","4,764,099.60","10,490,496.29","28,527,946.22","40,710,309.95","7,483,520.20","17,707,682.42","39,450,144.57","55,738,782.62","15,889,914.33","22,983,790.03","60,793,746.37","111,888,275.72","18,964,026.69","36,809,598.79","94,865,125.75","168,457,131.87","33,186,786.46","67,145,437.48","124,250,019.74","203,895,546.86","47,662,402.74","136,186,577.21","178,288,890.42","255,192,918.27","50,542,437.76","196,941,229.21","551,327,731.49","891,940,630.10","467,107,551.65","1,262,132,711.46","1,893,949,504.25","2,883,389,335.09","524,372,603.03"
减:营业成本,"785,937,945.91","1,677,186,115.69","2,605,347,296.01","3,817,365,624.76","856,940,343.84","1,729,143,236.12","2,592,140,941.59","3,583,783,945.54","816,718,515.03","1,684,307,902.64","2,703,498,273.62","3,914,530,503.63","898,326,222.13","1,876,374,910.62","2,939,168,881.41","4,192,161,607.75","1,086,765,510.77","2,281,431,659.11","3,496,423,833.49","5,092,349,604.21","1,142,449,584.60","2,576,464,118.46","4,187,507,714.61","6,246,072,585.85","1,463,596,179.04","3,301,374,738.22","5,467,394,200.19","8,119,625,781.02","1,909,384,367.82","4,252,025,156.61","7,116,971,431.88","10,634,976,919.42","2,497,372,717.90","5,425,358,544.37","8,786,827,075.74","12,745,578,064.42","2,953,857,939.83","8,052,646,632.10","14,636,220,541.90","22,525,182,549.69","5,938,939,489.70","12,977,583,787.40","20,818,207,429.49","30,486,639,519.72","7,952,775,312.20"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,943,558.71","3,474,698.61","6,821,841.10","14,952,106.09","2,359,058.20","4,156,836.22","11,003,111.44","17,099,667.68","4,162,402.65","8,029,195.90","14,834,262.22","18,699,813.68","3,643,991.33","5,719,170.61","7,549,993.69","11,201,514.68","1,903,744.59","4,341,437.73","6,700,578.18","11,897,127.22","2,760,305.73","4,653,824.51","7,137,822.78","10,344,071.17","1,659,605.05","3,830,216.10","6,549,834.15","8,066,958.12","1,864,681.94","4,501,256.82","7,341,105.14","11,800,053.22","3,054,631.31","8,887,250.64","11,860,388.68","15,367,604.83","2,762,144.38","39,925,620.78","88,332,012.16","169,981,631.61","52,848,645.35","94,394,121.97","138,128,986.75","179,826,338.31","54,511,020.34"
营业外收入,"823,647.92","1,767,820.06","2,845,003.64","4,338,609.17","2,613,708.19","3,330,730.68","4,706,685.56","7,858,535.05","2,071,132.08","2,988,433.49","3,837,221.61","9,369,128.00","724,478.03","2,828,254.10","2,993,458.15","4,774,631.56","220,857.07","485,899.55","2,055,840.21","1,229,327.41","158,900.10","1,560,665.48","2,845,077.25","5,380,103.32","7,942.00","115,282.60","132,664.27","10,050,920.59","524,318.28","641,116.04","5,888,715.20","21,253,910.98","439,417.43","6,917,609.96","7,823,083.93","12,372,721.41","2,551,594.46","74,713,168.19","173,678,582.05","272,990,776.53","207,687,249.04","220,392,320.80","308,051,924.97","129,341,005.19","12,309,803.31"
销售费用,"27,106,325.08","58,723,888.31","87,369,382.32","103,027,665.93","30,109,823.10","60,198,003.59","91,555,282.27","111,258,464.46","25,174,131.10","45,568,678.11","63,993,942.31","82,090,279.38","12,895,176.75","25,426,075.43","39,149,966.01","58,065,682.03","14,605,253.90","28,327,264.30","46,906,596.11","67,433,686.90","17,591,358.62","32,608,603.15","51,572,663.74","85,903,738.28","26,526,202.19","49,571,849.13","70,764,285.79","104,347,124.15","29,284,540.37","60,936,193.83","90,998,756.26","128,077,150.27","42,552,327.08","90,103,377.07","132,105,756.31","179,459,264.73","56,467,027.85","485,394,118.11","1,146,762,676.74","1,857,725,132.94","548,547,167.15","1,223,021,972.01","1,904,956,607.77","2,712,089,640.73","718,280,626.15"
减:营业外支出,"158,389.23","364,580.36","479,883.68","2,002,890.97","62,255.41","1,639,598.70","1,738,948.58","2,259,773.23","23,574.10","818,702.73","864,498.38","1,675,996.82","64,170.42","314,056.73","361,558.06","578,889.45","520,760.44","1,125,315.04","1,192,547.75","1,255,923.77","18,580.33","64,423.28","1,149,067.75","1,279,358.69","19,584.44","76,903.44","88,855.44","300,963.16","188,474.55","268,327.54","784,646.03","2,570,719.17","167,929.57","257,780.88","274,315.01","396,557.62","4,400.89","388,630.67","678,713.38","13,717,182.38","209,783.66","451,598.64","1,211,291.20","9,280,296.63","116,791.14"
管理费用,"10,840,767.75","22,479,332.25","44,136,096.38","81,164,603.75","13,163,525.18","36,227,493.54","50,350,085.49","72,479,228.79","17,405,660.28","30,612,131.85","44,502,780.97","71,219,342.33","10,876,932.45","24,803,479.70","36,251,021.75","45,805,276.30","10,323,448.57","26,054,929.89","40,519,489.80","52,475,571.65","10,401,899.20","29,496,933.83","41,431,295.10","58,788,455.79","18,907,217.51","42,709,224.38","61,459,925.67","79,523,487.28","23,572,105.73","47,282,118.13","76,288,944.07","118,131,898.15","32,696,696.02","64,840,358.23","101,263,208.03","155,758,917.26","43,686,909.03","584,605,297.82","1,475,719,059.94","2,599,322,143.14","756,815,321.60","1,598,288,057.68","2,561,909,394.98","3,700,620,610.71","954,034,472.47"
其中:非流动资产处置净损失,,,,"1,102,737.46","2,311.75","510,185.73","529,338.93","393,377.81","23,574.10","645,817.98","640,484.94","823,089.65",,145.00,"14,143.50","91,756.72",,"13,142.06","32,730.32","16,649.30",,"21,785.40","16,774.85","91,181.57","12,393.96","19,512.96","19,964.96","86,973.16",667.00,667.00,"14,276.29","141,929.43",,"37,663.38","46,368.36","168,249.91",904.69,"106,546.89","20,353.11","392,073.98","19,352.88","38,497.22","49,161.41",,
