科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"68,070,134.99","52,454,058.36","111,086,271.64","112,590,122.26","266,498,773.58","209,780,645.41","130,643,536.30","130,568,162.16","338,963,810.55","227,106,051.06","315,654,721.41","264,752,776.49","371,359,060.24","281,952,908.15","348,903,238.81","748,895,503.67","811,579,664.58","704,190,528.85","702,041,666.38","537,903,940.36","694,894,643.81","566,317,635.10","600,256,297.84","957,059,833.00","952,088,352.78","683,704,522.15","768,306,125.40","711,187,991.29","646,253,270.85","761,229,378.96","661,505,704.06","605,526,487.06","642,859,401.42","621,208,242.17","737,220,384.66","250,363,712.23","418,532,889.38","606,244,133.70","785,995,700.90","898,046,934.58","790,060,662.26","740,402,671.06","731,574,326.78","724,846,456.79","778,354,663.58"
短期借款,"234,000,000.00","255,225,066.73","264,000,000.00","274,103,830.00","264,000,000.00","264,000,000.00","363,678,517.50","364,000,000.00","423,800,000.00","284,000,000.00","284,000,000.00","174,000,000.00","204,000,000.00","185,000,000.00","205,000,000.00","145,000,000.00","111,000,000.00","200,000,000.00","245,000,000.00","200,000,000.00","305,000,000.00","230,000,000.00","230,000,000.00","200,000,000.00","170,000,000.00","20,000,000.00","5,000,000.00","25,000,000.00","25,000,000.00","277,300,000.00","135,000,000.00","125,000,000.00","125,000,000.00","30,000,000.00","30,000,000.00","20,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"237,511,204.15","222,317,738.93","272,891,342.11","177,581,503.74","249,879,594.75","192,076,450.17","183,746,515.83","201,989,690.99","195,427,217.48","61,141,533.81","191,387,619.16","212,719,217.04","144,017,287.35","191,670,195.70","134,179,315.46","366,913,451.02","160,539,616.49","81,496,932.57","283,070,287.74","453,404,524.90","430,921,320.17","365,111,590.72","441,530,856.19","485,791,763.54","527,786,292.71","469,584,924.18","401,882,224.67","533,095,300.06","628,086,070.87","639,051,579.53","623,221,564.93","771,359,322.88","662,308,630.98","586,769,375.23","555,232,948.70","734,430,025.02","782,408,293.86","571,767,254.33","362,050,068.77","449,404,461.18","574,005,606.86","609,651,595.65","711,282,800.60","824,511,632.86","850,295,480.20"
应付票据,"50,000,000.00",,,,"23,740,000.00","23,740,000.00","529,291.13","2,259,024.44","10,887,751.94","21,686,791.12","22,555,990.18","30,871,761.89","17,430,509.14","23,987,649.60","19,679,242.40","15,651,639.06","17,357,426.27","18,526,047.62","15,347,872.40","6,233,834.54","4,077,917.45","35,766,502.84","6,014,284.45","9,555,134.36","11,444,155.21","7,171,938.31","42,272,464.40","78,000,000.00","24,958,148.00","127,409,500.00","119,059,500.00","128,211,496.46","140,551,569.41","144,712,892.44","144,296,154.63",,,,,,,,,,
应收账款,"30,070,923.39","33,108,173.06","37,044,413.81","34,482,882.43","33,277,110.92","40,505,693.70","51,718,843.06","14,188,901.70","14,496,667.76","35,944,676.72","33,562,960.94","4,527,831.37","29,000,883.34","32,971,109.03","84,251,940.04","15,317,584.74","57,712,200.87","45,040,973.84","135,206,999.03","17,421,431.82","66,844,615.30","72,172,210.09","103,303,365.68","30,585,351.79","99,772,153.03","101,610,494.30","112,063,372.93","65,608,866.93","164,716,920.90","135,500,039.94","157,497,483.81","111,913,298.81","175,165,100.59","157,227,707.34","187,534,347.86","11,334,932.55","13,471,372.16","13,909,593.80","14,725,876.62","13,551,979.19","16,810,682.89","23,833,828.39","19,087,032.28","16,066,892.85","21,530,232.56"
应付账款,"105,691,416.33","88,530,834.61","126,360,052.98","64,045,497.28","101,088,759.92","87,298,105.23","221,954,173.37","44,653,943.56","89,100,452.62","86,411,879.72","178,373,521.20","64,525,810.22","125,157,951.05","132,053,773.17","219,605,689.39","196,989,610.07","213,257,242.80","117,192,937.78","415,689,983.42","243,255,850.24","380,519,324.85","159,771,404.50","248,519,281.75","220,072,951.81","281,861,314.35","206,463,056.42","178,679,545.86","153,897,613.75","198,074,555.84","177,106,142.60","153,545,375.83","180,280,497.19","200,597,438.50","179,431,478.87","182,256,877.51","45,134,838.52","61,392,744.89","75,617,191.14","20,761,300.00","47,727,848.01","54,789,015.52","51,829,705.34","41,990,385.25","88,144,271.98","82,690,881.07"
预付款项,"77,816,627.21","80,276,545.18","28,125,637.84","23,218,514.18","24,198,568.06","19,248,892.11","27,102,486.23","15,035,264.76","13,558,592.89","20,080,324.55","19,485,749.81","25,639,212.46","23,086,572.01","34,093,446.79","57,559,665.65","54,576,749.25","45,967,584.64","70,189,668.38","229,029,540.63","81,538,957.39","179,823,668.76","99,451,699.49","88,991,639.02","92,808,519.23","109,321,280.44","118,347,591.38","117,724,153.47","86,434,021.65","84,859,215.51","108,263,721.36","77,310,394.98","104,852,282.98","95,863,749.47","81,956,120.84","68,684,186.51","28,536,744.30","31,536,040.30","20,134,032.39","61,234,306.17","56,232,472.81","65,622,832.20","56,743,023.75","77,052,081.44","46,681,342.85","37,020,612.04"
预收款项,"38,986,369.22","33,637,586.29","52,228,486.29","12,795,091.60","45,078,398.19","25,495,875.76","42,661,038.72","117,960,318.66","90,665,642.14","12,924,466.87","88,331,152.60","66,321,898.26","37,498,470.17","41,833,959.70","34,655,279.76","138,414,808.07","42,597,872.25","32,899,108.21","57,791,868.24","107,132,841.68","60,606,490.95","87,199,104.62","126,363,496.72","84,337,396.97","159,070,278.64","98,296,576.64","67,948,816.32","72,525,498.23","157,935,500.63","122,417,666.07","85,932,985.57","104,841,138.22","82,967,072.87","34,868,307.66","79,883,801.11","134,801,409.20","79,863,034.26","146,889,648.78","141,009,274.66","131,963,741.25","73,602,829.41","55,319,273.80","83,128,882.73","87,745,399.20","77,344,723.12"
其他应收款,"14,035,578.69","13,275,436.18","16,517,318.09","13,043,738.16","18,991,328.50","52,658,404.84","57,427,548.08","152,705,265.39","147,188,980.63","147,297,736.89","137,587,577.85","69,923,030.21","83,235,073.91","77,905,968.52","81,051,226.15","69,155,488.04","41,747,787.16","34,953,427.55","41,152,060.19","58,553,946.16","16,537,187.02","32,517,649.91","36,429,141.73","8,068,637.47","54,743,027.97","12,119,289.87","11,412,611.41","7,447,935.64","11,006,703.79","23,235,721.62","24,516,244.49","20,455,807.46","19,818,171.03","17,033,522.52","18,742,806.70","15,008,738.15","16,816,719.44","14,533,165.33","14,112,619.06","11,549,274.59","14,142,853.76","12,084,756.83","11,546,475.22","8,094,008.88","10,921,727.73"
