科目,2010-12-31,2011-12-31,2012-12-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"2,412,433.95","6,717,925.64","7,578,524.41","9,162,536.97","9,493,182.85","6,043,240.15","8,038,790.71","11,061,409.91","41,878,262.42","14,158,099.90","25,168,497.30","28,967,681.82","44,177,354.89","38,311,076.63","28,302,050.05","30,953,982.44","50,659,578.14","27,167,262.14","40,742,658.49","23,582,672.70"
应付职工薪酬,"34,195,411.82","24,601,295.01","26,208,986.06","13,015,389.64","50,011,183.30","54,400,772.64","17,094,905.27","16,800,663.98","42,568,551.12","46,375,426.04","20,813,103.07","19,786,285.33","53,101,347.49","60,075,548.01","23,541,389.88","22,979,026.72","63,890,318.65","63,682,331.91","26,141,828.53","26,341,619.03"
应收关联公司款,,,,,,,,,,,,,,,,,,,,
应交税费,"25,531,785.00","39,841,881.14","51,830,815.56","33,428,143.38","59,219,350.82","11,225,061.21","15,564,915.06","13,651,640.15","61,490,984.67","12,878,823.80","15,531,484.77","16,364,832.91","82,585,269.05","19,618,584.88","33,915,048.42","24,353,140.40","98,884,747.70","21,015,901.81","34,157,539.60","32,884,260.61"
应收利息,,,,,,,,,"660,000.00",,"1,499,834.50","1,482,551.39",,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,
应付股利,"6,227,302.91",,,,,,,,,"399,981.80","5,408,286.51","199,981.80","199,981.80","199,981.80","199,981.80","199,981.80",,,"8,166,585.92",
存货,"14,118,509.00","15,574,953.37","12,506,345.82","22,246,930.14","19,149,539.30","20,771,129.08","22,504,967.35","28,636,579.49","22,571,880.03","34,064,048.40","43,561,635.68","57,300,612.64","15,222,241.05","18,756,790.50","44,053,450.35","81,780,057.68","26,002,357.81","31,808,919.63","35,758,501.22","74,305,451.52"
其他应付款,"941,791.22","2,787,877.80","4,278,953.37","2,449,933.97","7,213,021.99","136,500,084.89","4,486,671.39","2,485,196.92","7,163,731.65","155,066,790.72","12,421,790.76","13,133,276.74","22,897,827.25","106,443,326.70","105,325,646.34","109,643,256.99","252,699,055.01","241,658,625.78","251,385,956.73","249,798,835.08"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,
其他流动资产,"928,157.65","2,644,010.51","3,387,838.03","2,953,293.14","4,349,292.32","3,827,577.50","5,166,109.83","5,433,120.57","5,435,635.47","6,175,595.59","5,124,263.95","5,459,777.09","6,050,494.23","6,956,251.80","10,404,127.28","8,761,530.27","8,342,304.68","12,341,443.84","895,738,037.61","970,322,644.79"
其他流动负债,"2,156,624.66","9,055,000.00","9,512,000.00","11,685,580.21","46,666,800.00","46,881,151.25","46,666,800.00","46,813,458.35",,"243,198.78",,,"61,111,362.00","1,526,695.34","910,335.53","979,916.03",,"780,938.97",,
流动资产合计,"307,519,192.86","362,954,242.96","483,853,822.99","431,251,598.70","668,543,281.59","1,015,993,355.28","860,648,572.11","876,619,344.59","1,103,961,593.56","1,177,154,154.02","1,002,786,991.82","985,778,977.49","1,406,349,769.78","1,317,137,140.61","1,340,385,138.07","1,383,115,406.28","1,870,313,587.44","2,508,851,487.05","2,426,790,882.81","2,424,049,169.61"
流动负债合计,"150,809,006.45","127,018,920.95","166,093,859.96","108,488,727.37","267,535,096.58","299,682,594.77","159,164,268.16","181,360,462.56","211,734,825.28","314,804,839.58","165,803,816.36","185,656,213.70","395,175,318.44","354,883,086.87","368,655,801.15","440,405,110.68","736,944,269.62","657,697,009.01","633,053,326.41","663,795,505.75"
可供出售金融资产,,,,,,,,,,"2,668,000.00","31,460,000.00","91,650,000.00","91,650,000.00","98,111,189.02","127,999,484.07","128,106,663.89","148,641,922.88","153,055,213.02","165,527,823.53","165,088,594.05"
长期借款,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,"5,766,924.55","5,646,290.63","5,619,999.74","5,847,700.92",,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,"9,725,218.53","9,725,218.53","9,725,218.53","9,725,218.53","8,896,514.73","8,896,514.73",,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,"7,489,546.82","7,424,410.43",,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"13,842,812.15","21,101,648.24","25,313,938.79","27,006,038.89","32,027,871.50","31,519,356.26","35,748,395.54","35,851,874.58","35,022,365.26","92,471,697.40","86,986,970.54","89,147,074.53","96,445,550.83","96,290,469.40","105,528,354.39","105,141,048.15","116,972,671.73","114,432,485.35","117,994,329.20","116,926,719.73"
递延所得税负债,,,,,,,,,,,,,,,"2,336,657.65","2,336,657.65","4,196,432.65","4,196,432.65","4,196,432.65","4,196,432.65"
在建工程,,"1,385,566.20","1,959,749.22","2,909,277.52",,,,,,,,,,"167,521.37","167,521.37","10,178,069.99","110,573.53","278,094.90","389,211.40","221,690.03"
其他非流动负债,"3,000,000.00","9,997,190.00","7,324,090.00","1,600,000.00",,,"1,000,000.00","3,000,000.00",,,,,,,,"200,561.18",,"775,736,572.17",,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"3,000,000.00","9,997,190.00","7,324,090.00","1,600,000.00",,,"1,000,000.00","3,000,000.00","40,666,800.00","55,931,212.16","50,816,800.00","50,116,800.00","47,716,800.00","48,289,318.02","48,515,842.40","48,606,153.83","55,278,999.66","832,011,688.39","53,477,494.56","37,188,327.21"
固定资产清理,,,"71,108.98","123,789.40",,,"1,935.00","3,695.00",,,,,,,,,,,,"5,929.74"
负债合计,"153,809,006.45","137,016,110.95","173,417,949.96","110,088,727.37","267,535,096.58","299,682,594.77","160,164,268.16","184,360,462.56","252,401,625.28","370,736,051.74","216,620,616.36","235,773,013.70","442,892,118.44","403,172,404.89","417,171,643.55","489,011,264.51","792,223,269.28","1,489,708,697.40","686,530,820.97","700,983,832.96"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"44,675,924.29","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","84,600,000.00","135,360,000.00","135,360,000.00","135,360,000.00","143,193,882.00","357,984,705.00","359,457,175.00","360,098,286.00","364,087,785.00","364,072,005.00","365,031,081.00","372,265,810.00","372,222,087.00","796,858,689.00","796,909,287.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"32,561,665.78","40,611,989.65","40,611,989.65","40,611,989.65","40,611,989.65","385,139,689.65","351,299,689.65","351,299,689.65","360,826,382.78","856,518,556.52","650,138,408.87","682,112,160.99","699,346,908.64","781,747,411.93","787,573,589.11","811,191,574.77","960,500,860.99","959,664,674.69","1,327,576,425.52","1,328,130,209.42"
无形资产,"281,241.07","120,870.00","996,109.84","1,411,365.06","6,145,696.04","7,186,602.61","9,205,234.28","21,056,674.94","41,139,938.90","45,499,386.78","54,141,119.22","54,777,134.29","68,336,030.98","64,105,587.87","60,177,592.62","62,775,750.88","109,531,652.52","102,507,612.82","95,432,888.96","111,112,644.38"
盈余公积,"10,508,420.22","14,382,506.78","24,071,587.04","24,071,587.04","43,743,296.97","43,743,296.97","43,683,841.10","43,683,841.10","57,563,315.00","58,812,969.87","57,563,315.00","57,563,315.00","71,031,183.80","71,031,183.80","71,031,183.80","71,031,183.80","91,622,480.01","91,622,480.01","91,622,480.01","91,622,480.01"
开发支出,,,,,"8,892,033.22","18,074,370.64","25,014,879.74","22,355,858.18","7,398,459.42","19,891,716.03","12,806,497.72","18,560,074.26","15,133,208.01","29,735,456.89","43,168,988.04","53,625,868.36","17,754,797.08","31,067,775.50","52,007,599.59","49,294,845.14"
减:库存股,,,,,,,,,,,,,"8,631,639.00","93,806,679.00","91,694,615.00","91,694,615.00","231,111,820.00","228,934,060.50","228,934,060.50","228,934,060.50"
商誉,,,,,,,,,,"423,273,582.27","423,305,121.53","423,305,121.53","422,969,682.40","422,969,682.40","422,969,682.40","422,969,682.40","422,969,682.40","422,969,682.40","422,969,682.40","422,969,682.40"
未分配利润,"83,062,036.27","133,834,228.32","218,916,733.97","228,901,301.72","309,773,811.48","280,479,311.51","260,864,567.05","261,360,524.52","418,573,307.99","372,531,688.56","375,707,960.56","374,863,282.71","569,358,618.14","535,982,126.85","572,192,934.69","543,807,976.55","728,824,513.48","674,802,801.69","634,641,146.88","622,896,905.17"
长期待摊费用,"1,530,370.42","7,232,382.34","10,482,956.76","8,868,415.84","9,105,603.30","9,099,299.18","9,361,092.70","8,233,756.76","9,125,864.35","9,558,257.47","9,424,959.89","9,555,783.05","8,220,270.77","6,799,420.74","5,153,211.54","4,452,138.39","8,427,773.38","5,649,061.58","7,248,704.02","6,416,338.55"
少数股东权益,,,,,,,,,"447,120.11","620,086.41","474,504.45","26,445.70","-125,006.23","-385,760.31","-529,734.76","-628,218.87","-261,269.78","-427,545.98","-603,448.68","-767,194.98"
递延所得税资产,"1,443,436.51","7,962,169.68","8,630,596.35","6,082,519.97","10,195,686.68","10,250,164.56","9,922,368.09","10,358,000.02","11,016,537.42","14,391,760.40","12,547,265.77","12,821,638.35","14,870,829.92","16,389,686.60","14,484,531.17","15,347,130.70","16,336,996.62","16,994,947.18","17,328,118.62","14,631,286.69"
外币报表折算价差,,"-87,956.28","-709,977.69","-1,020,600.40","-1,754,022.35","-1,521,744.37","-1,469,888.50","-1,585,313.76",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,"167,521.37",,"167,521.37","167,521.37"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"17,097,860.15","37,802,636.46","47,454,459.94","46,401,406.68","66,366,890.74","76,129,793.25","89,253,905.35","97,859,859.48","119,195,308.43","623,125,909.51","653,506,699.76","722,814,155.89","726,522,087.64","743,465,529.02","779,649,365.60","802,596,352.76","840,913,591.51","846,954,872.75","879,065,879.09","886,835,252.08"
所有者权益(或股东权益)合计,"170,808,046.56","263,740,768.47","357,890,332.97","367,564,278.01","467,375,075.75","792,440,553.76","789,738,209.30","790,118,741.51","970,755,276.71","1,429,544,011.79","1,439,673,075.22","1,472,820,119.68","1,689,979,738.98","1,657,430,264.74","1,702,862,860.12","1,696,700,494.53","1,919,003,909.67","1,866,097,662.40","2,619,325,940.93","2,609,900,588.73"
资产总计,"324,617,053.01","400,756,879.42","531,308,282.93","477,653,005.38","734,910,172.33","1,092,123,148.53","949,902,477.46","974,479,204.07","1,223,156,901.99","1,800,280,063.53","1,656,293,691.58","1,708,593,133.38","2,132,871,857.42","2,060,602,669.63","2,120,034,503.67","2,185,711,759.04","2,711,227,178.95","3,355,806,359.80","3,305,856,761.90","3,310,884,421.69"
负债和所有者(或股东权益)合计,"324,617,053.01","400,756,879.42","531,308,282.93","477,653,005.38","734,910,172.33","1,092,123,148.53","949,902,477.46","974,479,204.07","1,223,156,901.99","1,800,280,063.53","1,656,293,691.58","1,708,593,133.38","2,132,871,857.42","2,060,602,669.63","2,120,034,503.67","2,185,711,759.04","2,711,227,178.95","3,355,806,359.80","3,305,856,761.90","3,310,884,421.69"
