科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"161,939,180.00","332,598,128.00","584,824,934.17","839,274,676.00","157,503,888.00","382,880,707.00","690,428,212.00","984,403,428.00","158,825,856.00","385,743,114.00","713,693,994.00","1,042,008,015.00","282,867,412.00","639,079,581.00","1,207,632,937.00","1,757,398,055.00","415,463,898.00","947,391,994.00","1,485,278,812.00","2,154,386,408.00","410,892,099.00","802,387,878.00","1,282,234,010.00","1,817,329,180.00","366,202,678.00","815,997,323.00","1,443,252,226.00","2,021,440,900.00","374,057,659.00","801,238,507.00","1,399,575,991.00","2,015,619,983.00","436,843,571.00","882,676,938.00","1,513,635,897.00","2,231,400,561.00","363,422,099.00","887,244,762.00","1,661,643,218.00","2,568,911,745.00","675,464,602.00","1,392,695,668.00","2,535,070,161.00","4,048,817,227.00","882,850,908.00","1,668,927,250.00"
二、营业利润,"13,331,273.00","28,748,403.00","57,929,757.88","82,692,632.00","12,501,370.00","30,173,326.00","68,103,226.00","96,855,074.00","14,367,647.00","35,328,678.00","76,006,338.00","121,579,892.00","37,531,259.00","71,330,671.00","102,787,684.00","119,516,023.00","12,176,050.00","45,589,940.00","83,774,457.00","75,953,688.00","14,142,233.00","-174,513,298.00","-175,719,926.00","-226,616,686.00","11,698,405.00","29,700,601.00","51,590,192.00","80,560,772.00","3,913,981.00","19,490,074.00","57,320,217.00","95,421,073.00","6,547,446.00","4,383,183.00","26,013,734.00","50,829,234.00","1,526,208.00","-2,605,423.00","16,860,246.00","37,704,172.00","11,947,278.00","41,256,585.00","110,562,892.00","160,580,260.00","13,423,329.00","14,104,538.00"
减:营业成本,"125,821,425.00","250,537,228.00","440,587,135.88","636,050,511.00","112,139,771.00","282,695,166.00","510,621,124.00","725,710,231.00","112,389,144.00","273,018,471.00","511,514,943.00","755,375,992.00","203,443,556.00","478,669,121.00","964,528,092.00","1,423,560,544.00","344,816,525.00","774,674,866.00","1,198,713,705.00","1,756,382,259.00","331,603,797.00","640,528,830.00","1,038,154,225.00","1,478,259,733.00","290,836,095.00","645,264,630.00","1,147,413,055.00","1,590,536,630.00","294,921,799.00","617,774,482.00","1,087,651,326.00","1,576,323,025.00","351,139,814.00","717,618,622.00","1,219,328,999.00","1,786,904,153.00","280,242,246.00","704,304,337.00","1,347,397,273.00","2,080,588,869.00","558,712,328.00","1,150,847,888.00","2,103,068,725.00","3,414,311,376.00","754,095,326.00","1,416,179,059.00"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,,,,,"34,677.00","1,270,850.00","2,587,374.00","3,463,939.00","848,500.00","2,321,997.00","3,839,118.00","4,794,321.00","1,071,033.00","2,203,444.00","3,700,843.00","4,717,537.00","1,343,231.00","3,182,242.00","6,363,046.00","10,916,251.00","2,540,611.00","5,675,419.00","9,383,583.00","11,919,308.00","2,824,582.00","6,417,659.00","9,558,395.00","14,819,117.00","3,515,944.00","9,034,076.00","12,734,130.00","16,240,858.00","5,857,344.00","8,704,663.00","11,373,462.00","15,053,128.00","4,131,849.00","11,306,381.00","16,130,366.00","25,735,660.00","6,608,132.00","12,516,962.00","20,092,956.00","27,474,908.00","6,845,047.00","11,559,319.00"
营业外收入,"1,033,512.00","985,538.00","2,154,438.96","9,320,734.00","3,027,524.00","3,056,583.00","3,192,446.00","5,804,427.00","904,268.00","1,616,918.00","5,927,245.00","6,854,696.00","5,803,301.00","10,081,696.00","11,731,486.00","18,507,188.00","2,240,051.00","5,851,941.00","9,064,059.00","24,847,915.00","3,488,887.00","5,483,441.00","11,313,509.00","17,361,106.00","4,923,234.00","10,407,889.00","14,027,462.00","22,677,606.00","2,931,870.00","4,665,772.00","7,044,538.00","16,680,657.00","1,903,908.00","4,919,568.00","9,595,778.00","14,945,031.00","3,587,665.00","8,161,986.00","19,228,380.00","31,431,765.00","8,834,957.00","280,348.00","346,946.00","960,937.00","35,261.00","89,794.00"
销售费用,"9,051,838.00","14,483,320.00","22,563,096.06","27,814,420.00","8,543,342.00","17,641,984.00","27,981,458.00","39,096,079.00","6,925,920.00","16,958,352.00","27,726,052.00","36,679,614.00","12,817,650.00","27,985,162.00","45,720,120.00","58,130,985.00","15,223,549.00","34,185,428.00","52,602,411.00","73,878,796.00","13,269,329.00","34,724,770.00","55,175,387.00","79,334,460.00","15,188,753.00","38,008,270.00","60,884,989.00","88,776,890.00","18,794,086.00","35,694,025.00","55,140,622.00","82,092,140.00","18,917,951.00","39,832,703.00","61,646,812.00","93,549,336.00","19,802,154.00","43,155,662.00","66,409,481.00","99,913,500.00","23,044,120.00","46,512,686.00","82,581,092.00","121,321,081.00","26,408,149.00","47,435,431.00"
减:营业外支出,"236,707.00","414,953.00","577,321.31","402,860.00","108,345.00","255,665.00","443,528.00","1,305,068.00","74,951.00","155,305.00","408,472.00","1,503,599.00","347,659.00","357,539.00","758,773.00","2,721,677.00","389,167.00","1,028,797.00","1,958,635.00","2,228,584.00","1,012,074.00","1,688,758.00","3,054,586.00","19,130,484.00","1,019,829.00","937,065.00","1,830,498.00","9,224,651.00","481,267.00","2,683,069.00","4,113,037.00","5,076,170.00","1,603,830.00","2,345,384.00","3,875,268.00","7,111,759.00","2,299,090.00","2,956,927.00","3,701,223.00","6,469,868.00","668,183.00","1,745,595.00","5,415,908.00","7,747,859.00","603,771.00","2,684,276.00"
管理费用,"5,758,143.00","26,686,751.00","49,829,184.12","74,949,447.00","18,612,448.00","37,459,241.00","58,815,569.00","80,053,361.00","17,609,737.00","37,619,634.00","62,180,181.00","90,577,680.00","19,871,938.00","48,830,167.00","77,277,371.00","124,728,580.00","30,203,050.00","65,375,928.00","103,822,079.00","161,040,343.00","36,885,298.00","74,640,833.00","118,693,782.00","174,776,676.00","33,219,996.00","74,297,846.00","136,339,900.00","185,837,944.00","41,755,299.00","86,769,913.00","141,238,417.00","191,134,895.00","49,417,143.00","99,840,053.00","160,738,805.00","228,020,191.00","52,829,848.00","116,623,792.00","185,213,656.00","263,350,725.00","63,343,795.00","136,733,278.00","220,673,790.00","304,133,611.00","66,461,242.00","141,433,557.00"
其中:非流动资产处置净损失,,,,"43,006.00","23,680.00","45,193.00","103,338.00",,"5,135.00","78,829.00","335,345.00","1,213,787.00","-282,876.00","285,778.00","600,056.00","1,012,976.00","102,208.00","867,517.00","1,615,762.00","1,493,274.00","764,853.00","1,136,942.00","2,003,487.00","17,754,395.00","862,468.00","594,914.00","1,094,102.00","7,581,274.00","268,986.00","1,029,532.00","1,305,833.00","2,540,486.00","1,057,451.00","1,298,514.00","2,769,431.00","5,998,622.00","2,271,090.00","2,583,227.00","3,272,270.00","5,537,553.00","668,183.00","1,745,189.00","7,290,985.00",,,
