科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"7,084,676.08","8,492,656.67","16,624,177.92","14,491,692.46","12,846,189.21","13,404,757.67","12,210,091.72","13,214,589.64","140,094.10","475,425.24","973,297.69","858,534.40","301,842.86","1,393,085.37","459,679.02","2,543,091.27","614,203.58","720,466.46","165,924.76","418,616.14","84,171.85","903,025.73","4,882,850.80","1,774,902.58","988,586.96","635,548.42","287,332.92","3,054,251.75","5,732,374.71","23,629,339.28","3,064,724.06","23,414,026.36","4,130,212.33","14,865,965.86","4,759,236.76","31,453,801.39","14,372,699.11","7,804,347.91","6,606,226.38","456,029,546.30","431,525,666.02","946,733,431.31","597,189,079.41"
短期借款,"23,278,634.18","20,978,634.18","20,978,634.18","20,895,041.55","20,895,041.55","20,895,041.55","20,895,041.55","20,837,451.88","837,451.88","837,451.88","837,451.88","836,667.68","836,925.00","834,437.61","847,291.14","811,487.51","804,025.36","793,058.82","778,673.65","772,511.96","772,830.54","774,997.71","777,374.82","770,169.98","768,135.97","755,049.64","753,321.94","747,060.59","740,296.87","740,027.30","737,429.64","749,768.54","747,587.48","744,720.25","779,457.85","795,668.73","791,698.72","812,529.03","818,238.98",,,"20,000,000.00","35,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,311,942.65","3,740,007.69","2,630,000.00","2,130,000.00"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"1,703,026.96","1,776,574.52","1,539,111.84","1,314,668.42","642,072.36",,,,,,,,,,,,,,,,,,"850,000.00",,,"394,854.12","364,443.30","26,589,193.64","26,589,193.64","9,282,133.83","15,197,701.26","7,637,590.74","7,646,764.19","12,788,519.16","11,467,452.90","663,031.53","663,031.53",,,"239,034,691.94","311,656,893.42","376,737,016.03","355,839,825.54"
应付账款,"764,148.88","764,148.88","764,148.88","764,148.90","764,148.90","344,578.00","344,578.00","344,578.00","344,578.00","344,578.00","344,578.00","344,578.00","344,578.00","344,578.00","344,578.00","344,578.00","344,578.00","344,578.00","344,578.00","344,578.00","344,578.00","344,578.00",,,,"200,686.04",121.74,"2,270,155.65","2,536,155.91","2,362,962.32","-14,103,376.48","3,221,917.45","2,951,917.45","5,361,950.44","11,168,168.88","7,780,899.05","10,371,736.77","1,606,750.68","1,659,950.68","153,640,758.10","160,551,238.36","197,706,533.55","169,666,366.28"
预付款项,"2,093,715.59","2,021,553.37","2,033,329.81","1,924,819.68","1,922,508.96",,,,,,,,,,,,,,,,,,,"560,000.00","1,250,000.00",,"650,000.00","18,037,436.99","21,602,135.78","29,014,450.41","13,909,333.19","2,453,948.44","2,520,644.22","2,460,693.76","2,662,657.97","1,119,275.25","2,947,409.58","15,914.53","13,724.53","5,055,643.17","922,839.58","5,652,444.40","7,987,412.40"
预收款项,"869,228.26","869,228.26","881,228.26","426,914.66","421,990.16","421,940.16","421,940.16","121,940.16","121,940.16","121,940.16",,,,,,,,,,,,,,,"1,250,000.00","1,195,840.24","1,956,143.24","3,943,778.36","5,994,565.96","5,173,463.08","4,854,993.02","5,373,948.81","2,186,630.61","4,561,832.92","3,047,838.04","16,476,682.10","15,573,814.42","13,440,000.00","13,440,000.00","179,717,561.86","163,634,003.09","265,391,966.55","366,145,473.91"
其他应收款,"82,894,172.91","15,587,830.04","3,709,370.69","11,193,866.13","12,962,907.98","190,393.25","197,826.95","183,475.94","193,095.95","66,781.76","914,080.48","756,853.54","734,913.00","1,310,068.63","629,627.22","744,832.94","755,855.78","744,192.22","818,818.24","737,657.28","718,757.28","718,757.28","710,256.21","661,913.63","567,365.20","517,485.95","418,886.17","13,126,089.42","4,872,657.84","3,698,611.76","3,337,399.61","5,768,119.36","2,234,633.03","3,048,238.37","5,467,580.77","2,090,058.57","1,745,654.97","1,096,255.46","911,427.74","2,277,716.16","2,975,564.05","57,922,290.52","124,777,495.18"
应付职工薪酬,"432,201.09","462,173.60","329,798.60","194,194.76","170,065.68","191,019.30","192,238.37","166,948.27","186,987.91","166,146.15","175,277.35","176,561.35","181,202.04","185,005.05","63,516.97","255,416.25","170,949.75","159,116.75","130,870.65","175,908.31","181,813.75","181,813.75","181,814.35","172,326.85","192,723.75","256,906.11","256,395.71","158,851.35","387,608.70","639,895.46","651,643.30","387,483.52","432,582.89","647,648.26","732,739.25","1,078,877.08","457,108.77","396,074.53","423,909.88","5,217,060.41","2,014,290.35","2,252,285.75","3,120,299.28"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,079,390.29","5,896,702.33","5,923,692.85","5,956,394.10","6,322,894.65","5,109,961.36","5,118,233.44","5,291,316.79","5,140,702.67","5,110,989.35","5,115,439.95","5,144,099.11","5,143,072.73","5,109,772.73","5,109,772.76","5,109,772.76","5,107,500.44","5,108,674.34","5,110,262.64","5,095,663.14","5,103,015.56","5,112,813.35","5,127,744.82","5,147,321.81","5,051,001.27","1,031.66","-9,926.97","45,004,916.65","44,983,641.01","45,632,112.41","45,837,480.52","529,997.58","658,137.00","927,283.61","1,226,953.01","225,851.37","-2,196,757.38","225,843.49","155,381.57","78,720,395.07","76,936,102.94","87,258,344.08","62,582,075.56"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,"17,811,749.10","18,202,139.10","18,906,437.10","19,221,709.10","16,291,349.10","12,291,349.10","12,291,349.10","12,291,349.10","14,851,049.37","14,958,473.62","15,136,432.37","15,347,856.87","15,561,119.87","15,772,352.12","15,987,979.62","16,208,772.12","16,728,926.76","15,402,541.66","16,148,716.66","16,950,605.29","17,761,650.14","19,037,464.24","20,280,255.11","21,559,416.91","14,749,982.37","16,555,813.05","19,127,424.16","19,279,431.61","14,574,291.57","16,822,039.80","17,813,323.21","18,877,519.80",,"4,197,458.38","16,198.53","16,198.53","2,000,000.00","2,000,000.00","26,583.33","4,597,185.41"
应收股利,,,,,,,,,,,,,,"29,700,000.00","29,700,000.00","29,700,000.00","29,700,000.00","29,700,000.00","29,700,000.00","29,700,000.00","29,700,000.00","34,500,000.00","34,500,000.00","34,500,000.00","34,500,000.00","34,500,000.00","34,500,000.00","34,500,000.00","34,500,000.00","34,500,000.00","34,500,000.00","34,500,000.00","34,500,000.00","34,500,000.00","34,500,000.00","34,500,000.00","34,500,000.00","34,500,000.00","34,500,000.00",,"6,000,000.00","6,000,000.00",
应付股利,,,,,,,,,,"5,730,223.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,597,378.24","6,597,378.24"
存货,"17,490,593.09","17,030,225.63","17,030,225.63","35,453.02","35,453.02",,,,,,,,,,,,,,,,,,,,,,"85,470.09","14,259,569.37","14,335,825.92","16,758,576.57","18,220,226.24","14,451,961.61","15,901,049.95","15,983,904.69","19,448,459.20","40,970,625.76","59,645,509.20","58,287,547.41","58,586,448.30","170,574,343.35","168,374,781.28","405,342,792.90","1,577,234,758.02"
其他应付款,"7,034,351.79","7,045,084.64","6,930,063.49","6,465,003.43","7,268,843.30","5,655,809.99","5,769,479.99","5,661,472.05","7,113,142.91",,"8,860,138.74","13,531,667.08","16,974,078.12","20,622,208.36","17,682,219.60","24,061,108.15","24,698,747.12","26,284,988.31","27,187,177.39","49,712,110.33","53,521,983.08","56,036,308.94","57,527,168.44","81,414,881.49","81,659,126.18","81,838,921.18","83,749,095.78","178,948,089.66","172,073,360.53","173,466,369.52","175,593,674.38","221,712,553.67","210,941,258.47","225,483,345.20","225,071,706.97","310,021,406.32","317,521,206.33","328,419,152.29","337,564,358.88","68,480,331.27","54,488,995.41","198,165,788.78","81,376,958.66"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,"7,105.83","2,279.54",753.05,,,,,,,,,,,,,,,,,,,,,,,,,"67,200.00","41,800.00",,,"631,345.98","574,636.44","676,469.04","672,472.03","1,559,033.85",,"3,330,481.52","3,414,615.20","75,298,861.45","66,324,601.22","46,305,494.41","358,232,809.08"
其他流动负债,"19,210,547.58","19,588,547.58","20,352,947.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"800,000.00",,,,,,
流动资产合计,"111,273,290.46","44,911,119.77","40,936,968.94","28,960,499.71","28,409,131.53","13,595,150.92","12,407,918.67","13,398,065.58","333,190.05","542,207.00","1,887,378.17","1,615,387.94","1,036,755.86","32,403,154.00","30,789,306.24","32,987,924.21","31,070,059.36","31,164,658.68","30,684,743.00","30,856,273.42","30,502,929.13","36,121,783.01","40,943,107.01","37,496,816.21","37,305,952.16","36,047,888.49","36,306,132.48","109,633,741.17","107,673,987.89","116,883,111.85","88,229,384.36","88,856,992.49","67,507,940.16","84,323,790.88","78,977,859.63","112,355,826.35","113,874,304.39","105,034,546.83","104,032,442.15","953,582,745.02","991,520,353.26","1,847,323,469.57","3,023,391,379.63"
流动负债合计,"57,668,502.07","55,604,519.47","56,160,513.84","52,513,446.50","54,045,123.34","51,524,787.46","51,963,220.61","48,715,056.25","26,036,152.63","24,602,678.26","27,624,235.02","34,884,622.59","38,438,329.51","42,232,434.12","39,395,235.34","46,143,482.54","46,898,152.79","48,678,395.84","49,760,334.45","72,829,698.50","75,326,762.59","78,599,228.41","80,564,707.72","105,266,350.27","107,958,451.41","104,528,689.98","108,264,568.35","245,822,834.63","243,271,442.03","247,142,254.25","232,851,275.99","246,549,961.14","234,740,153.70","255,540,103.89","260,904,383.80","336,379,384.65","347,516,266.01","344,916,548.55","354,078,038.52","487,776,106.71","459,624,630.15","777,398,880.28","729,085,737.34"
