科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
应付利息,"57,937.50","70,000.00","66,375.00","71,000.00",,,,,,,,,,,"114,317.50",,,,"21,049.71",,,,"13,475.00","13,475.00",,,"111,527.78",,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"6,890,000.00",,,,,,,,,,,,,,,,,,"340,290.00","340,290.00","443,222.50","443,222.50","440,562.50","440,562.50",,,,,,,,,,,
存货,"54,405,260.91","51,487,629.81","83,329,570.49","75,813,528.98","64,746,670.75","63,131,920.74","87,489,067.44","93,556,453.61","97,257,019.04","102,711,124.03","101,387,971.73","96,958,048.64","94,797,660.23","89,892,664.81","90,610,066.46","95,927,922.32","102,111,975.87","124,052,864.45","132,257,386.86","156,365,466.14","211,377,934.58","233,316,342.95","242,704,147.49","248,236,328.23","263,111,854.93","265,366,906.79","256,934,605.21","285,555,925.68","307,897,166.91","308,899,953.72","282,086,752.06","269,530,215.84","275,983,336.02","319,288,806.73","281,646,717.12"
其他应付款,"2,180,570.98","649,312.62","2,247,667.49","7,256,931.46","1,154,664.90","685,473.92","1,987,386.53","2,474,628.14","8,234,410.77","3,323,394.26","2,013,013.26","2,064,898.27","2,769,906.32","2,493,212.68","4,083,035.59","4,008,498.02","3,675,235.49","11,279,633.79","17,045,457.78","16,309,432.14","12,897,489.08","15,839,020.42","8,933,492.17","2,661,066.36","28,399,167.56","35,577,835.69","62,583,010.35","62,472,898.12","41,099,813.26","31,036,231.93","38,852,258.15","37,885,640.93","30,142,849.65","19,623,481.09","27,470,209.03"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,"54,031.70","37,822.19","21,612.68","5,403.17",,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00",,,"2,947,033.95","241,011.48","186,854.67","7,792,612.32","2,846,280.23","1,992,640.75","881,177.51","1,199,626.44","465,365,840.99","435,216,723.11","434,829,865.97","294,815,144.06","687,029,049.41"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"204,023,065.90","212,423,286.21","262,417,223.93","591,433,526.66","550,510,801.19","547,777,822.95","596,514,857.82","582,079,235.41","611,299,978.43","612,476,605.96","636,976,640.61","629,691,171.73","617,236,202.20","622,532,949.29","756,808,436.50","691,957,736.56","693,857,415.27","705,918,809.89","723,636,625.78","715,669,858.21","732,135,161.45","811,890,162.66","869,924,403.54","839,672,191.05","865,967,964.07","934,054,882.49","1,088,590,292.80","1,127,020,894.18","1,194,171,547.92","2,061,866,945.11","1,844,860,370.76","1,825,185,325.00","1,821,763,725.41","1,850,614,627.92","2,151,537,782.10"
流动负债合计,"128,242,125.14","103,852,615.88","114,522,957.66","88,432,433.97","38,507,576.63","40,244,708.79","76,042,490.11","52,536,143.40","85,164,527.95","84,925,197.92","94,173,830.44","69,610,923.15","54,296,883.12","59,349,861.99","112,874,871.59","68,388,578.54","69,900,604.74","94,414,697.24","122,055,690.51","124,255,804.73","150,980,941.30","153,551,259.83","173,523,473.96","111,540,280.29","156,676,024.22","244,776,437.86","380,414,947.59","373,699,974.97","402,184,368.77","235,249,883.72","246,665,740.99","191,728,634.99","209,132,407.30","211,436,271.07","295,916,007.57"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00","100,000.00",
长期借款,,,,,,,,,,,,,,,"34,000,000.00",,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",
长期股权投资,,,,,,,,,,,,,"1,500,000.00","1,299,328.40","1,095,771.68","793,086.96","449,139.56","3,276,427.45","2,710,036.44","2,033,753.16","5,869,580.71","5,268,444.07","3,867,351.78","7,052,713.01","15,638,568.11","14,187,303.80","28,029,401.48","26,044,959.75","26,378,791.72","28,804,385.43","23,905,239.86","22,912,309.65","22,431,584.33","31,758,788.49","29,946,068.37"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"4,683,085.44","4,331,018.52","3,976,077.96","3,887,342.82","3,798,607.68","2,478,176.44","2,410,155.61","2,342,134.78","2,274,113.95","2,206,093.12","2,138,072.29","2,070,051.46","2,002,030.63","1,934,009.80","4,668,043.74","4,562,094.36","4,456,144.98","4,350,195.60","4,244,246.22","4,138,296.84","4,032,347.46","3,926,398.08","3,820,448.70","3,714,499.32","3,608,549.94","3,502,600.56","39,213,841.19","39,107,891.81","38,050,399.48","37,468,678.62","48,299,189.80","48,193,240.42","46,887,563.87","46,181,750.90","55,403,240.63"
预计负债,,,,,,,,,,,,,,,,,,,,,,,"68,378,080.00","72,458,080.00","61,200,000.00","38,352,000.00",,,,,,,,,
固定资产,"29,625,449.56","29,005,805.89","28,992,871.21","28,579,166.54","28,887,637.67","31,069,808.85","30,973,333.16","30,248,098.97","32,345,098.59","33,893,210.80","33,802,532.72","33,949,575.04","33,181,653.39","33,023,009.25","104,303,875.51","102,519,869.05","101,623,784.88","103,316,538.72","103,298,026.43","101,184,352.65","100,011,504.33","99,859,822.86","99,395,547.75","99,204,709.72","255,649,711.83","258,673,007.81","236,933,416.17","239,847,930.88","249,486,654.72","249,471,764.15","240,498,565.18","236,576,966.23","233,203,936.36","230,369,002.63","220,037,889.97"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,059,450.00","3,833,925.00","3,608,400.00","3,382,875.00","3,157,350.00","2,931,825.00","2,706,300.00","2,480,775.00","2,255,250.00"
在建工程,,,"298,112.00","298,321.00","328,689.00","568,835.26","598,468.05","702,615.45","788,565.11","8,892,607.59","10,769,695.58","13,031,908.74","20,487,806.80","30,818,688.84","60,574,858.42","62,011,733.41","63,554,545.93","79,280,793.53","79,909,070.05","114,881,810.04","123,149,380.64","131,749,742.95","151,022,482.29","150,350,004.22","153,500.00","153,500.00",,,"330,097.09","2,019,539.05","95,970.00",,"1,691,998.42","2,041,846.71","3,893,967.38"
其他非流动负债,,,,,,,,,,,"280,000.00","280,000.00","280,000.00","280,000.00","6,280,000.00","280,000.00","280,000.00","280,000.00","2,325,777.23","2,325,777.23","2,325,777.23","2,325,777.23","2,876,868.98",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,"280,000.00","280,000.00","280,000.00","280,000.00","40,280,000.00","280,000.00","280,000.00","280,000.00","2,325,777.23","2,325,777.23","2,325,777.23","2,325,777.23","71,254,948.98","77,084,948.98","64,076,868.98","40,529,331.73","17,751,087.11","17,525,562.11","16,858,002.38","16,257,873.58","11,753,677.07","11,146,876.39","10,540,075.71","8,883,275.03","5,484,889.21"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"128,242,125.14","103,852,615.88","114,522,957.66","88,432,433.97","38,507,576.63","40,244,708.79","76,042,490.11","52,536,143.40","85,164,527.95","84,925,197.92","94,453,830.44","69,890,923.15","54,576,883.12","59,629,861.99","153,154,871.59","68,668,578.54","70,180,604.74","94,694,697.24","124,381,467.74","126,581,581.96","153,306,718.53","155,877,037.06","244,778,422.94","188,625,229.27","220,752,893.20","285,305,769.59","398,166,034.70","391,225,537.08","419,042,371.15","251,507,757.30","258,419,418.06","202,875,511.38","219,672,483.01","220,319,546.10","301,400,896.78"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","50,000,000.00","50,000,000.00","66,800,000.00","66,800,000.00","66,800,000.00","66,800,000.00","66,800,000.00","100,200,000.00","100,200,000.00","100,200,000.00","103,140,000.00","103,140,000.00","103,140,000.00","126,794,595.00","127,124,595.00","254,249,190.00","254,137,190.00","254,137,190.00","254,137,190.00","254,137,190.00","261,137,190.00","261,121,190.00","261,621,190.00","523,242,380.00","523,242,380.00","523,242,380.00","523,242,380.00","523,242,380.00","563,564,960.00","563,564,960.00","563,564,960.00","563,564,960.00","563,564,960.00","563,564,960.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"3,814.52","3,814.52","3,814.52","330,167,384.66","330,167,384.66","330,167,384.66","334,059,905.55","334,059,905.55","300,659,905.55","300,659,905.55","300,659,905.55","322,210,105.55","322,210,105.55","322,210,105.55","330,920,923.77","334,181,323.77","207,056,728.77","206,710,648.77","209,338,441.28","209,338,441.28","209,338,441.28","259,458,441.28","202,695,588.65","202,195,588.65","26,164,696.65","45,012,696.66","117,403,408.42","117,403,408.42","117,403,408.42","1,062,863,831.29","1,065,463,143.21","1,065,463,143.21","1,065,463,143.21","1,065,463,143.21","1,053,828,491.94"
无形资产,"4,701,765.20","4,594,546.40","4,503,448.85","4,503,192.06","4,469,103.27","4,502,179.54","4,483,261.69","4,451,576.89","4,406,449.54","4,361,322.19","4,476,814.48","4,412,994.12","4,739,207.59","4,640,285.73","5,145,281.97","4,976,491.71","5,300,078.96","5,185,897.14","5,237,673.62","36,555,212.20","36,382,010.54","36,015,570.16","36,339,910.33","36,017,382.15","63,566,067.79","61,946,614.87","89,157,828.86","85,977,504.18","82,797,179.50","79,932,740.92","76,844,683.44","73,681,156.13","70,505,961.83","67,548,545.68","65,003,576.22"
盈余公积,"9,169,307.79","12,361,779.67","16,469,468.56","16,469,468.56","16,469,468.56","16,469,468.56","20,019,040.20","20,019,040.20","20,019,040.20","20,019,040.20","24,861,235.55","24,861,235.55","24,861,235.55","24,861,235.55","34,463,133.16","34,463,133.16","34,463,133.16","34,463,133.16","38,488,452.98","38,488,452.98","38,488,452.98","38,488,452.98","44,325,367.03","44,325,367.03","44,325,367.03","44,325,367.03","51,310,360.33","51,310,360.33","51,310,360.33","51,310,360.33","62,528,739.17","62,528,739.17","62,528,739.17","62,528,739.17","68,623,476.44"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,520,403.92"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,352,000.00","38,352,000.00","36,720,000.00","19,584,000.00","19,584,000.00","19,584,000.00","18,360,000.00","1,224,000.00","1,224,000.00"
商誉,,,,,,,,,,,,,,,,,,"10,001,004.54","13,141,591.34","13,141,591.34","13,141,591.34","13,141,591.34","13,141,591.34","13,141,591.34","48,472,235.77","93,424,927.59","82,074,673.52","82,074,673.52","82,074,673.52","82,074,673.52","93,347,063.27","93,347,063.27","93,347,063.27","93,347,063.27","64,483,694.37"
未分配利润,"56,554,071.99","85,286,318.91","122,255,518.94","129,871,233.86","139,071,739.17","135,671,125.74","140,841,663.65","149,151,454.36","147,675,847.22","158,567,181.20","170,451,150.48","165,450,832.98","176,840,056.71","186,970,024.00","293,082,753.88","307,296,125.19","308,347,614.95","326,626,624.36","358,937,168.21","378,362,672.93","380,145,169.77","408,381,708.34","453,395,799.63","479,183,052.05","457,994,138.05","494,025,189.74","529,716,260.83","571,318,936.49","612,216,119.53","645,916,435.92","659,082,366.61","687,850,720.72","662,859,693.64","683,101,877.00","658,405,480.57"
长期待摊费用,,,"1,499,999.98","1,333,333.30","1,166,666.62","999,999.94","833,333.26","666,666.58","499,999.90","333,333.22","409,805.00","212,746.17","182,353.86","151,961.55","446,047.00","317,338.00","297,795.70","383,098.28","12,376,452.15","12,360,242.64","11,760,313.97","11,326,744.88","11,738,320.81","11,774,840.00","11,575,476.01","11,047,995.22","17,318,542.85","17,410,622.64","17,847,112.12","18,815,769.10","22,892,192.90","22,624,050.31","22,100,565.62","22,521,924.29","22,408,294.34"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,"1,890,694.88","15,813,654.77","26,019,701.64","54,948,997.14","51,314,370.26","50,402,447.64","48,092,276.41","64,371,984.39","61,327,375.61","57,197,755.34","55,781,118.11","28,607,784.80"
递延所得税资产,"935,953.34","1,149,871.96","1,564,025.75","1,705,638.67","1,854,663.59","1,955,864.77","1,949,689.92","2,076,215.43","2,105,115.40","2,208,151.99","2,052,561.34","2,184,649.97","2,299,026.46","2,410,994.23","5,373,962.58","4,595,405.61","4,758,366.34","4,919,528.38","7,593,238.18","6,943,222.07","8,934,082.12","10,164,352.66","10,185,903.71","10,626,550.07","11,548,086.18","11,594,682.32","54,138,025.13","49,486,174.33","44,683,828.00","40,461,356.58","50,594,737.68","48,315,700.10","47,877,505.26","47,996,473.05","50,366,125.98"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"33,135,760.00",,,,"6,880,408.00","6,286,641.00","12,112,970.00","29,345,590.00","879,419.42","392,341.29","976,803.00","2,655,768.77","252,408,598.55","253,090,638.98","253,016,870.00","257,055,360.65","605,605.10"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"39,946,253.54","39,081,242.77","40,834,535.75","40,306,994.39","40,505,367.83","41,574,864.80","41,248,241.69","40,487,308.10","42,419,342.49","51,894,718.91","53,649,481.41","55,861,925.50","64,392,078.73","74,278,277.80","181,607,840.90","179,776,019.10","180,439,856.35","210,713,483.64","261,646,094.43","291,238,480.94","303,280,811.11","311,452,667.00","336,391,964.71","338,168,930.83","422,325,165.63","483,876,222.17","547,845,148.62","540,442,098.40","542,725,539.15","541,804,676.14","808,986,240.68","798,841,125.09","791,163,048.96","798,920,755.67","521,668,866.28"
所有者权益(或股东权益)合计,"115,727,194.30","147,651,913.10","188,728,802.02","543,308,087.08","552,508,592.39","549,107,978.96","561,720,609.40","570,030,400.11","568,554,792.97","579,446,126.95","596,172,291.58","615,662,174.08","627,051,397.81","637,181,365.10","785,261,405.81","803,065,177.12","804,116,666.88","821,937,596.29","860,901,252.47","880,326,757.19","882,109,254.03","967,465,792.60","961,537,945.31","989,215,892.61","1,067,540,236.50","1,132,625,335.07","1,238,269,406.72","1,276,237,455.50","1,317,854,715.92","2,352,163,863.95","2,395,427,193.38","2,421,150,938.71","2,393,254,291.36","2,429,215,837.49","2,371,805,751.60"
资产总计,"243,969,319.44","251,504,528.98","303,251,759.68","631,740,521.05","591,016,169.02","589,352,687.75","637,763,099.51","622,566,543.51","653,719,320.92","664,371,324.87","690,626,122.02","685,553,097.23","681,628,280.93","696,811,227.09","938,416,277.40","871,733,755.66","874,297,271.62","916,632,293.53","985,282,720.21","1,006,908,339.15","1,035,415,972.56","1,123,342,829.66","1,206,316,368.25","1,177,841,121.88","1,288,293,129.70","1,417,931,104.66","1,636,435,441.42","1,667,462,992.58","1,736,897,087.07","2,603,671,621.25","2,653,846,611.44","2,624,026,450.09","2,612,926,774.37","2,649,535,383.59","2,673,206,648.38"
负债和所有者(或股东权益)合计,"243,969,319.44","251,504,528.98","303,251,759.68","631,740,521.05","591,016,169.02","589,352,687.75","637,763,099.51","622,566,543.51","653,719,320.92","664,371,324.87","690,626,122.02","685,553,097.23","681,628,280.93","696,811,227.09","938,416,277.40","871,733,755.66","874,297,271.62","916,632,293.53","985,282,720.21","1,006,908,339.15","1,035,415,972.56","1,123,342,829.66","1,206,316,368.25","1,177,841,121.88","1,288,293,129.70","1,417,931,104.66","1,636,435,441.42","1,667,462,992.58","1,736,897,087.07","2,603,671,621.25","2,653,846,611.44","2,624,026,450.09","2,612,926,774.37","2,649,535,383.59","2,673,206,648.38"
