科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"1,460,311,476.81","1,472,806,410.73","1,424,737,202.75","1,729,562,404.83","1,747,522,876.20","1,433,190,995.09","1,325,407,473.72","1,620,945,358.89","1,685,143,233.15","1,376,316,464.46","1,737,757,398.98","1,797,184,857.62","1,868,971,206.12","1,611,311,549.55","1,900,748,889.55","1,954,804,545.61","2,258,735,721.36","2,626,248,273.59","2,639,902,888.34","1,139,025,813.20","1,123,857,459.31","626,839,343.25","836,237,957.98","853,909,317.68","870,516,126.06","718,210,394.35","954,843,415.39","870,941,408.83","903,493,798.26","726,676,972.56","930,257,963.91","1,300,405,432.18","1,092,099,049.79","997,741,866.59","1,382,557,928.55","1,377,274,422.72","1,276,146,885.54","1,329,098,612.55","1,423,538,944.88","1,163,799,072.03","1,106,264,336.80","945,032,503.52","1,191,208,458.05","1,055,649,943.25","924,557,111.80"
短期借款,"17,500,000.00","12,000,000.00","10,000,000.00","5,000,000.00","1,000,000.00",,"48,000,000.00",,,,,,,,,,,"10,000,000.00","10,000,000.00",,,,,,,"20,000,000.00","20,000,000.00",,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,"500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"134,397,350.90","155,184,558.23","131,709,574.61","76,242,410.78","61,054,134.54","47,037,211.11","43,133,359.74","16,443,657.71","15,799,008.78","13,564,638.95","14,277,952.09","13,721,532.32","16,288,253.19","13,170,529.79","17,912,780.74","18,159,609.04","294,365,471.58","20,672,745.96","20,410,062.29","25,627,924.14","18,471,285.59","15,528,688.42","15,794,463.57","20,640,235.78","22,890,215.33","19,588,510.42","18,889,309.34","25,144,569.62","23,284,482.96","24,561,960.83","22,967,381.53","26,389,036.78","27,037,820.41","25,336,651.09","26,819,360.20","30,407,624.96","18,138,682.42","19,669,036.27","26,490,172.82","27,280,986.70","26,437,422.96","23,896,997.58","24,709,999.08","27,635,054.57","24,613,867.11"
应付账款,"44,087,712.94","56,940,118.53","54,509,495.56","31,127,848.73","24,857,419.69","26,262,114.37","30,180,839.82","21,401,143.16","18,892,898.50","18,833,561.72","18,800,391.78","13,094,316.81","17,556,688.00","21,769,992.30","24,324,256.42","18,132,164.67","15,160,229.78","25,533,413.53","21,352,479.86","15,775,535.52","21,138,266.86","19,382,391.60","19,368,359.23","17,702,601.55","13,643,368.11","16,217,848.32","18,017,538.83","19,758,423.51","16,141,524.95","15,987,160.70","18,608,985.82","38,886,549.51","64,673,052.44","102,830,538.58","144,651,493.05","351,656,487.35","122,126,874.39","133,858,290.71","211,330,334.54","220,929,570.35","230,006,477.86","331,258,458.44","278,958,990.12","305,005,677.56","279,848,988.27"
预付款项,"6,429,431.40","70,043,693.17","37,548,397.54","37,805,103.20","37,556,451.85","65,383,159.55","41,103,106.59","5,189,104.24","5,454,874.17","5,624,554.45","5,663,038.97","5,605,929.34","5,428,171.30","5,318,680.87","5,212,341.52","5,696,695.65","5,441,002.46","5,937,656.77","5,397,404.62","6,780,852.25","7,699,379.82","8,815,292.96","6,936,564.66","6,735,090.51","6,679,205.52","6,673,698.25","16,672,609.21","209,693.11","184,060.81","1,228,316.07","3,042,756.00","1,044,676.50","51,401,652.76","55,543,430.55","80,052,148.01","2,000.00",,,,,,,,,
预收款项,"185,196.65","103,286.65","64,095.67","131,833.61","277,797.04","173,487.04","6,588,946.60","2,506,221.20","2,155,250.20","2,186,675.20","2,249,755.20","489,615.00","1,083,155.00","1,604,612.00","2,420,437.50","2,994,429.14","557,430.22","253,295.22","1,022,425.22","108,064.44","225,380.22","363,385.22","329,805.22","271,345.22","170,380.22","237,695.22","381,475.22","96,850.22","299,790.22","214,685.22","225,255.22","186,455.22","7,430.22","40,007,430.22","124,255.22","31,430.22","49,430.22","55,430.22","67,430.22","67,430.22","67,430.22","67,430.22","67,430.22","179,316.65","67,430.22"
