科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"171,117,681.87","227,769,566.96","289,643,836.20","77,945,733.76","169,144,612.00","234,875,269.21","360,159,152.64","113,190,776.84","254,536,708.99","379,274,018.84","497,915,704.38","138,716,560.08","262,110,245.82","400,639,148.82","584,827,916.67","137,223,581.93","292,873,917.30","463,834,067.08","646,472,784.65","167,707,847.39","328,605,494.96","501,726,247.45","717,879,360.28","203,722,726.29","401,208,539.98","572,789,133.59","844,971,170.56","219,757,099.65","419,681,653.97","630,309,709.78","872,977,430.47","249,351,890.15","472,585,092.55","709,172,547.15"
取得借款收到的现金,,,"15,000,000.00",,,,,,,,"15,000,000.00",,,,,"91,000,000.00","101,313,261.63","123,000,000.00","154,909,880.00",,,,"30,000,000.00","15,000,000.00","15,000,000.00","45,000,000.00","163,000,000.00","150,000,000.00","359,000,000.00","409,000,000.00","587,000,000.00","55,898,164.62","115,898,164.62","584,697,187.49"
支付的各项税费,"992,040.35","1,107,389.87","20,755,601.94","4,104,458.41","9,176,828.45","19,074,443.14","19,422,097.01","5,215,612.36","11,628,336.33","17,062,285.15","26,549,985.84","4,867,074.48","15,272,805.22","22,564,331.08","33,512,994.47","9,534,484.98","30,237,213.94","39,627,842.35","52,091,554.98","15,454,069.33","45,569,607.34","52,505,747.52","64,458,802.70","23,189,521.90","66,119,935.30","80,560,883.06","114,937,029.12","39,835,980.61","88,775,757.57","105,853,306.05","132,827,893.06","32,364,946.21","92,571,989.00","103,389,240.62"
收到其他与筹资活动有关的现金,,,,,"6,032,965.97","6,032,965.97","3,330,000.00",,,,,,,,,,,,"3,000,000.00",,,,"7,400,000.00",,,,,,"200,000,000.00","499,991,296.00","459,991,296.00","200,053,662.00","301,853,662.00","307,353,662.00"
支付其他与经营活动有关的现金,"12,765,385.76","20,146,014.06","17,959,003.96","23,504,663.42","13,884,665.57","10,415,395.03","30,557,873.30","5,166,657.66","18,563,306.60","23,118,289.79","27,619,780.26","23,326,171.22","26,213,967.02","37,428,305.48","38,397,701.66","37,468,048.79","40,197,374.63","137,611,890.95","47,214,601.14","28,764,385.84","36,012,287.38","85,460,675.45","76,921,418.76","57,770,542.16","78,170,629.58","120,454,170.19","266,227,596.28","83,762,434.68","129,790,947.19","196,001,158.41","282,466,664.47","67,745,985.36","137,895,598.54","202,191,665.51"
筹资活动现金流入小计,"5,500,000.00",,"35,970,000.00",,"291,944,000.97","291,944,000.97","300,530,000.00","98,000.00","98,000.00","98,000.00","15,962,663.90",,"1,225,000.00","1,255,000.00","1,745,000.00","91,000,000.00","101,313,261.63","123,000,000.00","198,560,814.27",,,,"37,400,000.00","163,799,994.00","163,799,994.00","198,799,994.00","315,299,994.00","150,000,000.00","559,000,000.00","908,991,296.00","1,047,044,958.00","257,176,826.62","418,976,826.62","893,275,849.49"
经营活动现金流出小计,"215,021,536.13","286,419,470.66","416,384,024.79","129,204,068.55","251,915,936.11","391,156,070.11","544,186,945.59","210,292,760.76","440,648,941.81","678,988,047.06","994,390,265.10","266,566,694.67","554,548,065.09","855,500,958.55","1,234,861,683.22","382,652,647.49","799,056,845.63","1,292,803,989.05","1,736,653,654.87","323,897,529.53","659,296,881.62","1,097,869,463.95","1,557,344,593.42","534,814,334.91","967,706,751.39","1,439,105,415.25","3,497,861,779.13","808,780,674.63","1,553,414,544.34","2,189,089,110.23","3,283,949,658.72","777,407,352.45","1,514,669,793.78","2,394,886,045.24"
偿还债务支付的现金,"2,000,000.00",,"5,000,000.00","5,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,,,,,,,"15,000,000.00",,,"2,000,000.00","14,000,000.00","81,000,000.00","140,909,880.00","140,909,880.00","140,909,880.00",,,"10,000,000.00","40,000,000.00","15,000,000.00","15,000,000.00","45,000,000.00","113,000,000.00","34,949,184.66","192,098,164.62","361,298,164.62"
经营活动产生的现金流量净额,"9,721,480.12","13,089,562.04","154,425.97","3,954,475.56","-2,060,630.06","-13,566,236.20","-9,935,017.86","-18,551,401.19","-55,003,350.34","-59,727,355.80","-50,484,459.89","-16,417,818.58","-28,443,568.52","-38,386,735.21","5,290,087.21","-80,856,029.39","-91,299,575.82","-148,992,467.15","-72,495,909.44","156,888,055.56","123,555,720.45","106,721,893.96","112,295,905.84","-58,253,063.78","-82,734,384.54","-40,938,903.68","215,403,133.27","-36,830,397.10","-97,156,271.22","2,878,380.45","31,065,034.27","-12,423,324.55","5,341,437.28","-122,459,059.24"
分配股利、利润或偿还利息支付的现金,"96,720.00","4,246,775.50","12,434,006.30",,"5,421,522.20","5,421,522.20","5,438,337.20",,"5,175,527.20","5,175,527.20","5,254,428.11","286,043.33","11,516,323.15","15,733,713.98","17,845,438.98","286,041.67","9,613,853.40","12,420,416.16","13,768,798.77","1,993,611.58","10,253,414.96","10,253,414.96","10,207,099.14","1,291,235.49","14,993,693.88","15,679,060.55","23,710,485.29","3,995,193.21","35,920,753.85","49,054,769.41","72,699,596.07","15,892,006.75","53,364,760.78","73,516,539.20"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,"4,500,000.00","4,500,000.00","4,500,000.00","4,500,000.00","60,000,000.00","60,000,000.00","60,244,417.95","108,244,417.95",,"333,333.33","333,333.33"
支付其他与筹资活动有关的现金,,,"6,032,965.97",,,,"5,396,387.71",,,,,,,,"12,307.69",,,"123,523.85","3,732,685.48","4,102.56","8,205.12","12,307.68","7,416,410.24","4,102.56","4,102.60","4,102.60","4,102.60",,"100,000,000.00","100,000,000.00","109,110,000.00","300,000,000.00","305,800,000.00","473,881,296.00"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"962,666.67","2,072,666.67"
筹资活动现金流出小计,"2,096,720.00","4,246,775.50","23,466,972.27","5,000,000.00","15,421,522.20","15,421,522.20","20,834,724.91",,"5,175,527.20","5,175,527.20","5,254,428.11","286,043.33","11,516,323.15","15,733,713.98","32,857,746.67","286,041.67","9,613,853.40","14,543,940.01","31,501,484.25","82,997,714.14","151,171,500.08","151,175,602.64","158,533,389.38","1,295,338.05","14,997,796.48","25,683,163.15","63,714,587.89","18,995,193.21","150,920,753.85","194,054,769.41","294,809,596.07","350,841,191.41","551,262,925.40","908,695,999.82"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,,,"1,620.00","17,620.00","19,600.00","3,970.00","5,320.00","2,312,470.00","16,129.84",,,"1,140.00","234,756.33","10,000.00","10,000.00","10,200.00","80,786.62","11,560.00","16,360.00","19,760.00","60,437.31","7,700.00","18,510.00","24,448.92","34,018.31","186,217.99","188,542.78","197,282.78"
筹资活动产生的现金流量净额,"3,403,280.00","-4,246,775.50","12,503,027.73","-5,000,000.00","276,522,478.77","276,522,478.77","279,695,275.09","98,000.00","-5,077,527.20","-5,077,527.20","10,708,235.79","-286,043.33","-10,291,323.15","-14,478,713.98","-31,112,746.67","90,713,958.33","91,699,408.23","108,456,059.99","167,059,330.02","-82,997,714.14","-151,171,500.08","-151,175,602.64","-121,133,389.38","162,504,655.95","148,802,197.52","173,116,830.85","251,585,406.11","131,004,806.79","408,079,246.15","714,936,526.59","752,235,361.93","-93,664,364.79","-132,286,098.78","-15,420,150.33"
处置子公司及其他营业单位收到的现金净额,,,"54,493.47",,,,,,,,,,,,,,,,"2,821,937.22",,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,301.54","27,759.76","1,304,983.65","-5,662.67","-512,225.43","-532,882.67"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,"656,999.87",,,,,"13,320,993.08",,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,"54,493.47",,,,,,"1,620.00","17,620.00","19,600.00","3,970.00","5,320.00","2,312,470.00","16,129.84",,,"658,139.87","3,056,693.55","10,000.00","10,000.00","10,200.00","13,401,779.70","4,511,560.00","4,516,360.00","4,519,760.00","4,560,437.31","60,007,700.00","60,018,510.00","60,268,866.87","108,278,436.26","186,217.99","1,484,542.78","2,603,282.78"
五、现金及现金等价物净增加额,"5,013,977.07","-1,390,371.74","3,713,739.84","-1,217,543.97","273,676,829.97","261,705,060.12","243,537,887.54","-66,093,090.15","-112,904,529.43","-124,904,251.38","-112,262,504.66","-17,506,481.32","-60,956,790.92","-74,058,904.72","-51,004,269.87","9,437,698.09","-1,769,574.70","-45,095,727.41","51,472,018.65","72,974,381.28","-28,705,480.21","-45,825,453.20","-7,602,810.44","699,255.79","-59,892,163.03","-13,680,744.59","83,927,264.73","-26,800,597.40","-138,563,782.09","-78,943,389.20","-14,056,379.64","-107,696,718.26","-150,811,443.45","-163,340,354.82"
购建固定资产、无形资产和其他长期资产支付的现金,"357,784.51","10,233,158.28","8,998,207.33","172,019.53","785,018.74","1,251,182.45","26,222,369.69","46,834,165.71","52,019,748.64","59,311,465.13","61,182,242.32","806,589.41","2,815,359.40","4,094,065.68","5,785,880.40","420,230.85","980,012.40","2,770,002.63","4,493,572.75","925,960.14","1,099,700.58","1,381,944.52","7,167,106.60","518,896.38","1,731,336.01","3,233,431.76","8,246,729.29","3,218,307.09","5,462,063.14","6,600,750.45","9,267,934.56","1,789,584.24","3,285,499.30","5,687,945.36"
期初现金及现金等价物余额,"5,202,206.56","10,216,183.63","8,825,811.89",,"12,539,551.73","12,539,551.73","12,539,551.73","256,077,439.27","256,077,439.27","256,077,439.27","256,077,439.27","143,814,934.61","143,814,934.61","143,814,934.61","143,814,934.61","92,810,664.74","92,810,664.74","92,810,664.74","92,810,664.74","144,282,683.39","144,282,683.39","144,282,683.39","144,282,683.39","136,679,872.95","136,679,872.95","136,679,872.95","140,562,032.24","224,489,296.97","224,489,296.97","224,489,296.97","224,489,296.97","210,432,917.33","210,432,917.33","210,432,917.33"
投资支付的现金,,,,,,,,"805,523.25","805,523.25","805,523.25","805,523.25",,,,,,,,"33,022,840.00",,,,"5,000,000.00","107,545,000.00","128,745,000.00","147,145,000.00","80,400,000.00","177,764,400.00","364,364,400.00","705,664,867.00","495,700,467.00",,,"290,000.00"
期末现金及现金等价物余额,"10,216,183.63","8,825,811.89","12,539,551.73","-1,217,543.97","286,216,381.70","274,244,611.85","256,077,439.27","189,984,349.12","143,172,909.84","131,173,187.89","143,814,934.61","126,308,453.29","82,858,143.69","69,756,029.89","92,810,664.74","102,248,362.83","91,041,090.04","47,714,937.33","144,282,683.39","217,257,064.67","115,577,203.18","98,457,230.19","136,679,872.95","137,379,128.74","76,787,709.92","122,999,128.36","224,489,296.97","197,688,699.57","85,925,514.88","145,545,907.77","210,432,917.33","102,736,199.07","59,621,473.88","47,092,562.51"
