科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"187,726,460.93","281,215,854.31","393,765,273.03","466,997,149.87","756,923,242.26","629,886,093.94","508,503,647.72","645,672,983.19","677,630,563.18","922,341,270.74","805,544,268.12","735,941,253.21","820,795,513.78","721,209,394.07","681,419,817.48","814,178,973.49","668,354,670.24","670,609,195.39","731,910,361.26","843,859,254.48","1,126,510,806.92","823,563,400.62","972,224,982.56","1,349,924,280.80","1,082,172,577.28","1,075,810,586.24","1,069,475,798.82","1,084,007,243.54","1,024,198,295.73","1,158,837,405.08","1,267,752,795.26","1,271,080,164.29","1,366,694,164.78","1,337,630,978.15","1,274,692,654.10","1,349,145,417.53","1,390,185,602.70","1,185,903,569.55","1,184,244,781.46","2,633,502,937.64","2,573,831,538.07","2,360,888,728.12","2,351,558,251.26","1,707,168,450.81","2,091,699,475.85","2,092,943,862.05","1,999,770,447.27","1,753,753,730.88","2,144,962,131.44"
短期借款,"228,000,000.00","204,000,000.00","270,900,000.00","379,200,000.00","230,850,000.00","141,850,000.00","116,297,125.49","182,339,197.16","629,384,647.76","736,463,555.18","677,737,549.28","771,846,946.05","285,352,575.97","175,673,182.51","274,922,420.78","259,499,829.84","820,977,620.47","242,452,401.42","282,521,138.07","445,811,853.48","458,773,581.50","894,601,425.57","920,470,695.66","287,704,333.32","215,877,816.16","219,869,590.51","190,892,752.14","210,356,584.01","205,102,324.90","187,401,887.03","303,487,331.51","350,603,523.79","254,602,651.92","168,045,599.94","192,258,513.25","232,467,646.00","271,898,398.96","297,016,999.41","299,219,384.30","280,152,864.70","307,394,203.23","344,994,179.14","345,885,081.63","368,727,746.10","339,965,016.78","388,521,955.72","366,444,823.76","418,925,716.27","428,249,696.74"
交易性金融资产,,,,,,,,,,,,"500,000.00","500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,"400,000,000.00","400,000,000.00","400,000,000.00",,,,,,,,"600,000,000.00",,"600,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"3,946,880.00","20,389,000.00","32,028,101.85","25,367,257.17","23,646,409.85","28,501,724.76","19,216,967.96","19,769,487.50","31,328,434.00","32,610,000.00","32,216,635.81","31,824,504.00","34,207,908.36","32,869,412.93","32,744,674.00","45,281,558.42","17,372,520.05","16,955,138.48","20,239,332.56","39,397,175.52","26,665,982.41","57,298,670.72","25,398,959.45","25,372,321.75","30,093,366.94","42,641,149.13","52,042,105.60","48,231,805.61","38,238,463.51","52,914,974.72","52,204,930.41","47,043,617.44","35,457,119.00","38,383,219.11","36,365,705.28","21,122,366.88","13,221,132.93","75,030,260.78","63,187,779.07","80,008,859.35","71,140,047.98","31,288,413.46","97,486,290.02","152,154,101.42","50,783,915.51","106,888,350.67",,"209,243,261.58","141,271,183.49"
应付票据,"9,203,477.84",,"11,909,300.00","9,000,000.00","6,187,931.91",,"5,780,000.00",,"6,301,293.93",,,,,"8,487,100.00","7,451,601.79","9,876,908.83","24,305,607.28","27,257,433.48","29,747,331.56","49,188,930.00","80,969,116.40","92,315,110.36","127,835,887.45","129,971,222.40","64,249,570.80","99,899,743.47","79,179,414.46","95,269,674.80","62,206,731.76","108,762,538.51","94,570,075.57","62,144,810.13","47,689,061.00","94,912,700.00","36,829,434.10","74,888,400.00","64,117,100.00","48,547,274.90","59,652,004.48","98,242,601.83","99,812,594.00","74,602,000.00","91,424,737.84","108,869,700.00","126,612,100.00","127,049,165.20",,"145,073,502.00",
应收账款,"153,961,398.09","149,619,581.72","309,237,240.52","225,957,439.53","364,159,932.95","328,864,961.36","349,635,874.70","326,418,675.08","341,582,996.47","418,159,891.94","427,576,362.14","308,276,684.72","512,780,445.71","542,186,906.80","528,941,655.45","431,982,697.13","626,511,021.56","629,407,156.49","758,098,598.80","518,639,868.63","811,740,822.70","858,695,220.83","895,606,867.55","746,828,287.59","997,007,296.74","1,125,792,502.27","1,083,023,639.79","791,919,326.30","1,053,099,330.44","999,514,965.87","1,005,027,002.66","832,503,541.98","980,412,833.82","968,701,544.16","913,251,880.78","981,188,071.21","915,460,235.81","888,967,325.82","980,170,845.92","1,289,122,560.87","1,147,020,544.99","1,185,738,961.42","1,132,030,767.33","1,305,634,962.21","1,116,177,651.35","1,222,478,125.20",,"1,420,169,214.66","1,210,363,439.94"
应付账款,"113,892,852.17","132,480,749.08","190,415,090.24","176,589,011.97","189,176,014.97","223,026,981.82","213,377,160.13","273,323,311.19","262,098,709.93","299,968,077.78","372,312,366.21","433,551,936.77","458,239,771.57","545,950,737.25","524,179,844.31","582,749,972.24","647,921,476.36","576,698,139.54","687,494,497.83","619,125,049.33","672,188,610.41","686,612,653.39","767,283,291.38","776,506,383.78","881,792,137.32","965,306,952.29","1,058,111,138.51","870,388,018.70","858,400,937.91","998,442,112.27","946,488,474.00","1,035,450,855.39","997,284,740.39","992,927,677.58","931,721,899.33","978,481,533.91","1,078,867,714.92","974,271,143.03","995,098,670.38","1,121,741,726.37","1,137,602,373.82","1,118,132,267.27","1,199,202,603.03","1,113,667,912.08","1,159,327,770.19","1,097,891,739.32",,"1,149,983,819.60",
预付款项,"73,310,466.08","85,787,132.29","115,716,509.09","155,250,830.41","161,160,927.21","164,887,790.61","125,856,210.89","106,990,447.08","107,796,424.11","139,520,122.46","143,858,972.88","180,546,790.40","214,487,880.08","226,610,643.78","241,499,287.18","232,868,284.88","248,418,876.96","243,514,571.58","207,526,860.05","153,122,213.01","156,631,594.59","180,090,203.00","286,791,401.62","145,829,144.95","178,970,857.15","159,640,796.13","156,005,569.44","242,483,054.21","174,625,771.04","195,223,032.66","200,713,066.98","177,799,946.79","196,745,215.83","191,759,956.67","199,691,542.65","153,809,459.51","158,114,093.05","228,482,955.55","242,182,323.72","205,769,514.99","257,928,907.62","340,720,504.52","346,284,237.46","304,379,425.54","386,782,927.97","373,396,868.22","315,966,521.66","324,630,421.57","298,595,381.95"
预收款项,"7,608,542.75","147,620,213.98","200,013,890.62","110,343,290.16","105,092,541.53","69,985,365.14","82,128,150.35","68,357,679.92","45,011,442.41","51,977,819.50","52,491,569.89","62,428,021.50","59,814,679.25","56,351,530.74","60,887,651.76","75,602,507.28","65,843,399.99","65,622,309.87","62,185,030.13","59,450,754.87","93,225,790.66","88,370,943.77","100,070,324.55","111,860,635.33","101,332,509.11","87,047,036.97","77,702,514.13","126,116,629.10","104,783,745.12","79,043,733.77","121,512,232.15","124,288,807.43","146,773,588.49","118,101,667.56","154,479,763.17","123,785,481.38","102,254,674.83","87,403,869.13","94,543,745.79","109,743,901.18","75,634,092.59","89,687,845.71","92,727,491.02","135,419,381.44","157,483,627.13","108,759,837.56","165,869,137.69","156,462,996.60","143,389,547.50"
