科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"84,264,024.15","77,012,789.79","63,138,776.50","59,520,968.75","45,156,125.38","76,880,574.62","182,508,335.26","197,537,227.74","112,762,712.07","145,594,138.44","166,989,707.30","135,777,828.73","162,427,062.03","138,128,416.91","248,758,455.49","237,625,746.50","376,945,649.53","586,080,555.96","486,638,051.13","308,622,958.57","251,564,733.11","228,300,157.96","160,931,199.29","176,982,338.12","145,136,740.64","179,288,746.98","417,558,656.64","355,315,990.79","269,929,126.30","482,039,846.95","357,929,387.43","397,537,944.28","303,578,036.57","187,542,605.27","169,945,389.88","131,241,474.87","231,567,799.47","167,598,385.73","104,029,022.19","236,325,787.49","250,862,313.92","569,714,852.58","174,396,359.65"
短期借款,"198,000,000.00","224,000,000.00","184,000,000.00","245,980,000.00","189,500,000.00","218,000,000.00","343,000,000.00","350,400,000.00","320,400,000.00","260,400,000.00","129,400,000.00","123,056,000.00","210,700,000.00","215,600,000.00","294,200,000.00","260,300,000.00","556,660,318.74","628,507,887.90","516,466,858.80","562,220,196.21","548,465,613.35","585,486,811.38","610,859,717.34","694,489,807.80","829,086,094.20","630,626,669.46","440,200,000.00","290,000,000.00","240,000,000.00","261,000,000.00","270,000,000.00","263,000,000.00","351,000,000.00","507,013,582.33","496,015,386.14","509,949,749.91","599,251,436.60","722,509,060.69","699,277,393.15","538,283,449.77","642,392,774.68","921,904,642.59","1,085,962,430.84"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"25,639,359.13","38,358,253.00","20,873,801.34","61,361,665.90","35,034,740.00","26,240,640.00","16,932,736.00","14,771,736.00","9,470,000.00","4,640,000.00","15,131,073.09","7,376,000.00","4,595,720.00","8,180,000.00","12,528,051.34","3,232,550.64","33,605,596.91","137,979,397.99","110,529,746.74","131,883,880.34","100,241,191.62","113,488,665.93","69,596,270.89","154,300,796.12","185,825,061.12","82,448,560.64","77,396,574.34","136,757,889.10","99,342,736.74","70,812,167.49","44,485,430.00","144,490,296.26","121,483,312.77","109,794,549.18","73,161,458.01","84,239,826.91","74,251,633.69","154,736,486.06","137,373,837.00","236,459,398.14","238,220,145.99","266,074,016.33","243,461,213.63"
应付票据,,,,,,,,,"6,940,234.95","39,308,651.92","43,295,286.96","22,914,266.13","7,581,885.22","14,598,412.16","9,980,990.16","28,512,786.25","9,466,990.00","42,950,000.00","23,125,647.00","12,660,000.00","1,990,000.00","22,180,000.00","23,360,000.00","62,710,000.00","46,910,000.00","46,310,000.00","20,500,000.00","46,800,000.00","46,800,000.00","58,850,000.00","92,217,884.38","106,367,884.38","73,000,000.00","115,304,900.00","160,041,300.00","102,996,400.00","127,620,000.00","116,290,000.00","129,157,015.39","211,826,352.38","215,477,278.14","188,126,074.78","238,933,283.79"
应收账款,"86,566,759.48","86,623,702.35","69,166,489.49","23,415,085.11","20,864,546.31","19,308,199.54","20,839,536.71","6,139,729.42","15,427,332.69","8,552,568.50","6,983,177.02","5,445,833.24","8,175,593.03","22,008,111.62","23,918,165.76","15,727,020.34","109,653,102.30","150,226,851.67","134,142,539.06","193,924,108.44","247,996,141.67","250,586,095.16","316,390,538.91","229,362,344.97","284,720,121.28","267,972,055.88","321,942,559.26","253,094,301.10","334,490,944.51","340,413,553.46","374,423,001.86","270,038,832.25","318,041,297.26","330,197,921.09","364,733,205.58","267,100,105.13","283,907,763.59","249,387,667.57","254,345,076.30","179,195,040.92","239,622,832.20","229,578,465.96","248,201,408.67"
应付账款,"95,813,422.55","86,605,085.03","83,417,143.70","95,585,199.36","107,862,514.25","123,202,632.01","89,580,728.32","49,243,713.39","54,351,029.33","51,404,322.34","35,984,202.76","56,054,726.09","47,236,849.70","67,433,350.58","56,565,493.46","70,835,906.55","174,718,660.75","195,301,327.81","185,453,485.10","193,579,175.40","166,453,056.68","197,049,100.22","178,341,538.80","189,147,457.91","178,679,161.42","176,626,377.58","194,311,612.20","160,411,078.90","154,593,435.96","149,388,323.60","148,191,832.22","176,696,701.59","144,386,481.60","209,327,696.79","241,807,453.68","197,320,741.55","241,145,267.26","258,131,707.78","257,983,675.18","276,394,445.27","252,264,473.39","284,458,936.64","283,265,348.46"
预付款项,"7,753,384.78","4,466,749.03","7,525,704.70","7,225,735.78","20,048,192.89","34,140,050.88","47,708,775.07","5,816,676.43","10,238,231.99","6,326,641.63","13,423,666.52","3,502,324.02","5,279,308.46","4,849,353.36","7,943,204.55","6,593,014.08","38,147,959.81","36,658,084.53","99,164,773.43","43,873,545.55","52,081,357.94","40,004,480.18","24,490,083.83","64,714,932.14","40,423,159.06","42,363,298.45","35,002,040.21","45,438,189.16","72,087,244.70","28,291,971.10","40,653,563.78","13,001,749.17","38,553,909.97","34,087,064.54","26,205,943.69","23,676,651.80","38,942,870.67","29,512,382.11","32,022,260.50","13,585,593.03","27,444,646.89","25,076,614.32","17,783,340.27"
预收款项,"12,749,495.13","17,934,748.79","22,660,959.70","21,227,380.51","15,930,726.51","20,043,779.38","17,108,478.82","19,847,818.08","17,943,169.20","16,655,468.84","21,724,015.40","21,131,302.64","14,233,343.11","12,303,932.94","11,465,172.88","14,446,322.50","32,853,315.85","32,116,973.73","27,736,092.60","31,208,579.19","38,370,916.40","23,360,987.47","18,800,570.26","20,168,233.09","15,278,071.60","27,375,105.99","22,931,226.15","40,399,272.68","19,576,548.52","38,987,531.03","24,143,677.54","59,788,246.43","20,693,694.03","43,269,827.24","44,904,242.09","95,779,223.35","32,889,348.43","55,678,354.53","27,576,666.32","127,863,605.66","54,448,413.03","85,068,089.86","82,994,741.36"
