科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"43,739,644.95","52,151,659.52","51,779,311.25","51,667,084.59","81,324,648.29","57,877,003.65","5,527,926.54","5,268,518.99","3,083,117.80","19,363,236.75","76,530,603.68","77,805,622.54","49,528,734.48","9,595,202.22","57,783,165.95","50,511,220.91","35,563,632.79","75,281,940.27","264,477,355.85","284,081,010.21","325,530,437.11","308,148,782.42","300,806,244.98","301,365,392.55","314,282,901.46","248,548,578.75","289,442,436.76","504,837,464.59","450,172,073.65","365,449,347.36","542,931,034.14","378,770,632.62","615,912,523.97","636,297,705.36","635,689,491.44","3,873,954,070.73","3,097,965,502.89","2,410,675,032.49","1,748,383,995.59","2,280,485,552.92","1,809,333,153.12","2,120,133,274.58","1,451,373,567.16","1,445,002,576.20","749,068,675.37","789,373,230.85"
短期借款,"146,000,000.00","149,000,000.00","141,500,000.00","177,960,000.00","203,960,000.00","127,000,000.00","80,000,000.00","48,000,000.00","10,000,000.00",,"30,000,000.00","30,000,000.00","30,000,000.00",,"30,000,000.00","30,000,000.00","30,000,000.00",,,,,,,,"62,000,000.00","62,000,000.00","120,120,000.00","52,000,000.00","52,000,000.00","154,400,000.00","404,400,000.00","523,000,000.00","1,143,000,000.00","1,315,100,000.00","1,616,000,000.00","1,580,600,000.00","1,622,750,000.00","1,445,980,000.00","1,987,850,000.00","1,386,600,000.00","1,750,100,000.00","1,919,000,000.00","1,874,100,000.00","1,465,650,000.00","2,354,750,000.00","2,949,239,671.53"
交易性金融资产,,,,,,,,,,,,,,,,,,"11,843,300.00","23,877,056.85","22,531,910.10","21,918,796.90","24,613,500.00","19,956,588.13","7,584,000.00",,,,,"17,074,200.00",,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,386,137.41","100,279,262.59","327,324,630.00","427,984,555.18","595,377,984.07","480,714,662.14","1,002,909,755.04","950,686,010.00","1,003,829,580.00","1,162,795,882.50","1,246,691,983.68","1,202,765,445.88","1,322,410,244.05","1,515,428,616.88","2,007,668,351.90","1,924,451,039.08","1,982,084,791.53","1,842,484,733.40","1,406,074,514.81"
应收票据,,,,"10,000,000.00","10,500,000.00",,,"113,500.00",,,,,,,,,,,,,,,,,,,,"695,153,782.00","695,153,782.00","760,153,782.00","964,203,782.00","1,027,071,438.65","1,366,868,061.65","1,927,203,169.44","2,035,920,191.69","1,588,455,124.82","2,728,164,012.71","1,455,829,578.37","775,246,520.73","451,025,380.03","598,512,874.80","348,106,022.00","190,164,541.00","339,681,978.80","371,751,365.72","383,091,705.70"
应付票据,"87,500,000.00","89,125,000.00","94,125,000.00","26,540,000.00","61,540,000.00","6,540,000.00",,,,,,,,,,"10,000,000.00","16,000,000.00","16,000,000.00","16,000,000.00",,,,,,,,,,,,"300,000,000.00",,,"174,300,000.00","60,000,000.00",,,,,,,,,,,"30,000,000.00"
应收账款,"42,411,504.48","50,170,421.89","56,603,540.40","86,957,938.41","78,718,081.90","67,098,144.54","28,744,122.88","27,205,955.52","25,688,500.08","27,420,840.04","9,101,259.53","11,857,381.62","11,010,291.44","2,972,946.51","4,599,430.15","18,462,595.10","3,881,703.65","26,317,799.02","7,008,958.56","7,044,411.03","2,485,592.11","1,564,892.38","8,743,804.88","2,657,523.61",,"99,134,050.40","29,215,636.25","47,299,206.12","22,627,655.83","19,393,396.28","286,315,838.91","592,846,627.47","302,500,587.30","539,771,702.03","410,349,630.57","588,480,719.19","416,086,490.01","904,405,811.06","1,089,367,902.27","1,322,872,334.22","1,346,000,117.88","1,388,407,401.51","1,118,993,929.54","1,842,365,189.97","1,803,362,760.09","2,214,968,811.00"
应付账款,"65,307,513.53","62,061,802.25","50,241,620.34","87,811,858.64","65,398,309.60","94,182,718.63","71,856,505.23","42,835,030.89","36,052,648.96","8,906,075.55","6,793,398.00","7,688,935.70","6,065,202.85","4,639,980.25","4,434,989.75","18,599,674.74","3,118,005.35","862,432.90","1,035,240.50","15,155,787.10","5,089,795.50","4,404,545.50","6,493,277.35","15,201,693.58","37,524,362.14","84,658,572.86","53,368,693.54","65,666,157.16","91,158,044.97","99,365,100.56","145,901,978.27","100,639,818.46","14,957,244.68","210,661,295.52","275,542,592.73","234,248,700.56","596,655,168.47","295,194,093.92","479,495,251.18","319,604,685.34","274,638,917.16","252,510,981.51","288,423,457.79","511,507,017.65","593,963,228.59","443,729,522.24"
预付款项,"154,438,050.99","132,493,724.12","132,080,163.99","136,976,810.93","96,268,287.19","36,409,968.15","67,225,144.60","58,023,364.27","10,924,634.98","4,084,934.90","30,380,174.90","72,646,927.90","39,148,164.90","27,145,744.90","24,045,744.90","1,007,249.25","53,720,959.25","29,951,476.90","57,729,400.95","46,367,171.90","30,282,551.90","353,466.90","2,821,240.90","5,131,601.00","7,560,236.97","14,788,207.15","16,171,530.41","5,453,261.11","55,914,751.09","97,804,905.79","68,297,783.72","93,459,357.02","400,377,712.17","385,123,257.18","378,069,437.36","190,001,127.02","688,979,413.29","811,413,180.58","492,731,540.28","113,569,925.19","121,673,801.67","283,872,496.59","277,100,033.48","59,848,753.07","148,577,683.81","186,497,012.64"
预收款项,"35,596,171.92","59,494,436.90","112,450,983.27","157,298,794.42","212,751,858.10","263,350,857.75","254,124,332.65","59,365,585.60","71,336,013.58","87,888,026.00","164,926,315.60","233,553,913.60","281,204,496.60","327,104,834.60","334,775,237.20","445,417,175.60","391,503,720.60","425,075,755.60","376,602,662.00","266,111,237.00","289,761,237.00","297,284,714.00","266,703,624.81","105,749,907.00",,,,,"86,588,602.32","45,598,175.91","3,366,768.37","15,409,835.29","128,029,275.13","89,979,369.40","130,999,485.22","11,059,675.62","54,763,728.31","55,820,188.70","97,403,415.68","77,980,852.57","38,815,395.02","28,626,667.90","28,899,016.51","32,581,763.85","187,952,561.96","25,554,936.69"
