科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"11,581,288.72","155,915,455.40","70,565,397.20","74,798,529.58","111,463,858.86","83,918,788.54","62,710,122.77","38,636,124.19","58,913,832.65","4,805,503.36","12,974,797.17","15,597,957.03","7,778,771.18","4,420,805.59","100,027,962.67","6,545,558.35","10,234,396.24","7,268,425.03","74,764,663.71","70,197,335.41","108,967,281.96","20,766,780.33","41,151,733.01","43,871,810.30","31,673,104.88","20,289,790.82","38,680,937.10","13,899,897.45","30,926,978.51","26,697,766.45","70,246,510.73","26,782,883.33","356,413,029.65","97,791,404.73","195,797,923.76","188,414,089.44","160,713,740.60","92,782,638.12","29,544,484.58","83,678,727.82","17,822,910.80","73,523,287.73","28,460,559.33","23,010,929.12","16,648,202.07"
短期借款,"29,000,000.00","41,000,000.00","10,000,000.00","30,000,000.00","75,000,000.00","69,500,000.00","75,000,000.00","75,000,000.00","75,000,000.00","90,000,000.00","80,000,000.00","80,000,000.00","110,000,000.00","115,500,000.00","119,200,000.00","99,200,000.00","304,200,000.00","332,200,000.00","334,700,000.00","323,700,000.00","303,645,772.21","332,471,266.70","348,457,104.68","365,147,990.35","156,880,117.00","87,418,200.00","106,507,253.68","20,515,259.70",,"40,000,000.00","142,778,719.52","254,500,000.00","150,000,000.00",,"235,000,000.00","255,000,000.00","225,000,000.00","290,000,000.00","445,000,000.00","470,000,000.00","505,000,000.00","355,000,000.00","175,000,000.00","175,000,000.00","233,263,630.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000.00",,,,,,,,,,"70,139.52",,,,,,,,
应付票据,,,,,,,,,"2,079,850.00",,,,,,"400,000.00","400,000.00",,,"28,000,000.00","28,000,000.00",,,,,,,,,,,,,,,,"187,833,148.08",,,,,,,,,
应收账款,"33,326,553.90","37,616,937.54","40,255,857.09","37,040,048.91","49,781,459.15","46,103,751.92","25,894,821.52","26,415,297.43","28,444,592.38","31,260,513.93","32,837,246.21","38,120,405.04","33,213,101.51","41,109,130.64","36,374,432.99","32,161,218.66","35,673,997.95","32,298,161.78","53,348,168.95","46,663,156.13","71,881,001.25","81,705,039.38","64,119,838.63","78,523,457.45","47,600,718.33","46,053,712.46","76,936,169.74","72,553,610.75","78,631,075.72","61,261,020.25","55,009,856.51","58,772,022.31","57,309,523.11","48,842,467.29","51,431,974.01","57,836,509.62","50,954,679.43","44,632,039.94","55,679,497.52","49,338,073.28","72,550,982.13","43,568,601.94","75,402,772.68","67,973,665.21","83,562,189.13"
应付账款,"26,718,116.92","18,995,022.18","10,532,960.72","9,422,694.67","9,163,976.15","14,322,487.37","15,856,611.91","15,865,683.98","12,353,484.99","9,481,659.98","10,416,120.02","13,990,852.92","17,964,436.83","21,756,074.89","20,294,936.90","18,376,389.97","22,888,182.23","18,273,404.07","219,533,351.50","215,417,431.41","139,523,373.90","139,602,739.45","30,432,593.27","24,344,785.96","27,831,573.46","28,110,846.28","111,795,931.20","70,073,229.15","97,715,037.98","101,884,538.01","260,204,496.09","188,214,942.14","170,840,060.84","175,305,380.44","213,770,705.63","398,375,440.95","166,185,203.55","165,861,728.02","262,495,111.12","202,342,891.78","266,550,540.38","252,293,330.43","462,938,107.77","361,664,854.09","375,863,977.87"
预付款项,"718,930.57","2,581,441.32","13,606,187.56","16,681,389.74","27,021,531.81","38,061,398.11","40,014,252.71","49,538,505.21","46,386,835.96","48,470,801.03","37,541,711.65","29,237,700.67","32,458,361.24","27,930,216.61","4,315,501.33","1,335,934.93","201,551,373.23","204,360,702.33","67,598,397.81","23,017,176.26","29,706,688.71","26,223,964.54","10,829,553.82","9,520,751.84","9,096,318.37","8,922,597.19","6,092,676.36","5,873,649.08","7,881,013.17","14,874,186.08","4,800,560.19","17,288,127.52","38,818,470.80","36,579,005.54","11,060,209.96","5,701,251.83","6,130,102.62","13,314,896.03","25,946,885.38","44,867,267.32","28,285,818.26","48,201,886.26","20,295,041.44","23,888,080.68","27,272,152.23"
预收款项,"3,564,506.04","2,627,225.90","2,019,080.13","1,757,436.32","1,935,979.19","1,253,566.96","599,184.38","1,281,466.25","804,067.31","1,053,401.89","955,613.03","1,171,871.06","1,511,182.98","237,703.16","205,671.26","989,930.13","2,519,811.88","1,100,591.36","841,585.77","1,176,177.19","1,714,019.29","1,043,847.15","392,671.33","1,274,645.22","121,630,047.17","820,205.08","578,487.70","120,909,972.27","120,706,736.93","121,592,901.99","207,655,816.46","393,188,364.42","397,281,100.47","397,259,942.91","396,487,568.80",,"505,743,498.09","502,608,537.81","504,895,505.74","502,506,837.11","699,423,870.72","1,096,857,254.32","970,273,955.19","1,095,593,959.95","719,531,049.74"
