科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他流动负债,,"650,000.00","1,329,642.86","854,390.48","1,296,696.43","1,211,785.73","898,750.00","685,000.00","1,596,250.00","820,000.00","2,093,750.00","1,537,500.00","1,500,000.00","500,000.00",,,,,"1,080,000.00","1,080,000.00","1,080,000.00","1,080,000.00","1,188,000.00",,,,,,,,"37,600,881.50","43,472,343.69","47,812,255.37","52,079,369.43","56,257,676.99","51,814,347.80","50,138,817.18"
流动资产合计,"60,762,583.11","69,614,709.19","107,333,368.12","104,625,914.33","764,295,070.18","776,885,284.06","807,268,017.70","767,029,567.30","772,332,404.27","779,714,590.31","820,154,433.76","809,576,613.67","834,257,722.14","831,273,441.48","900,715,386.07","882,513,102.76","919,705,721.94","854,433,694.02","763,439,918.38","732,450,599.39","774,068,344.95","631,741,291.69","551,327,277.36","467,102,916.07","449,195,466.59","504,874,102.95","563,143,539.47","537,685,149.75","546,570,486.50","569,386,323.27","682,271,563.31","717,845,882.71","730,798,524.31","760,790,444.23","857,997,822.64","817,106,570.48","814,435,455.75"
流动负债合计,"20,668,217.83","12,419,197.79","9,174,467.76","4,882,697.45","8,167,966.22","10,888,095.90","14,263,720.45","15,518,451.47","11,241,863.85","11,097,879.79","26,246,555.48","15,934,499.74","27,243,565.61","18,520,124.48","41,157,654.94","25,301,798.21","87,913,819.80","29,840,882.57","43,110,557.22","32,008,416.01","37,849,546.52","33,015,908.21","44,383,072.58","37,989,828.89","53,440,662.58","125,911,293.93","166,574,357.46","134,697,684.59","132,888,004.49","170,523,807.76","207,543,675.17","261,613,264.31","279,271,178.59","290,391,376.22","347,585,954.24","297,307,074.46","290,351,133.81"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,"596,607.03","590,922.22","596,607.03","30,596,607.03","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","36,400,000.00","36,400,000.00","36,400,000.00","36,400,000.00","36,400,000.00","36,400,000.00","36,400,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,"63,822,690.69","53,892,209.60","60,402,256.12","78,843,283.23","103,519,992.75","121,811,516.33","128,195,732.99","134,510,535.43","128,238,301.55","116,101,931.04","109,873,426.98"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,"1,389,308.78","1,388,593.68","51,667,030.35","87,349,471.66","129,081,434.20","126,895,882.20","91,806,542.05","91,844,640.83","89,905,626.37","87,847,964.67","62,870,499.45","62,067,609.18","62,994,423.52","66,153,431.06","69,858,565.04","69,859,917.53","71,083,482.10"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,"6,461,449.14","6,424,220.24","31,776,478.34","43,788,668.22","74,965,512.08","80,313,850.62","79,858,611.00","79,403,371.38","78,948,131.76","78,492,892.14","78,037,652.52","88,862,654.84"
预计负债,,,"313,675.50","349,313.55","175,490.13","328,900.95","480,257.51","99,354.69","297,477.11","643,822.75","1,151,207.74","278,892.59","615,711.64","902,876.07","1,764,584.61","388,101.64","1,098,356.35","1,465,075.51","2,053,105.33","291,162.38","717,759.68","1,078,880.51","1,432,067.52","215,407.03","731,556.33","1,006,835.40","6,008,761.35","4,974,112.57","5,757,765.84","7,523,485.08","10,466,044.87","11,511,369.87","12,191,540.58","12,748,508.14","14,726,552.06","13,231,329.86","13,408,525.93"
固定资产,"3,553,544.30","12,165,750.32","13,190,258.29","12,476,776.53","11,461,048.20","11,689,752.13","15,069,841.52","15,805,428.00","16,077,047.76","16,106,538.53","16,805,831.34","17,368,936.92","16,680,112.49","17,902,269.31","27,490,766.38","30,157,198.80","38,734,454.34","36,530,891.39","31,689,769.43","31,842,813.74","40,663,949.95","85,634,819.20","137,810,115.92","134,657,830.68","133,468,462.53","395,842,340.15","423,474,760.70","388,726,069.78","368,016,826.32","354,981,034.23","339,735,691.41","331,941,042.48","353,400,303.34","340,198,241.68","345,525,000.41","337,898,793.01","320,774,690.06"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,252,623.23","5,755,320.77","3,416,810.82","4,555,995.11","6,328,921.65","7,749,274.09","8,266,008.63","9,162,797.46","9,064,477.83","8,801,778.30","8,676,708.75"
在建工程,,,,,,,,,,,,,,,,"4,261,932.72","43,494,259.86","71,270,475.81","89,121,007.43","97,332,411.69","92,984,668.75","52,626,552.63","281,194,580.03","291,962,793.10","293,906,302.35","23,836,315.07","1,558,754.40","18,645,923.91","28,850,014.05","16,721,440.51","25,401,011.07","29,378,769.90","10,835,451.32","16,340,411.76","18,287,219.33","21,937,385.87","18,314,836.84"
其他非流动负债,,,,,,,,,,,,,,,"4,000,000.00","4,000,000.00","3,830,738.75","3,639,073.14","3,447,407.51","3,255,741.93","3,064,076.30","2,872,410.72","3,230,745.02",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"313,675.50","349,313.55","175,490.13","328,900.95","480,257.51","99,354.69","297,477.11","643,822.75","1,151,207.74","278,892.59","615,711.64","902,876.07","5,764,584.61","4,388,101.64","4,929,095.10","5,104,148.65","5,500,512.84","3,546,904.31","3,781,835.98","3,951,291.23","4,662,812.54","3,254,486.54","13,288,902.11","13,111,413.69","24,835,092.95","23,303,141.71","22,814,618.42","23,470,825.93","28,855,777.44","30,494,495.48","30,586,140.18","34,005,345.35","35,383,201.38","32,663,177.06","31,869,389.45"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"20,668,217.83","12,419,197.79","9,488,143.26","5,232,011.00","8,343,456.35","11,216,996.85","14,743,977.96","15,617,806.16","11,539,340.96","11,741,702.54","27,397,763.22","16,213,392.33","27,859,277.25","19,423,000.55","46,922,239.55","29,689,899.85","92,842,914.90","34,945,031.22","48,611,070.06","35,555,320.32","41,631,382.50","36,967,199.44","49,045,885.12","41,244,315.43","66,729,564.69","139,022,707.62","191,409,450.41","158,000,826.30","155,702,622.91","193,994,633.69","236,399,452.61","292,107,759.79","309,857,318.77","324,396,721.57","382,969,155.62","329,970,251.52","322,220,523.26"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"15,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","330,000,000.00","330,000,000.00","330,000,000.00","330,000,000.00","330,000,000.00","528,000,000.00","528,000,000.00","528,000,000.00","528,000,000.00","528,000,000.00","535,996,000.00","535,996,000.00","535,996,000.00","543,213,000.00","543,213,000.00","542,771,100.00","542,771,100.00","542,771,100.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"150,200.00","11,245,534.94","11,245,534.94","11,245,534.94","654,677,534.94","654,677,534.94","654,677,534.94","594,677,534.94","594,677,534.94","594,677,534.94","594,677,534.94","594,677,534.94","594,677,534.94","594,677,534.94","594,677,534.94","594,677,534.94","474,677,534.94","474,677,534.94","474,677,534.94","364,677,534.94","364,677,534.94","364,677,534.94","367,476,288.81","367,476,288.81","169,476,288.81","169,476,288.81","171,886,588.81","171,451,921.85","171,734,455.37","203,473,244.70","200,977,500.16","203,757,693.26","232,876,825.90","241,641,697.07","245,211,588.72","248,356,587.38","252,169,085.61"
无形资产,"1,235,130.00","2,935,592.89","4,959,702.38","4,782,932.33","4,625,378.87","5,767,070.46","5,750,403.65","5,554,869.53","5,359,335.41","5,163,801.29","11,644,834.64","11,280,668.63","10,916,502.62","10,552,336.61","16,178,899.98","15,662,466.01","27,595,369.49","26,828,589.33","25,996,631.13","25,164,672.93","24,619,854.76","23,828,561.95","24,657,127.40","24,274,627.65","23,486,814.51","22,668,602.88","31,455,236.10","30,381,590.88","30,134,363.23","31,749,896.56","30,723,382.45","29,594,654.71","28,465,926.97","27,337,199.23","31,038,805.01","29,909,150.34","28,657,012.90"
盈余公积,"4,620,305.39","6,489,908.06","10,809,336.66","10,809,336.66","10,809,336.66","12,454,030.13","15,799,769.46","15,799,769.46","15,799,769.46","15,799,769.46","20,968,167.67","20,968,167.67","20,968,167.67","20,968,167.67","29,190,675.94","29,190,675.94","29,190,675.94","29,190,675.94","40,229,149.58","40,229,149.58","40,229,149.58","40,229,149.58","44,386,903.03","44,386,903.03","44,343,072.47","44,343,072.47","45,969,300.78","45,969,300.78","45,969,300.78","45,969,300.78","51,573,469.34","51,573,469.34","51,573,469.34","51,573,469.34","55,053,749.62","55,053,749.62","55,053,749.62"
开发支出,,,,,"939,616.53","2,586,384.53","4,121,270.22","6,913,189.73","9,542,201.35","8,873,506.54","6,045,522.76","8,720,254.52","10,707,505.80","13,625,379.13","9,065,918.77","11,144,413.61",,,,,"2,701,121.91","6,844,935.17","4,287,376.48","6,862,081.53","7,873,006.62","8,998,123.84","373,164.15","1,726,771.00","1,902,352.22","930,256.85","2,038,423.58","3,193,448.28","4,108,970.70","4,954,188.22",,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,021,480.00","25,928,926.00","25,928,926.00","57,755,896.00","58,172,457.37","37,709,407.31","37,709,407.31","37,874,782.31"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"25,225,029.55","24,837,069.36","64,406,607.49","65,065,034.15","68,044,736.95","79,175,081.60","107,822,725.99","69,855,291.22","81,936,057.41","88,381,111.88","113,267,406.10","117,308,366.46","131,071,611.56","140,321,534.07","186,689,844.18","195,497,183.56","218,261,098.97","236,180,334.41","268,044,491.75","257,322,065.23","296,137,294.40","294,547,730.26","272,895,517.40","247,647,626.00","253,397,304.33","266,788,677.30","304,818,132.44","295,782,577.05","310,849,100.06","314,543,551.08","369,935,508.45","365,910,790.30","366,120,950.48","374,892,611.93","390,083,815.52","380,780,348.38","370,002,956.77"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,"282,334.50","242,001.00","550,801.03","4,133,986.94","3,843,469.40","3,166,138.35","2,409,194.95","2,383,251.55","2,295,206.21","1,600,364.75","1,261,421.35","852,477.95","426,034.55","34,591.15","8,647.75","3,846,620.05"
少数股东权益,,,,,,,,,,,,,,,,,,,,,"5,817,613.75","11,079,558.49","-488,611.47","-1,655,975.08","-1,725,472.83","471,704.00","2,424,399.98","7,823,274.80","7,705,927.72","9,269,047.01","13,512,004.28","12,589,075.47","13,057,847.46","12,927,681.58","12,628,530.92","11,428,796.63","10,932,321.13"
递延所得税资产,"112,495.36","275,657.75","466,293.56","466,293.56","553,951.12","595,152.34","834,475.26","647,347.22","641,713.98","741,682.15","1,660,249.43","2,220,987.66","2,014,748.37","2,036,810.70","4,029,323.41","5,316,180.39","5,442,419.12","5,929,925.96","8,651,319.96","8,329,972.32","9,204,012.87","9,430,657.49","10,488,077.32","13,376,444.25","15,386,600.70","15,213,481.54","14,976,946.27","16,385,391.74","13,617,187.80","14,982,522.65","16,650,229.45","18,677,476.51","19,019,770.73","20,950,149.03","22,626,535.82","23,391,377.68","23,026,774.56"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"132,663,600.00","132,663,600.00","132,861,713.20","265,723,426.40","1,045,790.00","2,371,270.00","3,092,076.00","8,872,076.00","14,305,880.00","3,554,480.00","4,390,374.46","3,520,857.00","940,000.00","3,975,429.71","4,468,562.74","3,463,957.17","2,508,800.00",,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"4,901,169.66","15,377,000.96","18,616,254.23","17,726,002.42","17,579,994.72","20,638,359.46","25,775,990.65","28,920,834.48","31,620,298.50","30,885,528.51","36,156,438.17","39,590,847.73","40,318,869.28","44,116,795.75","56,764,908.54","66,542,191.53","115,266,502.81","140,559,882.49","288,122,327.95","295,333,470.68","304,424,630.22","445,759,881.02","511,988,705.53","561,996,242.12","611,025,290.88","643,228,347.25","681,364,332.95","669,342,751.03","673,390,920.34","696,837,973.99","700,193,445.53","718,159,979.45","728,144,991.64","729,682,279.89","733,010,710.45","713,544,855.74","700,839,498.33"
所有者权益(或股东权益)合计,"44,995,534.94","72,572,512.36","116,461,479.09","117,119,905.75","773,531,608.55","786,306,646.67","818,300,030.39","780,332,595.62","792,413,361.81","798,858,416.28","828,913,108.71","832,954,069.07","846,717,314.17","855,967,236.68","910,558,055.06","919,365,394.44","942,129,309.85","960,048,545.29","1,002,951,176.27","992,228,749.75","1,036,861,592.67","1,040,533,973.27","1,014,270,097.77","987,854,842.76","993,491,192.78","1,009,079,742.58","1,053,098,422.01","1,049,027,074.48","1,064,258,783.93","1,072,229,663.57","1,146,065,556.23","1,143,898,102.37","1,149,086,197.18","1,166,076,002.55","1,208,039,377.47","1,200,681,174.70","1,193,054,430.82"
资产总计,"65,663,752.77","84,991,710.15","125,949,622.35","122,351,916.75","781,875,064.90","797,523,643.52","833,044,008.35","795,950,401.78","803,952,702.77","810,600,118.82","856,310,871.93","849,167,461.40","874,576,591.42","875,390,237.23","957,480,294.61","949,055,294.29","1,034,972,224.75","994,993,576.51","1,051,562,246.33","1,027,784,070.07","1,078,492,975.17","1,077,501,172.71","1,063,315,982.89","1,029,099,158.19","1,060,220,757.47","1,148,102,450.20","1,244,507,872.42","1,207,027,900.78","1,219,961,406.84","1,266,224,297.26","1,382,465,008.84","1,436,005,862.16","1,458,943,515.95","1,490,472,724.12","1,591,008,533.09","1,530,651,426.22","1,515,274,954.08"
负债和所有者(或股东权益)合计,"65,663,752.77","84,991,710.15","125,949,622.35","122,351,916.75","781,875,064.90","797,523,643.52","833,044,008.35","795,950,401.78","803,952,702.77","810,600,118.82","856,310,871.93","849,167,461.40","874,576,591.42","875,390,237.23","957,480,294.61","949,055,294.29","1,034,972,224.75","994,993,576.51","1,051,562,246.33","1,027,784,070.07","1,078,492,975.17","1,077,501,172.71","1,063,315,982.89","1,029,099,158.19","1,060,220,757.47","1,148,102,450.20","1,244,507,872.42","1,207,027,900.78","1,219,961,406.84","1,266,224,297.26","1,382,465,008.84","1,436,005,862.16","1,458,943,515.95","1,490,472,724.12","1,591,008,533.09","1,530,651,426.22","1,515,274,954.08"
