科目,2007年1-3月,2007年1-6月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"2,193,417.06","6,618,368.09","21,869,683.29","10,058,539.73","15,690,518.66","21,904,058.83","29,889,988.53","5,830,346.84","13,400,524.00","22,238,803.22","35,612,727.03","12,075,917.43","18,258,322.40","31,533,790.80","51,409,233.39","11,710,801.56","31,547,652.14","36,860,320.46","59,285,682.88","14,575,861.27","29,086,056.61","45,479,588.17","62,678,293.78","12,091,017.33","23,538,834.34","37,250,841.95","49,531,796.29","9,311,915.03","19,175,636.01","27,123,609.19","35,435,055.28","8,537,226.74","17,030,968.08","25,529,109.65","31,993,484.15","7,216,866.47","14,955,005.25","22,493,171.72","32,238,928.64","7,929,723.27","15,979,807.38","25,317,854.18"
取得借款收到的现金,"79,404,000.00","177,904,000.00","356,254,000.00","140,471,158.40","202,771,158.40","474,471,158.40","555,374,119.84","328,000,000.00","368,000,000.00","425,000,000.00","665,000,000.00","82,500,000.00","297,500,000.00","385,540,000.00","565,540,000.00","205,827,800.00","471,000,000.00","370,000,000.00","975,006,590.00","338,000,000.00","613,000,000.00","831,000,000.00","1,196,253,391.66","93,500,000.00","516,100,000.00","548,400,000.00","697,700,000.00","55,966,317.18","195,017,589.11","371,089,622.00","303,089,622.00","27,500,000.00","114,500,000.00","114,500,000.00","114,500,000.00",,,,,,,
支付的各项税费,"6,177,228.72","11,035,758.15","25,723,020.46","5,617,884.87","14,636,042.27","21,761,157.03","28,718,394.07","1,630,102.99","6,576,269.85","10,067,195.60","12,728,873.86","3,931,211.24","8,549,213.22","16,433,884.42","28,543,397.66","6,195,452.02","15,716,671.31","21,968,720.16","37,099,685.14","6,633,849.04","5,158,961.90","7,517,170.12","18,931,083.04","2,345,365.57","6,131,181.27","22,988,377.41","12,068,983.12","5,088,368.75","10,584,109.58","15,077,585.30","18,506,816.54","933,451.97","6,392,161.72","9,988,325.23","12,403,135.43","2,048,822.07","3,945,388.18","8,879,892.65","13,727,746.83","3,321,009.88","6,130,961.24","10,441,586.63"
收到其他与筹资活动有关的现金,,"2,410,000.00","2,410,000.00","1,340,000.00","2,840,000.00","2,840,000.00",,,,,,,,,,,,,,,,,"33,740,000.00",,,,"203,086,441.67",,,,"35,770,000.00",,,,,,,,,,,
支付其他与经营活动有关的现金,"17,509,635.52","12,036,190.79","35,056,978.14","19,232,175.91","27,259,315.33","41,797,818.40","43,182,888.86","7,948,455.97","24,245,800.94","32,705,555.43","46,736,505.17","14,475,168.20","30,160,828.08","46,287,379.33","64,213,455.93","22,609,030.21","47,579,633.26","82,888,837.20","123,571,434.20","18,200,803.93","20,609,820.78","33,295,860.15","76,203,027.13","12,320,374.57","18,487,737.59","43,841,020.75","107,920,331.58","7,444,240.22","13,932,904.39","14,487,053.72","107,928,483.35","7,685,451.73","16,832,921.32","25,917,702.77","89,850,811.48","4,804,881.41","12,832,654.12","24,661,514.31","62,646,268.92","5,063,461.18","11,384,595.90","17,832,776.47"
筹资活动现金流入小计,"79,404,000.00","206,314,000.00","384,664,000.00","759,105,558.40","822,905,558.40","1,094,605,558.40","1,172,668,519.84","328,000,000.00","368,000,000.00","425,000,000.00","665,000,000.00","82,500,000.00","297,500,000.00","385,540,000.00","1,243,490,800.00","205,827,800.00","471,000,000.00","370,000,000.00","975,006,590.00","338,000,000.00","613,000,000.00","831,000,000.00","1,229,993,391.66","93,500,000.00","516,100,000.00","548,400,000.00","900,786,441.67","55,966,317.18","195,017,589.11","371,089,622.00","338,859,622.00","27,500,000.00","114,500,000.00","114,500,000.00","114,500,000.00",,,,,,,
经营活动现金流出小计,"115,089,067.35","286,823,728.93","640,587,995.78","207,668,474.32","448,975,338.88","657,646,831.99","780,065,709.51","77,697,326.64","237,257,454.49","408,951,523.49","566,752,773.33","206,755,210.33","455,717,623.14","629,242,026.67","963,918,203.72","276,779,142.50","529,710,000.26","797,599,448.23","1,203,436,953.70","180,852,119.85","409,039,119.82","518,858,316.06","700,496,761.39","180,154,644.07","416,998,765.80","711,970,846.84","914,737,587.09","186,710,335.04","356,333,389.75","547,271,992.21","775,849,339.19","156,361,917.21","364,513,826.09","532,557,466.42","638,573,008.91","98,446,858.08","242,912,668.62","375,182,397.29","464,600,460.26","259,205,765.15","496,175,959.54","733,312,246.10"
偿还债务支付的现金,"35,940,000.00","63,304,000.00","167,654,000.00","217,900,000.00","489,600,000.00","534,400,000.00","731,400,000.00","186,574,119.84","336,574,119.84","416,574,119.84","546,574,119.84","72,000,000.00","265,500,000.00","349,500,000.00","510,040,000.00","249,000,000.00","326,500,000.00","367,500,000.00","832,506,590.00","308,000,000.00","488,500,000.00","757,000,000.00","1,083,273,391.66","81,600,000.00","537,600,000.00","628,180,000.00","881,480,000.00","350,680,698.00","675,800,699.07","689,690,247.96","584,189,622.00","78,300,000.00","276,041,582.50","276,100,000.00","247,600,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00",,,
经营活动产生的现金流量净额,"33,450,957.95","21,541,256.36","47,078,679.40","-57,467,633.38","-43,599,913.79","-50,957,961.39","6,908,153.09","53,540,230.80","45,887,620.07","58,036,323.79","96,115,410.92","-276,789.57","7,161,555.66","69,110,102.91","81,382,533.17","-18,442,929.49","15,851,712.00","58,126,916.25","-172,431,628.36","25,014,008.82","147,834,525.96","182,144,618.42","236,312,488.74","13,197,266.91","66,705,743.48","86,334,070.01","-94,117,945.37","11,586,961.67","78,173,472.28","105,589,646.72","83,299,969.83","37,728,981.41","43,289,289.16","63,865,977.52","23,556,231.65","73,263,110.54","128,834,643.13","187,112,923.29","250,309,286.71","-3,310,016.41","13,761,380.40","63,769,066.83"
分配股利、利润或偿还利息支付的现金,"3,095,401.63","7,233,181.12","18,944,258.00","6,852,092.75","33,097,597.74","34,879,909.98","50,215,582.20","2,238,065.82","17,662,928.62","20,415,731.03","23,854,802.08","4,073,409.04","13,801,818.37","20,316,781.74","24,239,089.57","3,633,748.61","9,672,828.43","18,173,365.01","22,364,413.75","5,708,944.11","13,793,509.83","24,968,740.17","41,931,527.10","7,476,078.79","19,155,187.09","26,901,468.89","37,553,121.01","4,789,263.02","11,522,390.71","13,153,775.76","14,515,957.42","1,267,462.21","4,722,303.28","11,629,632.78","12,739,302.06","17,495.84","159,304.17","91,162.50","159,304.17",,,
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,"51,081,959.19",,,"5,940,000.00","3,750,000.00","3,750,000.00","29,750,000.00","31,000,000.00",,"5,000,000.00","10,500,000.00","14,800,000.00","1,000,000.00","126,473,803.00","127,173,803.00","126,033,803.00","76,703,350.00","219,867,750.00","219,347,750.00","222,867,750.00",,,
支付其他与筹资活动有关的现金,,,,,"6,315,111.31","6,315,111.31","6,315,111.31",,,,,,,,"35,397,830.94",,,,,"247,737.29",,,,"22,500,000.00",,,"119,839,046.00",,,,"63,724,620.00",,,,"79,000,954.00",,,,,,,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,270,000.00",,,,,,,,,"147,768.93",,"3,081,144.08",,,,
筹资活动现金流出小计,"39,035,401.63","70,537,181.12","186,598,258.00","224,752,092.75","529,012,709.05","575,595,021.29","787,930,693.51","188,812,185.66","354,237,048.46","436,989,850.87","570,428,921.92","76,073,409.04","279,301,818.37","369,816,781.74","569,676,920.51","252,633,748.61","336,172,828.43","385,673,365.01","854,871,003.75","313,956,681.40","502,293,509.83","781,968,740.17","1,125,204,918.76","111,576,078.79","556,755,187.09","655,081,468.89","1,038,872,167.01","355,469,961.02","687,323,089.78","702,844,023.72","662,430,199.42","79,567,462.21","280,763,885.78","287,729,632.78","339,340,256.06","25,017,495.84","25,159,304.17","25,091,162.50","25,159,304.17",,,
处置固定资产、无形资产和其他长期资产收回的现金净额,"31,138.80","41,138.80","41,138.80","2,000,000.00","6,491,500.00","6,491,500.00","6,491,500.00",,,"3,693,500.00","3,693,500.00",,"32,852.45","32,852.45","12,202.23",,,,"145,800.00",,,,,,,,"134,817,560.14","140,000,000.00","401,722,575.96","445,116,896.63","441,081,187.22","20,873,000.00","27,596,997.41","30,203,181.56","63,991,343.47","2,442,649.32","2,480,461.46","2,480,461.46","19,002,934.43","2,591,877.10","3,303,552.29","184,848.20"
筹资活动产生的现金流量净额,"40,368,598.37","135,776,818.88","198,065,742.00","534,353,465.65","293,892,849.35","519,010,537.11","384,737,826.33","139,187,814.34","13,762,951.54","-11,989,850.87","94,571,078.08","6,426,590.96","18,198,181.63","15,723,218.26","673,813,879.49","-46,805,948.61","134,827,171.57","-15,673,365.01","120,135,586.25","24,043,318.60","110,706,490.17","49,031,259.83","104,788,472.90","-18,076,078.79","-40,655,187.09","-106,681,468.89","-138,085,725.34","-299,503,643.84","-492,305,500.67","-331,754,401.72","-323,570,577.42","-52,067,462.21","-166,263,885.78","-173,229,632.78","-224,840,256.06","-25,017,495.84","-25,159,304.17","-25,091,162.50","-25,159,304.17",,,
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,746,050.49",,,,,,"1,580,000.00","1,580,000.00","1,579,963.22",,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,"486,358.05",,"-845,736.00","-864,747.85","-273,820.33","-262,132.25","118,769.60","-96,604.28","162,859.51","-17,952.52","-238,413.04","1,018,466.33","1,075,755.13","80,346.99","-1,177,682.95","106,960.29","37,603.89","625,335.40","-492,635.88","-540,251.19"
收到其他与投资活动有关的现金,,,,"2,483,564.00","2,483,564.00","2,483,564.00","2,483,564.00","12,871,158.40","12,871,158.40","68,172,646.40","89,412,312.40","36,000,000.00","36,078,305.69","36,078,305.69","36,000,000.00",,"51,515,600.94","51,515,600.94","20,000,000.00",,"55,000,000.00","115,495,000.00","150,495,000.00","10,000,000.00","75,040,000.00","126,240,000.00","311,560,000.00",,"700,000.00","700,000.00",,,"1,500,000.00","1,500,000.00","570,000.00","68,000,000.00","3,015,976.62","6,520,000.00","8,410,719.79","812,080,589.02","1,709,409,328.27","2,668,667,076.39"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"31,138.80","41,138.80","41,138.80","4,483,564.00","8,975,064.00","8,975,064.00","8,975,064.00","12,871,158.40","12,871,158.40","71,866,146.40","93,105,812.40","36,000,000.00","36,111,158.14","36,111,158.14","36,012,202.23",,"51,515,600.94","51,515,600.94","20,145,800.00","51,081,959.19","55,000,000.00","115,495,000.00","156,435,000.00","13,750,000.00","78,790,000.00","155,990,000.00","485,393,610.63","140,000,000.00","407,422,575.96","456,316,896.63","455,881,187.22","21,873,000.00","157,150,800.41","160,456,984.56","192,175,109.69","147,293,768.25","225,364,188.08","231,429,355.54","250,281,404.22","814,672,466.12","1,712,712,880.56","2,668,851,924.59"
五、现金及现金等价物净增加额,"28,189,849.63","15,145,253.69","-4,664,224.10","445,787,887.46","142,990,782.23","295,711,229.77","40,980,154.02","179,866,843.77","5,660,399.82","26,240,620.32","80,840,076.94","-63,461,443.94","-108,987,405.94","-68,314,111.69","439,164,168.62","-270,552,940.19","-265,199,939.94","-565,296,045.88","-533,734,974.38","19,454,283.22","155,757,822.46","-33,753,855.26","66,208,690.31","-71,837,896.12","-51,268,827.31","-111,857,038.31","67,409,666.36","-172,810,813.03","-160,004,095.20","-169,737,050.19","-175,305,676.37","4,476,142.08","31,028,385.12","47,910,150.68","-12,010,937.77","8,176,064.11","41,453,171.53","22,227,201.11","143,337,954.12","-88,998,294.06","-125,982,413.14","-138,037,185.24"
购建固定资产、无形资产和其他长期资产支付的现金,"45,660,845.49","142,213,960.35","247,366,220.30","35,581,508.81","116,277,217.33","181,316,409.95","270,228,577.00","25,732,359.77","53,100,996.19","77,911,665.00","166,952,224.46","105,611,245.33","166,648,582.12","185,448,871.75","304,195,845.35","205,304,062.09","208,572,599.63","403,127,040.98","314,814,732.27","65,685,003.39","131,783,193.67","213,929,733.51","207,038,629.38","19,509,084.24","23,140,613.83","48,896,870.87","54,306,453.23","24,631,998.61","7,076,653.67","8,994,530.62","68,099,115.51","3,040,424.60","2,909,405.63","332,780.70","977,778.18","774,195.33","968,390.57","1,087,558.25","16,531,036.53","478,457.49","1,470,815.67","1,818,405.92"
期初现金及现金等价物余额,"46,940,305.89","46,940,305.89","46,940,305.89","42,276,081.79","42,276,081.79","42,276,081.79","42,276,081.79","83,256,235.81","83,256,235.81","83,256,235.81","83,256,235.81","164,096,312.75","164,096,312.75","164,096,312.75","164,096,312.75","654,776,082.31","603,260,481.37","603,260,481.37","603,260,481.37","69,525,506.90","69,525,506.99","69,525,506.99","69,525,506.99","135,734,197.30","135,734,197.30","135,734,197.30","135,734,197.30","203,143,863.66","203,143,863.66","203,143,863.66","203,143,863.66","27,838,187.29","27,838,187.29","27,838,187.29","27,838,187.29","15,827,249.52","15,827,249.52","15,827,249.52","15,827,249.52","159,165,203.64","159,165,203.64","159,165,203.64"
投资支付的现金,,,,,,,,,,,,,,,"24,038,881.67",,,"19,512,593.50","21,770,000.00","15,000,000.00","26,000,000.00","26,000,000.00","31,000,000.00",,"9,900,000.00","4,000,000.00",,,"88,870,000.00","322,980,000.00","322,980,000.00",,,,,,,,,,,
期末现金及现金等价物余额,"75,130,155.52","62,085,559.58","42,276,081.79","488,063,969.25","185,266,864.02","337,987,311.56","83,256,235.81","263,123,079.58","88,916,635.63","109,496,856.13","164,096,312.75","100,634,868.81","55,108,906.81","95,782,201.06","603,260,481.37","384,223,142.12","338,060,541.43","37,964,435.49","69,525,506.99","88,979,790.12","225,283,329.45","35,771,651.73","135,734,197.30","63,896,301.18","84,465,369.99","23,877,158.99","203,143,863.66","30,333,050.63","43,139,768.46","33,406,813.47","27,838,187.29","32,314,329.37","58,866,572.41","75,748,337.97","15,827,249.52","24,003,313.63","57,280,421.05","38,054,450.63","159,165,203.64","70,166,909.58","33,182,790.50","21,128,018.40"
