科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应交税费,"5,310,580.23","3,226,071.24","5,282,523.75","1,409,015.93","4,092,802.26","725,086.21","1,286,086.53","-334,357.46","1,089,753.21","2,477,579.59","3,203,652.75","3,883,122.26","2,226,073.58","4,918,338.45","10,879,992.11","5,116,916.26","5,715,043.04","6,101,879.14","5,382,307.65","-75,243.92","2,170,680.66","2,071,426.69","2,741,380.34","1,405,823.43","2,249,697.15","3,597,582.53","8,283,359.82","4,558,851.60","6,575,766.96","13,140,742.17","10,528,639.42","10,037,587.05"
应收利息,,,,,,,"1,478,827.75",,"866,722.22",,"517,275.00","66,825.00",,,"118,708.33","70,875.00",,,"249,130.98","60,384.00","97,246.67","62,880.34","162,362.60","59,788.56","20,156.00",,"209,089.74",305.55,"6,731.00",,"1,173,516.66","276,750.00"
应付利息,,,,,,,,,,,"167,804.84",,,,"282,092.03",,,,"215,229.94",,"99,726.03","1,410,410.97","2,849,185.15","4,017,534.27","113,972.63","1,424,657.57","3,050,181.40","4,017,534.25",,,"1,025,189.55","707,129.16"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,"3,590,100.00",,,,,,,
存货,"12,063,696.56","19,041,628.28","35,498,344.44","44,150,725.31","51,428,096.76","63,975,948.33","56,139,387.57","56,423,252.16","53,524,427.22","66,639,145.48","58,759,587.69","64,006,229.25","83,246,455.70","78,259,949.59","62,329,936.16","77,256,506.33","89,442,581.05","95,608,260.07","76,134,438.16","99,195,071.00","114,641,992.79","137,702,827.63","134,771,371.80","137,240,638.47","141,364,736.78","136,641,314.01","131,166,502.10","158,637,435.76","191,167,458.15","192,001,863.54","208,835,007.50","192,298,938.84"
其他应付款,"19,507,695.88","3,513,650.24","1,137,994.23","1,143,023.03","6,807,632.83","857,194.53","1,432,603.13","1,360,273.33","1,668,973.33","40,687,973.33","1,960,567.34","1,702,757.82","1,847,306.14","1,311,891.68","1,184,128.84","1,214,487.42","751,339.28","544,630.00","15,573,126.71","5,400,235.53","7,463,381.41","7,618,051.75","21,937,259.13","202,546,997.25","73,093,411.01","22,989,039.67","22,195,830.52","20,295,589.55","7,777,838.70","9,299,405.18","12,743,993.24","11,931,067.01"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,549.41","30,774.72",,,,
一年内到期的非流动负债,"746,044.79","491,792.27","478,154.02","476,253.07","428,212.83","387,006.71","489,803.27","366,776.56","241,799.30","120,583.44","8,285,804.77","6,218,462.45","4,146,570.98","2,073,446.88","8,131,010.82","6,058,286.01","3,983,185.62","1,950,000.00","7,800,000.00","5,850,000.00","3,900,000.00","1,950,000.00","7,800,000.00","5,850,000.00","3,900,000.00","1,950,000.00","25,850,000.00","23,900,000.00","1,950,000.00",,"28,355,052.67","28,134,361.82"
其他流动资产,"95,278.69","1,221,970.46","928,468.19","158,891.30","324,358.97","906,585.45","1,535,257.56","1,102,686.50","1,741,949.08","1,133,937.40","2,850,684.21","2,982,951.43","2,775,228.32","3,197,007.30","23,178,771.68","12,197,023.52","13,355,550.24","21,828,385.72","30,709,018.05","11,718,443.42","20,611,404.93","18,649,190.71","31,449,415.05","29,262,745.97","26,275,083.13","24,197,192.43","33,014,173.36","31,535,343.01","247,035,318.07","304,084,458.70","133,349,245.32","85,464,523.13"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,265,880.82","7,468,944.64"
流动资产合计,"124,486,635.48","161,730,536.48","177,204,496.14","177,018,999.87","525,116,371.11","499,863,491.26","503,599,830.18","462,360,042.23","420,114,800.98","440,317,188.40","381,278,713.25","373,010,274.76","384,422,284.37","390,289,928.58","457,090,906.28","441,442,467.31","470,814,455.24","468,462,678.13","496,137,214.23","454,765,830.24","592,718,337.02","591,491,585.84","638,097,415.26","626,072,028.21","620,780,845.59","668,936,728.52","689,489,866.86","1,025,245,008.36","965,924,116.16","1,037,082,291.69","1,105,938,454.97","1,004,988,364.41"
流动负债合计,"63,173,418.76","66,367,131.18","64,671,613.86","67,855,165.37","81,316,907.09","71,135,946.16","70,593,719.58","62,582,336.03","69,548,473.88","138,744,737.09","115,981,948.86","116,238,880.38","138,848,619.22","134,887,281.82","203,868,103.41","191,416,634.52","227,818,351.80","209,303,528.36","228,382,616.68","177,940,511.30","235,313,272.63","220,229,730.78","245,091,162.66","429,326,834.69","375,940,509.26","342,643,484.32","392,887,727.31","314,520,098.38","342,587,054.72","401,934,481.26","495,674,651.07","419,826,861.38"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"449,031.75","1,899,187.07","1,331,216.61","1,214,362.98","1,192,176.59","1,077,455.67","841,498.10","838,125.26","826,709.49","11,322,869.64","29,580,881.43","29,579,003.18","29,583,049.34","29,582,508.06","21,450,000.00","21,450,000.00","21,450,000.00","21,450,000.00","13,650,000.00","13,650,000.00","13,650,000.00","13,650,000.00","5,850,000.00","5,850,000.00","5,850,000.00","101,850,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","93,000,000.00","93,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,"100,000,000.00","100,000,000.00","98,735,236.27","98,945,434.35","99,157,967.97","99,372,837.12","99,585,606.80","99,801,187.08",,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,"1,293,740.17","904,646.48","60,489,981.90","61,408,833.22","41,301,883.98","41,922,504.83","40,778,496.48","40,569,708.87","28,000,000.00","28,000,000.00"
长期股权投资,,,,,,,,,,"150,000.00","150,000.00",,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,"2,787,528.66","3,001,448.90","2,979,955.52","2,958,462.14","2,936,968.76","2,915,475.38","2,893,982.00","2,872,488.62","2,850,995.24",,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"49,175,778.21","64,639,020.10","97,909,248.37","106,502,226.22","112,922,802.19","130,884,838.40","133,205,077.86","143,240,603.46","162,793,463.06","238,798,104.65","251,751,760.78","263,594,225.72","277,093,912.46","288,506,175.42","298,925,798.57","301,958,849.33","307,689,136.31","331,677,459.39","364,949,046.65","375,077,714.64","381,827,995.75","388,986,048.86","420,717,544.23","450,779,516.29","453,248,064.48","452,720,490.56","510,395,634.89","503,660,466.02","504,908,591.68","510,245,722.26","547,549,519.66","541,138,466.14"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,"260,716.33","2,908,296.48","2,799,774.26","2,753,556.26","2,622,031.02","2,554,486.21","2,486,941.40","2,419,396.59","1,952,930.62","1,884,692.26"
在建工程,,,"12,676,016.65","13,758,729.97","13,792,229.97","16,844,167.99","19,440,267.14","54,350,795.61","83,107,484.44","27,972,540.05","42,665,268.61","42,952,011.01","38,077,604.78","43,673,071.82","47,286,510.32","51,059,490.32","52,046,990.32","26,138,686.75","12,270,136.75","85,000.00","4,083,166.68","160,878.21","11,130,148.05","7,316,015.00","15,097,976.20","23,957,161.50","17,082,261.56","20,309,042.69","16,535,849.40","12,613,817.99","33,300,258.73","40,866,045.44"
其他非流动负债,"249,166.67","48,333.23","8,623,333.38","6,513,333.40","6,403,333.42","6,293,333.44","10,037,500.13","11,115,000.16","10,134,209.20","8,859,954.97","9,069,034.09","7,773,113.18","7,107,192.18","5,747,937.90","5,349,516.86",,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,606.84","351,352.13","675,600.57",,,
非流动负债合计,"698,198.42","1,947,520.30","9,954,549.99","7,727,696.38","7,595,510.01","7,370,789.11","10,878,998.23","11,953,125.42","10,960,918.69","20,182,824.61","38,649,915.52","37,352,116.36","36,690,241.52","35,330,445.96","26,799,516.86","26,519,929.27","26,118,999.93","25,474,144.06","21,082,517.93","20,529,054.38","122,799,178.13","122,155,905.04","115,167,883.59","117,918,295.91","178,391,417.95","283,535,809.09","258,685,246.24","258,401,805.57","160,351,101.30","160,013,474.53","142,993,637.59","142,153,106.26"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"63,871,617.18","68,314,651.48","74,626,163.85","75,582,861.75","88,912,417.10","78,506,735.27","81,472,717.81","74,535,461.45","80,509,392.57","158,927,561.70","154,631,864.38","153,590,996.74","175,538,860.74","170,217,727.78","230,667,620.27","217,936,563.79","253,937,351.73","234,777,672.42","249,465,134.61","198,469,565.68","358,112,450.76","342,385,635.82","360,259,046.25","547,245,130.60","554,331,927.21","626,179,293.41","651,572,973.55","572,921,903.95","502,938,156.02","561,947,955.79","638,668,288.66","561,979,967.64"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"83,967,181.64","84,000,000.00","84,000,000.00","84,000,000.00","112,000,000.00","112,000,000.00","112,000,000.00","112,000,000.00","112,000,000.00","112,000,000.00","112,000,000.00","112,000,000.00","112,000,000.00","112,000,000.00","112,000,000.00","112,000,000.00","224,000,000.00","224,000,000.00","224,000,000.00","224,000,000.00","403,200,000.00","403,200,000.00","409,770,000.00","409,770,000.00","409,770,000.00","409,770,000.00","410,282,400.00","460,282,400.00","460,282,400.00","460,282,400.00","460,282,400.00","460,282,400.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"562,056.46","74,620,187.30","74,620,187.30","74,620,187.30","370,770,072.30","370,770,072.30","370,770,072.30","370,770,072.30","370,770,072.30","301,079,157.68","301,079,157.68","302,827,567.07","304,575,976.46","306,324,385.85","308,749,792.77","317,627,951.54","207,545,610.31","208,949,005.30","210,364,847.68","217,476,503.79","43,427,805.04","45,920,163.02","71,897,123.48","74,408,589.74","77,015,079.87","78,964,253.12","85,570,724.41","457,757,358.73","459,305,787.12","453,399,910.50","461,794,549.95","461,794,549.95"
无形资产,"9,482,630.68","7,320,062.99","7,132,907.31","7,011,898.86","7,283,744.17","7,134,053.63","7,920,129.07","7,704,971.20","7,493,968.03","13,051,050.93","14,417,343.11","14,161,441.94","13,937,945.90","13,752,711.56","14,079,427.46","13,837,271.84","22,655,228.54","22,411,802.02","22,216,840.92","27,935,115.88","27,630,160.92","28,565,205.95","28,482,050.50","42,922,498.05","42,365,464.80","41,987,624.86","40,686,016.16","39,922,432.32","39,509,067.95","38,688,644.48","37,842,850.43","37,289,529.10"
盈余公积,"3,894,887.79","1,358,866.47","6,420,069.33","6,420,069.33","6,420,069.33","6,420,069.33","10,494,399.33","10,494,399.33","10,494,399.33","12,457,599.64","17,390,408.04","17,390,408.04","17,390,408.04","17,390,408.04","21,122,182.03","21,122,182.03","21,122,182.03","21,122,182.03","25,372,012.78","25,372,012.78","25,372,012.78","25,372,012.78","27,322,402.92","27,322,402.92","27,322,402.92","27,322,402.92","31,744,221.23","31,744,221.23","31,744,221.23","31,744,221.23","35,875,686.56","35,875,686.56"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"205,496.03",,,,,,,,,,,,,,,,,,,,,,"111,092.53","169,668,384.79","170,024,332.06","170,024,332.06","170,024,332.06","170,024,332.06","170,024,332.06","170,024,332.06","170,024,332.06","170,024,332.06"
未分配利润,"35,757,192.66","13,020,386.87","63,423,257.30","71,814,398.70","88,781,598.00","96,074,108.38","98,993,735.67","109,122,238.52","109,294,319.63","146,111,977.87","150,248,515.86","156,207,377.21","152,232,515.87","169,615,049.04","184,235,216.40","190,342,768.03","182,241,167.18","199,523,415.73","211,354,989.20","215,749,176.13","202,645,956.11","206,512,787.73","217,692,320.94","228,267,190.47","230,549,333.15","234,758,226.55","237,836,669.14","240,901,727.96","247,934,802.97","281,338,360.10","274,099,591.33","280,584,267.10"
长期待摊费用,"3,694,114.64","4,280,998.19","4,228,513.69","4,423,312.33","4,024,003.98","5,320,909.60","5,676,036.06","5,372,102.19","5,490,293.67","5,858,073.90","7,793,205.25","8,065,891.07","8,488,308.28","8,703,622.31","9,856,106.27","16,194,547.13","10,939,197.25","11,267,987.49","16,403,656.67","17,246,433.13","21,690,293.33","19,289,055.67","14,874,212.03","14,038,800.82","14,995,619.79","16,497,486.12","22,058,180.78","21,152,724.17","20,630,953.35","21,439,413.22","20,464,697.06","20,609,175.99"
少数股东权益,"2,418.32",,,,,,,,,,,"499,980.78","458,592.84","398,386.46","484,307.13","2,738,399.93","2,683,723.66","2,542,176.47","2,502,336.34","11,566,670.92","11,409,647.38","14,778,677.37","43,813,283.60","42,597,536.54","50,159,823.43","52,939,747.75","66,537,427.11","76,647,659.11","114,261,529.37","130,954,298.96","127,411,031.32","143,324,348.92"
递延所得税资产,"578,681.18","403,907.61","599,813.85","599,813.85","656,114.16","656,114.16","636,424.78","636,424.78","789,015.11","1,108,225.33","905,633.74","905,633.74","800,509.25","800,509.25","2,053,728.27","2,053,728.27","1,942,514.93","1,942,514.93","3,241,223.38","3,241,223.38","3,792,664.92","3,975,507.87","4,189,820.83","4,558,123.02","7,975,579.75","7,970,281.85","12,545,265.87","12,540,959.12","17,057,791.03","16,958,386.53","19,877,539.18","19,877,539.18"
外币报表折算价差,"-432,017.83","-152,038.09","-337,232.87","-142,580.46","-130,429.01","-130,441.48","-337,684.64","-363,250.13","-406,669.92","-470,118.39","-580,822.22","-537,107.35","-446,006.91","-479,897.93",,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"35,807,199.00","39,289,744.25","38,929,782.00","29,740,040.30","27,400,707.37","34,721,369.00","24,861,342.94","29,162,924.27","8,415,402.96","14,741,398.47","13,457,436.00","6,897,490.00","15,326,502.44","16,240,945.65","26,041,304.18","48,659,022.53","21,563,862.56","46,045,924.14","81,883,113.68","114,942,448.89","65,264,045.41","110,157,318.05"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"63,136,700.74","79,431,517.55","125,547,948.77","135,275,936.75","141,637,356.61","163,777,052.54","169,793,410.29","214,198,879.24","262,546,712.93","289,788,990.10","353,490,410.49","368,968,947.73","377,328,062.67","385,176,130.66","399,602,278.26","419,825,255.89","420,134,410.29","422,601,374.85","427,496,307.33","438,326,885.50","452,481,717.60","447,874,186.56","494,831,370.61","705,524,283.62","729,748,341.26","761,816,399.48","794,374,160.72","814,007,232.65","851,225,299.72","884,912,765.43","894,323,242.53","939,962,405.96"
所有者权益(或股东权益)合计,"123,751,719.04","172,847,402.55","228,126,281.06","236,712,074.87","577,841,310.62","585,133,808.53","591,920,522.66","602,023,460.02","602,152,121.34","571,178,616.80","580,137,259.36","588,388,225.75","586,211,486.30","605,248,331.46","626,025,564.27","643,331,159.41","637,011,513.80","656,286,380.56","674,168,386.95","694,623,150.06","687,087,603.86","696,980,136.58","772,669,739.62","784,351,181.23","796,197,259.64","804,573,834.59","832,291,054.03","1,266,330,337.06","1,314,211,259.86","1,360,047,101.33","1,361,593,408.84","1,382,970,802.73"
资产总计,"187,623,336.22","241,162,054.03","302,752,444.91","312,294,936.62","666,753,727.72","663,640,543.80","673,393,240.47","676,558,921.47","682,661,513.91","730,106,178.50","734,769,123.74","741,979,222.49","761,750,347.04","775,466,059.24","856,693,184.54","861,267,723.20","890,948,865.53","891,064,052.98","923,633,521.56","893,092,715.74","1,045,200,054.62","1,039,365,772.40","1,132,928,785.87","1,331,596,311.83","1,350,529,186.85","1,430,753,128.00","1,483,864,027.58","1,839,252,241.01","1,817,149,415.88","1,921,995,057.12","2,000,261,697.50","1,944,950,770.37"
负债和所有者(或股东权益)合计,"187,623,336.22","241,162,054.03","302,752,444.91","312,294,936.62","666,753,727.72","663,640,543.80","673,393,240.47","676,558,921.47","682,661,513.91","730,106,178.50","734,769,123.74","741,979,222.49","761,750,347.04","775,466,059.24","856,693,184.54","861,267,723.20","890,948,865.53","891,064,052.98","923,633,521.56","893,092,715.74","1,045,200,054.62","1,039,365,772.40","1,132,928,785.87","1,331,596,311.83","1,350,529,186.85","1,430,753,128.00","1,483,864,027.58","1,839,252,241.01","1,817,149,415.88","1,921,995,057.12","2,000,261,697.50","1,944,950,770.37"
