科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"113,016,414.71","232,973,693.14","358,861,984.42","489,688,376.36","123,191,486.23","255,310,870.16","390,988,856.84","544,983,289.64","126,293,112.12","262,027,822.94","403,373,512.61","551,656,460.31","122,799,618.36","260,853,578.03","414,350,210.15","588,654,257.60","132,860,141.95","303,908,987.66","483,531,630.44","685,124,587.96","132,957,950.69","282,827,814.89","464,124,985.85","666,642,278.43","134,236,698.85","270,070,877.55","417,582,797.65","594,624,761.47","119,545,324.76","241,482,322.37","357,547,575.43","542,211,571.88","110,263,746.85","235,353,202.95","366,220,210.12","503,396,939.31","105,849,068.83","234,689,394.78","357,989,329.75","506,713,729.44","113,431,831.62","239,863,976.00","359,339,681.00","505,683,655.20","116,691,379.78","241,033,947.15","370,141,017.23","529,593,109.13","129,572,933.63"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92,962,800.00",,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,"82,000.00",,,,,,,,"119,968.00",,,,,,,,,,,,,,,,"20,257.97",,,,"51,398.77",,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,"3,661,003.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"315,553.09","335,539.91","329,867.64","335,539.91","4,026,015.83","4,020,919.34","3,237,214.66","13,633,632.79","117,471.63","80,000.00","1,110,000.00","1,722,448.47","37,006,248.00","37,006,248.00","37,006,248.00","1,260,000.00",,,,"8,991,300.68",,,,"1,919,851.45","1,256,982.47","895,683.40","1,068,320.24","6,926,436.38","248,085.27","4,397,202.09","5,785,534.16","13,296,780.34","1,301,421.66","9,877,542.63","10,592,277.04","17,310,097.33","679,101.61","5,010,167.52","8,046,321.07","15,778,160.55","2,639,215.40","4,952,793.55","7,163,222.68","5,876,601.36","2,431,689.20","7,292,414.00","9,082,437.33","4,154,386.82","2,602,592.04"
投资活动现金流出小计,"15,383,966.29","24,665,032.70","28,990,700.00","47,478,310.21","10,363,076.79","17,866,377.80","31,428,439.21","42,821,496.32","2,031,933.05","26,249,282.66","57,141,467.14","66,235,349.88","18,931,989.91","50,774,131.26","49,040,829.94","36,328,116.86","7,171,898.41","11,336,508.67","13,875,070.92","119,719,859.23","44,802,134.93","71,615,683.87","100,778,186.62","108,388,162.76","32,359,787.37","48,127,615.08","47,151,960.50","600,152,140.81","201,320,017.10","247,041,649.48","861,197,696.17","77,150,227.75","25,187,124.33","60,604,963.26","79,203,036.94","90,901,559.10","2,492,098.14","4,303,068.66","5,122,759.46","20,854,144.25","61,804,666.00","64,549,350.29","65,791,933.24","69,438,664.63","1,495,342.71","4,439,932.16","6,712,353.28","118,739,560.34","108,813,323.46"
经营活动现金流入小计,"113,331,967.80","233,309,233.05","359,191,852.06","490,023,916.27","127,217,502.06","259,331,789.50","394,226,071.50","558,698,922.43","126,410,583.75","262,107,822.94","404,483,512.61","553,378,908.78","159,805,866.36","297,859,826.03","451,356,458.15","590,034,225.60","132,860,141.95","303,908,987.66","483,531,630.44","694,115,888.64","132,957,950.69","282,827,814.89","464,124,985.85","668,562,129.88","135,493,681.32","270,966,560.95","418,651,117.89","601,551,197.85","119,793,410.03","245,879,524.46","363,333,109.59","555,528,610.19","111,565,168.51","245,230,745.58","376,812,487.16","520,758,435.41","106,528,170.44","239,699,562.30","366,035,650.82","522,491,889.99","116,071,047.02","244,816,769.55","366,502,903.68","511,560,256.56","119,123,068.98","248,326,361.15","379,223,454.56","533,747,495.95","132,175,525.67"
投资活动产生的现金流量净额,"-15,382,686.29","-17,776,206.73","-19,106,539.09","7,795,525.91","-10,366,491.66","-3,763,239.24","-16,941,782.66","-24,217,534.78","-2,031,933.05","-26,189,350.56","-57,078,035.04","145,036,957.51","-18,797,134.96","-41,453,173.62","-39,711,192.30","12,625,314.93","143,354,748.92","139,178,658.66","141,937,594.95","31,112,227.49","-37,293,291.43","-14,026,001.03","-43,188,503.78","-58,106,726.76","-32,359,787.37","-48,127,615.08","41,726,342.50","-314,036,212.49","5,473,681.53","-37,710,100.17","-50,211,744.38","194,821,457.66","-25,187,124.33","-60,586,553.26","-79,184,626.94","-83,404,729.76","-2,492,098.14","24,459,295.84","52,401,969.54","36,734,256.75","-61,804,666.00","-62,482,683.29","-63,725,266.24","-2,515,719.27","-1,495,342.71","-4,439,932.16","-6,712,353.28","-72,126,021.34","-108,813,323.46"
购买商品、接受劳务支付的现金,"47,104,162.89","87,870,564.73","137,367,801.39","194,961,842.79","55,622,097.72","104,291,122.41","150,583,211.06","225,313,402.15","60,636,295.82","101,713,384.83","151,092,288.99","217,273,946.34","52,261,037.93","91,018,819.13","149,279,616.48","247,093,839.98","55,092,617.01","114,188,429.47","170,894,554.34","271,993,290.29","60,028,528.77","112,483,897.50","175,783,592.66","268,330,941.55","56,015,176.25","110,586,808.15","169,087,860.23","223,752,909.74","56,903,682.81","101,422,575.48","150,025,094.53","197,086,668.55","53,094,544.47","91,827,989.25","146,467,977.79","167,234,566.54","39,987,795.73","89,611,375.93","143,078,952.84","206,324,663.83","43,055,506.58","104,394,445.81","142,629,739.73","197,019,345.91","48,012,900.75","100,289,617.54","148,017,323.28","213,229,371.29","55,394,289.44"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,"247,475,000.00","255,475,000.00","255,475,000.00",,,,"400,000.00",,,,"150,000.00",,,,"650,000.00",,,,"70,000.00",,,,,
支付给职工以及为职工支付的现金,"22,967,835.32","41,794,451.68","61,252,811.96","85,736,837.43","22,054,537.80","47,509,255.11","74,179,155.38","102,288,878.42","25,042,254.01","54,788,316.51","80,182,757.50","107,873,618.06","26,603,333.18","57,606,701.61","81,259,293.23","125,668,710.45","45,501,821.74","76,909,134.22","113,319,726.65","182,708,478.29","40,326,883.80","86,362,106.93","121,567,497.05","185,101,450.19","43,040,233.70","85,606,866.29","128,053,956.92","185,804,552.48","46,068,372.84","88,491,376.82","127,504,081.48","170,950,775.75","40,240,185.08","80,167,841.47","130,574,908.24","178,559,997.92","42,249,793.38","81,189,051.40","126,423,624.16","171,754,568.21","40,451,629.80","84,250,419.77","127,792,535.80","169,826,666.86","41,364,744.50","89,082,763.06","134,745,621.40","176,034,747.54","42,438,145.28"
取得借款收到的现金,"110,000,000.00","260,000,000.00","335,000,000.00","474,900,000.00",,"130,000,000.00","240,000,000.00","429,900,000.00",,"50,000,000.00","220,000,000.00","169,900,000.00",,"50,000,000.00","70,000,000.00","99,900,000.00",,"20,000,000.00","20,000,000.00","49,900,000.00","20,000,000.00","46,000,000.00","46,000,000.00","85,900,000.00","20,000,000.00","30,000,000.00","40,000,000.00","130,000,000.00","29,000,000.00","64,000,000.00","124,000,000.00","214,000,000.00","10,000,000.00","70,000,000.00","210,000,000.00","260,000,000.00",,"60,000,000.00","160,000,000.00","160,000,000.00","140,000,000.00","220,000,000.00","250,000,000.00","280,000,000.00","60,000,000.00","105,000,000.00","105,000,000.00","176,000,000.00","30,000,000.00"
支付的各项税费,"9,210,899.54","18,984,611.96","29,014,775.14","37,191,959.20","12,025,217.95","25,508,014.68","33,638,172.40","49,645,681.47","11,738,415.26","23,002,392.82","33,994,824.03","44,794,408.93","14,525,347.80","37,279,823.65","49,477,599.79","62,255,567.40","7,498,704.73","28,290,909.03","41,031,610.77","58,996,486.55","10,882,284.62","32,597,398.23","42,134,871.93","60,127,245.44","9,233,567.44","20,597,538.32","23,955,133.47","54,653,737.27","8,483,177.25","13,629,748.94","21,122,819.41","45,472,011.78","17,851,912.68","27,173,095.96","36,778,267.14","50,466,910.23","7,162,626.67","11,359,023.35","13,840,887.06","30,092,915.57","4,485,350.82","17,087,963.49","18,664,857.99","31,181,212.83","4,521,252.36","11,040,336.32","22,953,727.65","22,198,767.19","5,070,108.39"
收到其他与筹资活动有关的现金,"87,233.10","240,000.25","385,995.45",,,"503,053.93","875,268.52",,,"392,063.26","711,639.28",,,"274,338.18","525,353.61",,"125,482.89","193,944.36","1,042,549.09",,"227,490.83","495,624.03","969,117.85",,,,,,,,,,,"1,000,000.00",,"7,836,999.12",,,,"7,751,050.90",,,,"9,216,538.09",,,,"11,156,403.45",
