科目,2012-12-31,2013-12-31,2014-12-31,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"1,232,950.11","2,945,594.00","1,357,722.19","2,146,906.57","933,960.57","1,743,327.18","1,173,659.88","3,490,110.30","1,079,602.19","2,726,165.40","1,456,427.29","7,042,874.69","20,447,619.20","22,934,972.83","47,259,070.09"
应付职工薪酬,"26,505,488.86","23,250,575.97","13,976,527.57","12,257,619.95","15,033,792.53","7,128,924.03","8,033,876.10","9,591,804.85","25,683,068.40","9,676,959.73","11,751,266.73","18,264,678.23","32,862,719.55","16,147,541.17","19,479,548.55"
应收关联公司款,,,,,,,,,,,,,,,
应交税费,"9,244,906.41","29,500,064.42","28,643,792.21","8,556,625.57","22,337,347.36","9,205,147.64","7,709,636.98","15,537,101.25","35,079,363.50","9,606,862.19","11,710,249.63","23,791,708.96","15,204,822.97","13,530,298.58","29,962,715.16"
应收利息,,,,,,,,,"361,273.97","172,383.56","270,000.00","212,111.11",,,
应付利息,"274,831.33","328,900.01","714,999.99","574,001.38","631,522.24","749,176.40","606,505.84","607,583.32","632,866.68","722,585.42","681,701.39","864,622.95","1,021,259.53","914,527.02","960,509.80"
应收股利,,,,,,,"90,000.00",,,,"80,000.00",,,,"100,000.00"
应付股利,,,,,,,,,,,,,,,
存货,"48,202,825.88","9,373,786.07","93,421,793.43","215,447,744.97","157,757,083.49","178,155,514.95","222,991,446.29","424,827,505.35","211,262,730.82","300,187,380.02","341,635,229.08","486,337,543.87","242,764,053.73","285,841,585.09","182,656,973.86"
其他应付款,"2,153,778.98","3,851,254.00","3,799,189.72","5,343,717.02","6,550,990.00","13,308,100.49","18,519,644.87","9,188,632.86","7,007,640.50","5,791,104.81","5,223,318.61","97,245,173.61","93,106,476.90","93,947,519.25","85,544,933.13"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,"39,600,000.00",,"17,000,000.00","50,750,000.00","50,750,000.00","67,000,000.00","142,000,000.00","147,250,000.00","97,500,000.00","249,750,000.00","200,000,000.00","208,800,000.00","208,800,000.00","6,250,000.00","6,250,000.00"
其他流动资产,"2,745,014.42","842,838.44","632,893.84","4,812,960.33","3,772,384.28","4,263,605.03","86,055,878.77","118,663,628.10","149,144,695.67","109,543,494.05","105,402,317.58","123,044,881.88","67,150,338.94","71,619,218.67","40,837,423.82"
其他流动负债,,,,,,,,,"4,042,290.42","11,703,095.81","67,235,772.25","67,820,357.31","65,406,995.67","66,958,164.49","17,702,434.12"
流动资产合计,"543,444,084.36","661,535,719.34","974,689,212.61","944,681,067.22","1,035,602,884.33","1,077,110,279.92","1,386,301,233.29","1,532,717,805.42","1,726,986,714.24","1,755,380,061.65","1,825,024,829.29","1,892,008,292.66","1,954,777,529.29","1,898,500,937.63","2,207,617,222.60"
流动负债合计,"412,928,601.63","468,869,292.66","636,179,073.80","446,192,423.65","500,993,418.56","503,401,370.84","556,533,556.15","675,240,344.53","816,863,163.95","988,202,171.81","1,070,781,762.81","1,183,311,367.48","1,189,785,601.44","1,113,382,222.62","1,380,864,831.33"
可供出售金融资产,"1,290,000.00","1,290,000.00","1,290,000.00","1,290,000.00","1,290,000.00","1,290,000.00","1,290,000.00","1,290,000.00","1,290,000.00","1,290,000.00","1,290,000.00","1,290,000.00","1,290,000.00","1,290,000.00","1,290,000.00"
长期借款,,,"82,500,000.00","198,750,000.00","198,750,000.00","232,500,000.00","157,500,000.00","152,250,000.00","152,250,000.00",,,"79,200,000.00","79,200,000.00","69,713,513.31","169,713,513.31"
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,"30,198,174.90","29,782,996.20","29,367,817.50","28,952,638.80","28,537,460.10","28,122,281.40","27,707,102.70","27,291,924.00","26,876,745.30","26,461,566.60","26,046,387.90","25,631,209.20"
预计负债,,,,,,,,,,,,,"2,000,000.00","2,000,000.00","1,340,688.20"
固定资产,"95,930,412.32","94,890,840.86","87,338,981.63","51,280,046.90","49,971,363.37","48,889,046.01","47,939,465.14","48,406,211.65","47,249,002.97","46,206,478.20","45,510,206.57","46,584,127.48","45,946,637.14","45,409,715.42","44,926,244.31"
递延所得税负债,"1,810,686.98","1,575,227.70","1,339,768.42","697,755.21","662,436.34","627,117.49","591,798.64","556,479.79","521,160.93","485,842.07","450,523.22","5,475,553.36","3,304,503.35","3,174,653.40","2,954,436.57"
在建工程,,,,,,,,,,,,,,,
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"1,810,686.98","1,575,227.70","83,839,768.42","199,447,755.21","199,412,436.34","233,127,117.49","158,091,798.64","152,806,479.79","152,771,160.93","485,842.07","450,523.22","84,675,553.36","84,504,503.35","74,888,166.71","174,008,638.08"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"414,739,288.61","470,444,520.36","720,018,842.22","645,640,178.86","700,405,854.90","736,528,488.33","714,625,354.79","828,046,824.32","969,634,324.88","988,688,013.88","1,071,232,286.03","1,267,986,920.84","1,274,290,104.79","1,188,270,389.33","1,554,873,469.41"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"168,000,000.00","168,000,000.00","168,000,000.00","168,000,000.00","168,000,000.00","168,000,000.00","224,000,000.00","224,000,000.00","224,000,000.00","224,000,000.00","224,000,000.00","224,000,000.00","224,000,000.00","224,000,000.00","313,600,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"18,177,389.36","18,177,389.36","18,177,389.36","18,177,389.36","18,177,389.36","18,177,389.36","269,724,360.51","270,047,923.43","270,047,923.43","270,047,923.43","270,047,923.43","270,047,923.43","270,047,923.43","270,047,923.43","180,447,923.43"
无形资产,"17,056,636.55","18,066,167.06","16,693,493.62","16,940,366.51","16,498,900.85","16,481,100.84","16,176,581.49","15,723,015.42","15,364,828.38","16,396,080.66","15,966,862.50","35,608,556.12","34,038,216.95","32,801,306.14","136,250,188.14"
盈余公积,"11,187,056.41","20,430,628.72","25,291,746.12","25,291,746.12","32,700,836.40","32,700,836.40","32,700,836.40","32,700,836.40","39,340,912.09","39,340,912.09","39,340,912.09","39,340,912.09","44,717,785.40","44,717,785.40","44,717,785.40"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,"11,557,237.08","11,557,237.08","11,557,237.08","11,557,237.08","11,557,237.08","11,557,237.08","11,557,237.08","11,557,237.08","11,557,237.08","11,557,237.08","11,557,237.08","157,457,941.13","155,266,639.23","155,266,639.23","155,266,639.23"
未分配利润,"66,498,969.52","124,825,467.96","174,649,924.80","212,398,647.35","242,115,299.11","244,154,992.72","261,629,453.92","294,373,870.53","341,906,427.45","350,759,162.89","337,358,128.32","374,871,314.03","419,729,596.93","447,763,679.17","495,015,273.15"
长期待摊费用,"889,505.27","476,865.23","64,203.19","30,213.16","18,883.15","7,553.14",,,,,,,"230,112.44","902,089.24","656,867.21"
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"6,534,828.32","11,002,818.72","11,148,935.15","9,499,114.48","12,358,517.20","10,540,074.73","10,462,849.82","10,937,725.01","14,359,523.78","14,299,052.00","15,338,190.43","16,421,407.70","14,774,708.90","14,582,701.77","17,016,080.70"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"1,900,000.00","3,058,358.11","3,355,839.22","4,031,741.44","4,318,597.59","4,318,597.59",,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"135,158,619.54","140,342,287.06","131,448,689.89","124,826,894.47","125,796,495.44","122,451,426.89","116,378,772.33","116,451,649.26","117,942,873.61","117,455,950.64","116,954,420.58","284,238,777.73","278,007,881.26","276,298,839.70","381,037,228.79"
所有者权益(或股东权益)合计,"263,863,415.29","331,433,486.04","386,119,060.28","423,867,782.83","460,993,524.87","463,033,218.48","788,054,650.83","821,122,630.36","875,295,262.97","884,147,998.41","870,746,963.84","908,260,149.55","958,495,305.76","986,529,388.00","1,033,780,981.98"
资产总计,"678,602,703.90","801,878,006.40","1,106,137,902.50","1,069,507,961.69","1,161,399,379.77","1,199,561,706.81","1,502,680,005.62","1,649,169,454.68","1,844,929,587.85","1,872,836,012.29","1,941,979,249.87","2,176,247,070.39","2,232,785,410.55","2,174,799,777.33","2,588,654,451.39"
负债和所有者(或股东权益)合计,"678,602,703.90","801,878,006.40","1,106,137,902.50","1,069,507,961.69","1,161,399,379.77","1,199,561,706.81","1,502,680,005.62","1,649,169,454.68","1,844,929,587.85","1,872,836,012.29","1,941,979,249.87","2,176,247,070.39","2,232,785,410.55","2,174,799,777.33","2,588,654,451.39"
