科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"376,054,128.56","216,989,269.52","435,876,902.11","448,631,256.13","463,361,768.83","285,182,319.12","521,570,040.15","1,911,282,520.54","1,688,425,392.74","2,237,276,162.20","1,524,590,424.31","2,198,316,464.59","973,569,693.10","2,618,331,214.01","1,873,281,866.98","1,756,886,999.39","1,526,388,799.97","2,283,413,126.11","1,217,822,411.29","5,231,711,618.58","4,729,625,640.53","4,666,979,723.50","5,099,974,734.06","1,428,737,541.19","1,415,281,850.68","1,277,202,588.56","1,501,470,702.29","2,477,458,927.87","2,946,598,692.50","2,511,539,463.19","2,560,946,830.99","2,892,479,708.43","2,765,518,958.97","4,265,890,413.53","3,938,895,109.96","2,616,780,028.25","3,188,736,737.12","3,041,262,953.42","3,653,396,196.40","1,255,134,364.84","779,364,275.98","1,251,414,299.23","1,104,921,598.37","1,260,565,488.66"
短期借款,"488,846,696.48","372,494,066.74","390,237,208.93","715,044,410.50","989,600,756.90","1,843,551,755.09","1,549,556,827.11","2,667,525,264.06","1,720,000,000.00","10,004,414,000.00","9,498,491,070.85","11,058,715,864.02","9,830,664,066.47","8,799,656,766.61","6,123,730,903.15","9,091,816,674.04","10,761,760,249.55","12,212,136,474.34","11,758,448,742.72","2,867,589,244.54","3,956,089,244.54","4,236,322,256.96","5,193,266,942.13","6,172,625,928.34","8,312,625,928.34","7,918,027,373.59","7,138,027,373.59","6,746,790,771.81","6,609,190,771.81","8,771,973,155.43","11,091,738,120.80","10,912,502,995.10","10,313,563,697.51","5,972,428,043.11","10,931,581,931.92","11,024,441,526.33","10,372,420,769.25","9,245,206,986.66","12,658,673,655.41","1,200,850,000.00","1,300,850,000.00","1,400,850,000.00","1,265,850,000.00","1,265,850,000.00"
交易性金融资产,,,,,,,,,,"78,682.00","58,173.00","56,125.00","70,036.00","60,035.00","64,141.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,013,676,594.63","2,051,086,656.77","2,240,320,268.87","2,191,204,893.22","1,956,336,434.69","3,275,590,537.14","1,698,503,173.86","2,287,607,028.20","2,233,973,021.00","2,938,874,039.87","2,405,948,795.57","3,052,392,036.45","2,816,685,577.77","1,944,908,059.35","1,751,210,048.05","2,116,384,553.35","2,017,882,567.55","2,038,743,806.74","2,161,606,456.82","362,916,828.70","2,612,321,214.34","1,107,740,779.77","2,107,230,085.98","834,623,606.12","1,978,594,467.82","4,029,120,380.59","2,648,374,839.10","1,191,071,844.64","1,409,984,202.60","994,392,376.60","1,022,900,162.21","1,298,158,843.21","628,759,331.83","2,492,614,427.45","1,512,727,097.31","2,295,602,083.64","1,659,092,040.60","1,084,124,983.16","842,049,375.92","934,195,634.85","982,483,344.23","675,047,362.54","1,280,418,533.77","1,714,628,196.30"
应付票据,"1,087,921,342.50","1,091,526,945.45","676,976,501.11","981,838,880.54","890,585,226.08","788,555,123.93","961,898,346.69","1,171,985,238.22","1,393,413,419.87","3,531,591,654.06","3,247,485,136.06","2,985,177,331.07","2,920,652,168.85","2,330,434,054.15","3,451,602,653.93","4,248,716,138.85","5,400,078,855.11","7,086,789,533.15","7,356,721,584.05","399,695,000.00","1,198,469,153.88","129,162,000.00","136,199,759.80","62,763,409.80","151,349,638.57","128,785,988.57","61,703,359.64","394,854,400.00","518,054,400.00","274,795,567.25","597,595,567.25","1,257,930,000.00","2,506,130,000.00","2,622,100,000.00","1,971,019,320.08","2,720,570,928.47","2,828,929,911.93","2,472,884,769.60","2,626,969,512.64","1,761,386,693.58","1,759,915,775.09","2,011,302,253.54","1,703,650,000.00","1,829,700,000.00"
应收账款,"278,709,055.79","270,928,028.82","208,073,054.46","247,356,643.42","195,002,322.30","317,290,906.35","308,070,803.14","227,275,374.40","223,555,220.56","1,912,674,448.80","1,895,169,816.63","1,803,730,886.26","1,700,907,325.51","2,134,025,649.79","2,319,407,053.54","2,091,742,619.25","2,391,848,096.70","2,347,373,555.02","2,710,848,976.46","569,828,983.66","573,993,822.57","593,389,408.82","257,346,174.77","274,455,713.83","402,370,466.41","799,451,447.59","883,927,695.31","929,660,053.81","962,614,742.95","1,542,558,164.98","1,275,264,912.23","1,002,470,567.26","1,341,848,977.56","825,174,670.51","1,942,367,355.72","709,607,339.33","922,733,223.48","767,448,240.66","589,769,036.04","204,885,435.29","182,661,629.47","144,800,268.14","161,286,760.87","182,300,904.71"
应付账款,"1,624,144,482.24","2,026,694,722.12","2,220,547,113.07","2,345,407,395.86","2,304,021,957.84","3,387,192,442.36","3,322,356,922.41","1,743,146,206.48","2,158,429,631.53","4,960,235,640.60","5,025,098,376.29","5,466,051,723.21","5,038,996,345.00","5,707,578,111.85","5,394,462,116.29","6,113,545,144.38","6,259,908,450.72","6,563,991,538.02","7,189,984,222.02","2,240,786,238.92","2,186,051,449.30","1,991,314,756.10","2,009,532,973.41","2,085,635,883.26","2,073,723,773.89","2,204,736,543.58","2,367,091,800.31","2,419,191,667.39","2,427,953,703.17","3,760,373,476.04","3,448,669,801.78","3,831,899,309.90","3,724,292,916.18","3,597,468,073.45","3,240,668,409.13","3,345,323,103.19","3,508,583,778.20","3,441,534,478.44","3,365,191,544.79","965,765,789.07","956,585,741.64","1,044,294,921.51","886,532,758.64","897,360,097.21"
预付款项,"234,104,963.54","273,329,403.14","415,426,754.66","565,373,272.73","723,978,784.20","729,435,729.07","684,679,671.19","603,275,769.91","665,832,825.15","1,591,005,429.63","1,548,390,773.48","1,893,110,935.04","1,947,548,444.47","1,752,032,478.85","1,964,062,540.45","1,622,448,721.65","1,831,343,375.03","1,904,405,658.93","1,902,581,275.93","619,718,351.79","646,571,702.23","681,300,660.44","678,065,139.12","326,610,062.55","429,059,482.79","738,930,357.06","796,713,794.50","707,010,116.91","827,605,313.46","816,064,446.92","759,432,426.85","446,218,113.72","433,450,866.16","467,365,780.83","415,386,487.71","365,169,354.64","338,960,289.04","340,264,550.48","464,293,475.76","349,836,373.04","182,963,256.34","391,793,310.45","212,776,819.99","184,766,254.45"
预收款项,"532,374,455.19","500,368,482.16","718,366,275.42","688,355,858.29","911,636,238.22","1,191,790,972.90","931,392,596.36","1,239,075,019.35","922,501,894.36","2,886,887,049.20","2,809,204,029.66","2,449,254,530.01","2,937,632,950.31","2,511,595,636.34","3,250,288,306.02","3,118,191,535.26","3,049,100,321.53","3,280,972,950.92","3,097,640,928.39","220,945,328.46","280,623,355.74","230,021,303.27","308,433,016.03","160,332,883.86","194,823,207.94","102,113,359.98","221,878,384.86","133,244,752.68","135,379,534.76","123,694,584.58","180,262,085.72","68,123,433.10","141,216,369.07","146,554,368.09","256,269,456.17","107,476,325.71","133,121,663.18","210,252,945.98","311,463,030.60","361,421,406.45","327,555,330.39","222,825,634.34","426,696,935.70","413,007,037.56"
