科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"2,889,221.30","775,462.24","1,994,223.40","34,339,025.22","28,529,718.68","44,485,373.85","38,706,083.39","30,630,277.06","25,919,350.54","23,650,267.38","1,605,114.90","433,134.53","294,259.83","269,908.13","293,761.93","293,605.34","293,845.82","293,605.23","293,605.23","4,265,546.72","300,154,396.81","296,019,111.45","349,724,896.30","262,223,635.74","261,010,276.77","261,427,651.93","231,897,556.18","224,617,926.70","222,386,475.92","217,912,149.54","215,873,539.51","215,258,509.12","162,944,572.42","90,106,006.30","44,283,745.07","95,812,682.89","437,475,157.12","400,994,379.02","281,459,635.24","255,159,169.66","293,742,467.84","374,180,185.67","439,736,050.00","367,613,856.14"
短期借款,"259,813,326.00","259,813,326.00","259,813,326.00","257,302,908.00","257,301,643.77","257,301,643.77","254,879,869.77","254,961,043.77","100,000,000.00","100,000,000.00","100,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00",,,,,,,,,,,,,,,,,,,,,,"150,000,000.00",,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00",,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,000,000.00","2,356,049.00",,"11,080,000.00","6,500,000.00",,,,,,,,,,,,,,,,,,,,,,,"860,000.00","500,000.00","500,000.00","500,000.00",,,"500,000.00","500,000.00",,"139,755,000.00","110,958,482.40","86,170,982.40","316,935,522.07","348,029,122.07","237,052,029.43","249,961,273.33","210,671,747.73"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,813,310.00","67,499,310.00","57,225,840.00","38,608,610.00","50,019,460.00","30,961,270.00","21,928,000.00","26,079,250.00"
应收账款,"2,432,486.30","9,460,625.57","8,432,825.17","6,694,148.37","7,693,667.47","3,178,134.43","4,309,374.39","3,314,316.02","757,375.78","345,441.58","281,630.90","444,104.85","444,104.85","438,786.35","438,786.35","303,391.20","303,391.20","303,391.20","303,391.20","124,827.71","124,827.71","124,797.85","147,237.85","173,197.89","869,249.89","739,205.89","4,015,117.89","59,324.56","20,662.16","595,627.45","25,733.77","812,233.20","766,099.20","833,682.52","696,857.40","927,750.85","189,008,962.47","149,403,574.02","420,800,381.98","91,282,806.08","69,797,466.72","62,719,969.26","35,402,712.00","81,976,001.67"
应付账款,"23,229,124.90","26,669,017.36","26,152,596.13","25,915,209.57","25,604,313.87","25,763,473.05","26,060,836.29","27,100,396.19","24,467,474.02","22,999,870.36","22,999,049.76","23,504,399.72","23,504,399.72","23,504,399.72","23,504,399.72","23,322,247.85","23,322,247.85","23,322,247.85","23,322,247.85","23,322,247.85","23,322,247.85","23,322,247.85","22,688,910.17","22,808,850.17","22,688,910.17","22,688,910.17","22,929,469.96","24,512,642.17","23,721,860.17","23,717,031.97","23,309,484.18","23,073,532.00","23,035,868.66","23,046,928.69","22,846,726.25","22,997,882.14","83,880,214.66","63,784,519.43","270,308,821.38","89,263,543.00","63,719,179.14","64,710,115.37","63,308,519.28","95,992,120.10"
预付款项,"3,507,361.28","1,390,147.11","1,051,022.41","1,526,861.61","2,091,038.71","2,612,963.75","4,140,256.87","2,945,187.47","19,605,259.20","19,704,344.24","21,440,387.29",,,,,,,,,,,,,"58,500.00",,,"12,532,712.52","15,307,368.91","15,209,622.23","13,765,408.00","16,213,510.53","6,930,173.09","8,294,858.48","8,832,343.26","12,819,557.16","2,434,036.71","20,021,257.94","15,784,897.68","13,178,744.94","4,191,444.06","8,025,608.92","26,858,239.23","10,823,885.08","518,943.72"
预收款项,"-117,038,283.84","133,077,565.56","5,686,717.64","6,009,210.62","7,782,140.17","6,480,899.11","6,772,679.69","6,426,060.13","6,317,380.08","5,926,824.22","6,022,484.04","6,175,185.63","6,175,185.63","6,175,185.63","6,175,185.63","6,175,185.63","6,175,185.63","6,175,185.63","6,175,185.63","6,175,185.63","6,175,185.63","6,145,185.63","2,934,132.05","10,799.97","2,351.97","14,595.97","13,551.97","784,374.97","1,419,092.21","398,570.50","681,149.61","1,138,778.40","473,419.14","1,123,301.31","1,203,240.55","602,697.23","7,595,480.21","8,111,594.30","1,656,757.51","9,929,328.62","21,552,486.51","17,610,171.14","23,646,517.63","6,275,201.91"
