科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"158,923,092.86","258,153,595.32","307,407,238.21","201,846,542.75","140,516,078.47","261,401,557.41","210,817,741.16","261,078,381.10","229,720,202.67","181,827,196.43","149,493,625.09","106,633,650.83","133,537,221.95","178,563,326.09","175,837,737.67","147,970,283.74","201,914,612.64","190,459,024.53","164,956,957.06","182,700,770.89","376,682,978.99","349,775,745.81","312,609,858.47","384,556,522.82","327,407,128.15","325,206,320.00","310,736,375.00","269,493,104.33","275,935,422.10","293,762,190.80","235,717,475.94","310,788,566.11","266,596,539.85","366,391,161.20","332,263,948.22","345,439,558.85","286,168,539.45","419,268,482.50","413,138,222.20","428,455,608.63","434,177,643.07","452,213,430.03","393,771,719.91"
短期借款,"62,059,224.39","135,617,011.05","137,942,079.05","136,760,000.00","145,000,000.00","185,473,082.30","129,968,204.53","151,811,545.64","165,900,000.00","157,000,000.00","148,000,000.00","120,000,000.00","130,000,000.00","135,000,000.00","103,000,000.00","103,000,000.00","120,000,000.00","99,170,000.00","103,540,000.00","217,672,224.29","70,000,000.00","70,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","20,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","28,000,000.00","132,000,000.00","132,000,000.00","132,000,000.00","112,000,000.00","250,000,000.00","250,000,000.00","250,000,000.00","250,000,000.00","250,000,000.00","250,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"4,171,030.00","13,965,316.00","10,748,143.48","46,708,817.71","6,594,210.00","6,833,823.20","50,000.00","1,752,046.00","1,106,100.00","912,333.12","10,598,500.00","8,116,942.80","14,500,903.00","34,976,984.05","2,324,062.10","700,000.00","8,227,159.00","11,216,390.00","10,550,460.41","7,406,500.00","134,176,464.85","230,685,828.23","174,651,437.09","136,112,548.39","120,412,868.88","145,016,635.49","167,138,655.67","203,775,385.41","129,145,890.46","162,449,587.66","241,914,544.60","182,766,206.75","130,958,520.73","141,165,573.89","155,896,467.36","118,204,128.68","86,965,191.48","125,297,175.05","177,924,662.00","200,668,126.03","164,321,456.14","163,428,160.41","242,684,350.89"
应付票据,"232,320,000.00","313,580,000.00","363,230,000.00","253,890,000.00","195,880,000.00","278,360,000.00","302,770,000.00","286,840,000.00","215,450,000.00","171,702,506.16","145,320,556.16","71,608,050.00","102,319,764.00","191,899,764.00","205,895,000.00","187,280,000.00","221,300,000.00","207,670,000.00","198,640,000.00","79,310,000.00","74,242,600.00","79,427,000.00","51,555,455.00","28,918,277.00","26,035,822.00","28,411,860.00","35,885,860.00","49,286,700.00","50,126,900.00","49,543,013.73","70,382,113.73","72,343,100.00","56,729,900.00","59,625,758.00","77,875,588.00","56,699,781.73","32,268,997.00","56,716,983.68","83,092,155.91","81,488,584.90","91,432,118.52","111,086,285.39","140,408,216.05"
应收账款,"253,326,924.04","226,185,121.05","229,113,194.89","163,660,951.82","171,436,809.18","209,989,995.50","224,750,418.03","159,727,452.03","111,170,234.52","89,137,574.43","43,343,189.21","68,601,666.73","82,411,961.06","112,900,730.61","100,457,501.38","81,150,820.76","128,184,876.75","77,823,345.23","77,396,404.93","53,447,197.79","223,983,049.83","155,301,601.49","177,566,322.76","155,520,530.20","232,316,061.06","307,908,936.67","255,705,651.59","175,607,069.46","267,826,831.91","255,335,595.05","217,450,872.98","198,796,136.58","250,388,118.18","242,725,119.03","227,504,639.04","182,174,586.46","241,498,049.44","272,564,088.09","255,966,358.73","262,454,885.24","342,874,638.91","335,457,977.65","301,331,852.80"
应付账款,"339,709,740.35","342,770,114.91","291,795,659.68","352,231,840.77","362,562,634.69","391,663,186.71","447,926,785.26","369,711,458.56","382,268,016.76","268,392,060.23","244,143,718.53","264,187,991.31","292,157,157.19","301,598,611.79","266,329,430.88","296,423,657.88","322,697,555.61","311,017,287.47","307,996,318.52","302,368,974.02","116,739,628.55","110,489,545.89","113,545,979.01","97,907,780.59","118,434,441.03","185,294,146.81","157,144,686.81","128,401,587.38","145,463,906.34","161,699,901.34","146,815,827.66","136,623,975.56","145,430,721.60","141,585,786.77","108,558,041.27","105,869,527.21","129,601,789.07","154,838,785.11","149,119,683.57","177,023,618.92","221,809,278.66","207,926,531.10","174,635,328.43"
预付款项,"37,607,083.40","46,262,810.21","44,032,261.51","31,876,857.17","38,417,024.38","41,514,275.66","66,800,959.68","19,342,694.72","20,317,016.05","38,203,392.12","22,952,328.01","11,575,455.92","30,927,388.75","16,153,468.67","18,511,540.97","18,503,868.65","19,166,196.13","15,417,969.94","23,900,665.46","9,575,163.90","42,953,714.19","46,179,291.74","30,858,903.43","24,484,567.34","25,748,369.33","27,616,700.55","29,968,077.19","32,164,312.43","33,149,494.72","43,744,006.77","45,545,439.93","14,934,699.46","62,775,603.35","79,242,824.14","91,419,097.78","18,253,135.12","95,144,103.28","52,224,047.89","52,000,346.08","17,163,231.02","34,881,740.56","25,373,898.56","26,864,517.46"
预收款项,"13,460,852.48","10,393,948.28","14,529,328.50","49,325,907.41","50,681,551.47","38,480,591.09","21,435,118.38","43,853,151.58","32,670,783.81","38,083,985.71","34,593,143.90","64,251,982.09","59,320,185.07","57,545,839.34","58,196,684.93","62,833,566.79","76,222,323.80","46,542,284.58","42,908,724.43","72,157,672.68","8,516,845.43","11,540,012.24","7,702,894.75","2,188,738.67","3,397,577.27","6,678,265.27","8,443,797.84","4,366,641.70","5,127,586.64","9,514,147.99","7,074,815.52","12,586,851.49","9,521,161.61","10,373,771.41","9,508,229.57","6,848,286.20","5,242,457.90","10,388,381.72","6,459,736.05","4,788,848.38","2,883,126.51","4,544,285.15","3,763,862.49"
