科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"666,716,823.11","585,250,092.29","714,866,884.35","585,375,918.52","697,335,172.83","718,113,773.57","1,398,686,624.17","1,167,220,634.53","1,032,732,474.04","1,079,602,353.98","975,859,880.26","687,317,532.06","800,237,652.61","869,373,919.65","927,460,517.67","661,762,543.17","533,884,841.41","922,547,934.02","458,503,132.05","981,525,383.14","522,021,288.18","690,677,581.91","632,052,076.45","568,951,815.79","357,980,246.77","450,654,808.55","554,955,362.86","675,435,654.48","462,403,972.28","1,034,704,966.68","670,800,417.87","666,637,518.25","822,322,664.70","744,488,365.56","780,673,516.45","729,780,280.25"
短期借款,"95,000,000.00","130,000,000.00","7,347,825.00","106,203,250.00","102,564,466.84","55,155,134.40",,,"3,950,614.98","100,000,000.00","400,000,000.00","450,000,000.00","550,000,000.00","270,000,000.00","20,000,000.00","20,000,000.00","29,771,983.99","146,438,000.00","169,454,600.00","50,316,800.00","33,600,000.00","100,200,000.00","200,000,000.00","200,000,000.00","200,000,000.00","100,000,000.00",,,,"150,000,000.00","150,000,000.00","150,000,000.00","300,000,000.00","300,000,000.00","300,500,000.00","307,000,000.00"
交易性金融资产,,,"7,310.00",,,,,,,,,,,,,,,,,,,,,"200,499,047.50","200,819,077.91","202,699,256.53",,,,,,,,,,
交易性金融负债,,"1,529,554.00",,"943,073.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"71,652,845.00","97,579,908.09","126,772,585.00","268,763,260.59","101,948,019.01","238,194,879.17","292,212,191.82","289,715,960.04","240,333,672.50","238,989,710.23","227,064,707.73","281,375,276.00","265,773,734.32","288,150,941.25","224,741,463.54","256,217,804.41","276,241,036.03","300,330,062.76","304,184,498.19","433,203,604.44","422,687,350.11","399,909,717.53","363,519,459.08","406,895,552.05","511,936,750.02","518,709,824.19","428,776,718.23","436,461,161.62","479,702,855.60","488,686,644.21","496,207,205.44","581,282,662.97","631,875,757.41","583,733,714.56","454,262,274.55","353,721,081.33"
应付票据,"128,908,000.00","180,367,528.40","52,690,875.74","32,694,086.60","37,569,736.60","53,835,611.40","45,989,876.68","50,967,476.68","296,665,326.50","895,710,871.10","1,051,125,103.75","1,218,964,754.60","1,310,368,493.00","769,001,349.70","578,938,226.50","446,665,855.80","411,841,124.56","433,529,586.56","326,817,807.60","169,150,401.60","240,436,616.10","333,261,115.60","231,521,822.80","228,234,796.30","281,481,619.63","272,943,653.14","291,885,613.51","282,383,500.00","252,728,770.40","291,135,225.40","316,151,919.92","313,734,764.92","269,492,532.96","290,636,672.56","365,724,242.56","402,241,832.75"
应收账款,"559,026,472.19","613,691,766.38","788,635,497.31","809,528,396.73","892,419,062.72","930,708,842.07","899,742,821.42","1,064,623,984.07","1,147,424,002.85","1,182,330,467.17","1,281,433,333.03","1,357,782,644.89","1,413,372,989.33","1,876,185,698.74","1,766,572,897.08","1,919,505,175.06","1,904,604,117.83","2,052,515,898.87","2,099,188,997.59","1,985,400,608.17","1,920,026,473.29","1,677,708,701.36","1,744,644,187.84","1,567,934,895.61","1,594,998,985.95","1,430,001,730.53","1,382,784,151.73","1,291,100,036.30","1,363,930,168.97","1,306,643,333.27","1,555,757,759.74","1,503,123,240.76","1,436,003,555.73","1,406,836,649.55","1,436,598,906.56","1,513,421,044.57"
应付账款,"493,253,505.12","641,120,519.74","835,355,911.61","986,874,511.83","1,067,517,877.03","1,142,023,594.55","1,098,481,837.83","1,097,102,822.10","1,140,134,631.74","1,338,554,591.78","1,534,465,939.78","1,406,473,890.22","1,356,131,327.20","1,370,764,359.69","1,323,133,041.26","1,482,882,140.55","1,449,990,288.42","1,455,100,233.15","1,295,201,260.03","1,360,207,586.99","1,272,973,488.51","1,232,159,467.22","1,249,327,362.16","1,230,672,299.12","1,423,696,081.30","1,492,615,930.77","1,551,801,582.03","1,443,911,049.72","1,620,204,731.49","1,489,838,619.32","1,483,532,030.07","1,534,680,362.73","1,551,272,135.49","1,670,700,233.10","1,542,987,758.49","1,654,153,701.78"
预付款项,"163,859,315.35","257,811,573.88","232,340,605.77","283,664,126.25","319,330,155.67","299,299,848.13","382,253,775.85","355,971,791.82","738,010,179.97","1,798,589,586.06","2,407,047,782.12","2,796,484,383.95","2,645,582,703.37","1,595,092,109.08","1,644,953,223.57","1,385,289,410.00","1,356,312,309.30","878,245,671.53","921,629,184.71","790,572,540.15","725,075,703.62","518,563,537.61","575,008,591.75","530,482,192.22","544,689,699.81","329,107,266.07","412,653,144.50","289,199,964.23","222,622,967.83","201,737,704.10","217,064,377.08","189,662,373.57","208,994,328.57","244,811,807.17","338,997,623.27","330,238,405.90"
预收款项,"789,402,520.27","1,181,950,325.54","1,249,552,759.06","1,145,498,316.68","1,296,745,530.38","1,291,722,151.55","1,286,729,058.62","1,348,788,765.03","1,294,504,961.12","1,485,829,091.07","1,540,809,732.30","1,678,306,463.59","1,647,086,047.06","1,339,325,308.55","1,394,027,205.68","1,288,413,588.60","1,381,961,768.75","964,607,494.42","1,004,383,531.99","1,140,230,924.76","1,062,675,193.87","908,196,585.31","938,937,319.87","1,085,990,291.69","1,080,176,642.18","938,702,470.37","1,212,814,341.55","1,368,936,269.80","1,345,925,681.89","1,340,143,223.80","1,153,433,441.31","1,330,659,335.37","1,293,970,936.94","1,332,678,271.40","1,304,024,884.17","1,233,980,408.60"
其他应收款,"36,017,529.98","35,113,095.03","55,055,503.31","29,132,158.33","80,512,297.72","36,555,146.11","25,095,312.43","28,307,913.82","27,154,788.90","33,977,994.48","47,266,365.79","31,842,616.70","1,022,666,955.55","262,545,859.25","51,228,354.28","65,347,742.18","76,467,593.59","70,636,407.44","75,939,786.02","72,619,133.32","73,540,911.16","260,874,532.00","328,112,944.07","194,958,549.80","163,754,136.98","246,169,720.30","237,834,939.67","238,092,005.52","235,053,053.36","188,142,754.17","203,343,970.55","188,459,448.16","178,637,870.37","173,207,149.51","151,357,341.27","150,444,374.04"
应付职工薪酬,"23,448,029.44","24,995,627.27","42,582,471.02","33,540,307.53","39,847,605.48","49,136,191.71","15,892,129.28","23,243,252.76","31,057,860.94","60,504,949.76","32,267,170.77","42,112,299.97","44,499,768.56","62,441,507.87","34,744,362.32","44,582,207.19","49,728,002.65","62,714,328.90","31,641,153.81","41,556,242.47","49,823,295.98","56,255,749.80","26,449,809.34","33,314,516.94","41,888,291.11","54,949,966.56","26,442,112.12","34,071,725.24",,"60,725,749.41","31,920,263.90","40,354,290.43","49,268,361.47","64,831,853.30","31,830,269.97","43,011,225.19"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"21,818,865.74","-17,867,204.92","22,363,036.26","36,605,868.17","-1,302,333.00","7,379,188.65","15,339,645.40","4,507,329.74","11,543,905.43","36,197,119.27","37,488,359.71","10,363,143.89","13,997,391.11","76,813,260.22","67,222,021.83","24,024,300.55","9,180,258.46","68,108,132.22","16,219,556.63","26,712,556.39","33,122,509.51","39,354,105.34","40,404,591.11","24,540,855.37","13,771,791.30","82,071,270.79","66,909,570.50","39,265,379.15","42,244,621.19","68,092,445.39","74,007,373.95","44,626,214.13","39,922,000.57","84,483,821.80","50,847,189.21","24,991,228.25"
应收利息,,,"161,675.00",,"205,052.05",,"10,500.00",,,"5,599,740.49","269,455.78","57,119.67",,,"16,950.00",,,"344,098.73","344,098.73","172,723.73","133,348.73","428,759.19","426,346.62","426,346.62","426,346.62","2,545,436.91",,,,"1,126,718.80",,,,"2,665,613.49",,
应付利息,"44,133.33","166,095.00","49,005.00","79,150.00","9,828.05","18,945.05","4,645.05",,,,"545,915.76","456,808.50","110,947.41","1,510,015.94","4,778,469.63","8,683,114.83","12,711,570.32","616,135.26","86,400.22","252,181.14","121,093.31","410,557.79","60,439.81","47,414.61","55,545.73","429,746.11","309,122.23","307,062.34","22,090,513.23","154,972.36","12,129.85","36,996.82","36,060.87","488,099.89",,
应收股利,,"150,000.00",,,,,,,,,,,,,,,,,,,,,,,,"1,784,702.71","1,784,702.71","1,784,702.71","1,784,702.71","1,784,702.71","1,784,702.71","1,784,702.71","1,784,702.71","1,784,702.71","1,784,702.71","1,784,702.71"
应付股利,,,,"5,060,000.00",,,,"4,250,000.00",,,,"11,050,962.00","5,170,962.00",,,,"240,000.00","240,000.00","240,000.00","17,830,629.00",,,,,,,,,"37,141.06",,"1,766,762.70",,,,,
存货,"496,506,087.44","763,616,049.44","709,369,166.43","676,725,105.96","755,417,382.84","847,115,455.95","837,437,049.61","952,372,091.99","941,321,602.12","979,043,183.37","1,191,897,187.27","1,141,350,085.18","1,242,736,906.98","1,169,962,507.24","1,142,794,103.18","1,100,589,429.81","1,139,817,200.89","892,000,678.58","917,168,423.19","966,636,287.78","881,716,299.18","748,162,589.80","738,165,166.23","792,051,301.77","757,441,841.04","726,821,404.40","882,642,384.82","941,318,625.23","1,057,211,833.52","888,123,999.88","691,411,459.77","758,730,095.13","708,537,040.85","800,011,650.16","728,497,408.03","781,181,891.26"
