科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"496,220,635.82","624,970,184.27","599,774,893.81","447,387,742.17","456,706,431.17","854,292,155.35","1,341,623,901.88","1,000,564,580.98","1,110,402,244.15","606,407,313.26","587,955,879.22","567,847,788.20","1,093,708,590.90","1,655,022,982.18","2,648,153,327.69","1,964,265,308.42","2,862,236,457.43","1,386,483,290.39","1,218,917,601.92","1,377,261,225.13","1,344,817,306.69","1,304,683,000.74","1,103,190,405.89","1,470,616,396.74","1,665,398,919.13","2,557,809,036.48","3,885,679,785.37","2,430,105,104.04","3,831,318,867.06","2,493,123,862.88","2,917,447,883.86","1,224,466,750.45","2,735,308,350.73","1,761,023,432.49","2,668,285,512.08","6,117,094,002.64","7,272,881,987.07","6,891,251,382.46","10,118,240,576.80","10,183,607,036.82","9,625,926,567.78","6,716,212,002.49","7,740,973,645.18"
短期借款,"352,990,000.00","315,000,000.00","680,000,000.00","636,107,650.00","780,107,650.00","799,333,550.00","701,000,000.00","289,000,000.00","529,000,000.00","190,000,000.00","220,000,000.00","430,000,000.00","996,000,000.00","811,000,000.00","1,121,400,000.00","690,660,000.00","671,500,000.00","847,500,000.00","769,668,860.66","730,349,485.41","429,788,399.55","643,650,000.00","829,000,000.00","303,100,000.00","330,000,000.00","797,588,780.00","533,151,200.00","639,093,860.00","688,476,740.00","1,123,532,320.00","754,508,500.00","971,848,600.00","1,473,690,680.00","1,392,919,840.00","1,221,087,220.00","1,197,847,840.00","1,170,571,280.00","457,269,280.00","459,105,320.00","309,317,800.00","790,712,785.46","763,860,332.76","957,519,367.01"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"187,666,209.62","292,414,599.19","216,786,906.12","400,410,084.61","391,542,108.11","193,928,810.07","168,923,974.12",,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"113,796,477.72","79,547,301.94","73,286,424.60","121,439,495.59","128,321,112.30","159,518,801.92","159,194,184.89","116,497,738.97","90,305,911.00","236,658,267.01","176,480,295.41","149,601,554.35","223,966,515.35","251,929,212.45","125,760,359.42","175,367,594.30","238,946,504.55","87,356,993.71","116,046,128.23","62,190,490.15","163,976,238.28","185,038,537.58","179,913,480.11","213,894,484.79","235,146,433.48","284,406,588.62","262,469,128.42","500,838,656.05","373,549,011.51","396,582,074.79","211,150,313.43","159,784,564.35","194,431,422.71","192,793,659.28","144,593,984.26","232,363,112.94","130,079,214.94","337,652,204.68","209,351,695.31","551,483,295.44","541,362,517.02","668,505,418.68","457,341,417.33"
应付票据,"455,585,665.00","412,644,610.00","418,396,779.80","481,165,879.80","527,028,919.68","606,145,319.68","497,351,000.00","577,210,800.00","679,948,312.50","667,917,683.30","712,904,719.63","809,150,620.53","935,732,945.80","972,833,265.08","951,213,912.14","1,178,314,887.79","1,550,763,108.40","1,337,121,055.84","972,153,350.00","469,362,545.88","894,258,581.87","615,429,000.00","581,691,750.00","918,062,750.00","1,114,040,000.00","874,440,000.00","751,276,000.00","584,580,000.00","516,262,000.00","564,513,105.79","470,171,517.67","492,091,828.64","544,916,625.21","490,217,600.00","400,100,000.00","397,552,000.00","488,680,000.00","403,784,500.00","310,094,500.00","281,238,000.00","1,063,748,000.00","396,519,000.00","453,922,000.00"
应收账款,"462,014,776.89","449,647,399.59","479,516,438.81","398,424,919.30","392,074,495.35","481,560,187.29","491,086,977.36","414,232,970.79","456,934,003.68","452,542,464.22","381,212,267.36","472,969,174.90","506,641,001.39","471,751,153.31","627,315,515.07","552,782,803.80","592,150,136.96","612,986,548.14","667,368,917.71","585,781,704.72","617,809,168.87","579,568,786.02","658,818,788.44","609,255,761.88","633,982,175.52","620,408,623.02","664,779,069.34","575,635,086.23","536,052,680.92","606,573,254.61","568,054,302.90","430,090,234.94","497,775,320.91","501,458,279.34","481,830,602.76","537,043,491.60","556,416,324.05","587,360,540.75","560,369,500.33","564,221,265.88","985,287,787.68","871,957,539.84","871,029,508.02"
应付账款,"140,730,079.37","285,956,814.89","286,883,741.83","249,557,054.12","230,507,566.35","169,689,436.87","192,520,832.20","202,707,871.62","204,356,871.96","219,834,316.78","159,052,608.42","189,473,795.16","205,979,653.58","354,746,560.63","398,510,373.01","668,262,821.31","498,403,926.90","599,137,277.37","531,548,736.82","886,994,647.74","752,634,384.15","1,108,354,561.59","975,974,491.58","1,105,266,395.66","1,090,367,565.63","1,327,514,022.36","1,045,665,828.03","1,695,431,424.34","1,562,376,326.50","1,407,779,712.17","1,501,083,872.28","1,281,481,205.64","1,114,627,262.48","1,055,011,390.51","1,580,356,914.62","2,058,407,080.46","1,596,659,523.17","1,823,249,880.00","1,668,973,571.22","1,809,327,166.68","1,161,137,963.14","1,317,815,082.52","1,113,024,555.87"
预付款项,"289,898,066.94","625,254,757.20","673,078,821.10","881,341,772.19","943,233,633.18","538,691,121.02","875,890,631.19","458,111,394.45","625,781,148.84","825,763,643.53","977,351,024.49","2,368,441,445.15","2,912,453,200.80","1,981,498,306.88","959,512,817.54","2,976,278,050.35","3,990,810,187.42","5,980,665,985.40","6,954,015,711.91","8,125,821,824.96","8,575,211,427.58","6,962,636,900.93","8,500,879,065.25","5,647,268,282.63","5,552,703,604.64","6,494,622,984.18","6,640,584,497.50","6,045,381,983.80","7,067,396,753.50","8,042,365,404.79","8,526,638,975.73","7,054,005,093.24","8,046,689,966.44","8,198,314,665.07","8,691,746,428.60","6,360,802,254.83","7,356,170,255.35","7,155,506,170.57","7,033,195,287.53","7,178,990,049.15","7,722,043,156.35","8,090,794,314.64","8,267,596,694.17"
预收款项,"330,156,595.07","289,578,656.77","236,581,455.57","145,179,845.95","133,704,066.65","146,239,379.96","74,820,071.96","230,193,352.83","157,855,438.10","274,013,906.55","563,114,573.01","941,876,577.79","1,350,688,838.71","1,067,820,850.36","829,028,826.78","1,251,352,264.39","1,644,838,755.19","1,965,887,801.77","3,432,715,007.62","4,419,806,100.25","4,764,645,353.48","5,077,525,389.85","6,003,479,664.09","5,869,615,356.67","6,168,584,452.57","5,988,830,097.25","5,493,550,374.38","4,906,136,197.11","4,464,072,122.85","3,625,679,713.18","3,566,243,302.84","3,901,298,660.38","3,197,893,371.39","6,032,127,439.12","5,401,528,252.97","6,375,319,682.75","5,342,120,857.27","6,241,027,917.57","6,783,551,113.95","8,229,850,418.16","8,361,910,920.23","7,527,280,221.25","7,081,522,108.67"
