科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"292,886,214.61","706,635,552.12","1,219,959,362.43","1,256,603,904.41","397,693,852.63","1,133,504,755.62","2,050,437,522.31","2,613,942,435.13","466,140,848.51","983,630,438.46","989,071,569.41","1,593,036,192.31","681,215,903.40","1,047,451,463.16","1,608,620,032.89","2,625,075,279.18","770,527,031.10","1,567,222,932.71","2,710,916,774.98","3,756,509,824.38","1,020,375,249.44","2,044,655,160.38","2,892,950,916.17","3,964,601,139.39","768,790,290.34","1,569,747,702.69","2,336,439,558.93","3,295,364,789.68","684,674,359.85","1,444,203,543.00","2,377,184,584.65","3,011,852,689.91","511,833,412.93","1,174,263,308.10","1,608,853,414.97","2,553,180,376.48","595,736,916.29","1,110,609,531.09","1,693,315,553.05","2,010,318,476.10","667,645,067.00","1,832,661,554.80","4,535,284,521.93","7,263,597,861.57","3,123,608,529.83","6,670,645,373.19"
取得子公司及其他营业单位支付的现金净额,,,,"30,400,000.00",,"2,097,900.00",,"6,982,424.96",,,,,,,,"203,000,000.00",,,,,,,,,"233,270,400.00","233,270,400.00","233,270,400.00","295,262,485.21",,,,,,,,,,,,,,,,,,
收到的税费返还,"3,556,049.00","9,408,334.26","16,426,486.04","18,895,257.52","1,050,426.96","26,979,706.20","4,558,537.69","49,581,054.41","17,985,784.63","55,659,999.50","64,046,555.21","41,302,269.19","4,141,761.08","16,236,269.77","24,504,592.36","1,188,086.72","5,821,263.08","5,962,004.90","38,962,004.90","276,747.42","8,168,952.50","19,228,952.50","30,243,212.97","19,839.00","10,800,000.00",,"30,116,772.07","16,772.07","17,400,000.00","482,427.68","22,990,294.97","1,895,236.05","168,382.24","592,871.50","944,214.06","3,878,903.09","746,707.15","1,193,972.90","1,754,075.12","4,341,332.80","442,915.19","541,761.14","1,919,143.91","2,365,370.39","933,062.33","1,435,844.66"
支付其他与投资活动有关的现金,"302,583.50",,,,,,,,,,,,,,,,"3,745,697.00",,,,,,,,,,"900,956,176.50","1,306,921,278.15",,"1,827,000.00","1,968,120.00","50,000,000.00","700,000,000.00","1,880,000,000.00","2,160,000,000.00",,"280,651,107.56","273,757,708.19","963,871,440.47","701,286,354.11","255,013,776.40",,"1,645,000,000.00","4,913,300,000.00","190,000,000.00","2,950,000,000.00"
收到其他与经营活动有关的现金,"98,300,495.64","197,443,485.17","371,086,650.46","239,838,584.09","114,552,676.33","138,293,785.89","342,528,879.28","229,930,663.24","307,416,781.26","373,687,416.27","286,411,073.08","529,119,655.83","55,095,527.38","77,415,409.14","207,633,367.25","152,701,645.16","36,847,502.28","34,963,838.05","66,042,834.43","91,233,186.14","46,435,698.36","31,045,137.82","76,817,449.04","105,263,809.39","53,746,894.88","61,242,116.65","112,470,338.40","619,216,011.53","14,607,656.45","78,875,294.30","198,153,349.03","221,584,183.31","29,438,800.18","63,041,926.58","116,782,703.11","123,862,740.64","10,115,238.73","31,951,619.42","38,966,283.89","122,275,535.77","11,182,352.31","35,269,624.87","19,564,462.73","111,308,660.39","18,113,703.22","86,212,661.16"
投资活动现金流出小计,"48,233,147.66","29,366,193.43","64,970,583.60","116,859,623.27","7,512,104.93","90,198,138.77","82,987,692.29","172,328,080.76","89,296,678.94","155,511,152.67","195,647,337.14","202,863,538.16","60,216,168.02","266,698,309.22","363,100,922.29","479,313,618.51","75,293,453.93","146,815,027.36","194,538,928.58","290,254,281.82","25,172,100.43","48,086,209.09","168,117,012.47","234,607,181.39","273,272,398.66","334,122,079.28","1,404,145,401.85","2,314,345,391.80","40,558,212.48","87,079,085.37","300,670,370.44","459,222,985.04","801,398,239.47","2,359,566,269.69","2,516,883,732.63","6,004,180,847.49","395,047,053.72","514,346,738.90","1,236,911,923.65","982,488,927.84","274,764,342.92","1,196,284,816.75","4,050,305,222.23","8,573,412,246.79","299,240,056.72","3,286,314,354.79"
经营活动现金流入小计,"394,742,759.25","913,487,371.55","1,607,472,498.93","1,515,337,746.02","513,296,955.92","1,298,778,247.71","2,397,524,939.28","2,893,454,152.78","791,543,414.40","1,412,977,854.23","1,339,529,197.70","2,163,458,117.33","740,453,191.86","1,141,103,142.07","1,840,757,992.50","2,778,965,011.06","813,195,796.46","1,608,148,775.66","2,815,921,614.31","3,848,019,757.94","1,074,979,900.30","2,094,929,250.70","3,000,011,578.18","4,069,884,787.78","833,337,185.22","1,630,989,819.34","2,479,026,669.40","3,914,597,573.28","716,682,016.30","1,523,561,264.98","2,598,328,228.65","3,235,332,109.27","541,440,595.35","1,237,898,106.18","1,726,580,332.14","2,680,922,020.21","606,598,862.17","1,143,755,123.41","1,734,035,912.06","2,136,935,344.67","679,270,334.50","1,868,472,940.81","4,556,768,128.57","7,377,271,892.35","3,142,655,295.38","6,758,293,879.01"
投资活动产生的现金流量净额,"-47,892,674.69","-28,108,181.22","-60,360,157.36","-109,096,848.40","-7,167,372.94","-87,740,958.28","-80,904,848.33","-169,871,426.80","-88,994,596.09","-153,373,231.72","-192,470,296.50","-201,168,494.26","-58,959,171.69","-258,316,705.52","-349,168,006.80","-466,949,367.12","-75,190,466.33","-146,371,086.23","-189,790,993.33","-285,298,939.31","-14,477,617.07","-35,546,822.74","-150,650,019.96","-213,310,850.58","-239,635,223.44","-268,720,440.92","-1,266,966,163.61","-1,780,344,161.80","72,982,048.16","-48,386,948.70","112,564,890.27","550,019,486.47","-446,956,104.95","-1,119,860,083.57","-133,272,763.39","145,149,558.93","-335,528,819.96","425,963,228.49","-148,888,072.85","211,780,826.70","-45,172,724.63","9,141,366.34","-1,099,982,027.35","-3,400,432,964.49","346,725,159.56","1,499,485,217.21"
购买商品、接受劳务支付的现金,"261,271,166.99","605,282,282.12","976,017,585.43","974,719,751.62","343,575,195.61","712,151,929.34","1,700,875,890.92","1,631,541,487.40","447,702,174.35","898,834,609.29","716,308,891.87","1,514,294,152.70","533,117,384.60","782,553,973.68","1,435,512,456.75","1,938,636,502.07","603,015,608.48","1,114,128,234.58","1,737,599,943.54","2,270,617,248.66","610,783,525.78","1,312,877,641.14","1,669,157,943.05","1,939,594,581.73","545,095,764.19","880,887,625.06","1,229,885,165.19","1,655,890,352.03","265,567,855.57","752,120,351.71","1,099,163,147.27","1,382,051,073.73","196,734,086.03","474,116,082.36","664,869,980.40","1,165,627,160.18","164,576,788.61","452,583,451.78","710,007,137.39","764,152,556.32","267,822,287.40","566,592,126.31","1,434,377,722.43","1,703,183,951.58","840,924,632.85","1,516,958,862.29"
吸收投资收到的现金,,,"5,000,000.00","37,400,000.00","3,800,000.00","5,000,000.00","1,119,349,995.42","1,119,349,995.42","20,000,000.00","21,636,700.00","20,000,000.00","20,000,000.00",,,,,,,,,,,,,,"1,798,399,641.00","1,998,399,641.00","1,798,399,641.00",,,,,,,,,,,,,,,"315,183,780.00","327,976,140.00",,
