科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
取得借款收到的现金,"60,610,000.00","229,500,000.00","319,563,770.53","291,270,051.72","656,417,604.89","900,595,333.76","7,896,960.40","118,953,136.29","301,652,281.90","307,710,363.78","85,134,246.77","90,134,246.77","450,134,246.77","744,440,039.28","205,000,000.00","530,000,000.00","960,000,000.00","1,040,000,000.00","355,500,000.00","700,500,000.00","795,500,000.00","901,500,000.00","322,550,000.00","602,550,000.00","682,520,000.00","829,520,000.00","43,500,000.00","104,000,000.00","215,800,000.00","280,710,000.00","9,900,000.00","137,380,000.00","241,680,000.00","414,080,000.00","10,000,000.00","119,650,000.00"
支付的各项税费,"7,152,013.86","18,401,552.82","31,928,068.67","13,389,959.23","31,211,784.60","48,727,823.86","4,783,002.29","17,829,422.88","30,567,150.54","40,567,198.92","18,408,652.90","36,976,222.79","54,164,914.51","76,628,298.82","29,478,199.90","61,746,579.24","101,301,283.45","123,165,647.69","20,131,904.88","53,489,813.85","86,176,826.21","117,105,864.31","33,572,134.22","75,710,038.77","110,155,519.92","146,888,357.93","28,475,009.80","60,995,992.92","106,165,736.04","156,096,133.74","76,368,376.45","130,581,868.65","171,317,299.68","233,622,094.36","57,844,885.64","129,657,543.18"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,491,000.00","5,491,000.00","8,357,600.00",,"15,093,300.00"
支付其他与经营活动有关的现金,"22,938,253.62","47,967,738.15","137,852,730.24","164,537,041.49","171,536,327.36","72,643,586.31","48,481,062.37","68,916,967.24","104,338,126.28","61,590,120.32","4,641,115.02","122,970,659.02","303,367,022.10","64,077,686.80","20,777,787.48","89,573,458.80","100,486,028.14","125,997,644.60","40,018,426.97","111,153,527.63","204,230,872.25","212,865,370.94","99,039,603.02","195,365,069.51","323,248,202.19","358,304,708.84","55,702,463.65","91,719,320.51","295,887,181.72","298,896,686.44","260,532,604.52","484,377,521.25","601,157,145.55","593,558,264.57","176,995,126.52","381,196,961.11"
筹资活动现金流入小计,"63,019,841.00","244,500,000.00","319,563,770.53","291,270,051.72","656,417,604.89","900,595,333.76","947,968,368.40","1,059,024,544.29","1,249,191,589.90","1,247,781,771.78","85,134,246.77","90,134,246.77","450,134,246.77","744,440,039.28","205,000,000.00","543,441,600.00","974,641,600.00","1,054,641,600.00","355,500,000.00","700,500,000.00","795,500,000.00","901,500,000.00","322,550,000.00","602,550,000.00","682,520,000.00","829,520,000.00","43,500,000.00","104,000,000.00","215,800,000.00","2,116,014,525.67","9,900,000.00","142,871,000.00","247,171,000.00","422,437,600.00","10,000,000.00","135,543,300.00"
经营活动现金流出小计,"636,156,765.33","1,212,289,237.14","1,102,223,667.59","802,662,705.76","1,365,412,296.58","1,721,195,671.41","420,998,980.98","791,606,161.76","1,174,156,924.23","1,146,952,071.59","233,872,074.48","579,196,437.65","1,125,142,490.41","1,321,938,814.51","564,412,113.59","1,074,909,730.62","1,576,059,553.88","1,769,229,108.22","601,288,967.17","1,084,165,778.48","1,420,467,405.94","1,727,519,797.78","406,543,691.51","811,741,610.84","1,292,702,623.33","1,581,529,202.03","407,596,267.16","727,505,006.10","1,349,920,764.45","2,012,133,477.37","894,258,119.47","1,795,004,342.03","2,662,124,976.56","3,439,049,639.34","926,152,738.77","1,967,676,446.78"
偿还债务支付的现金,"40,000,000.00","125,610,000.00","409,678,244.71","347,655,577.54","492,286,170.23","679,656,188.03","285,221,631.95","321,373,171.18","456,476,953.45","455,704,619.18","38,802,756.26","138,802,756.26","412,792,756.26","726,434,239.74","50,000,000.00","314,500,000.00","673,500,000.00","809,500,000.00","210,000,000.00","704,500,000.00","910,500,000.00","1,133,500,000.00","352,869,960.57","712,513,557.72","857,860,505.01","1,086,186,258.86","26,156,628.57","175,310,295.59","301,758,203.72","412,908,549.20","11,644,486.20","101,695,810.05","183,216,770.79","192,063,455.93","28,500,000.00","135,554,500.00"
经营活动产生的现金流量净额,"-11,610,925.78","51,413,225.88","126,017,849.70","71,698,518.42","-133,494,193.13","-131,677,956.02","-134,106,745.68","-187,020,948.00","-265,833,387.23","-266,624,389.45","31,900,653.48","-59,016,988.20","-163,949,631.42","-193,133,217.79","-38,339,214.68","-112,079,341.05","-81,237,316.65","1,395,610.33","-14,326,975.50","81,735,830.16","257,048,349.22","354,520,592.43","250,168,896.76","323,493,787.51","482,981,318.01","498,370,936.53","25,622,986.27","145,110,905.88","232,976,639.30","433,617,738.27","-247,255,576.42","-334,692,409.49","-282,255,560.40","-157,936,811.60","-26,038,333.13","-12,957,715.58"
分配股利、利润或偿还利息支付的现金,"2,626,564.50","10,932,688.79","12,366,125.97","6,635,945.78","9,141,565.25","12,535,433.82","3,684,311.37","34,348,803.43","37,159,309.86","39,640,069.61","3,422,312.02","6,310,093.82","14,305,389.18","22,322,586.57","8,532,041.97","23,508,341.96","46,625,161.43","59,147,160.68","12,279,582.01","40,022,876.13","51,312,740.73","60,518,206.55","13,484,026.41","41,536,051.25","47,927,584.70","57,802,843.12","3,741,005.24","7,260,341.03","10,933,149.39","63,475,573.63","19,997,733.07","50,921,890.98","53,775,890.88","54,328,455.26","4,032,858.05","73,250,327.39"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102,741,666.67",,,"8,000,000.00",,"98,360,346.00"
支付其他与筹资活动有关的现金,,,"1,687,532.99","897,411.88","1,971,095.82","2,648,324.40","40,084.80","477,765.68","660,256.90","832,258.11","57,753.42","57,753.42","127,753.42","217,753.42",,"45,000.00","205,000.00","205,000.00","160,000.00","6,026,720.00","6,027,645.02","6,644,600.00","248,597.33","248,597.33","4,590,851.00","4,266,221.67","34,200.00","3,377,550.00","283,377,630.00","317,174,161.32",,"7,000,000.00","7,000,000.00","7,000,000.00","49,980,949.01","155,987,036.96"
取得投资收益收到的现金,,,,,,,,,,,,,"1,500,000.00","1,500,000.00",,"262,584.00","262,584.00","262,584.00",,"393,876.00","393,876.00","393,876.00",,"393,876.00","393,876.00","393,876.00",,"361,053.00","361,053.00","670,435.26","8,155,702.00",,,,,
筹资活动现金流出小计,"42,626,564.50","136,542,688.79","423,731,903.67","355,188,935.20","503,398,831.30","694,839,946.25","288,946,028.12","356,199,740.29","494,296,520.21","496,176,946.90","42,282,821.70","145,170,603.50","427,225,898.86","748,974,579.73","58,532,041.97","338,053,341.96","720,330,161.43","868,852,160.68","222,439,582.01","750,549,596.13","967,840,385.75","1,200,662,806.55","366,602,584.31","754,298,206.30","910,378,940.71","1,148,255,323.65","29,931,833.81","185,948,186.62","596,068,983.11","793,558,284.15","31,642,219.27","159,617,701.03","243,992,661.67","253,391,911.19","82,513,807.06","364,791,864.35"
处置固定资产、无形资产和其他长期资产收回的现金净额,"1,774,138.26",,"258,846.16","1,035,800.00","1,045,800.00","1,031,920.06","38,769.23","823,384.61","1,370,384.61","1,176,596.31",,,"355,000.00","593,000.00","478,556.34","605,433.41","1,483,046.66","1,899,714.91","3,074,010.30","3,955,362.47","8,332,416.18","13,920,319.65","818,118.81","1,096,044.44","11,128,758.12","36,138,812.30","12,769,401.55","14,876,488.90","20,619,029.94","24,913,966.86","237,344.69","358,117.51","840,237.06","2,257,243.65","77,614.21","114,522.63"
筹资活动产生的现金流量净额,"20,393,276.50","107,957,311.21","-104,168,133.14","-63,918,883.48","153,018,773.59","205,755,387.51","659,022,340.28","702,824,804.00","754,895,069.69","751,604,824.88","42,851,425.07","-55,036,356.73","22,908,347.91","-4,534,540.45","146,467,958.03","205,388,258.04","254,311,438.57","185,789,439.32","133,060,417.99","-50,049,596.13","-172,340,385.75","-299,162,806.55","-44,052,584.31","-151,748,206.30","-227,858,940.71","-318,735,323.65","13,568,166.19","-81,948,186.62","-380,268,983.11","1,322,456,241.52","-21,742,219.27","-16,746,701.03","3,178,338.33","169,045,688.81","-72,513,807.06","-229,248,564.35"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,"30,769.23",,,,"3,525,138.00","3,525,138.00","2,729,632.19",,"98,260,119.17","98,260,119.17","186,333,347.60","30,000,000.00",
四、汇率变动对现金的影响,,,,,,,,,,-781.44,,,,52.12,,"-3,422.83","-14,457.32","-105,153.55","51,525.00","114,701.08","105,400.48","15,728.71","197,027.07","232,773.27","567,843.82","901,351.50","3,879.45","48,332.53","106,815.58","1,201,186.50","-51,866.32","-491,039.06","-1,532,057.69","-2,995,629.60","-2,059,065.63","448,724.48"
收到其他与投资活动有关的现金,,,,,,,,,"13,631,073.01",,"862,237.46","7,480,234.70","7,480,234.70","862,237.46",,,,"1,190,000.00","1,400,000.00","1,647,100.00","2,001,261.50","2,033,458.00",,,,,,,,"535,243,262.84",,,,,,"81,714,223.71"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,774,138.26",,"258,846.16","1,035,800.00","1,045,800.00","1,031,920.06","38,769.23","823,384.61","15,001,457.62","1,176,596.31","862,237.46","7,480,234.70","9,335,234.70","2,955,237.46","478,556.34","868,017.41","1,745,630.66","3,352,298.91","4,474,010.30","5,996,338.47","10,727,553.68","16,347,653.65","818,118.81","1,520,689.67","11,522,634.12","36,532,688.30","12,769,401.55","18,762,679.90","24,505,220.94","563,557,297.15","111,134,713.36","98,618,236.68","99,100,356.23","196,590,591.25","30,077,614.21","180,189,092.34"
五、现金及现金等价物净增加额,"4,821,224.62","54,308,341.12","-23,717,802.51","647,336.08","-1,081,802.41","41,953,463.26","493,170,543.50","433,672,435.88","363,519,068.47","321,924,484.89","61,452,176.57","-152,841,403.74","-280,217,060.85","-365,038,727.70","73,391,310.57","18,984,103.76","71,077,638.03","51,036,188.92","106,436,906.05","12,048,101.61","53,403,666.33","23,146,651.00","23,710,856.86","-12,040,024.18","53,084,167.14","-23,423,396.39","8,180,939.87","7,635,034.46","-227,590,968.30","2,210,473,895.97","-243,610,207.49","-359,434,956.20","-345,026,005.50","-207,411,312.48","-156,799,428.09","-1,111,436,570.12"
购建固定资产、无形资产和其他长期资产支付的现金,"5,735,264.36","15,062,195.97","6,985,766.23","8,168,098.86","21,652,182.87","33,155,888.29","31,783,820.33","82,954,804.73","140,544,071.61","150,330,738.42","14,162,139.44","46,268,293.51","68,111,012.04","79,193,636.71","13,352,991.25","38,606,409.94","67,144,659.36","101,623,008.22","16,822,071.74","25,749,171.97","42,137,251.30","48,574,517.24","90,176,944.62","92,295,411.48","108,407,031.25","133,271,392.22","43,783,493.59","62,712,989.35","92,084,953.13","109,158,567.47","22,143,711.34","44,473,043.30","81,499,887.79","139,899,357.16","54,325,836.48","74,808,107.01"
期初现金及现金等价物余额,"13,967,051.82","18,788,276.44","73,096,617.56","49,378,815.05","49,378,815.05","49,378,815.05","91,332,278.31","91,332,278.31","91,332,278.31","91,332,278.31","413,256,763.20","413,256,763.20","413,256,763.20","413,256,763.20","48,218,035.50","48,218,035.50","48,218,035.50","48,218,035.50","99,254,224.42","99,254,224.42","99,254,224.42","99,254,224.42","122,400,875.42","122,400,875.42","122,400,875.42","122,400,875.42","108,830,428.10","98,977,479.03","634,220,741.88","98,977,479.03","2,309,451,375.00","2,309,451,375.00","2,309,451,375.00","2,309,451,375.00","2,183,754,286.23","2,102,040,062.52"
投资支付的现金,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","2,000,000.00",,,"1,200,000.00","1,200,000.00","59,070,000.00","61,650,000.00","81,550,000.00","271,748,600.00","31,940,000.00","31,940,000.00"
期末现金及现金等价物余额,"18,788,276.44","73,096,617.56","49,378,815.05","50,026,151.13","48,297,012.64","91,332,278.31","584,502,821.81","525,004,714.19","454,851,346.78","413,256,763.20","474,708,939.77","260,415,359.46","133,039,702.35","48,218,035.50","121,609,346.07","67,202,139.26","119,295,673.53","99,254,224.42","205,691,130.47","111,302,326.03","152,657,890.75","122,400,875.42","146,111,732.28","110,360,851.24","175,485,042.56","98,977,479.03","117,011,367.97","106,612,513.49","406,629,773.58","2,309,451,375.00","2,065,841,167.51","1,950,016,418.80","1,964,425,369.50","2,102,040,062.52","2,026,954,858.14","990,603,492.40"
