科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"47,004,558.22","71,910,483.14","36,644,280.48","57,499,479.43","71,446,051.76","26,567,498.65","44,199,904.46","68,482,609.96","91,400,003.72","28,028,366.04","56,325,810.43","85,522,109.72","111,377,409.95","33,871,198.16","55,254,076.84","92,699,129.38","113,501,605.71","40,107,722.41","70,184,897.60","112,066,253.09","144,983,610.09","42,143,088.43","82,899,493.26","132,928,291.64","163,175,791.48","49,041,092.86","100,153,511.63","157,762,003.25","212,284,055.25","62,217,533.47","108,661,467.27","170,063,828.19","223,224,535.28","56,505,629.99","113,111,809.08","163,552,416.86"
取得借款收到的现金,"1,400,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"130,000,000.00","130,000,000.00","130,000,000.00","225,000,000.00","246,496,335.14","66,000,000.00","143,000,000.00","263,000,000.00"
支付的各项税费,"59,152,207.91","75,266,686.63","35,504,469.97","51,837,353.80","76,106,875.49","22,180,855.95","33,927,176.54","68,061,790.86","86,941,230.33","16,856,967.94","39,017,965.32","77,574,596.22","111,951,592.56","35,005,795.53","62,513,050.20","100,806,163.07","140,138,345.50","34,261,504.39","72,014,899.94","121,038,045.32","213,390,313.88","20,025,811.16","55,056,402.08","107,618,751.16","158,495,162.59","37,336,591.89","70,266,776.97","112,534,634.65","192,540,352.14","34,177,341.73","76,681,586.33","129,379,362.84","215,336,860.97","17,961,661.93","51,060,630.64","100,823,546.20"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,913,272.47","50,913,272.47","50,913,272.47","107,116,808.68","107,116,808.68","107,116,808.68"
支付其他与经营活动有关的现金,"161,813,674.28","161,978,525.16","62,185,378.78","95,170,261.08","137,609,202.49","33,100,218.80","91,884,374.20","117,367,467.69","162,773,789.92","36,648,019.56","85,456,784.18","136,615,072.14","177,020,628.95","32,528,363.72","67,792,814.35","83,624,631.34","184,110,012.75","40,903,834.03","95,572,426.02","147,862,128.69","215,072,754.70","48,649,799.80","109,204,622.12","181,736,581.12","256,509,636.81","62,803,066.63","141,446,919.80","210,625,932.33","306,293,420.35","87,754,199.51","165,442,680.88","310,911,187.98","387,203,698.70","78,445,434.82","191,615,421.75","304,189,288.45"
筹资活动现金流入小计,"1,400,000.00",,,"461,310,000.00","461,310,000.00",,,,"20,000,000.00",,"11,250,000.00","11,250,000.00","11,250,000.00",,,,,,,,"11,250,000.00",,"600,000.00","600,000.00","8,100,000.00",,,,"130,000,000.00","130,000,000.00","180,913,272.47","275,913,272.47","297,409,607.61","173,116,808.68","250,116,808.68","370,116,808.68"
经营活动现金流出小计,"302,354,994.71","376,809,956.63","170,364,491.59","263,426,956.80","383,183,127.17","97,876,403.87","223,519,833.95","358,312,380.48","497,541,619.90","109,064,389.96","315,111,909.46","598,818,445.23","815,210,350.21","145,688,915.27","268,688,465.07","521,045,732.73","861,725,210.75","204,897,699.69","391,042,049.98","622,021,131.21","901,921,910.22","125,823,316.23","297,221,485.37","585,557,856.80","781,942,490.99","163,818,165.90","344,395,726.63","550,388,443.08","832,426,543.11","206,879,557.43","398,322,791.31","684,153,461.66","931,392,570.19","166,537,162.75","389,552,565.34","624,265,636.20"
偿还债务支付的现金,"2,679,320.00","2,000,000.00","3,183,600.00","3,183,600.00","3,183,600.00",,,,,,,,,,,,,,,,,,,,,,,,,,"130,000,000.00","260,000,000.00","260,000,000.00","95,000,000.00","116,496,335.14","182,496,335.14"
经营活动产生的现金流量净额,"91,434,934.78","65,926,967.53","146,798,377.91","203,845,413.87","175,577,473.88","1,757,224.91","88,894,586.49","54,533,428.48","96,905,655.50","-22,402,553.28","46,891,116.24","-24,284,032.20","-11,737,345.66","17,189,715.07","158,447,217.62","88,014,694.29","169,672,206.67","59,780,250.10","221,012,705.53","163,681,129.50","198,479,275.78","117,576,882.27","273,167,517.52","173,786,618.61","310,947,521.44","83,670,052.61","246,215,603.35","212,398,122.94","257,812,883.47","48,717,376.95","137,123,853.42","249,331,694.13","389,201,594.32","40,350,252.68","280,539,772.22","258,345,291.91"
分配股利、利润或偿还利息支付的现金,"205,280,741.13",,,,,,"125,860,000.00","125,934,465.58","125,934,465.58",,"113,680,000.00","113,680,000.00","113,680,000.00",,"113,680,000.00","113,680,000.00","113,680,000.00",,"125,860,000.00","125,860,000.00","125,860,000.00",,"142,100,000.00","142,100,000.00","142,100,000.00",,"157,934,000.00","157,934,000.00","157,934,000.00",,"1,485,069.44","168,937,944.44","168,937,944.44","1,141,055.56","1,431,628.68","160,564,362.01"
收回投资收到的现金,"84,211,253.92",,,,,,,,,,,,,,,,,,,,,,"6,565,201.00","11,902,836.46","363,725,015.00","70,000,000.00","155,000,000.00","173,000,000.00","826,685,804.00","1,001.86","270,001,001.86","420,001,001.86","690,000,000.00","6,926,534.62","200,000,000.00","360,000,000.00"
支付其他与筹资活动有关的现金,,,,"3,061,761.00","5,245,773.65",,,,,,,,,,,,,,,,,,,,,,,,"50,913,272.47","80,131,536.73","55,279,722.62","40,221,715.59","107,116,808.68",,"152,459,539.26","132,044,375.34"
取得投资收益收到的现金,"17,073,711.86",,,,,,,,,,,,,,,,,,,,,,,"8,677,618.60","12,197,835.07","1,912,633.34","12,624,474.84","13,125,429.84","24,920,550.49",,"5,455,007.61","7,146,390.93","11,204,988.15",,"3,574,592.47","6,026,323.70"
筹资活动现金流出小计,"207,960,061.13","2,000,000.00","3,183,600.00","6,245,361.00","8,429,373.65",,"125,860,000.00","125,934,465.58","125,934,465.58",,"113,680,000.00","113,680,000.00","113,680,000.00",,"113,680,000.00","113,680,000.00","113,680,000.00",,"125,860,000.00","125,860,000.00","125,860,000.00",,"142,100,000.00","142,100,000.00","142,100,000.00",,"157,934,000.00","157,934,000.00","208,847,272.47","80,131,536.73","186,764,792.06","469,159,660.03","536,054,753.12","96,141,055.56","270,387,503.08","475,105,072.49"
处置固定资产、无形资产和其他长期资产收回的现金净额,"903,536.00",550.00,545.40,545.40,545.40,,,"420,000.00","494,018.27",,"16,560.00","16,560.00","27,560.00",,,,"1,250.00",,"23,600.00","23,600.00","25,670.00",,,,580.00,,,,"9,560.00",,,,"25,990.67",,,"33,000.00"
筹资活动产生的现金流量净额,"-206,560,061.13","-2,000,000.00","-3,183,600.00","455,064,639.00","452,880,626.35",,"-125,860,000.00","-125,934,465.58","-105,934,465.58",,"-102,430,000.00","-102,430,000.00","-102,430,000.00",,"-113,680,000.00","-113,680,000.00","-113,680,000.00",,"-125,860,000.00","-125,860,000.00","-114,610,000.00",,"-141,500,000.00","-141,500,000.00","-134,000,000.00",,"-157,934,000.00","-157,934,000.00","-78,847,272.47","49,868,463.27","-5,851,519.59","-193,246,387.56","-238,645,145.51","76,975,753.12","-20,270,694.40","-104,988,263.81"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,531,898.62","28,531,898.62"
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,000,000.00",,,,"1,260,000.00",,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"102,188,501.78",550.00,545.40,545.40,545.40,,,"420,000.00","494,018.27",,"16,560.00","16,560.00","27,560.00",,,,"1,250.00",,"23,600.00","23,600.00","25,670.00",,"6,565,201.00","20,580,455.06","375,923,430.07","71,912,633.34","167,624,474.84","186,125,429.84","863,615,914.49","1,001.86","275,456,009.47","427,147,392.79","702,490,978.82","6,926,534.62","232,106,491.09","394,591,222.32"
五、现金及现金等价物净增加额,"-136,890,765.33","40,133,348.30","143,166,452.74","649,360,898.19","612,018,925.83","-7,447,410.71","-53,510,475.14","-117,086,747.27","-65,856,445.78","-31,291,385.39","-80,132,852.20","-169,137,912.02","-239,978,879.11","10,274,813.28","-861,729.56","-98,589,668.12","-5,656,245.37","44,780,117.99","68,689,425.82","-10,310,390.30","9,511,565.90","102,061,748.53","77,813,643.41","-33,408,848.82","-241,113,349.89","1,480,669.71","82,679,283.11","-7,433,262.81","17,652,954.56","12,311,100.40","219,317,579.50","-20,242,686.41","49,285,171.61","112,662,628.43","216,470,685.21","-172,068,522.14"
购建固定资产、无形资产和其他长期资产支付的现金,"30,487,486.84","23,794,169.23","448,870.57","9,549,700.08","16,439,719.80","9,204,635.62","16,545,061.63","46,105,710.17","57,321,653.97","8,888,832.11","24,205,528.44","41,495,439.82","86,989,093.45","6,914,901.79","14,128,947.18","33,324,362.41","61,649,702.04","15,000,132.11","26,486,879.71","48,155,119.80","74,383,379.88","15,515,133.74","54,159,201.47","67,415,273.49","81,475,332.37","6,102,016.24","-2,773,204.92","19,998,191.59","64,903,946.93","26,275,741.68","57,410,763.80","83,475,385.77","179,874,303.61","11,589,911.99","24,904,883.70","41,016,772.56"
期初现金及现金等价物余额,"311,704,557.12","174,813,791.79","214,947,140.09","214,947,140.09","214,947,140.09","826,966,065.92","826,966,065.92","826,966,065.92","826,966,065.92","761,109,620.14","761,109,620.14","761,109,620.14","761,109,620.14","521,130,741.03","521,130,741.03","521,130,741.03","521,130,741.03","515,474,495.66","515,474,495.66","515,474,495.66","515,474,495.66","524,986,061.56","524,986,061.56","524,986,061.56","524,986,061.56","283,872,711.67","283,872,711.67","283,872,711.67","283,872,711.67","301,525,666.23","301,525,666.23","301,525,666.23","301,525,666.23","350,810,837.84","350,810,837.84","350,810,837.84"
投资支付的现金,"31,648,827.78",,,,,,,,,,,,"37,500,000.00",,"31,500,000.00","39,600,000.00",,,,,,,"6,259,873.64","18,860,649.00","712,508,969.03","148,000,000.00","176,000,000.00","228,024,624.00","960,024,624.00","60,000,000.00","130,000,000.00","420,000,000.00","620,000,000.00",,"251,000,000.00","679,000,000.00"
期末现金及现金等价物余额,"174,813,791.79","214,947,140.09","358,113,592.83","864,308,038.28","826,966,065.92","819,518,655.21","773,455,590.78","709,879,318.65","761,109,620.14","729,818,234.75","680,976,767.94","591,971,708.12","521,130,741.03","531,405,554.31","520,269,011.47","422,541,072.91","515,474,495.66","560,254,613.65","584,163,921.48","505,164,105.36","524,986,061.56","627,047,810.09","602,799,704.97","491,577,212.74","283,872,711.67","285,353,381.38","366,551,994.78","276,439,448.86","301,525,666.23","313,836,766.63","520,843,245.73","281,282,979.82","350,810,837.84","463,473,466.27","567,281,523.05","178,742,315.70"
