科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"355,204,356.26","680,646,077.63","1,133,244,672.53","1,510,043,727.20","352,715,827.58","827,755,265.48","1,237,217,477.89","1,518,111,744.43","429,464,913.96","890,300,411.43","1,294,826,305.74","1,882,116,301.35","534,836,994.15","1,045,104,430.78","1,494,741,223.33","2,079,127,301.82","440,430,451.11","960,152,235.93","1,412,702,512.85","1,855,244,488.33","416,216,192.88","1,040,158,128.84","1,497,611,796.70","1,903,060,384.55","429,058,068.27","1,009,772,592.35","1,562,528,783.90","2,048,593,004.76","501,067,078.26","1,056,002,951.92","1,685,314,220.43","2,458,509,362.57","576,154,194.24","1,224,837,623.31","1,842,217,570.39","2,403,952,752.66","642,116,063.65","1,398,389,931.87","2,091,464,551.67","2,992,353,351.78","742,149,766.42","1,544,119,974.47","2,433,002,738.49","3,401,120,836.45","832,627,042.20"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,"21,997,322.00",,,,,,,,"102,000,000.00",,,,,,,,,,,,,
收到的税费返还,"3,784,269.17","10,104,546.12","13,958,805.04","14,318,790.15","3,885,280.82","4,758,054.66","5,221,828.30","7,610,585.97","832,867.29","2,126,188.62","4,526,674.22","6,348,341.09","4,381,760.64","5,702,908.94","10,876,937.11","12,206,108.36","1,948,259.67","12,913,067.31","14,592,977.67","18,521,799.91","6,722,068.79","9,116,258.80","11,371,846.26","13,631,414.76","3,922,334.84","5,340,330.11","12,468,277.40","15,015,592.01","19,386,381.69","21,804,577.16","25,157,457.46","27,148,689.31","5,437,858.33","6,447,692.04","10,859,656.14","13,101,270.51","13,409,519.09","15,770,184.11","17,653,093.01","26,245,890.12","10,591,215.45","15,184,383.69","24,238,636.86","31,560,233.33","18,604,416.25"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,000,000.00",,,,,
收到其他与经营活动有关的现金,"7,232,040.24","10,069,004.07","19,718,079.98","31,513,639.69","6,961,630.18","20,822,447.93","45,689,744.05","26,434,855.66","2,487,913.87","10,000,448.37","70,401,701.76","73,284,790.46","6,900,365.58","14,656,173.45","20,681,882.97","24,779,633.17","13,844,929.76","33,400,147.66","65,619,111.48","62,106,399.69","63,721,279.67","55,891,108.65","66,649,743.59","90,619,062.40","13,865,323.14","97,238,277.33","110,287,511.55","114,453,698.48","21,866,306.24","134,884,239.64","125,754,579.19","160,717,813.92","5,984,627.50","19,591,002.65","95,802,045.49","148,028,157.85","10,300,913.47","20,332,148.58","31,710,696.15","109,590,324.65","23,897,941.64","74,408,057.43","104,952,224.75","54,867,116.88","13,017,802.22"
投资活动现金流出小计,"19,901,305.46","39,356,165.76","83,637,086.46","96,900,662.29","30,057,919.28","105,371,329.50","154,089,478.10","176,298,392.71","36,357,786.64","102,943,872.81","194,914,682.38","245,196,374.77","77,606,804.30","129,221,219.59","150,812,895.03","217,865,668.65","52,533,201.66","137,040,203.04","237,876,827.63","337,568,945.86","79,878,056.95","163,995,362.33","260,432,779.36","408,461,779.15","100,048,981.88","182,557,844.12","248,549,307.99","343,038,974.36","68,838,146.76","129,262,862.24","219,554,052.21","382,506,581.58","40,512,885.98","75,949,011.81","126,198,637.34","169,085,638.30","47,641,129.62","89,307,759.80","136,202,621.37","257,068,193.90","139,066,859.20","146,577,927.00","215,289,372.95","261,108,044.61","67,235,110.46"
经营活动现金流入小计,"366,220,665.67","700,819,627.82","1,166,921,557.55","1,555,876,157.04","363,562,738.58","853,335,768.07","1,288,129,050.24","1,552,157,186.06","432,785,695.12","902,427,048.42","1,369,754,681.72","1,961,749,432.90","546,119,120.37","1,065,463,513.17","1,526,300,043.41","2,116,113,043.35","456,223,640.54","1,006,465,450.90","1,492,914,602.00","1,935,872,687.93","486,659,541.34","1,105,165,496.29","1,575,633,386.55","2,007,310,861.71","446,845,726.25","1,112,351,199.79","1,685,284,572.85","2,178,062,295.25","542,319,766.19","1,212,691,768.72","1,836,226,257.08","2,646,375,865.80","587,576,680.07","1,250,876,318.00","1,948,879,272.02","2,565,082,181.02","665,826,496.21","1,434,492,264.56","2,140,828,340.83","3,128,189,566.55","776,638,923.51","1,633,712,415.59","2,562,193,600.10","3,487,548,186.66","864,249,260.67"
投资活动产生的现金流量净额,"33,343,084.54","84,042,726.30","50,926,566.00","40,846,680.16","-30,051,919.28","-95,628,481.50","-142,386,384.29","-163,771,470.42","-36,325,786.64","-100,418,107.22","-191,906,695.97","-240,580,323.63","-76,622,343.03","-127,004,403.27","-146,694,670.59","-212,282,685.95","-52,248,896.50","-134,847,326.47","-223,609,171.67","-322,538,658.02","-79,866,321.20","-161,301,005.19","-257,319,452.96","-405,178,356.29","-71,036,424.42","-153,177,002.12","-214,138,053.05","-246,896,337.56","-67,828,332.66","-125,150,393.50","-209,980,025.61","-372,543,163.36","-29,936,155.79","-50,040,622.74","-86,005,540.83","-110,176,243.53","-47,339,332.95","-88,232,736.33","-126,644,230.65","-243,293,081.46","-100,816,810.37","-108,144,178.17","-127,991,263.32","-168,536,521.43","-55,630,239.47"
购买商品、接受劳务支付的现金,"261,707,684.96","433,394,725.31","780,635,448.83","1,066,992,350.69","292,526,539.34","574,240,571.21","867,420,572.57","1,021,793,233.55","283,102,099.64","533,591,495.19","847,486,619.20","1,149,762,892.12","354,309,522.39","631,785,467.45","971,632,111.57","1,379,901,730.07","355,293,704.13","672,258,020.82","995,159,461.56","1,183,762,964.67","374,078,008.94","761,074,859.04","1,058,459,249.77","1,271,697,875.11","406,410,805.89","738,275,113.62","1,160,142,538.03","1,288,766,691.33","314,276,684.26","735,954,476.15","1,092,615,225.32","1,371,345,073.35","358,187,553.95","645,475,029.76","966,118,974.81","1,123,709,415.23","353,931,103.34","800,382,046.83","1,060,105,494.65","1,519,150,787.82","347,069,273.27","945,934,708.77","1,377,428,265.36","1,712,691,930.56","437,809,287.14"
吸收投资收到的现金,,,,,,,,,,,,"2,431,812.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"226,602,589.65","223,398,463.28",
