科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"318,970,673.58","244,656,965.03","867,881,474.48","795,355,770.86","682,557,965.45","675,051,384.39","718,818,464.83","879,905,947.85","993,601,514.65","955,566,559.46","984,170,697.75","944,929,707.47","870,331,250.71","648,133,429.66","775,568,597.95","742,027,476.29","754,714,270.61","544,414,180.05","561,789,397.58","575,335,990.87","639,302,362.80","653,623,662.95","996,333,354.52","1,115,082,323.65","1,367,955,509.08","1,221,865,137.37","1,463,287,559.13","1,405,405,891.78","1,603,087,317.87","1,469,306,212.97","1,695,941,501.05","620,684,489.46","614,368,228.65","694,987,606.91","726,386,791.76","1,041,013,222.62","1,043,515,469.25","638,985,853.81","763,995,193.27","750,563,840.71","507,127,583.12","507,338,270.69","803,108,925.85","779,641,360.93"
短期借款,"328,000,000.00","325,000,000.00","305,000,000.00","8,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,"5,338,849.50","2,065,343.00",,,,,"2,070,495.00","2,747,820.00","9,370,546.00","20,275,878.50","24,616,244.00","255,098.57","131,198.57","4,340,450.00","8,520,150.00","11,474,210.00","11,321,012.00","12,025,612.00",,,,,,"291,482.44","353,345.33","730,401.64",,,,,"913,655,148.86","922,053,466.31","651,688,219.18","789,513,863.02","402,218,888.89","486,430,111.11","331,868,902.78","382,778,222.22","856,988,784.08","1,459,981,761.87","1,309,334,947.59","1,055,074,732.70","1,305,530,496.83"
交易性金融负债,,,,,,,,"944,900.00",,,,,,,,,,,,,,,,"146,036.97",,,,"12,825.00",,,,,,,,,,,,,,,,
应收票据,"100,888,080.50","87,130,286.68","127,756,063.40","144,590,700.42","271,726,222.43","225,814,673.53","241,678,480.20","220,051,269.35","281,667,197.92","141,968,256.62","161,648,081.34","204,513,788.36","335,919,731.39","264,509,503.38","303,725,612.86","411,014,376.37","450,511,868.64","441,311,966.49","597,403,924.49","789,318,516.43","826,777,605.61","555,375,618.74","518,829,861.12","648,366,387.92","613,026,312.47","503,500,656.21","537,786,249.24","738,445,081.88","852,149,556.67","914,518,950.00","682,514,551.64","486,320,125.68","661,472,259.65","708,261,921.31","631,241,194.11","604,773,313.11","821,772,834.15","956,676,846.02","901,753,366.25","843,520,455.60","960,682,620.84","701,777,141.90","808,990,744.72","678,723,166.23"
应付票据,"109,060,000.00","49,060,000.00","10,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"284,013,567.74","297,094,009.34","345,900,235.68","201,675,604.47","268,446,960.04","310,051,278.17","372,539,306.63","286,700,424.57","340,168,506.62","374,963,199.29","479,488,365.26","466,250,441.52","470,858,645.83","476,995,435.05","595,470,448.07","460,117,095.71","580,878,344.19","661,728,242.06","811,191,851.54","644,324,794.66","689,174,657.52","691,119,589.04","863,044,798.62","667,350,323.53","677,684,867.51","828,686,898.92","955,341,922.44","655,589,352.03","759,687,633.69","793,572,490.87","1,215,565,996.83","1,004,256,291.61","1,192,307,774.10","1,330,898,287.49","1,745,131,303.31","1,057,146,368.61","1,163,171,116.95","1,271,407,998.22","1,576,892,272.33","1,160,117,826.72","1,157,053,549.27","1,201,233,225.87","1,551,793,666.58","1,394,611,743.59"
应付账款,"238,811,738.30","249,574,629.42","276,925,441.94","370,956,978.01","403,190,443.16","352,085,685.86","467,740,445.38","313,645,213.47","414,408,959.27","348,921,296.87","535,280,136.15","582,952,653.50","595,521,129.17","579,213,441.11","625,218,748.52","829,662,607.21","689,437,491.67","758,167,429.36","819,408,359.74","880,621,412.09","767,960,901.75","666,977,109.17","853,882,437.65","1,026,468,224.26","866,846,574.03","921,386,749.27","1,126,751,573.03","1,252,892,830.24","1,088,980,902.77","1,147,970,354.29","1,405,389,881.86","1,593,473,427.68","1,359,210,429.22","1,475,441,127.98","1,719,946,911.19","1,639,633,692.92","1,371,093,156.17","1,635,356,280.09","1,782,222,783.80","2,062,140,539.44","1,994,872,909.91","1,892,416,996.23","2,188,428,198.70","2,307,025,946.46"
预付款项,"88,314,222.18","47,815,125.29","39,876,624.04","35,137,528.51","41,462,014.38","51,729,324.63","64,661,090.44","40,331,815.49","31,194,818.68","53,379,934.18","85,327,330.26","64,765,110.58","97,827,351.07","158,024,705.52","106,374,550.64","100,230,288.74","144,776,581.40","128,565,447.18","91,521,758.78","87,363,592.98","150,420,117.42","129,869,335.40","101,763,160.43","129,681,301.57","121,358,894.56","141,541,976.72","158,796,141.62","194,362,744.27","224,944,984.00","156,345,359.44","158,657,280.75","171,336,580.71","223,284,010.37","185,715,098.29","182,748,372.94","108,843,307.15","184,131,670.87","175,747,171.80","221,105,439.36","157,326,657.23","188,211,608.52","174,447,686.14","215,405,882.72","326,628,488.10"
预收款项,"83,037,026.56","97,223,471.17","98,562,116.72","68,590,144.28","68,808,270.25","53,403,031.36","53,481,747.95","57,615,940.45","42,207,840.60","40,267,984.72","72,261,007.98","104,795,196.81","107,625,573.51","72,496,944.45","121,892,329.27","175,223,880.08","158,355,012.12","155,191,827.97","169,969,807.60","201,169,843.61","108,291,771.13","78,892,612.64","139,173,142.83","280,103,682.36","177,355,918.17","210,312,256.66","187,396,199.29","392,992,316.71","248,933,735.01","249,813,135.25","231,280,786.29","355,555,918.02","235,972,169.18","195,329,664.73","161,937,952.50","363,052,756.96","328,942,479.75","271,983,107.54","312,340,885.49","779,587,538.11","443,922,023.91","418,593,394.22","693,738,444.06","1,206,020,398.54"
其他应收款,"41,816,429.76","23,519,834.72","35,643,426.17","27,350,561.70","35,317,763.41","37,846,575.36","40,853,840.04","18,519,299.03","29,020,548.75","21,722,562.61","27,798,764.44","38,952,539.10","30,741,513.66","38,109,897.02","26,477,110.35","36,246,884.76","42,100,569.91","36,591,766.30","33,616,792.18","43,656,907.88","36,545,908.09","33,556,500.95","34,130,403.66","37,261,813.36","41,584,319.71","26,969,052.47","30,092,725.92","49,842,803.54","30,886,598.92","14,663,394.99","26,368,806.78","48,727,819.25","20,352,131.64","10,508,981.71","48,880,745.76","34,924,752.46","13,142,260.93","16,477,980.87","8,359,957.98","55,657,951.60","46,325,088.76","20,092,804.32","8,512,347.23","18,690,041.58"
应付职工薪酬,"26,567,449.81","37,477,273.50","37,356,424.17","52,570,005.44","37,353,420.20","38,706,502.25","44,645,511.16","61,924,812.22","56,144,825.57","71,984,924.56","88,305,183.37","115,970,857.80","91,215,157.57","119,934,944.65","140,221,393.34","146,890,262.39","110,801,001.30","122,925,136.30","132,673,429.19","150,199,890.75","111,064,682.40","116,859,331.59","142,612,552.70","165,814,611.71","131,934,074.30","147,547,894.38","167,449,277.64","191,775,676.78","127,886,890.98","149,397,907.84","176,269,305.15","196,269,219.29","147,184,814.49","163,165,233.31","192,272,300.30","209,100,501.70","146,010,598.10","178,221,558.86","199,592,106.15","237,919,276.03","159,530,208.00","175,512,218.52","213,865,706.84","239,096,541.06"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"18,806,529.52","19,947,838.53","35,088,289.05","26,908,287.42","27,609,984.14","17,675,176.83","18,407,038.43","14,597,530.59","49,918,350.80","29,376,088.96","32,068,353.89","42,957,391.32","57,108,610.94","22,587,784.81","57,297,366.64","9,770,291.52","55,913,141.96","44,855,058.20","79,047,072.42","25,371,228.35","96,351,556.05","29,314,984.89","85,522,432.55","43,762,855.19","103,984,664.80","75,785,021.06","146,845,834.02","100,812,762.08","171,348,126.01","133,439,182.72","181,374,391.33","134,947,117.26","263,946,505.81","167,554,936.48","238,083,959.44","95,969,798.95","175,350,261.95","199,657,611.34","213,348,848.45","115,333,892.17","196,688,431.24","150,158,917.56","181,124,720.28","128,645,212.11"
应收利息,,,,,,"1,634,247.00","2,056,984.24","3,488,799.00","1,970,912.80","2,217,790.22","1,210,468.08","1,810,116.50","1,082,675.00","2,300,554.00","1,924,423.63","989,655.67","1,189,484.89","1,075,872.84","1,673,230.23","1,176,060.92","767,844.01","1,345,728.49","3,239,937.72","3,752,909.67","5,339,036.00","5,028,076.14","9,193,522.99","5,684,198.55","2,147,063.69","5,100,619.57","2,352,161.37","1,333,136.33","1,505,121.74","3,209,336.69","2,631,912.89","1,211,839.09","2,623,929.93","2,618,316.94","162,050.57","285,680.93","997,958.27","1,410,111.74","1,699,138.85","1,983,860.05"
应付利息,,"458,112.50","643,051.12","14,200.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,"36,300.00","36,300.00",,,"66,675.85","66,675.85",,,,,,,,,,,,,
存货,"363,693,904.29","371,701,744.98","386,717,593.16","423,691,037.52","410,327,776.83","447,686,866.85","451,856,996.35","401,306,258.82","349,318,266.40","369,674,847.49","451,928,532.53","609,153,929.08","660,124,469.33","744,906,149.56","774,328,296.45","1,065,910,997.37","859,193,852.51","971,723,704.06","926,056,707.30","1,030,294,935.02","764,629,040.47","742,018,284.57","717,909,540.94","1,073,369,840.57","791,718,974.52","871,388,665.29","878,054,202.94","1,325,378,544.29","857,047,457.50","941,861,832.96","978,487,335.65","1,568,475,227.88","1,135,582,960.85","1,098,826,788.82","1,010,846,140.40","1,426,745,280.93","920,959,661.87","1,057,725,660.29","964,907,065.77","1,696,932,203.19","1,118,765,372.31","1,293,921,923.43","1,470,400,344.92","2,185,899,491.72"
其他应付款,"38,909,805.51","24,204,425.52","32,901,668.82","30,799,084.53","34,913,305.11","43,801,078.88","37,069,943.27","34,285,941.12","37,537,029.71","45,844,006.43","41,296,199.01","30,190,726.07","47,757,948.95","26,047,963.12","52,599,325.90","31,534,986.62","77,368,806.54","66,571,942.94","81,087,690.97","40,522,162.27","43,200,454.58","48,349,140.76","42,924,820.33","48,823,073.44","42,334,500.09","47,191,745.72","45,035,446.36","50,410,946.22","61,053,607.48","61,911,247.58","45,281,159.89","52,765,467.80","48,474,219.90","48,463,120.79","45,897,513.17","66,612,278.63","61,867,999.83","587,947,344.21","77,767,461.25","80,018,747.05","58,592,597.30","51,127,826.40","61,197,164.38","67,309,426.31"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,"12,522,640.28",,"28,485,231.89","14,004,004.09","60,556,880.74","13,729,557.72","14,446,105.96","12,914,573.47","448,717,689.40","407,482,611.68","422,767,686.30","553,848,816.80","1,375,173,953.91","1,362,031,292.75","988,594,808.14","607,516,525.44","981,698,880.31","928,148,457.10","734,721,606.99","929,605,382.04","1,025,576,299.53"
其他流动负债,,,,"640,000.00","640,000.00","640,000.00","640,000.00","4,132,909.81",,,,,,,,,,,,,,,,,,,,,"134,764.88","132,554.04",,,,,,,,,,,,,,
流动资产合计,"1,197,696,878.05","1,077,256,815.54","1,805,840,759.93","1,627,801,203.48","1,709,838,702.54","1,749,814,349.93","1,892,465,162.73","1,852,374,309.11","2,029,689,585.82","1,928,863,695.87","2,211,848,118.16","2,354,991,876.61","2,467,140,735.56","2,333,110,872.76","2,588,209,489.95","2,825,056,924.91","2,844,839,182.15","2,796,732,190.98","3,035,279,274.10","3,171,470,798.76","3,107,617,535.92","2,806,908,720.14","3,235,251,057.01","3,687,387,540.55","3,618,959,396.29","3,627,819,040.34","4,047,286,730.01","4,435,265,497.08","4,343,680,170.06","4,309,814,966.76","4,772,802,207.54","5,263,506,509.18","5,178,408,564.99","5,106,863,926.70","5,691,229,140.99","6,052,050,926.77","5,997,778,347.81","5,440,103,538.87","5,427,470,093.19","6,503,092,280.37","6,367,294,000.06","5,944,277,718.67","6,844,591,165.61","7,717,284,948.56"
流动负债合计,"843,192,549.70","802,945,750.64","796,476,991.82","558,478,699.68","572,515,422.86","506,311,475.18","621,984,686.19","487,147,247.66","600,217,005.95","536,394,301.54","769,210,880.40","876,866,825.50","899,228,420.14","820,281,078.14","997,229,163.67","1,193,082,027.82","1,091,875,453.59","1,147,711,394.77","1,282,186,359.92","1,297,884,537.07","1,126,869,365.91","940,393,179.05","1,264,115,386.06","1,565,118,483.93","1,322,455,731.39","1,402,259,967.09","1,673,514,630.34","1,988,897,357.03","1,698,338,027.13","1,742,731,057.57","2,039,662,200.37","2,333,011,150.05","2,054,788,138.60","2,049,954,083.29","2,358,138,636.60","2,374,369,029.16","2,083,264,495.80","2,873,165,902.04","2,585,272,085.14","3,274,999,992.80","2,853,606,170.36","2,687,809,352.93","3,338,354,234.26","3,948,097,524.48"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"495,384.06","1,469,754.18","469,754.19","443,875.60","443,875.60","443,875.60","443,875.60","400,000.00","400,000.00","400,000.00","400,000.00","400,000.00","400,000.00","400,000.00","400,000.00","400,000.00","400,000.00",,,,,"39,735,570.50","40,798,502.92","41,365,518.66","42,865,431.13","43,035,511.00","43,796,247.73","44,495,224.65","44,861,176.99","45,724,712.56","46,486,926.74","48,480,778.13","48,953,354.31","49,639,746.32","50,434,094.88","51,328,807.28","52,335,697.98","53,121,774.78","53,934,016.92","53,877,930.88","54,712,420.27","55,343,612.41","56,409,847.63","57,828,126.15"
专项应付款,"120,000.00","120,000.00","120,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,"1,640,230.41","1,587,109.74","1,533,989.08","1,480,868.41","14,945,967.10","14,800,415.29","14,654,863.47","14,509,311.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,840,655.00","14,840,655.00","14,840,655.00","9,173,355.00","13,013,355.00","13,013,355.00","13,013,355.00","13,013,355.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","7,150,000.00","10,150,000.00","15,150,000.00","15,150,000.00","15,150,000.00"
固定资产,"481,222,834.01","479,596,911.10","481,583,234.96","506,396,091.02","503,945,044.58","498,716,549.77","509,528,475.70","518,596,606.29","505,664,355.61","503,931,312.96","595,998,283.68","645,105,775.28","640,162,996.74","646,304,383.38","658,971,781.53","702,337,389.65","712,425,897.19","813,184,210.68","845,497,082.81","868,914,923.53","858,689,729.17","909,275,979.10","887,067,679.29","883,280,538.15","863,361,856.92","853,882,332.92","850,469,552.29","893,776,421.04","883,686,468.32","904,565,132.10","913,385,359.46","956,192,336.23","943,345,350.96","929,203,611.47","938,498,262.37","920,306,368.97","899,483,311.72","882,037,067.98","865,765,975.59","885,129,598.11","863,474,298.83","845,616,583.51","835,208,170.70","829,197,651.78"
递延所得税负债,"20,546,548.62","23,187,365.03","25,390,186.44",,,,,"1,236,501.00","1,123,290.70","1,128,900.30","180,532.50","1,952,895.00","157,124.79","418,033.29","372,018.54","548,681.98","598,650.15","1,403,035.03","992,886.72","132,136.13","117,437.04","263,655.56","721,641.81","556,195.81","1,179,673.38","942,075.46","1,436,919.48","821,062.00","259,486.71","820,819.70","316,790.14","1,161,698.56","4,609,105.49","4,766,904.09","3,450,818.18","1,660,392.12","7,151,962.33","4,595,275.10","129,255.00","6,833,704.75","6,659,665.98","7,496,878.07","7,317,692.45","4,484,750.00"
在建工程,"7,931,477.03","8,624,005.05","7,636,009.76","13,922,115.26","17,945,942.29","30,284,616.20","60,518,202.85","58,320,879.02","85,625,358.75","106,446,742.56","29,658,580.95","41,020,320.87","67,128,855.92","95,222,000.31","127,028,608.65","135,110,309.17","137,683,728.45","76,361,606.34","75,629,967.49","82,267,363.13","94,903,222.59","49,130,371.62","57,455,020.57","70,351,646.97","73,913,292.20","77,937,961.27","88,521,335.52","61,803,487.53","57,203,718.49","44,536,370.40","58,005,014.10","24,928,527.13","29,478,753.86","34,359,450.27","11,643,770.86","22,568,331.63","26,478,013.51","31,504,596.77","32,161,706.23","5,986,693.89","8,266,946.33","13,922,816.20","25,102,772.57","23,464,233.86"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,642,438.23","7,249,185.75","6,855,933.26",,,,,,,,,,
工程物资,"144,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"20,666,548.62","23,307,365.03","25,510,186.44",,,,,"1,236,501.00","1,123,290.70","1,128,900.30","180,532.50","1,952,895.00","157,124.79","418,033.29","372,018.54","548,681.98","598,650.15","1,403,035.03","992,886.72","132,136.13","117,437.04","263,655.56","721,641.81","556,195.81","1,179,673.38","942,075.46","1,436,919.48","15,661,717.00","15,100,141.71","15,661,474.70","9,490,145.14","21,817,491.79","24,871,646.24","24,636,192.35","22,926,853.96","12,005,819.09","17,194,665.78","14,335,255.02","9,869,234.92","20,959,657.34","23,492,006.07","29,035,605.65","28,562,807.53","25,090,989.72"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
