科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
应付职工薪酬,"4,832,815.45","5,283,532.22","7,582,063.56","6,657,591.32","7,671,665.08","8,502,407.79","16,973,026.84","10,274,165.01","10,691,607.78","12,172,660.37","21,457,048.73","10,662,189.78","11,453,645.42","13,374,917.75","23,083,653.88","13,756,786.77","14,951,926.86","15,482,686.23","25,782,159.44","12,949,395.95","13,210,938.19","13,070,197.70","25,212,487.03","11,702,535.05","12,443,342.79","13,036,409.61","22,556,174.95","12,743,662.52"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"756,212.83","2,907,545.81","5,381,054.96","6,058,482.30","8,840,839.13","10,551,079.02","9,481,313.40","6,457,342.58","12,247,650.31","12,114,271.81","8,719,404.88","13,625,489.98","12,693,476.31","6,231,410.61","13,519,615.36","14,673,774.99","17,889,295.05","13,308,542.53","4,662,025.92","9,955,358.06","6,767,428.74","13,069,806.66","11,056,983.63","12,940,528.09","11,650,370.91","10,016,556.16","8,688,863.68","10,585,017.26"
应收利息,,,,,,"3,124,417.40","6,174,199.41","8,658,027.96","11,437,922.70","2,174,224.96","4,596,723.96","8,087,063.37","10,402,991.32","3,147,185.71","724,584.88","1,573,880.03","1,727,871.69","1,246,691.46","555,999.95","1,754,620.73","920,857.05","7,804.00","11,384,834.72","1,651,278.36","2,477,482.81","2,665,706.28","3,414,217.52","2,073,932.17"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,"252,842.80","203,451.77"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,"300,002.00","300,002.00","180,003.60","180,003.60","180,003.60","180,003.60","180,003.60","180,003.60","180,003.60","180,003.60","250,103.60","250,103.60","250,103.60","180,003.60","2,563,651.52","180,003.60"
存货,,,,,,,,,,,,,,,,,,"643,667.71","1,411,309.95","665,948.06","96,587.82","64,632.00","25,000.00",,,,,
其他应付款,"815,203.22","435,378.37","263,792.83","3,712,673.05","665,670.24","754,107.44","787,185.08","491,795.81","538,924.17","961,892.00","1,225,118.80","1,816,407.31","2,498,518.75","2,481,993.58","4,729,655.60","4,704,496.66","6,842,266.87","9,283,234.58","8,119,702.96","12,044,253.75","6,205,191.49","12,820,084.35","27,848,283.89","27,703,362.06","36,123,993.10","38,674,590.03","22,424,306.12","24,178,892.89"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,"48,963.85","3,480.62","43,260.04","32,450.05","21,640.06","10,830.07",,,,,"44,085.05",,"265,934.11","199,448.11","272,737.08","164,498.88","193,770.57","175,077.85","1,528,785.79","1,051,400.05",,,"85,750.10","48,358.51","57,269.52","20,745.50",,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,"749,203.91","1,738,759.55","3,004,568.89","2,285,762.49","2,947,911.94","3,434,542.92","4,495,761.97","3,997,525.76","4,147,726.91","2,727,221.32","92,587,899.57","33,191,217.10","92,584,166.96","189,062,179.60","139,123,987.96","199,729,375.05","114,523,383.30","202,491,781.73","217,337,780.49","253,000,633.66","164,402,753.96","209,136,012.93","907,257,817.50","799,717,452.39","1,047,147,589.39","1,006,109,958.06","850,269,912.05","879,601,933.63"
其他流动负债,"2,140,666.09","3,094,468.04","3,101,148.62","2,107,047.40","4,514,895.91","4,337,434.06","8,713,458.54","8,139,919.98","16,303,853.13","59,016,228.76","12,537,701.40","16,697,924.83","14,405,663.05","14,714,498.69","17,946,641.78","11,138,305.15","24,372,155.71","41,462,091.76","65,562,404.60","57,500,114.76","75,419,927.95","90,141,136.20","64,195,914.97","55,075,191.61","44,866,338.38","46,609,187.43","80,017,331.70","83,711,176.88"
流动资产合计,"91,371,282.82","141,254,283.71","196,423,076.36","620,167,231.84","626,280,639.04","664,622,440.07","700,420,565.92","702,487,642.23","697,545,759.57","711,801,564.01","809,630,759.95","832,162,409.63","834,155,488.24","855,650,537.03","889,710,934.53","861,986,620.92","932,702,062.05","1,002,813,460.39","1,034,987,187.84","1,039,750,762.14","1,163,727,334.14","901,779,294.17","1,205,642,859.17","1,207,054,513.25","1,307,402,702.53","1,398,796,275.40","1,337,141,179.63","1,463,656,059.48"
流动负债合计,"8,965,654.19","12,468,171.04","16,375,236.57","18,589,580.67","21,739,856.96","24,165,934.91","35,996,640.46","25,404,379.98","39,823,191.99","84,306,209.54","94,235,354.18","71,319,385.72","85,318,920.78","80,528,976.53","127,145,220.71","78,033,022.78","123,299,602.70","172,285,205.81","164,415,219.81","145,482,465.41","158,424,626.47","221,468,519.50","157,361,313.14","139,730,787.18","213,284,372.99","261,460,194.86","335,120,482.76","441,172,506.23"
可供出售金融资产,,,,,,,,,,"70,000,000.00",,,,,,,"1,000,000.00","5,000,000.00","5,000,000.00","9,200,000.00","9,690,801.77","9,200,000.00","5,091,000.00","5,091,000.00","5,091,000.00","91,000.00","91,000.00","91,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,"9,928,504.56","38,719,827.84",,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,"300,000.00","300,000.00","300,000.00","300,000.00","247,907.83","247,907.83","207,658.01","3,443,370.87","3,784,371.70","3,960,022.20","4,214,394.95","3,594,657.90","3,601,169.03","3,272,071.37","3,134,052.79","3,081,823.73","10,163,781.28","9,504,697.07","29,432,184.22","29,270,566.05","150,454,966.68","151,589,538.07"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"6,307,871.43","7,524,684.68","10,072,927.54","9,797,569.32","10,521,003.82","10,438,414.27","11,913,743.81","11,942,189.27","11,360,659.78","11,197,301.58","10,810,684.36","10,164,042.41","10,099,063.18","11,925,159.65","12,016,425.71","11,867,786.17","11,925,562.47","11,971,780.29","13,960,344.35","13,163,362.46","12,058,798.58","11,474,666.33","10,849,432.82","10,386,492.57","11,022,260.88","10,574,248.01","10,097,262.60","9,758,953.87"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,"1,421,584.05","1,421,584.05","1,421,584.05","1,421,584.05",,
在建工程,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,,,,,,,,,,,,,"1,421,584.05","1,421,584.05","11,350,088.61","40,141,411.89",,
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"8,965,654.19","12,468,171.04","16,375,236.57","18,589,580.67","21,739,856.96","24,165,934.91","35,996,640.46","25,404,379.98","39,823,191.99","84,306,209.54","94,235,354.18","71,319,385.72","85,318,920.78","80,528,976.53","127,145,220.71","78,033,022.78","123,299,602.70","172,285,205.81","164,415,219.81","145,482,465.41","158,424,626.47","221,468,519.50","158,782,897.19","141,152,371.23","224,634,461.60","301,601,606.75","335,120,482.76","441,172,506.23"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"40,000,000.00","40,000,000.00","40,000,000.00","53,350,000.00","53,350,000.00","53,350,000.00","53,350,000.00","53,350,000.00","53,350,000.00","53,350,000.00","53,350,000.00","53,350,000.00","53,350,000.00","53,350,000.00","80,025,000.00","80,025,000.00","96,030,000.00","96,030,000.00","192,060,000.00","192,060,000.00","192,060,000.00","192,060,000.00","192,060,000.00","192,060,000.00","192,060,000.00","192,060,000.00","192,996,000.00","192,996,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"17,212,309.48","17,212,309.48","17,212,309.48","410,982,733.38","410,982,733.38","411,004,744.74","411,004,744.74","411,004,744.74","411,004,744.74","411,004,744.74","411,004,744.74","411,004,744.74","411,004,744.74","411,004,744.74","384,329,744.74","384,329,744.74","367,942,041.93","371,318,567.09","272,360,517.16","277,912,025.01","274,342,167.05","275,354,061.46","273,668,905.07","273,913,889.87","272,931,907.79","272,616,940.52","282,841,662.70","283,433,239.09"
无形资产,"347,799.75","301,427.79","418,131.83","681,182.84","1,130,772.35","1,063,488.86","1,058,306.91","1,013,576.06","1,617,355.79","1,931,024.23","1,835,156.67","1,748,904.57","2,187,851.35","2,495,738.49","2,534,301.90","2,475,777.60","4,028,703.68","4,021,088.95","3,828,291.82","3,661,134.13","3,493,976.44","3,326,818.75","5,218,761.55","5,021,744.86","4,867,107.10","4,679,375.02","4,559,949.12","4,376,710.44"
盈余公积,"2,315,119.11","5,953,558.04","11,178,374.48","11,178,374.48","11,178,374.48","11,178,374.48","20,719,455.39","20,719,455.39","20,719,455.39","20,719,455.39","26,675,000.00","26,675,000.00","26,675,000.00","26,675,000.00","40,012,500.00","40,012,500.00","40,012,500.00","40,012,500.00","56,275,265.33","56,275,265.33","56,275,265.33","56,275,265.33","60,975,576.87","60,975,576.87","60,975,576.87","60,975,576.87","68,048,792.17","68,048,792.17"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"3,361,154.50",,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00"
未分配利润,"33,451,018.92","72,834,638.78","123,943,724.08","138,101,234.49","138,918,793.45","172,835,366.78","189,023,940.73","203,302,140.17","189,855,749.89","228,994,656.28","244,102,391.55","288,793,798.66","277,395,704.50","308,102,533.17","285,238,596.11","309,303,902.03","341,648,676.56","362,000,229.02","395,319,508.56","417,347,422.45","453,705,072.47","485,338,932.68","497,387,697.85","513,540,820.84","545,322,733.87","553,403,398.60","557,016,568.91","576,054,729.15"
长期待摊费用,"103,367.55","129,203.00","2,453,886.66","2,265,882.68","2,065,571.49","1,861,305.38","3,181,321.35","3,437,159.82","8,082,765.86","10,184,331.45","15,116,517.12","14,551,398.70","14,034,015.15","13,569,494.87","15,148,562.57","17,111,747.49","19,573,164.19","15,998,814.74","17,942,512.46","17,261,095.78","15,544,635.15","15,107,181.10","15,139,622.07","14,468,757.66","16,950,928.56","16,600,267.53","15,870,834.89","15,240,108.13"
少数股东权益,"695,769.99","968,184.97","968,683.01","1,007,865.22","4,128,590.38","5,787,337.61","7,118,953.56","5,704,823.86","4,514,500.45","7,571,095.84","8,803,456.92","8,247,429.94","7,565,672.16","8,069,450.74","7,219,140.30","6,604,893.22","6,844,710.51","3,929,297.49","5,049,557.30","4,351,394.18","74,803,882.69","75,101,005.65","75,140,155.32","75,630,388.30","80,464,951.31","81,622,959.15","83,398,769.38","85,325,422.88"
递延所得税资产,"1,148,395.64","227,263.13","310,305.23","297,921.56","300,361.95","336,109.94","339,796.89","304,976.76","361,101.46","531,940.52","529,921.46","515,695.92","625,966.25","646,404.27","775,605.45","907,108.39","1,333,644.36","1,175,997.14","5,125,562.66","6,120,146.50","961,415.14","842,753.46","6,496,087.61","6,699,649.93","2,380,274.45","2,715,968.90","6,156,963.74","7,268,200.27"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"35,000.00",,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"11,268,588.87","8,182,578.60","13,255,251.26","13,042,556.40","14,017,709.61","13,699,318.45","16,793,168.96","16,997,901.91","21,721,882.89","94,144,597.78","28,540,187.44","27,227,949.43","27,154,553.94","32,080,168.15","34,259,267.33","36,322,441.85","43,075,469.65","42,762,339.02","50,492,880.32","53,677,810.24","45,883,679.87","403,818,490.45","53,958,685.33","52,172,342.09","70,743,755.21","64,931,425.51","188,230,977.03","189,324,510.78"
所有者权益(或股东权益)合计,"93,674,217.50","136,968,691.27","193,303,091.05","614,620,207.57","618,558,491.69","654,155,823.61","681,217,094.42","694,081,164.16","679,444,450.47","721,639,952.25","743,935,593.21","788,070,973.34","775,991,121.40","807,201,728.65","796,824,981.15","820,276,039.99","852,477,929.00","873,290,593.60","921,064,848.35","947,946,106.97","1,051,186,387.54","1,084,129,265.12","1,100,818,647.31","1,118,074,484.11","1,153,511,996.14","1,162,126,094.16","1,190,251,673.90","1,211,808,064.03"
资产总计,"102,639,871.69","149,436,862.31","209,678,327.62","633,209,788.24","640,298,348.65","678,321,758.52","717,213,734.88","719,485,544.14","719,267,642.46","805,946,161.79","838,170,947.39","859,390,359.06","861,310,042.18","887,730,705.18","923,970,201.86","898,309,062.77","975,777,531.70","1,045,575,799.41","1,085,480,068.16","1,093,428,572.38","1,209,611,014.01","1,305,597,784.62","1,259,601,544.50","1,259,226,855.34","1,378,146,457.74","1,463,727,700.91","1,525,372,156.66","1,652,980,570.26"
负债和所有者(或股东权益)合计,"102,639,871.69","149,436,862.31","209,678,327.62","633,209,788.24","640,298,348.65","678,321,758.52","717,213,734.88","719,485,544.14","719,267,642.46","805,946,161.79","838,170,947.39","859,390,359.06","861,310,042.18","887,730,705.18","923,970,201.86","898,309,062.77","975,777,531.70","1,045,575,799.41","1,085,480,068.16","1,093,428,572.38","1,209,611,014.01","1,305,597,784.62","1,259,601,544.50","1,259,226,855.34","1,378,146,457.74","1,463,727,700.91","1,525,372,156.66","1,652,980,570.26"
