科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"123,890,525.61","364,783,252.75","677,576,988.51","907,637,659.90","407,973,734.81","812,142,242.00","1,012,148,312.52","1,646,904,066.16","330,838,638.00","745,797,594.91","1,001,386,575.34","1,243,006,110.31","352,502,044.02","828,687,512.00","1,092,035,419.99","1,482,479,528.51","412,770,819.40","795,044,233.22","950,916,300.88","1,431,596,048.20","329,876,286.99","727,527,424.89","1,103,372,274.91","1,563,293,971.48","211,749,229.88","498,721,144.73","763,085,852.13","998,352,367.28","173,485,025.45","389,476,842.27","621,652,428.33","915,067,899.71","242,626,229.24","580,380,448.13","875,535,763.18","1,222,883,902.03","415,597,437.31","825,565,526.31","1,316,542,478.19","2,030,010,688.10","672,598,519.27","1,035,726,881.35","1,664,742,495.84"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,"5,878,385.50",,"1,481,586.22","1,481,586.22","3,236,542.06",,,,"252,667.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"453,624.89","3,572,846.01","5,494,291.33","19,030,445.80","1,303,506.57","3,026,824.34","67,609,778.96","7,612,630.64","786,484.39","2,764,211.20","4,516,967.56","21,105,498.47","93,786,649.80","112,133,946.35","178,665,552.04","18,539,719.07","3,037,813.65","4,662,824.17","6,429,493.39","9,281,723.96","50,629,653.46","51,776,195.54","52,629,005.04","10,830,910.37","1,616,739.32","3,490,626.77","4,698,517.97","8,877,042.92","685,265.58","82,006,438.49","82,649,444.81","101,318,901.74","113,507.03","2,957,681.61","7,877,430.25","33,062,408.45","200,763.61","1,726,250.88","2,229,773.25","46,277,553.92","200,965.11","3,045,712.06","1,475,897.54"
投资活动现金流出小计,"2,629,642.97","9,073,163.04","11,872,211.51","17,462,356.61","40,167,471.20","89,247,861.80","99,146,680.43","99,168,739.83","27,759,585.84","41,108,784.84","53,273,878.60","31,824,582.54","10,106,780.50","17,040,391.72","50,567,309.24","84,547,318.55","5,089,233.28","66,451,597.28","129,694,243.31","108,962,193.26","5,062,245.13","120,028,446.38","194,305,724.95","189,700,318.31","16,439,712.42","28,925,834.54","49,949,669.71","61,260,348.80","11,897,666.24","24,621,694.88","37,773,443.81","55,342,837.82","4,021,575.70","10,870,222.70","13,849,400.55","18,627,889.97","12,626,929.02","26,478,854.47","48,156,889.13","71,968,452.26","27,282,064.84","39,579,435.70","67,843,810.00"
经营活动现金流入小计,"124,344,150.50","368,356,098.76","683,071,279.84","932,546,491.20","409,277,241.38","816,650,652.56","1,081,239,677.70","1,657,753,238.86","331,625,122.39","748,561,806.11","1,005,903,542.90","1,264,364,276.29","446,288,693.82","940,821,458.35","1,270,700,972.03","1,501,019,247.58","415,808,633.05","799,707,057.39","957,345,794.27","1,440,877,772.16","380,505,940.45","779,303,620.43","1,156,001,279.95","1,574,124,881.85","213,365,969.20","502,211,771.50","767,784,370.10","1,007,229,410.20","174,170,291.03","471,483,280.76","704,301,873.14","1,016,386,801.45","242,739,736.27","583,338,129.74","883,413,193.43","1,255,946,310.48","415,798,200.92","827,291,777.19","1,318,772,251.44","2,076,288,242.02","672,799,484.38","1,038,772,593.41","1,666,218,393.38"
投资活动产生的现金流量净额,"16,444,264.53","10,000,744.46","7,201,695.99","1,611,550.89","-4,337,907.57","-16,789,915.74","-26,688,734.37","-26,399,853.77","-27,729,585.84","10,896,864.34","-1,268,229.42","80,931,066.64","-10,106,780.50","26,501,846.16","-7,025,071.36","-41,005,080.67","-5,089,233.28","-66,451,597.28","-127,694,243.31","-108,962,193.26","-5,062,245.13","-94,930,815.61","-169,208,094.18","-162,661,068.88","-16,438,212.42","340,526.05","-20,683,309.12","-31,390,104.92","-11,897,666.24","11,308,172.12","-1,843,576.81","16,657,162.18","-4,021,575.70","-10,865,866.68","-13,845,044.53","10,846,466.05","-12,626,929.02","-22,542,862.57","-26,717,806.36","-50,066,369.49","-27,282,064.84","-39,579,435.70","-67,843,810.00"
购买商品、接受劳务支付的现金,"284,507,899.89","640,369,004.43","929,040,546.66","1,228,360,034.68","294,137,640.44","651,113,846.15","934,049,495.84","1,205,535,479.89","75,617,647.22","478,709,078.36","723,880,636.58","945,388,715.57","356,478,299.04","584,046,111.68","840,763,433.09","894,031,751.69","255,338,421.51","460,602,165.78","694,820,809.88","899,776,213.77","331,961,256.55","545,788,765.45","820,305,710.18","993,770,752.60","264,428,558.55","427,211,370.53","631,055,198.37","865,297,920.46","165,535,512.45","331,756,863.36","519,753,690.11","673,499,465.07","196,455,760.02","360,862,423.17","538,200,829.33","838,271,438.46","389,695,239.47","671,404,734.36","1,161,394,015.72","1,750,408,805.70","578,771,239.17","1,076,905,412.41","1,413,163,879.85"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
