科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"76,016,948.04","52,135,432.45","58,324,748.22","101,693,292.49","68,055,580.74","700,878,323.53","441,706,318.97","420,957,475.08","328,881,596.75","411,296,118.36","404,176,291.93","391,630,722.68","745,096,262.23","567,142,421.73","436,572,698.92","381,868,955.40","533,127,787.76","269,946,121.77","473,416,078.15","418,793,157.44","464,265,551.05","404,936,011.12","457,061,177.95","1,060,635,473.88","958,207,225.38","496,311,614.37","613,730,335.28","350,575,029.01","474,774,748.88","609,217,541.67","487,533,171.04","488,419,056.62","494,485,043.08","532,702,473.96","456,095,723.34","568,140,541.15"
短期借款,"69,000,000.00","85,000,000.00","106,514,331.97","271,632,783.17","262,001,362.61","44,502,330.49","141,324,684.05","178,458,401.28","223,754,215.43","333,976,509.89","731,112,621.60","575,769,640.00","813,484,700.00","241,740,725.41","430,302,787.80","708,491,106.16","907,043,267.77","796,823,344.46","927,363,292.95","849,701,862.46","746,080,075.78","786,536,854.07","937,784,001.38","1,842,667,175.53","1,863,625,152.08","1,217,806,929.80","1,208,941,196.86","943,407,608.58","1,231,210,345.09","1,110,675,201.07","1,112,146,348.06","1,207,189,811.43","1,309,841,315.37","1,309,361,705.13","1,223,375,755.06","1,310,534,880.68"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,"515,819.86",,,,,"6,289,877.70","5,111,373.01","11,868.59",,"5,385,187.46","60,200.00","114,000.00",,"11,000.00",
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,800.00,800.00,,,,,,,,,
应收票据,"8,556,800.00","4,730,000.00","8,872,394.85","10,050,000.00","4,869,473.80","21,661,720.00","7,320,000.00","16,990,000.00","28,540,000.00","131,976,061.14","57,420,238.84","240,502,064.77","11,486,951.50","79,279,107.73","30,709,471.40","126,792,218.00","37,732,226.46","496,872,569.65","217,157,960.00","104,558,418.20","70,345,511.14","168,925,315.50","164,763,175.06","88,306,671.00","154,506,488.76","326,563,092.44","181,419,620.95","44,861,206.00","67,986,225.90","271,916,993.84","158,617,853.21","108,450,029.30","99,850,000.00","116,763,261.51","29,251,395.25","120,332,250.84"
应付票据,,"19,200,000.00",,,,,,"20,000,000.00","20,000,000.00","15,000,000.00","25,000,000.00","237,840,000.00","270,832,567.50","36,000,000.00","178,280,000.00","255,000,000.00","328,863,500.00","68,100,000.00","100,000.00","104,084,600.00","377,450,000.00",,,"3,790,800.00",,,,,,,"11,055,200.00",,,"3,400,000.00","200,000.00","59,060,000.00"
应收账款,"48,908,588.87","137,192,499.60","69,838,905.97","222,828,351.42","260,889,452.18","168,822,955.82","210,903,073.50","317,556,076.41","552,225,792.64","352,416,737.75","243,255,467.50","386,951,082.76","769,478,605.75","359,128,245.24","311,242,976.54","623,539,083.48","942,439,127.65","692,088,902.03","605,066,408.49","863,217,703.83","1,022,676,303.20","757,432,068.07","637,515,948.11","849,600,843.15","1,067,191,231.41","612,426,317.13","572,967,278.45","675,079,194.69","806,540,206.18","493,369,843.66","356,616,273.23","404,801,489.39","517,662,569.89","393,102,122.74","244,980,342.71","368,262,146.89"
应付账款,"49,070,680.18","45,308,071.32","61,626,559.57","172,227,293.99","158,909,453.70","136,798,094.37","84,787,331.45","89,665,012.85","114,366,608.92","60,657,105.06","197,053,244.21","99,371,436.80","254,226,619.39","50,154,818.89","385,166,852.44","235,272,353.10","169,652,547.37","161,033,385.69","190,217,753.88","326,695,831.54","310,223,941.62","169,887,889.15","112,622,005.66","133,277,835.43","171,798,602.48","139,418,817.61","146,350,747.17","202,197,421.35","209,901,383.83","180,476,272.73","159,375,872.14","114,393,773.73","171,863,850.92","165,061,797.87","218,978,479.03","259,709,066.55"
预付款项,"12,560,543.60","17,176,161.42","17,970,174.36","47,426,758.57","45,722,779.54","35,857,991.43","119,292,569.31","83,233,008.08","130,234,551.66","49,029,278.14","231,669,153.43","42,352,813.86","191,415,369.26","27,234,773.05","538,517,438.48","263,521,456.32","16,458,407.31","39,239,756.16","134,084,920.74","129,552,442.24","165,185,896.96","39,052,456.78","160,257,169.20","97,688,906.46","198,793,927.71","129,099,140.03","228,570,484.14","219,903,588.55","294,646,339.23","296,737,511.84","289,767,124.90","249,424,151.70","249,788,973.80","109,448,544.32","98,623,323.07","211,219,589.66"
预收款项,"556,149.00","1,532,025.20","1,528,110.60","988,640.58","894,994.68","611,337.28","7,538,732.06","6,378,683.88","19,978,173.36","1,224,688.54","560,597.58","531,244.50","6,662,383.80","1,150,011.28","2,511,904.72","6,582,265.95","42,401,341.28","6,433,281.93","8,043,177.25","14,120,445.44","63,076,493.39","5,372,394.93","69,401,804.80","35,052,328.30","84,115,934.79","24,573,027.41","80,647,968.78","59,745,175.31","67,834,094.87","144,029,657.00","15,876,403.80","36,317,625.64","51,490,264.70","132,635,195.38","152,532,444.89","145,926,372.59"
其他应收款,"2,656,113.21","442,848.67","1,525,304.67","2,083,336.64","3,538,850.43","2,754,183.50","2,595,130.97","8,140,028.98","11,408,271.83","20,603,722.38","23,003,939.32","22,543,921.36","29,447,233.80","24,478,928.06","31,711,697.50","39,808,322.05","35,531,461.88","28,546,210.79","32,667,010.24","21,463,434.65","23,493,832.33","19,041,914.39","11,585,185.61","19,468,606.94","21,592,980.09","50,774,218.79","57,730,269.16","59,958,808.85","80,602,755.84","67,540,331.21","89,664,900.47","69,805,936.06","67,463,255.66","62,689,940.34","76,839,317.38","89,092,766.61"
应付职工薪酬,"430,315.25","233,131.00","426,842.18","435,586.25","490,932.09","483,887.74",-0.20,,,"793,555.01","63,684.91","17,483.44","39,373.81","738,131.96","157,137.96","87,897.18","677,394.01","1,044,235.70","985,021.00","1,494,085.71","1,223,878.33","1,320,020.44","1,073,847.09","1,268,117.61","1,765,680.23","2,056,959.50","1,327,260.66","1,747,478.49","3,785,775.92","10,344,844.33","4,931,416.72","3,152,905.48","3,587,971.95","12,457,956.03","2,961,834.01","6,206,593.11"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"5,794,170.57","7,546,681.14","1,119,593.16","15,715,097.12","3,614,953.11","17,259,542.33","-12,361,253.70","-6,466,034.36","14,777,432.42","-2,346,851.27","-72,257,826.18","-43,469,069.28","17,390,278.99","-7,044,103.92","-52,144,148.89","-10,736,847.57","62,440,227.83","16,944,357.64","-6,281,105.45","13,642,896.51","18,020,164.53","23,058,488.60","9,597,402.58","18,614,389.24","52,909,992.91","22,213,975.69","27,290,107.13","12,291,182.12","37,310,118.48","26,405,711.19","9,973,762.04","3,865,565.70","10,570,468.30","28,535,989.69","16,505,859.25","12,116,958.19"
应收利息,,,,,,,,,,"972,144.45","2,708,934.80","1,723,842.00","3,383,932.00","1,128,395.00","460,750.00","5,460,125.00","10,204,512.88","218,500.00","5,228,081.25","17,466,035.38","19,895,549.00","7,577,779.69","3,048,744.75","9,115,300.66","10,466,988.10","6,881,976.41","6,017,914.29","4,588,680.82","7,841,739.19","3,952,595.33","4,519,256.46","4,745,422.56","4,994,505.88","2,800,238.14","4,604,739.53","8,099,597.75"
应付利息,"94,270.25","157,438.00","127,545.49","330,536.28","127,543.29","110,959.16","8,112.50","8,112.50","8,112.50","648,051.06","1,359,411.71","1,016,669.21","1,370,017.45","959,498.99","897,941.34","1,206,314.42","3,042,423.24","2,793,196.94","3,384,531.32","4,428,959.73","3,448,043.38","2,080,610.79","2,423,977.98","2,568,441.40","2,584,026.73","2,405,407.46","2,051,927.64","2,011,026.34","2,445,557.69","1,843,435.43","2,345,080.32","1,817,003.07","1,305,623.11","2,766,831.42","2,498,486.01","2,984,030.98"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,432,000.00",,,,
存货,"15,741,256.77","15,256,338.71","124,168,298.10","208,727,446.13","214,990,608.71","106,783,642.43","244,626,459.43","204,944,109.97","109,955,781.75","73,031,169.74","546,247,914.08","409,876,859.21","270,035,180.41","63,462,679.96","408,827,012.22","446,852,210.61","583,784,520.99","104,887,480.38","229,776,888.17","244,641,097.32","262,237,857.88","79,263,872.99","231,659,321.61","345,307,055.88","176,287,784.23","86,962,404.76","154,538,622.14","229,044,171.88","177,619,662.20","115,958,902.24","309,682,336.29","373,848,915.01","378,321,611.97","306,772,150.93","436,164,240.37","430,772,462.51"
其他应付款,,"8,838,032.98","49,494.22","167,163.22","159,114.86","465,071.20","181,727.53","593,410.55","171,413.03","173,582.93","160,119.79","192,978.84","176,978.25","12,602,878.77","68,445,369.36","12,248,261.53","17,142,143.98","4,629,049.40","6,629,498.30","7,023,072.44","8,177,637.73","11,476,831.36","8,466,292.73","7,677,303.39","9,864,870.51","16,061,167.52","7,752,612.17","12,728,061.36","137,138,895.97","135,274,753.30","152,181,300.14","137,769,616.35","138,418,857.55","136,405,678.07","170,893,906.82","35,174,531.13"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,"138,059,344.73","123,140,408.69","111,110,031.65","111,065,195.10","264,498,837.42","192,888,530.85","242,719,160.72","201,699,642.41","289,547,542.82","275,606,793.67","225,320,802.10","194,644,041.60","172,046,883.45","130,205,252.16","144,557,153.69"
一年内到期的非流动负债,,,,,,,,,,,,,,"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","56,165,417.95","56,654,931.40","56,662,038.67","61,811,873.45","16,119,000.00","6,142,200.00","16,000,000.00","9,000,000.00","40,000,000.00","5,000,000.00","10,000,000.00","10,000,000.00","16,567,706.40","20,000,000.00","5,384,615.38",,"13,849,797.00","13,792,041.41","17,600,000.00"
其他流动资产,,,,,,,,,,"100,000,000.00","100,000,000.00","80,000,000.00","80,000,000.00","12,742,298.23","13,538,479.48","13,406,696.11","7,000,821.40","23,972,752.72","17,386,829.61","18,726,130.14","8,344,691.10","14,368,394.37","33,539,926.57","21,629,053.81","8,355,233.96","167,056,883.50","70,047,794.86","37,959,636.53","43,186,416.27","74,167,467.40","83,031,978.36","111,021,092.08","99,910,482.18","374,424,537.97","408,069,900.42","306,668,333.52"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,373,980.80","4,003,011.29","1,858,539.36"
