科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付其他与经营活动有关的现金,"498,470,557.44","1,164,978,126.13","596,744,445.96",,"272,082,654.25","465,924,396.13","484,667,386.37","170,202,956.81","317,940,481.52","660,354,607.50","616,373,856.54","209,746,448.67","379,894,599.99","584,437,088.53","856,045,900.73","194,261,690.19","381,501,440.17","580,322,963.89","890,200,146.09","207,965,559.52"
筹资活动现金流入小计,"51,887,395,854.04","48,586,284,428.85","49,446,489,243.67",,"27,774,670,744.74","33,465,863,867.87","51,432,878,256.43","5,425,315,215.22","24,148,522,551.14","38,731,296,011.03","56,653,013,080.66","5,758,289,451.14","21,257,324,865.70","35,779,604,838.11","51,437,951,038.14","8,480,045,669.66","20,910,238,703.33","31,835,498,770.82","45,214,006,434.00","10,725,338,973.17"
经营活动现金流出小计,"10,810,266,225.33","15,294,222,560.36","14,290,454,966.25",,"6,120,630,389.01","10,236,298,758.16","15,934,117,696.48","4,180,897,852.45","7,686,520,506.59","12,548,828,540.91","17,942,285,514.15","4,972,719,334.42","10,821,761,394.32","15,988,891,588.20","22,124,890,166.23","5,004,372,299.66","8,995,488,907.79","14,907,295,698.45","23,014,798,567.51","5,633,521,256.50"
偿还债务支付的现金,"32,860,980,049.99","25,659,739,857.47","23,879,674,991.95",,"9,664,239,304.83","14,556,879,412.44","21,562,840,811.17","6,980,860,221.61","20,310,162,211.12","30,418,598,887.25","43,493,969,636.84","5,449,912,321.46","11,929,460,706.83","22,936,937,465.22","32,772,261,597.50","4,914,173,491.06","14,560,098,671.20","22,505,134,041.79","32,896,678,900.86","7,738,267,598.68"
经营活动产生的现金流量净额,"11,428,454,671.24","9,329,246,004.13","9,543,160,228.93","4,385,010,900.00","9,452,496,649.30","13,677,131,681.79","16,963,898,517.89","3,382,756,277.43","8,613,509,905.72","14,253,314,561.48","18,521,029,063.97","4,771,321,651.29","9,587,249,027.07","15,276,348,965.04","19,906,554,970.68","4,625,196,782.71","10,685,673,193.45","18,510,722,755.69","23,407,917,662.79","5,488,167,357.04"
分配股利、利润或偿还利息支付的现金,"8,512,500,845.68","9,774,478,514.98","10,530,360,352.98",,"5,947,684,273.68","7,040,004,010.68","12,057,313,744.59","953,538,310.16","5,307,641,552.75","8,481,222,543.15","11,829,888,425.06","809,028,284.86","5,483,558,373.95","8,056,699,395.13","12,946,906,750.39","801,794,950.46","5,944,895,975.24","8,699,163,194.95","14,049,328,099.78","1,282,610,050.59"
收回投资收到的现金,,"166,563,836.05",,,"133,757,500.00","133,757,500.00",,,,,"7,000,000.00",,,"28,399,000.00","28,399,000.00",,,,,"1,385,700.00"
支付其他与筹资活动有关的现金,"251,550,207.81","192,847,755.68","207,365,742.57",,"118,224,039.55","158,723,095.48","183,641,141.79","43,970,581.09","181,703,371.53","231,429,926.37","952,597,281.55","76,760,737.67","154,125,647.28","248,007,573.21","809,038,403.94","77,845,345.21","190,729,391.04","303,467,021.82","576,011,890.44","74,873,465.75"
取得投资收益收到的现金,"56,089,401.79","215,444,104.69","56,343,656.50",,"23,052,785.16","23,052,785.16","76,152,188.50",,"1,748,000.00","14,801,349.61","35,555,349.63","21,379.72","192,500.00","42,871,507.99","90,184,570.49",,"1,128,500.00","11,765,954.58","63,374,626.58",
筹资活动现金流出小计,"41,625,031,103.48","35,627,066,128.13","34,617,401,087.50",,"15,730,147,618.06","21,755,606,518.60","33,803,795,697.55","7,978,369,112.86","25,799,507,135.40","39,131,251,356.77","56,276,455,343.45","6,335,701,343.99","17,567,144,728.06","31,241,644,433.56","46,528,206,751.83","5,793,813,786.73","20,695,724,037.48","31,507,764,258.56","47,522,018,891.08","9,095,751,115.02"
处置固定资产、无形资产和其他长期资产收回的现金净额,"52,947.69","31,588,201.12","381,639,595.58",,"81,701.32","115,651.32","427,097.32","31,200.00","116,160.00","262,800.00","428,491.00","24,760.00","24,960.00","37,584.04","98,453.47","771,764.00","787,664.00","2,530,614.00","18,141,947.32","1,168,912.34"
筹资活动产生的现金流量净额,"10,262,364,750.56","12,959,218,300.72","14,829,088,156.17","1,043,310,300.00","12,044,523,126.68","11,710,257,349.27","17,629,082,558.88","-2,553,053,897.64","-1,650,984,584.26","-399,955,345.74","376,557,737.21","-577,411,892.85","3,690,180,137.64","4,537,960,404.55","4,909,744,286.31","2,686,231,882.93","214,514,665.85","327,734,512.26","-2,308,012,457.08","1,629,587,858.15"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"3,083,638.47","21,600,107.35","-39,171,509.03",,"-15,701,819.02","-17,176,932.04","-20,044,585.51","-3,183,097.82","-62,143,478.48","-68,565,457.07","-70,636,371.88","52,261.35","-1,039,506.70","-3,950,774.89","-5,648,436.54","1,570,326.49","-1,845,686.16","1,104,230.81","-3,331,640.43","-2,806,785.30"
收到其他与投资活动有关的现金,"103,515,209.64","45,307,847.69","290,497,651.73",,"233,441,356.13","259,041,771.12","317,101,937.26","65,604,776.39","66,511,423.95","90,982,938.91","339,775,574.21","9,156,428.88","11,757,335.33","16,536,848.12","195,634,694.35","12,244,236.75","24,249,122.32","45,040,709.47","887,151,497.14","15,994,117.87"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"159,657,559.12","458,903,989.55","728,480,903.81",,"390,333,342.61","415,967,707.60","393,681,223.08","65,635,976.39","68,375,583.95","106,047,088.52","382,759,414.84","9,202,568.60","11,974,795.33","87,844,940.15","314,316,718.31","13,016,000.75","26,165,286.32","59,337,278.05","968,668,071.04","18,548,730.21"
五、现金及现金等价物净增加额,"-1,160,194,798.29","-1,127,964,368.44","925,297,701.58",,"11,575,475,669.49","10,771,055,341.13","7,950,623,847.79","-3,254,246,526.07","-2,620,212,240.33","-1,870,001,746.80","-5,007,607,028.50","-1,428,013,814.21","1,478,279,023.19","2,348,456,803.81","415,327,267.36","2,829,114,661.03","1,760,358,397.28","2,705,500,632.04","-1,655,524,482.95","1,945,837,060.50"
购建固定资产、无形资产和其他长期资产支付的现金,"22,742,214,879.68","23,703,977,704.41","23,784,991,870.11",,"9,934,884,674.30","14,606,298,903.32","26,561,812,603.28","4,036,549,536.93","9,449,169,847.37","15,451,465,738.87","23,848,323,344.93","5,628,048,179.33","11,439,894,465.61","17,033,022,957.25","23,509,495,657.71","4,464,150,563.52","8,878,096,637.20","15,906,717,817.11","23,173,241,704.40","5,087,625,286.39"
期初现金及现金等价物余额,"6,465,166,289.65","5,304,971,491.36","4,177,007,122.92",,"5,102,304,824.50","5,102,304,824.50","5,102,304,824.50","13,052,928,672.29","13,052,928,672.29","13,052,928,672.29","13,052,928,672.29","8,045,321,643.79","8,045,321,643.79","8,045,321,643.79","8,045,321,643.79","8,746,637,041.75","8,733,343,516.94","8,733,343,516.94","8,733,343,516.94","7,077,819,033.99"
投资支付的现金,"61,250,000.00","163,900,000.00","89,730,000.00",,"197,000,000.00","241,008,000.00","153,910,500.00","100,000,000.00","130,000,000.00","202,650,000.00","264,090,000.00",,"366,490,000.00","509,673,680.00","737,175,380.00","32,360,600.00","285,160,600.00","285,660,600.00","495,080,600.00",
期末现金及现金等价物余额,"5,304,971,491.36","4,177,007,122.92","5,102,304,824.50",,"16,677,780,493.99","15,873,360,165.63","13,052,928,672.29","9,798,682,146.22","10,432,716,431.96","11,182,926,925.49","8,045,321,643.79","6,617,307,829.58","9,523,600,666.98","10,393,778,447.60","8,460,648,911.15","11,575,751,702.78","10,493,701,914.22","11,438,844,148.98","7,077,819,033.99","9,023,656,094.49"
