科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"34,536,965.40","23,595,301.64","48,842,635.41","31,876,390.34","372,729,469.05","227,009,469.14","208,043,896.87","176,871,297.26","169,342,607.42","164,644,061.32","143,155,790.22","132,697,688.31","177,995,973.75","169,092,772.47","149,051,439.66","37,290,219.76","54,021,702.41","34,426,496.32","44,096,930.87","64,696,810.77","102,455,023.64","102,029,250.93","56,033,855.29","67,337,647.45","89,704,482.47","115,768,933.43","92,094,128.03","62,821,226.79","69,739,919.37","84,707,440.61","108,931,559.04","67,922,339.81","58,584,232.81","148,157,551.36","104,804,184.84"
短期借款,"220,370,000.00","224,000,000.00","219,000,000.00","229,000,000.00","219,090,000.00","219,090,000.00","229,000,000.00","249,000,000.00","249,000,000.00","278,932,495.02","343,750,000.00","323,750,000.00","357,000,000.00","347,000,000.00","316,000,000.00","256,000,000.00","281,000,000.00","304,000,000.00","274,000,000.00","327,800,000.00","319,000,000.00","235,000,000.00","195,000,000.00","170,000,000.00","170,000,000.00","250,000,000.00","250,000,000.00","255,000,000.00","267,000,000.00","254,500,000.00","226,000,000.00","225,000,000.00","225,000,000.00","205,000,000.00","203,500,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,900,000.00",,"3,599,600.00","9,300,000.00","13,263,180.00","17,580,650.00","5,934,147.00","3,510,000.00","3,296,545.50","12,091,119.92","10,784,560.00","3,992,748.20","3,540,000.00","38,972,795.02","10,519,757.50","14,291,694.44","8,830,000.00","9,466,566.00","19,745,642.40","13,102,092.00","17,206,873.30","17,154,959.40","10,818,488.00","15,549,400.00","18,663,654.00","23,385,723.65","14,648,834.75","10,652,486.20","4,395,953.20","21,494,275.44","10,270,725.75","3,665,442.00","16,152,757.97","32,508,353.06","21,892,413.12"
应付票据,"63,445,600.00","55,956,000.00","20,000,000.00","50,000,000.00","40,000,000.00","15,000,000.00","20,000,000.00","20,000,000.00","30,000,000.00","25,000,000.00","20,000,000.00","25,000,000.00","15,000,000.00","25,000,000.00","30,000,000.00","22,000,000.00","7,000,000.00","10,000,000.00","29,510,000.00","29,510,000.00","20,000,000.00","20,000,000.00","10,000,000.00","20,000,000.00","20,000,000.00",,,,"5,100,000.00","4,600,000.00",,,,,
应收账款,"136,000,649.85","173,342,402.05","225,928,697.86","217,884,552.71","217,753,987.64","286,761,697.99","257,922,490.67","288,548,710.84","300,301,426.96","349,807,204.11","336,121,955.91","341,938,251.29","335,721,251.87","333,695,374.99","302,202,015.53","355,319,792.71","342,372,469.00","383,092,336.02","284,706,372.92","314,148,324.82","334,550,199.01","330,629,507.38","375,837,248.33","377,572,308.62","372,172,542.27","369,879,951.33","381,960,885.48","446,686,253.60","460,508,603.43","486,421,726.92","457,171,231.62","456,147,213.70","447,196,804.69","363,963,947.62","377,918,549.54"
应付账款,"114,113,538.52","87,529,754.18","89,971,711.67","91,896,135.06","82,913,003.85","113,557,243.72","97,262,009.90","115,417,865.33","122,337,724.43","119,107,454.46","104,081,315.44","129,932,141.25","125,325,733.37","139,172,650.42","121,815,715.15","124,963,145.47","137,734,775.73","99,299,707.28","106,401,148.63","133,723,997.84","145,079,252.50","111,759,194.32","121,444,072.85","138,607,593.14","134,971,465.60","110,923,617.84","142,790,327.54","140,242,012.57","122,357,373.58","153,982,390.29","125,845,055.54","104,772,419.37",,"116,760,468.92",
预付款项,"6,153,695.38","7,043,667.23","38,334,006.92","47,157,287.21","57,526,296.21","40,921,752.02","22,438,865.78","29,449,737.81","36,088,834.95","14,811,911.35","25,383,890.02","31,541,865.58","28,809,926.92","10,372,976.91","46,421,290.67","55,316,022.30","54,690,105.49","15,839,527.34","38,618,783.57","31,821,606.19","38,720,259.54","11,428,956.61","14,258,403.10","11,088,129.96","13,411,359.99","5,729,590.72","12,191,738.86","5,162,460.71","14,500,523.67","7,702,690.39","7,484,793.98","30,013,794.71","31,518,609.95","16,292,257.40","19,737,993.10"
预收款项,"5,636,896.58","1,468,794.55","1,584,364.14","8,823,717.67","893,502.49","3,764,839.83","15,523,627.60","2,205,768.40","2,806,903.20","2,189,152.44","13,721,360.76","7,209,925.64","9,494,801.26","7,232,208.45","2,996,392.74","14,524,035.84","8,818,998.95","5,235,723.40","16,924,547.08","15,644,163.12","22,688,025.84","17,718,998.48","15,957,658.23","13,539,472.44","26,687,343.07","9,592,142.55","12,337,573.76","32,644,864.69","48,104,241.19","8,375,984.67","11,339,400.22","8,902,674.98","4,908,838.94","8,183,121.38","9,038,805.44"
其他应收款,"43,232,868.47","134,419,147.59","4,887,384.38","7,716,794.27","6,164,429.21","10,053,796.84","12,552,880.03","10,812,088.34","13,204,714.00","6,740,950.13","7,524,664.45","5,100,242.81","5,374,125.04","4,355,244.60","8,384,289.50","7,675,224.49","7,367,134.91","8,567,004.61","10,568,736.75","10,812,823.42","10,804,547.13","8,069,288.40","12,494,623.25","7,785,963.65","10,072,119.16","9,566,336.17","9,147,128.53","4,738,757.25","8,063,143.08","7,578,495.87","6,686,249.74","8,411,646.13","7,394,084.65","12,486,790.90","8,814,585.52"
应付职工薪酬,"2,286,628.12","329,918.73","37,714.58","511,337.82","506,438.54","99,642.22","562,448.24","635,814.16","1,285,715.67","42,932.91","555,960.13","548,330.48","572,253.53","34,045.23","34,396.46","548,012.29","558,665.45","445,326.55","1,528,749.49","1,514,020.03","567,898.29","53,995.46","622,532.47","41,556.96","1,075,343.38","50,263.21","981,684.47","1,583,285.68","250,770.04","1,398,490.15","485,626.72","103,766.08","99,870.22","10,916,669.17","961,598.72"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"5,744,489.94","7,048,626.51","2,477,030.63","-3,038,821.41","9,620,059.97","3,287,007.62","-1,881,538.97","-600,105.29","4,753,010.50","10,286,782.79","2,406,591.30","8,567,006.62","7,469,517.49","1,200,579.05","5,265,162.47","13,639,214.35","12,983,155.92","11,149,659.76","4,747,076.81","2,193,494.52","2,984,449.80","9,160,372.84","6,720,158.85","8,028,884.21","10,797,080.84","2,292,463.45","5,887,557.91","7,370,095.53","19,106,229.11","24,317,478.05","15,622,988.85","7,510,573.15","4,314,004.67","6,049,349.64","4,425,246.11"
应收利息,,,,,,,,,,"665,917.81","584,380.31","1,026,100.00","1,197,906.25","556,864.31",,,,,,,,,,,,,,,,,,,,"4,308.33",
应付利息,,,,,,,,,,,,,,"626,899.33",,,,"452,825.10","452,825.10",,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,228,325.76",
应付股利,,,,,,,,,,,,,,,,,,,,,,,,"300,000.00","300,000.00","199,200.00","191,100.00","445,900.00","445,900.00","254,800.00","254,800.00","298,480.00",,,
存货,"143,793,447.54","161,410,001.36","179,884,459.42","231,017,430.59","238,781,416.59","208,417,483.91","244,692,701.36","257,306,089.05","284,025,582.74","253,496,334.68","293,749,877.08","295,845,222.89","286,304,248.15","266,877,104.93","277,472,844.70","268,677,357.76","272,434,894.87","267,639,531.40","321,992,138.88","357,692,707.25","333,598,809.40","296,202,288.24","295,995,079.16","302,430,030.12","318,069,372.11","306,579,687.11","321,638,453.02","322,421,233.04","348,277,889.61","283,794,650.17","254,809,705.45","230,607,078.24","228,211,044.18","213,693,941.72","235,896,282.96"
其他应付款,"272,562,805.74","90,030,887.04","52,398,952.98","45,930,533.03","39,997,131.74","53,322,086.46","52,254,740.76","54,474,481.14","59,123,108.27","54,133,289.24","46,401,548.87","49,787,051.36","50,683,057.65","30,112,580.75","30,244,360.00","36,525,360.81","31,593,025.30","26,710,720.79","35,383,695.53","25,473,077.32","29,295,831.62","45,501,813.79","50,767,267.94","47,581,460.85","43,380,936.42","36,218,096.56","37,643,857.01","35,261,348.14","45,659,447.66","26,221,695.72","25,561,686.59","22,219,495.67","36,981,954.78","11,742,444.92","10,874,426.30"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,"10,000,000.00","4,000,000.00","10,000,000.00","10,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,"10,934,881.73","10,934,881.73","10,934,881.73",,"6,000,000.00",,,,"1,716,611.28","1,176,671.43","436,335.00","5,605,144.12","5,246,318.38","7,396,089.43","5,791,355.27","5,309,438.44","5,159,258.81","5,225,241.74"
其他流动负债,,,,,,"9,360,319.73","6,973,491.33","4,617,122.53","2,305,458.48","8,725,190.92","8,627,540.11","8,972,291.04","8,965,642.19","9,301,943.48","9,147,390.82","8,973,682.67","8,778,088.91",,,,,,,,,,,,,,,,,,
流动资产合计,"366,617,626.64","499,810,519.87","501,476,783.99","544,952,455.12","906,218,778.70","790,744,849.90","751,584,981.71","766,497,923.30","806,259,711.57","802,257,499.32","817,305,117.99","812,142,119.08","838,943,431.98","823,923,133.23","794,051,637.56","738,570,311.46","739,716,306.68","729,966,343.42","730,663,487.12","803,209,246.18","848,270,593.75","782,449,132.69","776,372,578.86","792,698,361.53","833,028,411.73","843,561,715.42","843,792,721.83","863,853,634.32","922,026,058.21","896,945,597.78","852,750,355.01","802,558,869.86","794,366,972.69","792,262,100.87","774,289,250.82"
流动负债合计,"684,159,958.90","466,363,981.01","385,469,774.00","423,122,902.17","393,020,136.59","427,481,139.58","423,694,778.86","455,750,946.27","481,611,920.55","498,417,297.78","539,544,316.61","553,766,746.39","574,511,005.49","559,680,906.71","515,503,417.64","477,173,451.43","488,466,710.26","457,293,962.88","468,948,042.64","535,858,752.83","539,615,458.05","439,194,374.89","400,511,690.34","398,098,967.60","407,212,169.31","409,275,783.61","449,832,100.69","472,547,506.61","508,023,961.58","473,650,838.88","405,109,557.92","368,807,409.25","380,804,866.71","358,652,054.03","342,842,691.72"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,140,000.00","49,140,000.00","49,140,000.00","49,140,000.00","49,140,000.00","49,140,000.00","55,140,000.00",
长期借款,,"60,000,000.00","160,000,000.00","150,000,000.00","150,000,000.00","36,000,000.00","36,000,000.00","30,000,000.00","30,000,000.00","10,000,000.00",,,,,,,,,,,,"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,"13,200,570.00","13,200,570.00","13,200,570.00","9,841,684.12","9,841,684.12","9,841,684.12","9,770,563.56","8,487,148.39","8,487,148.39","9,078,473.25","7,772,667.31","6,209,372.79","5,753,865.26","9,149,140.54","9,149,140.54","5,046,783.51","54,186,783.51","4,388,820.50","4,032,366.81",,,"6,000,000.00","6,000,000.00",,
