科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"165,577,887.12","331,224,781.13","489,219,506.23","624,322,933.38","177,717,210.37","374,170,588.94","556,998,212.59","687,231,933.82","291,901,349.86","679,097,472.51","949,011,524.94","1,164,233,728.34","392,318,298.30","774,037,377.62","1,139,951,121.38","1,422,963,645.91","432,147,729.37","869,492,841.29","1,210,299,328.77","1,702,623,275.22","411,359,141.06","912,417,105.04","1,477,072,358.18","2,006,892,234.86","588,531,925.05","1,133,604,067.46","1,878,094,133.17","2,349,747,994.32","634,814,129.88","1,371,569,315.74","2,020,294,629.23","2,748,835,668.70","768,101,049.74","1,442,996,876.24","2,100,006,834.19","2,682,244,690.24","663,098,899.48","1,366,025,025.96","1,994,953,511.73","9,125,774,773.35","2,367,047,156.71","4,579,660,856.59","6,586,779,944.63","8,517,753,726.31"
二、营业利润,"33,081,891.26","58,309,130.78","96,626,694.14","128,511,973.16","25,855,447.37","49,849,646.82","72,213,732.15","77,214,889.85","31,899,984.67","52,584,055.42","83,002,520.82","111,414,094.52","39,051,948.05","71,276,397.60","109,164,566.41","139,516,669.72","42,790,035.50","76,701,274.85","97,618,306.19","153,740,802.31","44,540,104.65","83,627,948.03","118,580,056.83","169,992,860.80","68,004,395.15","117,193,938.97","154,317,246.01","180,168,374.46","69,358,090.53","158,169,804.31","195,924,749.52","252,968,321.24","96,649,795.46","197,139,237.58","239,013,629.04","337,689,951.17","75,212,703.51","148,171,065.62","182,609,306.73","907,817,012.46","302,944,602.39","635,182,422.86","779,276,646.99","946,377,557.22"
减:营业成本,"105,193,663.43","214,300,195.49","311,563,598.18","397,717,443.77","119,150,743.01","243,077,891.25","353,327,017.97","436,525,202.92","194,539,838.59","486,816,772.08","669,462,053.03","817,919,536.36","266,843,830.44","533,978,267.58","794,294,596.38","987,462,946.66","295,383,671.07","593,886,333.47","814,892,618.05","1,173,537,199.45","270,680,935.74","596,543,345.98","976,926,246.64","1,330,078,375.36","363,665,666.51","687,385,862.68","1,134,678,399.82","1,368,796,917.92","337,296,317.37","746,183,736.93","1,105,196,501.64","1,473,795,753.16","416,165,749.94","745,908,832.24","1,088,345,873.90","1,358,348,576.66","321,796,985.53","670,786,906.22","990,678,370.20","5,826,835,701.48","1,434,284,031.24","2,815,855,183.61","3,996,888,803.19","4,826,644,246.27"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"444,927.28","881,361.93","1,931,832.32","2,417,015.23","568,550.74","1,142,695.30","1,764,263.59","2,294,319.75","919,322.32","1,752,465.43","2,733,831.47","3,516,573.06","1,085,300.79","1,996,649.45","2,958,688.58","3,682,100.68","1,571,013.65","3,096,071.28","4,760,797.87","6,391,218.65","1,857,777.60","3,623,475.29","6,526,989.58","8,066,295.01","2,547,600.13","5,295,239.60","10,798,017.20","13,593,393.26","3,594,216.71","7,383,433.90","11,743,661.16","15,919,092.23","4,721,751.81","9,295,241.69","15,149,786.32","20,927,780.81","6,206,948.10","12,592,941.92","18,752,224.41","122,247,713.75","39,134,706.39","68,277,185.56","97,699,114.54","137,506,143.69"
营业外收入,"24,860.00","124,932.16","217,494.84","3,789,502.63","1,310,980.20","1,385,055.95","1,737,296.84","7,724,579.45","950,068.69","1,620,112.47","4,329,092.96","16,170,418.14","914,473.32","2,676,867.62","3,730,241.74","15,413,355.22","1,742,400.00","2,928,851.52","5,482,934.38","16,453,405.99","1,301,452.48","4,292,787.34","7,744,680.06","16,334,346.85","967,412.46","7,691,014.38","15,196,349.74","37,108,744.45","2,790,136.08","13,442,050.84","16,959,280.08","51,143,569.84","2,466,122.59","12,648,731.92","24,117,256.27","45,874,449.94","4,336,369.01","36,686,907.95","49,902,532.47","162,178,820.20","9,965,079.80","7,059,157.13","53,320,604.06","29,079,035.75"
销售费用,"14,496,212.87","30,765,270.72","42,630,206.36","55,960,668.78","18,736,240.43","45,580,040.34","69,090,334.58","83,105,805.19","30,641,233.86","77,939,173.49","111,335,946.28","124,491,094.97","44,736,577.55","91,032,241.23","134,208,055.13","163,691,041.67","50,974,596.73","112,102,027.89","186,107,704.35","235,883,566.95","68,079,467.58","159,342,926.78","262,261,202.45","338,777,288.20","115,834,107.36","226,300,222.01","406,517,072.62","518,539,112.74","166,770,320.03","312,710,874.82","474,774,739.46","645,910,402.43","154,716,713.68","301,694,907.92","451,262,264.63","584,937,695.56","174,022,580.23","338,455,920.02","502,377,788.43","1,009,501,560.53","302,476,984.69","510,376,800.86","892,056,001.59","1,489,877,203.44"
减:营业外支出,"251,759.82","377,674.14","626,563.71","1,145,316.87","345,771.93","500,602.47","756,145.33","1,387,981.45","6,041.45","86,711.06","410,747.48","1,683,440.83","163,828.90","396,558.84","480,263.09","871,686.22","13,217.01","99,013.43","188,606.34","606,616.60","13,924.81","355,622.39","861,549.10","1,140,842.17","149,706.03","245,871.15","556,780.09","907,087.35","90,970.79","2,883,841.61","3,357,372.42","6,972,065.18","2,314,679.42","3,022,105.93","3,281,422.63","30,937,382.00","302,687.20","1,437,080.33","2,183,050.65","33,482,821.79","1,733,748.46","2,568,336.99","16,987,259.88","21,672,160.55"
管理费用,"11,200,910.74","25,994,462.73","41,542,201.68","43,815,562.18","12,176,129.79","32,130,849.47","57,770,107.30","84,437,600.89","32,438,049.71","54,985,918.48","74,423,488.89","97,908,924.73","35,912,860.15","68,348,595.10","90,053,488.58","120,716,213.00","37,101,427.68","76,265,940.52","99,272,450.19","116,169,010.20","23,451,705.28","62,466,140.94","100,726,562.64","143,755,727.66","35,606,071.25","87,119,572.07","154,230,205.37","233,145,879.59","49,163,838.34","126,541,496.73","198,076,008.20","291,461,760.52","69,181,436.42","132,388,443.41","236,543,164.29","276,520,449.49","61,470,715.20","140,852,484.57","222,382,364.09","954,539,336.98","199,908,090.71","425,636,416.24","645,038,661.32","972,676,432.27"
其中:非流动资产处置净损失,,,,,,,,,,,,,,"330,070.19","357,404.24",,,,"57,096.07","301,973.69","10,924.81","248,199.24","586,296.33","761,761.88","47,581.68","114,645.27","41,227.27","258,756.97","16,905.93","2,341,309.20","2,356,890.75","4,714,711.04","1,892,751.93","2,541,010.49","2,693,205.17","2,149,684.72","133,139.09","556,289.89","1,194,444.37","11,977,624.13","42,686.14","279,566.50","574,910.43",
