科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"148,820,584.96","287,229,105.27","432,031,602.55","547,556,809.34","135,286,942.08","284,010,158.22","421,502,762.72","552,520,167.46","104,274,583.30","371,012,127.37","610,332,167.77","879,448,485.13","253,454,889.43","554,507,748.58","873,137,460.25","1,299,099,873.89","293,270,344.69","678,517,124.77","1,446,913,568.26","1,955,689,296.40","443,969,844.41","918,279,699.78","1,423,970,127.51","1,947,941,189.14","572,239,244.06","1,106,838,604.58","1,669,969,608.58","2,316,469,269.90","531,301,777.38","1,178,765,488.72","1,809,995,029.77","2,265,817,535.90","458,357,391.02","931,358,681.62","1,618,551,728.83","2,010,726,351.41","404,080,626.97","876,691,456.56","1,341,273,464.26","2,070,262,456.89","460,414,533.19","1,046,660,110.85","1,616,187,278.21","2,145,918,088.60","524,561,601.68","1,059,880,286.54","1,617,137,423.02","2,315,796,429.45","487,014,401.13"
二、营业利润,"1,730,842.17","7,742,795.50","10,749,487.32","7,630,785.75","-1,408,457.67","5,864,422.42","10,093,369.94","8,931,878.96","2,502,305.41","17,835,696.82","36,708,666.99","71,451,392.49","23,063,237.35","38,041,662.52","50,153,685.76","94,950,630.15","22,864,485.34","49,450,412.61","99,167,461.15","125,615,584.66","32,404,638.63","58,720,098.74","77,143,479.15","85,728,750.46","39,993,595.02","65,963,355.96","91,651,775.19","88,616,746.01","25,954,760.83","46,319,272.04","63,047,534.98","-32,488,599.17","-90,261,133.81","-134,200,947.27","-198,307,372.24","-44,684,434.29","10,804,593.86","17,321,228.17","21,810,607.76","28,925,354.24","9,833,347.34","25,260,493.61","37,915,122.17","39,984,609.09","19,497,695.59","38,733,250.10","54,715,123.85","64,572,676.30","18,184,684.77"
减:营业成本,"125,728,449.46","239,059,712.24","357,864,744.03","455,879,604.99","115,595,691.38","232,398,993.95","339,324,235.47","448,387,479.71","85,294,839.62","288,898,012.35","461,087,722.44","636,173,190.11","190,017,730.35","417,743,082.13","671,300,069.34","985,004,149.94","224,609,279.21","531,209,931.60","1,148,252,040.07","1,553,636,070.96","351,626,923.55","735,832,196.24","1,154,270,243.15","1,587,291,484.41","469,634,066.41","892,509,177.03","1,344,203,709.25","1,898,363,663.75","431,798,571.64","953,347,538.04","1,466,936,559.76","1,839,566,788.77","432,631,666.42","831,806,349.08","1,443,988,732.45","1,760,204,486.41","325,755,809.93","709,083,258.75","1,079,425,521.16","1,669,572,319.45","363,450,399.38","814,850,083.08","1,232,000,867.41","1,579,516,782.22","318,068,978.83","649,556,219.43","1,007,339,014.93","1,504,157,454.01","271,946,402.35"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,,"11,081.49","935,943.98","1,812,241.75","568,649.35","1,133,224.48","1,395,056.77","2,037,864.85","671,022.80","1,484,827.11","2,408,355.74","5,802,713.08","1,179,531.48","1,863,526.26","2,431,003.56","5,100,664.50","577,324.05","1,260,685.00","4,507,053.22","6,314,401.43","1,398,184.64","2,546,268.45","3,481,395.21","4,163,144.07","444,631.78","1,118,484.74","2,091,859.50","3,990,052.33","1,595,948.70","4,314,968.21","6,373,873.37","7,725,072.39","502,943.30","4,232,371.99","5,400,340.99","10,436,297.73","1,305,076.31","2,637,119.01","4,792,806.73","8,295,401.39","1,667,351.89","2,976,879.60","5,164,913.44","10,627,369.48","3,461,309.36","6,233,162.26","9,747,001.80","13,904,092.25","3,835,046.23"
营业外收入,"37,428.80","857,418.86","1,382,125.76","3,577,385.87","2,177,887.93","1,978,762.30","2,895,794.09","5,879,485.41","467,859.82","2,297,148.80","4,387,215.93","13,498,093.59","852,833.94","1,988,532.33","4,157,568.07","190,680,283.24","1,366,309.19","6,083,119.66","7,246,494.01","13,008,127.16","4,452,371.40","6,635,747.92","7,907,039.67","12,239,126.07","3,106,492.32","4,648,225.00","5,134,632.77","9,592,930.94","1,043,137.68","4,471,373.74","5,712,273.89","11,475,543.14","1,893,340.68","4,138,674.26","6,133,215.51","85,326,157.70","81,971.53","2,119,091.43","3,670,420.92","6,430,344.17","1,337,123.96","433,811.16","792,923.31","944,742.76","1,744.53","12,000.73","175,504.82","2,223,099.52","500,506.52"
销售费用,"5,061,782.70","9,325,135.28","13,157,150.38","20,051,527.48","5,465,561.01","9,843,409.21","15,144,428.50","19,220,895.14","2,963,989.67","13,964,188.28","22,308,260.61","33,732,625.62","8,403,047.65","16,978,013.93","29,759,634.60","43,740,646.10","10,299,114.52","22,311,018.74","69,278,712.98","98,635,682.02","18,427,273.22","39,551,325.95","66,741,800.05","103,475,683.82","22,689,500.63","50,418,157.20","82,399,057.91","119,892,793.90","26,400,636.54","54,594,108.75","90,815,459.11","138,087,802.14","22,378,232.60","53,500,077.50","94,802,984.63","154,968,740.62","39,238,536.99","92,661,834.59","146,942,204.73","218,450,669.05","62,980,471.10","149,334,661.70","260,074,635.95","382,469,103.14","156,255,824.63","302,624,639.80","446,779,612.12","586,903,727.92","164,753,143.38"
减:营业外支出,"331,210.00","433,898.52","541,617.29","578,563.56","51,850.67","82,264.67","213,270.68","974,913.48","8,141.54","19,447.34","246,796.33","4,287,926.38","608,379.71","1,109,985.31","703,284.60","2,490,013.45","2,204.76","8,618.46","171,628.71","250,738.36","2,320.00","51,314.29","812,863.68","1,041,424.53","311,958.00","340,766.77","441,187.61","587,226.99","14,297.71","88,862.34","243,372.73","317,743.31","13,883.23","32,085.39","78,733.67","6,822,835.23","8,174.87","410,836.59","1,195,560.55","1,956,930.12","2,265,971.62","206,698.31","293,824.13","1,868,133.17","4,211.46","164,760.70","189,368.43","1,589,223.32",
管理费用,"12,638,064.21","23,209,785.36","36,792,562.35","48,482,161.92","8,908,751.80","22,995,245.07","35,449,228.74","49,155,101.33","9,446,494.38","35,659,969.41","62,804,990.73","94,926,201.58","24,766,588.24","58,864,346.34","88,916,267.27","121,861,654.78","25,552,400.83","59,163,355.80","98,970,883.69","145,394,536.46","31,951,258.85","66,826,916.31","100,967,225.02","142,080,464.69","33,936,729.31","75,631,464.18","119,783,446.03","169,863,884.82","33,185,849.14","82,995,814.69","127,693,741.19","196,246,684.97","62,048,863.19","134,317,237.44","214,663,477.69","280,607,522.41","21,440,990.62","42,619,214.86","69,026,685.00","111,074,526.11","19,179,327.22","47,554,846.33","71,111,260.69","113,007,603.97","24,437,111.99","52,662,113.20","82,565,992.35","125,236,942.05","24,525,189.08"
其中:非流动资产处置净损失,,,,"169,196.69",,"1,224.16",,"363,710.32",,"7,341.54",,"4,182,861.86",,"520,797.74","575,252.65","1,589,669.59",,"3,618.46","91,318.32","183,667.27",,"25,854.92","58,965.38","118,950.71","302,014.99","305,805.57","381,197.27","480,296.33",,,,"218,260.82",,,,"59,615.45",,,"54,383.33","173,452.32",,,"4,135.22",,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"3,661,446.42","7,975,088.76","12,679,200.71","18,625,787.39","6,156,746.21","11,441,794.51","18,764,815.83","20,658,983.65","3,395,931.42","11,058,205.69","18,217,078.21","23,686,573.60","6,024,754.36","15,077,279.50","25,394,886.06","34,597,448.66","7,735,212.51","12,220,649.11","23,554,671.04","26,223,864.71","8,111,443.50","9,954,743.78","15,075,266.37","16,007,586.85","5,540,720.91","19,828,554.42","28,730,869.33","28,510,208.25","18,069,449.82","37,066,836.24","58,589,698.90","87,823,328.28","19,446,024.46","34,778,679.60","55,295,800.61","72,100,264.37","5,090,619.26","9,226,511.61","12,722,274.41","14,261,192.37","973,636.26","838,833.94","1,194,841.41","2,254,490.64","1,239,691.94","3,065,543.43","4,491,374.32","6,304,222.59","1,120,441.50"
三、利润总额,"1,437,060.97","8,166,315.84","11,589,995.79","10,629,608.06","717,579.59","7,760,920.05","12,775,893.35","13,836,450.89","2,962,023.69","20,113,398.28","40,849,086.59","80,661,559.70","23,307,691.58","38,920,209.54","53,607,969.23","283,140,899.94","24,228,589.77","55,524,913.81","106,242,326.45","138,372,973.46","36,854,690.03","65,304,532.37","84,237,655.14","96,926,452.00","42,788,129.34","70,270,814.19","96,345,220.35","97,622,449.96","26,983,600.80","50,701,783.44","68,516,436.14","-21,330,799.34","-88,381,676.36","-130,094,358.40","-192,252,890.40","33,818,888.18","10,878,390.52","19,029,483.01","24,285,468.13","33,398,768.29","8,904,499.68","25,487,606.46","38,414,221.35","39,061,218.68","19,495,228.66","38,580,490.13","54,701,260.24","65,206,552.50","18,685,191.29"
资产减值损失,,"-94,493.36","-107,733.42","-4,885,547.14",,"333,068.58","1,331,627.47","4,227,345.82",,"2,111,227.71","6,797,093.05","13,907,963.28",,"5,939,837.90","5,406,663.26","14,094,793.79","1,649,254.70","2,917,798.38","3,199,472.58","2,150,369.35",,"4,630,914.03","6,073,482.28","8,976,838.56",,"1,486,064.87","1,486,079.87","9,098,648.05","-5,869,531.96","239,697.22","-1,704,468.97","31,712,527.24","9,425,554.56","3,866,500.83","-350,647.76","3,204,261.09","129,000.00","-1,117,710.43","293,364.47","9,457,060.40",,"9,494,384.90","10,294,377.92","13,289,790.23",,"4,071,549.27","3,706,129.19","8,581,897.00","79,503.74"
减:所得税,,,,"-2,496,949.34",,"1,016,587.62","1,016,587.62","357,713.96","237,602.87","2,686,268.30","5,866,314.77","13,128,956.96","3,351,760.38","4,073,876.21","6,160,570.86","14,107,841.57","1,894,961.76","5,796,604.22","16,392,186.34","23,430,517.92","5,334,804.82","11,238,170.21","16,780,959.66","21,924,681.46","8,280,253.23","14,023,750.43","20,198,224.55","22,704,154.78","6,365,240.96","13,305,446.49","18,962,304.28","16,632,785.50","2,890,980.48","929,821.29","5,931,162.05","22,095,809.31","3,993,568.56","7,345,594.47","9,617,790.56","22,231,618.24","1,953,635.60","4,942,409.25","9,205,978.54","5,921,434.05","4,875,472.10","12,046,972.66","16,927,918.25","20,186,532.52","3,558,226.42"
