科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"212,425,676.94","253,978,699.46","227,409,294.37","324,237,515.23","158,776,935.13","216,193,941.24","145,620,454.18","157,077,702.70","137,208,543.01","207,795,175.14","169,061,142.72","294,173,847.49","469,756,295.25","427,250,720.16","293,972,108.36","486,561,201.89","324,395,065.06","527,727,277.36","377,713,875.99","595,922,381.39","459,517,702.86","413,457,959.83","534,402,553.39","1,042,076,134.77","969,274,800.89","1,020,680,010.04","1,411,286,103.88","1,806,371,988.76","1,227,587,511.29","1,124,703,885.55","888,937,218.28","894,769,188.10","1,059,386,217.80","928,129,510.35","814,486,470.76","627,836,322.70","564,290,287.88","2,135,925,754.76","1,705,423,750.70","1,986,878,898.45","1,404,232,873.79","1,791,401,953.32","1,525,263,905.95"
短期借款,"396,300,000.00","335,850,000.00","382,000,000.00","369,200,000.00","114,200,000.00","66,000,000.00","69,200,000.00","39,200,000.00","39,200,000.00","51,000,000.00","64,200,000.00","67,200,000.00","67,200,000.00","95,000,000.00","112,200,000.00","131,200,000.00","214,200,000.00","264,200,000.00","234,200,000.00","193,200,000.00","115,200,000.00","33,200,000.00","33,200,000.00","33,200,000.00","48,200,000.00","76,000,000.00","176,000,000.00","375,000,000.00","330,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","150,000,000.00","50,000,000.00","45,000,000.00","45,000,000.00","19,000,000.00","19,000,000.00","19,000,000.00","19,000,000.00",,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"360,000,000.00","305,000,000.00","350,000,000.00","274,000,000.00","46,755,781.10","944,344.00","11,257,423.70","8,214,533.30","4,416,756.00","6,768,391.93","6,481,813.48","1,481,532.00","2,024,659.40","4,103,327.00","18,060.00","236,484.00","1,488,398.90","880,000.00","4,116,264.80","1,742,424.20","952,292.25","4,243,598.00","2,306,529.00","6,281,074.34","5,484,264.40","6,843,069.02","7,489,672.58",,,,,,,,,,,"5,500,000.00",,"4,530,000.00","36,530,000.00","31,900,000.00",
应付票据,"35,965,315.00","85,000,000.00","143,000,000.00","68,000,000.00","98,000,000.00","98,000,000.00","68,000,000.00","68,000,000.00","68,000,000.00","118,000,000.00","71,000,000.00","99,500,000.00","221,000,000.00","271,000,000.00","221,000,000.00","171,000,000.00","191,000,000.00","219,000,000.00","158,000,000.00",,,,,,,,,,,"29,460,400.00","124,391,000.00","104,618,600.00","103,027,000.00","84,047,000.00","84,090,000.00","84,090,000.00","125,915,240.00","125,915,560.00","93,570,320.00","28,570,000.00",,,
应收账款,"491,162,294.56","562,586,769.54","422,686,682.33","293,899,731.42","351,612,117.36","343,798,720.75","301,333,075.41","218,983,087.52","189,801,989.44","263,223,684.01","330,358,705.10","99,970,899.24","238,195,551.76","312,815,335.14","336,718,499.76","101,201,560.34","300,096,651.34","31,287,609.28","140,024,201.31","23,761,104.32","30,720,448.00","28,946,308.78","30,666,066.87","25,220,812.54","30,826,288.86","30,419,623.99","41,696,844.51","10,972,368.72","10,943,053.35","11,075,480.67","78,877,979.47","77,845,275.49","80,657,187.31","125,509,058.30","75,268,889.89","126,958,691.77","75,051,732.82","130,860,813.51","118,432,140.60","104,267,165.92","29,348,648.86","3,068,100.75","1,743,899.37"
应付账款,"504,951,623.84","519,984,589.42","378,007,815.22","291,159,333.94","182,165,113.61","144,567,336.72","80,389,263.10","89,096,823.90","120,636,877.49","48,271,436.16","67,219,264.19","37,537,641.42","38,160,870.39","77,364,289.50","38,372,274.46","45,573,061.55","40,048,908.34","52,564,009.54","60,067,135.56","23,773,027.15","25,049,471.01","26,017,854.09","26,835,413.58","54,926,692.96","44,187,311.98","45,781,724.85","95,062,748.19","110,157,339.91","74,739,238.64","72,000,879.40","71,902,806.48","41,910,725.80","25,630,672.31","36,664,522.78","31,039,176.87","24,539,272.70","16,333,353.23","17,699,260.12","44,186,610.90","13,380,012.25","13,071,844.33","7,928,369.01","6,350,682.63"
预付款项,"57,273,838.50","56,893,556.88","156,115,312.64","226,742,732.11","242,544,561.91","177,356,150.41","176,597,532.26","19,032,764.87","79,119,865.54","18,625,364.07","6,469,373.34","194,294,842.90","291,170,815.79","134,424,544.23","129,920,940.37","189,573,808.58","205,399,295.89","324,247,770.94","244,561,045.02","14,305,405.30","44,219,872.14","50,303,886.61","49,352,240.54","9,211,940.68","61,099,148.53","86,599,727.00","65,893,622.57","10,831,062.04","10,557,457.99","40,008,673.64","14,581,040.24","187,069,688.84","187,024,884.61","187,007,037.02","268,017,711.54","253,009,280.42","405,789,782.26","272,398,781.35","235,566,763.51","224,336,667.85","206,444,015.15","207,560,422.11","76,049,769.41"
预收款项,"140,412,851.69","127,679,108.78","101,091,283.23","28,174,772.29","51,098,365.15","55,992,075.06","65,829,797.09","4,079,071.31","5,248,759.91","17,684,784.90","33,280,914.46","27,356,554.21","28,864,553.94","3,740,482.48","3,334,315.48","2,250,570.09","5,073,718.95","7,071,767.59","16,386,201.77","25,124,857.26","40,533,063.42","96,057,162.51","193,854,636.58","421,754,124.48","519,468,539.52","555,778,020.71","689,116,173.60","530,890,050.33","364,497,514.83","354,811,015.09","375,323,460.59","150,173,775.39","152,576,529.35","144,549,722.24","234,526,871.10","48,381,188.57","131,097,415.87","771,655,255.19","20,938,242.87","263,467,718.53","258,896,925.63","8,162,210.08","11,163,081.08"
其他应收款,"46,885,948.79","43,235,859.09","47,806,399.93","44,401,031.16","52,009,309.38","51,002,001.82","48,625,007.60","52,530,346.63","52,713,516.01","39,140,647.49","28,409,213.50","18,124,183.59","20,962,570.05","20,402,527.31","20,937,982.99","17,440,161.01","26,732,299.22","27,235,280.35","24,877,215.85","22,234,505.96","22,893,152.66","13,019,944.61","13,850,075.32","10,378,659.80","11,952,308.24","10,558,517.03","9,872,592.51","9,479,814.64","10,054,073.42","8,853,889.75","182,464,101.59","8,848,924.42","9,181,397.23","9,009,146.73","9,107,362.10","15,440,641.30","18,917,029.63","20,922,944.65","336,504,379.65","324,335,892.51","314,082,060.11","10,544,834.48","10,673,441.78"
应付职工薪酬,"2,701,214.77","2,846,651.08","2,058,415.78","2,052,965.99","2,238,612.77","626,154.41","586,772.06","4,771,493.15","3,249,011.78","1,826,740.97","2,904,994.16","4,813,777.70","3,603,102.79","2,234,277.83","2,989,858.20","4,193,688.97","4,076,573.17","3,318,890.22","4,386,276.25","6,186,806.13","5,231,261.42","3,225,693.74","3,110,782.66","6,162,036.48","5,241,181.76","3,566,913.11","4,062,181.87","8,208,992.63","6,477,930.67","7,042,957.62","2,295,217.77","2,947,437.27","2,377,540.46","2,621,887.14","2,714,707.07","5,817,211.10","6,237,472.60","2,748,812.21","3,770,569.18","25,352,775.42","8,040,277.84","4,725,065.67","4,435,102.14"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-2,560,047.09","444,960.65","1,278,588.17","38,037,196.68","15,962,140.59","1,630,953.82","-3,121,842.59","2,002,471.42","3,880,823.61","5,175,690.19","7,921,149.78","11,091,774.35","7,664,111.49","3,312,787.69","4,434,046.14","9,603,880.85","4,000,347.96","3,367,291.54","3,465,426.95","8,238,042.43","2,746,850.13","-5,971,275.21","-6,083,862.38","-6,045,136.45","-53,602,077.45","-64,651,162.02","-61,166,358.39","5,844,335.95","2,388,860.66","-16,672,309.71","-24,143,410.57","113,863,811.55","111,307,936.71","114,110,458.85","115,153,505.55","24,424,411.56","7,643,312.79","2,974,992.57","245,118,601.41","265,103,167.07","81,699,137.97","6,035,652.95","4,548,698.16"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"705,833.33",,"693,000.00","693,000.00","1,480,111.11",,,,"2,102,054.79",,,
应付利息,,,,,,,,,,,,,"3,107,222.20","9,189,444.39","15,271,666.58","21,816,666.67","3,966,666.67","9,916,666.67","15,866,666.67","21,816,666.67","3,966,666.67","9,916,666.67","15,866,666.67","21,816,666.67","3,966,666.67","9,916,666.67","15,866,666.67","21,816,666.67","2,539,176.73","9,916,666.67","15,866,666.67","21,816,666.67","3,966,666.67","9,916,666.67","15,866,666.67","26,063,979.17","15,011,111.11","32,814,444.44","56,164,444.44","51,675,601.39","47,258,934.72","23,058,934.72","40,323,031.94"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"513,657.08","1,809,350.92","1,809,350.92","1,809,350.92","1,809,350.92","1,809,350.92","1,809,350.92","11,802,787.41","1,809,350.92","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72","1,790,677.72"
存货,"173,043,028.97","158,223,407.87","163,910,145.82","163,538,118.63","148,531,645.11","151,500,471.46","172,836,254.44","451,328,205.33","418,302,080.68","392,770,568.51","364,823,463.66","377,827,196.93","378,112,536.99","583,919,071.16","596,262,691.97","576,455,300.09","603,239,183.71","636,976,308.93","690,572,506.11","536,648,475.63","567,143,649.53","593,009,614.13","641,915,640.85","550,752,505.04","557,560,614.50","601,205,167.46","655,212,270.57","562,101,064.72","399,696,438.67","396,542,345.78","454,141,344.72","305,138,441.58","340,364,573.83","282,835,323.45","265,024,214.37","157,389,766.49","156,078,959.66","154,305,375.36","171,410,001.35","143,809,859.05","143,001,238.33","30,953,314.24","31,341,926.44"
