科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"53,972,665.16","74,145,854.22","123,195,632.36","62,878,028.52","86,533,745.40","127,485,546.08","35,026,901.28","77,740,921.63","122,671,272.37","161,622,385.28","42,219,103.02","81,977,776.05","129,060,670.49","175,481,209.27","64,148,181.49","113,154,544.05","160,891,953.60","222,271,758.08","65,189,492.04","130,473,223.22","190,874,771.03","261,505,668.48","71,245,482.83","130,267,822.09","187,382,619.87","254,078,157.09","63,668,110.34","125,834,955.75","190,918,590.60","256,532,109.35","83,194,920.45","171,031,415.54","263,275,703.70"
取得借款收到的现金,"5,381,500.00","576,000.00","70,000,000.00","5,000,000.00","5,000,000.00","30,000,000.00",,,,,,,,,,,"100,950,300.00","276,445,595.21",,,,"191,926,156.00","87,900,000.00","115,518,642.14","234,613,401.07","215,141,920.00","5,000,000.00","6,000,000.00","6,000,000.00","42,540,173.81","98,369,188.45","330,569,188.45","718,897,858.89"
支付的各项税费,"42,725,940.50","41,210,313.22","99,376,791.12","51,518,496.80","77,726,659.03","91,881,712.74","24,942,337.21","85,405,617.10","125,695,494.29","151,063,219.03","30,161,647.14","70,531,944.17","114,114,321.28","166,129,755.86","54,350,054.23","93,335,794.81","124,678,018.45","180,868,059.58","54,905,703.47","114,075,324.76","159,451,206.85","219,801,787.55","42,553,098.76","88,016,569.47","137,465,794.47","169,265,394.79","42,972,448.63","95,089,088.77","151,009,403.73","193,975,740.72","61,901,006.27","128,368,601.68","238,608,191.27"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"149,400,000.00","35,782,238.63",,,
支付其他与经营活动有关的现金,"43,678,442.23","63,079,744.86","74,047,792.61","36,325,347.30","50,965,565.79","98,669,764.34","23,415,415.56","43,153,391.64","61,045,871.11","137,189,732.58","22,419,053.46","47,676,696.42","96,208,945.47","137,354,172.47","30,906,803.03","57,194,857.18","121,672,141.03","185,707,243.44","20,765,478.52","70,729,579.89","89,463,018.99","173,810,508.12","29,526,779.32","94,273,202.36","171,953,246.33","142,590,383.35","30,319,681.02","85,997,537.85","138,802,400.02","161,000,227.11","69,629,096.92","242,849,173.92","377,318,920.22"
筹资活动现金流入小计,"11,437,176.00","776,000.00","72,023,600.00","5,000,000.00","8,000,000.00","1,208,600,000.00",,"25,495,140.80","25,495,140.80","38,745,141.00",,"6,800,000.00","6,800,000.00","20,007,843.00","3,569,483.36","3,250,000.00","109,935,289.50","295,481,575.99",,"2,485,000.00","4,735,000.00","202,546,156.00","87,900,000.00","119,518,642.14","238,613,401.07","219,141,920.00","5,000,000.00","6,000,000.00","155,400,000.00","231,152,817.23","98,369,188.45","330,969,188.45","719,297,858.89"
经营活动现金流出小计,"315,203,014.26","451,033,867.85","538,899,607.20","302,784,220.78","461,894,648.38","640,990,985.31","171,561,024.98","466,456,755.56","676,316,119.22","972,794,379.69","173,751,138.92","372,389,989.28","628,469,399.31","836,598,168.36","249,463,270.62","468,409,099.63","663,492,991.50","976,297,424.19","244,116,545.84","529,295,321.78","815,913,222.32","1,140,792,282.51","254,750,167.99","528,768,944.72","795,069,221.53","935,591,010.61","361,713,274.55","673,768,389.73","1,011,388,266.03","1,301,013,985.98","389,190,741.39","901,951,762.29","1,692,803,168.99"
偿还债务支付的现金,"5,630,859.00","5,495,312.47","50,408,000.00","20,000,000.00","20,200,000.00","50,000,000.00",,,,,,,,"2,500,000.00",,"1,100,000.00","16,361,332.60","58,409,872.87",,,"101,910,600.00","332,009,726.91","22,000,000.00","100,335,458.30","183,262,156.00","310,260,356.00","5,000,000.00","5,000,000.00","144,496,532.68","145,624,480.00","16,166,945.30","310,199,311.10","635,754,652.77"
经营活动产生的现金流量净额,"67,622,633.42","86,334,528.11","138,837,352.35","71,302,012.23","110,708,970.22","207,026,106.98","-21,657,265.64","70,022,216.65","118,542,308.70","158,153,036.62","6,512,519.27","84,110,332.64","138,557,350.84","214,597,237.84","15,777,740.80","89,490,507.45","144,414,926.24","243,872,102.90","11,825,610.37","95,973,057.75","162,457,661.09","197,512,869.29","-33,505,276.93","33,217,541.03","123,818,039.36","229,514,054.74","-111,107,480.58","-18,494,313.79","35,036,142.11","85,613,668.48","-8,166,575.97","84,140,728.13","42,361,173.96"
分配股利、利润或偿还利息支付的现金,"6,039,422.92","7,599,848.92","72,097,922.93","5,316,950.00","3,580,476.90","3,568,664.15","48,000.00","50,527,502.91","50,148,823.41","54,293,258.03","137,907.00","101,273,905.03","101,952,465.80","103,664,523.83","7,040,369.57","96,217,029.74","102,247,039.51","98,037,836.32","11,712,473.46","140,572,357.66","140,733,544.60","147,930,961.16","2,670,802.68","64,117,497.91","57,344,140.12","61,167,485.50","344,282.95","63,261,138.93","65,240,245.09","69,208,652.41","2,920,044.16","62,792,357.54","75,944,030.75"
收回投资收到的现金,"4,702,046.00","1,846,101.52","2,322,780.22",,"300,000.00",,"10,000,000.00","485,000,000.00","1,140,395,182.41","1,798,495,182.41","447,500,000.00","1,120,700,000.00","1,587,550,000.00","1,904,443,603.45","139,960,063.24","295,200,000.00","506,681,485.50","1,367,438,095.23","227,660,000.00","568,225,078.65","909,204,666.68","1,226,685,273.97","197,155,260.94","392,645,624.54","791,983,086.23","1,357,724,060.94","468,500,000.00","760,950,000.00","819,249,999.99","962,349,999.99","250,300,000.00","454,290,000.00","863,566,515.54"
支付其他与筹资活动有关的现金,,,,"18,000,000.00",,"3,320,000.00",,,,,,,,,,,"640,000.00","5,060,184.12","9,500,000.00",,,"3,232,742.11","10,879,526.22",,"32,382,715.41","31,971,999.65",,,,"7,987,170.43",,,
取得投资收益收到的现金,"4,753,874.11","1,856,684.56","602,615.59","579,869.29","1,638,914.00","1,990,856.31","3,908,337.50","4,718,523.78","8,560,685.21","16,075,725.74","1,929,786.53","7,656,166.64","9,209,073.65","10,243,788.23","1,996,051.54","1,674,392.41","3,356,772.75","5,088,862.40","3,892,944.56","12,310,316.50","15,848,692.55","23,768,453.25","1,168,557.96","4,449,788.60","11,686,732.09","47,378,539.92","2,529,202.03","7,131,044.63","9,267,210.92","10,575,170.54","623,027.88","10,936,963.62","14,496,357.43"
筹资活动现金流出小计,"11,670,281.92","13,095,161.39","122,505,922.93","43,316,950.00","23,780,476.90","56,888,664.15","48,000.00","50,527,502.91","50,148,823.41","54,293,258.03","137,907.00","101,273,905.03","101,952,465.80","106,164,523.83","7,040,369.57","97,317,029.74","119,248,372.11","161,507,893.31","21,212,473.46","140,572,357.66","242,644,144.60","483,173,430.18","35,550,328.90","164,452,956.21","272,989,011.53","403,399,841.15","5,344,282.95","68,261,138.93","209,736,777.77","222,820,302.84","19,086,989.46","372,991,668.64","711,698,683.52"
处置固定资产、无形资产和其他长期资产收回的现金净额,"242,430.00","113,746.00","567,048.17","38,246.00","270,135.00","282,540.75","2,000.00","113,202.30","751,714.30","961,142.30",,"22,000.00","143,263.45","5,983,205.50","16,382.00","51,282.00","5,758,570.00","7,296,907.44","2,753,900.00","4,120,731.68","5,299,358.88","5,553,496.19","21,810.00","80,610.17","475,575.32","1,504,117.48","3,153.00","8,402,757.88","9,005,257.88","9,110,313.90","5,585,953.15","5,471,555.93","5,908,100.85"
筹资活动产生的现金流量净额,"-233,105.92","-12,319,161.39","-50,482,322.93","-38,316,950.00","-15,780,476.90","1,151,711,335.85","-48,000.00","-25,032,362.11","-24,653,682.61","-15,548,117.03","-137,907.00","-94,473,905.03","-95,152,465.80","-86,156,680.83","-3,470,886.21","-94,067,029.74","-9,313,082.61","133,973,682.68","-21,212,473.46","-138,087,357.66","-237,909,144.60","-280,627,274.18","52,349,671.10","-44,934,314.07","-34,375,610.46","-184,257,921.15","-344,282.95","-62,261,138.93","-54,336,777.77","8,332,514.39","79,282,198.99","-42,022,480.19","7,599,175.37"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,"447,134.39","447,134.39","447,134.39",,,,,,,,,,"1,900,000.40","2,538,434.08"
四、汇率变动对现金的影响,,,,,,,,,,,,"1,757.89",,,,,,"-787,282.45","-250,282.87",,"399,308.39","-841,303.72","593,743.48","793,482.91","-6,429,189.22","-6,135,837.52","1,002,083.65","2,619,523.71","-6,004,315.77","-3,371,632.33","1,587,422.26","-511,603.96","23,466.98"
收到其他与投资活动有关的现金,"320,000.00",,,"1,870,000.00","40,000.00","1,870,000.00",,,,,,"250,500.00","120,400,000.00",,,,,"22,536,881.20",,"68,416,600.00","66,666,600.00","71,678,400.00",,"6,140,000.00",,,,"3,600,000.00",,,,"128,089,420.95","128,089,420.95"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"10,018,350.11","3,816,532.08","3,492,443.98","2,488,115.29","2,249,049.00","4,143,397.06","13,910,337.50","489,831,726.08","1,149,707,581.92","1,815,532,050.45","449,429,786.53","1,128,628,666.64","1,717,302,337.10","1,920,670,597.18","141,972,496.78","296,925,674.41","515,796,828.25","1,402,360,746.27","234,306,844.56","653,519,861.22","997,466,452.50","1,328,132,757.80","198,345,628.90","403,316,023.31","804,145,393.64","1,406,606,718.34","471,032,355.03","780,083,802.51","837,522,468.79","982,035,484.43","256,508,981.03","600,687,940.90","1,014,598,828.85"
五、现金及现金等价物净增加额,"42,937,842.51","27,050,656.92","13,554,833.85","3,737,968.76","26,099,252.26","1,269,950,451.62","-419,025,726.62","-519,238,738.18","-624,951,691.93","-340,579,600.92","-256,323,124.90","-315,527,743.48","-318,125,209.60","-268,242,859.27","-125,237,168.73","-263,354,585.22","-396,316,613.04","-462,194,067.44","53,438,328.07","-113,576,274.44","-112,269,351.75","-162,216,751.60","7,871,696.35","-50,919,930.74","-66,723,030.61","-55,538,980.33","85,143,533.27","-11,434,813.19","-66,459,367.71","-9,150,772.95","66,541,533.63","113,363,168.72","-29,792,620.18"
购建固定资产、无形资产和其他长期资产支付的现金,"22,022,302.25","38,440,960.67","62,249,486.75","25,930,281.37","40,662,119.06","48,960,460.88","11,973,348.48","55,750,502.44","138,944,493.18","182,306,116.79","16,501,623.70","77,288,595.62","116,737,228.41","140,929,394.39","18,040,564.49","36,120,425.02","57,062,521.60","94,310,179.09","12,893,886.63","35,639,056.75","51,928,602.89","81,928,934.02","10,722,920.20","22,162,663.92","32,842,513.94","52,407,994.75","18,889,141.88","44,982,649.44","83,393,101.33","178,336,661.67","27,425,932.68","43,135,129.31","68,492,685.99"
期初现金及现金等价物余额,"67,009,552.91","109,947,395.42","136,998,052.34","150,552,886.19","139,627,662.39","150,552,886.19","1,427,066,507.54","1,420,503,337.81","1,420,503,337.81","1,420,503,337.81","1,079,923,736.89","1,079,923,736.89","1,079,923,736.89","1,079,923,736.89","811,680,877.62","811,680,877.62","811,680,877.62","811,680,877.62","349,536,810.18","349,536,810.18","349,536,810.18","349,486,810.18","202,419,377.74","187,270,058.58","187,270,058.58","187,270,058.58","131,731,078.25","131,731,078.25","131,731,078.25","131,731,078.25","122,580,305.30","122,580,305.30","122,580,305.30"
投资支付的现金,"12,598,965.00","11,932,437.29","12,456,340.00","4,998,000.00","29,064,371.00","43,163,000.00","399,160,000.00","706,361,857.80","1,442,786,777.50","1,846,215,074.70","695,606,000.00","1,356,506,000.00","1,865,447,418.42","2,024,116,758.00","261,475,955.61","278,658,575.56","753,628,262.01","2,042,864,864.53","158,337,483.90","689,342,779.00","930,384,891.08","1,257,080,740.60","199,189,150.00","421,150,000.00","921,039,149.99","1,448,857,999.99","256,550,000.00","668,400,037.25","795,283,783.74","902,752,883.81","235,244,560.00","419,973,000.00","960,059,292.50"
期末现金及现金等价物余额,"109,947,395.42","136,998,052.34","150,552,886.19","154,290,854.95","165,726,914.65","1,420,503,337.81","1,008,040,780.92","901,264,599.63","795,551,645.88","1,079,923,736.89","823,600,611.99","764,395,993.41","761,798,527.29","811,680,877.62","686,443,708.89","548,326,292.40","415,364,264.58","349,486,810.18","402,975,138.25","235,960,535.74","237,267,458.43","187,270,058.58","210,291,074.09","136,350,127.84","120,547,027.97","131,731,078.25","216,874,611.52","120,296,265.06","65,271,710.54","122,580,305.30","189,121,838.93","235,943,474.02","92,787,685.12"
