科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"157,409,466.89","124,839,913.70","88,036,757.14","140,404,551.73","78,510,478.63","54,182,341.40","46,907,158.22","81,112,777.11","89,954,471.10","120,417,557.33","90,579,510.06","107,273,449.70","111,947,169.59","94,516,550.21","100,923,986.48","102,985,240.72","77,188,802.06","141,427,809.73","98,627,066.20","79,203,140.93","98,552,630.73","150,302,168.56","113,808,119.93","100,545,738.50","227,395,115.59","110,776,334.41","97,635,618.52","135,050,597.28","134,937,901.18","107,052,906.42","102,096,835.56","122,741,391.42","132,253,531.47","140,614,156.01","119,774,969.46","128,882,983.39","117,035,125.07","107,551,406.18","86,637,177.56","137,229,639.21","103,609,471.09","86,285,079.72","72,738,248.95","154,390,220.51","142,941,134.58","131,288,255.63"
短期借款,"250,000,000.00","275,000,000.00","297,000,000.00","272,000,000.00","237,000,000.00","232,000,000.00","243,000,000.00","248,000,000.00","202,000,000.00","210,000,000.00","210,000,000.00","240,000,000.00","197,000,000.00","187,000,000.00","227,000,000.00","389,500,000.00","459,655,675.00","447,000,000.00","442,540,000.00","463,240,000.00","410,100,000.00","429,500,000.00","390,208,000.00","310,324,000.00","456,993,761.04","362,444,067.91","275,660,000.00","240,740,000.00","256,500,000.00","249,500,000.00","213,500,000.00","209,000,000.00","195,000,000.00","195,000,000.00","185,000,000.00","171,000,000.00","162,500,000.00","157,500,000.00","157,500,000.00","162,500,000.00","142,500,000.00","132,500,000.00","114,500,000.00","131,050,000.00","131,000,000.00","111,000,000.00"
交易性金融资产,"30,430,528.54","50,531,645.70","66,880,219.30","54,416,420.36","28,078,541.76","23,603,550.55","5,558,781.80","286,000.00",,,,,,,,,,"2,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"16,089,000.00","18,858,666.44","13,571,434.14","31,287,587.94","23,126,751.23","24,268,547.00","6,433,476.00","12,748,669.60","12,564,865.60","18,988,639.00","5,770,708.10","7,726,026.38","7,587,560.62","6,909,233.98","12,828,713.99","11,055,053.06","20,478,264.95","23,835,450.88","12,743,275.13","22,424,010.04","18,984,535.94","20,594,738.07","21,577,496.78","29,974,859.47","26,468,625.73","22,256,195.07","30,351,568.39","45,286,386.56","55,649,708.62","39,992,249.77","26,436,720.97","18,126,113.45","17,786,862.95","12,993,336.18","24,031,836.86","30,257,372.53","16,176,240.28","22,979,974.27","21,202,656.60","25,974,189.03","23,880,165.00","16,980,321.15","17,355,939.25","31,649,593.98","21,451,750.00","16,748,484.09"
应付票据,"19,500,000.00","8,500,000.00","11,000,000.00","13,000,000.00","5,000,000.00",,,,"30,000,000.00","43,873,221.05","18,873,221.05","14,800,000.00","18,100,000.00","18,253,540.00","9,953,540.00",,"40,000,000.00","52,100,000.00","38,949,100.00","34,104,850.80","17,311,909.49","36,371,758.69","29,056,149.60","10,000,000.00","52,500,000.00","29,500,000.00","2,000,000.00",,,"3,500,000.00",,"10,000,000.00","21,790,000.00","11,790,000.00","14,200,000.00","16,650,000.00","7,050,000.00","12,300,000.00","9,215,000.00","17,015,000.00","22,500,000.00","18,500,000.00","30,200,000.00","33,200,000.00","24,205,806.00","14,535,806.00"
应收账款,"63,225,160.04","76,431,938.17","80,395,194.93","42,219,677.03","60,385,451.91","48,914,734.29","50,262,779.53","37,438,771.20","54,116,758.09","49,863,707.48","52,491,968.19","43,752,169.66","48,269,778.49","54,720,484.06","55,020,171.17","50,554,716.32","52,925,652.11","58,862,106.01","57,729,129.88","51,062,889.52","55,254,504.02","51,902,045.57","56,291,778.21","67,516,263.65","73,927,623.20","78,048,263.01","74,015,775.92","65,294,923.57","66,781,321.45","67,357,621.69","72,289,310.21","61,301,566.26","63,048,379.03","71,726,398.04","71,398,306.52","62,454,885.19","69,839,918.10","68,529,985.31","75,158,866.33","64,742,593.61","68,466,159.13","73,068,344.06","83,603,041.80","65,993,196.07","62,013,004.56","72,824,275.30"
应付账款,"59,357,599.38","61,964,130.92","51,523,049.91","63,897,051.41","51,716,068.85","52,822,645.18","52,537,356.57","54,211,732.60","50,562,198.94","58,254,020.43","49,086,593.77","58,026,069.20","63,507,201.92","64,418,246.08","59,657,303.42","53,588,745.90","101,162,544.58","92,082,532.55","54,571,784.50","66,139,519.01","52,295,349.36","56,204,782.19","79,693,872.13","69,538,528.01","64,208,102.64","63,349,102.74","62,240,678.74","65,248,037.07","58,182,051.66","51,322,920.48","42,344,007.17","56,803,389.27","53,526,892.26","61,332,232.75","54,042,163.44","67,155,456.02","57,910,074.87","50,820,272.29","44,717,764.13","53,086,744.79","41,676,776.93","47,418,880.64","53,961,898.41","57,801,196.27","52,979,683.07","54,901,604.98"
预付款项,"7,218,365.48","7,949,310.10","8,044,197.20","3,088,759.97","11,950,394.66","16,937,720.30","15,688,063.59","4,746,970.25","6,083,389.13","3,224,769.89","4,776,083.94","3,516,775.76","8,558,529.94","10,543,489.74","73,084,717.57","130,223,622.29","132,679,039.02","148,629,825.61","21,994,740.56","8,893,028.75","17,886,867.72","15,556,288.75","7,081,559.56","6,222,979.38","7,002,977.44","6,754,532.71","5,144,221.69","2,388,112.00","5,164,889.73","15,568,241.35","21,136,535.24","3,290,096.24","17,705,005.01","6,314,779.43","3,035,657.13","879,813.26","6,561,720.02","7,096,199.24","5,507,815.54","4,361,309.25","28,404,797.02","4,769,220.17","10,042,593.79","1,697,183.13","6,677,753.91","5,784,392.81"
预收款项,"19,551,978.17","22,920,754.11","26,299,558.93","23,642,754.12","36,987,712.62","25,497,769.31","12,902,903.59","33,519,239.83","40,677,873.71","25,765,508.09","20,866,202.42","19,613,147.02","31,574,803.37","27,847,068.63","26,200,518.24","17,798,994.89","38,337,525.21","34,641,109.06","27,623,893.38","19,386,779.49","25,239,745.03","32,672,042.77","26,717,611.18","9,044,214.91","18,844,617.12","12,416,198.45","7,333,498.53","3,541,340.11","6,504,673.13","5,582,536.44","4,450,363.39","75,259,998.98","93,408,334.91","94,007,058.74","94,095,520.31","38,043,850.48","43,207,651.11","26,031,372.33","2,771,820.32","5,984,502.30","10,708,913.47","5,014,486.30","7,729,630.22","5,188,273.70","6,753,395.74","4,844,322.22"
