科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"509,694,836.01","556,362,923.21","621,918,225.05","206,214,327.73","384,320,255.14","559,936,946.02","745,943,352.66","238,317,456.21","446,611,759.85","641,502,483.37","832,533,983.81","177,359,703.15","360,007,546.92","516,556,440.64","692,074,566.65","184,761,528.61","398,396,730.52","573,749,896.95","794,126,567.14","182,547,912.03"
取得借款收到的现金,"1,286,340,000.00","690,000,000.00","900,000,000.00","230,000,000.00","230,000,000.00","230,000,000.00","230,000,000.00",,,,"20,000.00",,,,,,,,,
支付的各项税费,"207,624,399.19","256,832,426.46","275,254,963.69","63,743,356.51","165,342,397.52","256,879,285.05","327,855,441.32","65,661,433.53","150,303,879.40","218,447,661.00","291,001,891.33","74,533,581.56","191,620,428.81","294,517,487.11","390,452,684.82","63,124,495.01","177,624,983.83","281,471,052.50","327,251,818.39","69,882,472.91"
收到其他与筹资活动有关的现金,,,,,,,"3,000,000.00",,,,,,,,,,,,,
支付其他与经营活动有关的现金,"273,663,632.83","319,037,232.66","392,817,534.17","84,210,849.34","185,106,366.13","263,276,603.21","475,498,537.66","108,269,232.51","215,101,461.45","353,489,959.54","445,175,593.35","114,750,922.19","218,000,297.94","345,566,900.03","519,506,076.49","111,820,613.66","245,913,922.40","403,419,670.22","594,582,327.88","192,681,646.16"
筹资活动现金流入小计,"1,286,340,000.00","690,000,000.00","900,000,000.00","230,000,000.00","891,240,879.56","891,240,879.56","913,520,000.00",,"4,000,000.00","4,000,000.00","7,020,000.00",,,,"7,500,000.00","200,000.00","200,000.00","600,000.00","8,000,000.00","4,500,000.00"
经营活动现金流出小计,"1,350,958,118.56","1,440,552,605.53","1,708,341,523.31","454,797,324.11","906,823,426.54","1,381,207,541.27","2,000,811,599.16","525,167,351.06","1,060,347,739.82","1,636,533,864.42","2,156,115,749.34","427,557,384.00","887,151,726.32","1,374,078,667.54","1,999,111,060.60","518,763,910.21","1,140,024,122.48","1,784,032,665.36","2,574,446,123.91","688,050,794.25"
偿还债务支付的现金,"1,342,790,000.00","820,000,000.00","950,000,000.00","220,000,000.00","320,000,000.00","780,000,000.00","780,000,000.00",,,,"20,000.00",,,,,,,,,
经营活动产生的现金流量净额,"149,648,032.75","263,570,180.29","188,339,388.40","45,851,330.07","167,219,398.61","204,584,908.68","224,800,824.88","34,415,377.15","67,418,530.85","77,900,097.53","212,710,808.22","147,156,346.26","309,380,452.86","427,280,213.44","482,331,142.52","63,512,316.79","174,868,363.40","178,490,951.90","129,749,601.52","-9,896,307.18"
分配股利、利润或偿还利息支付的现金,"60,958,798.09","64,326,921.58","71,070,729.55","42,205,300.00","50,645,900.00","53,668,033.33","61,768,033.33",,"64,800,000.00","64,800,000.00","64,800,021.75",,"93,786,988.77","93,786,988.77","93,786,988.77",,"138,424,435.63","138,424,435.63","153,097,929.77",
收回投资收到的现金,,,,,,,,,,,,,,,"190,000,000.00","365,000,000.00","560,000,000.00","1,149,000,000.00","1,348,000,000.00",
支付其他与筹资活动有关的现金,,,,,,,"8,779,120.44",,,,,,,,,,,,,
取得投资收益收到的现金,,,,,,,,,,,,,,,"402,575.35","2,150,678.09","3,250,527.40","6,195,000.02","6,874,175.34",
筹资活动现金流出小计,"1,403,748,798.09","884,326,921.58","1,021,070,729.55","262,205,300.00","370,645,900.00","833,668,033.33","850,547,153.77",,"64,800,000.00","64,800,000.00","64,820,021.75",,"93,786,988.77","93,786,988.77","93,786,988.77",,"138,424,435.63","138,424,435.63","153,097,929.77",
处置固定资产、无形资产和其他长期资产收回的现金净额,"59,095,075.25","485,773.12","87,390.03",,"137,005.21","281,587.00","1,682,204.91","2,933.33","390,554.62","276,171.83","2,713,165.79","161,801.00","363,968.32","460,949.10","1,334,069.79","2,968.00","65,059.08","8,041,173.65","17,028,703.42","6,730.00"
筹资活动产生的现金流量净额,"-117,408,798.09","-194,326,921.58","-121,070,729.55","-32,205,300.00","520,594,979.56","57,572,846.23","62,972,846.23",,"-60,800,000.00","-60,800,000.00","-57,800,021.75",,"-93,786,988.77","-93,786,988.77","-86,286,988.77","200,000.00","-138,224,435.63","-137,824,435.63","-145,097,929.77","4,500,000.00"
处置子公司及其他营业单位收到的现金净额,,,,"16,249.17",,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"23,104.05","-403,765.21","121,756.58","299,250.02","249,486.13","732,276.17","457,179.18","-68,470.43","18,310.50","-37,371.38","228,679.14","-85,616.22","-157,721.25","-209,323.65","-304,950.88","-76,495.92","-37,696.82","-6,212.25","-1,293.06","7,693.13"
收到其他与投资活动有关的现金,,,,,,,,,,,,,"67,500.00",,"67,500.00",,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"59,095,075.25","485,773.12","87,390.03","16,249.17","137,005.21","281,587.00","1,682,204.91","2,933.33","390,554.62","276,171.83","2,713,165.79","161,801.00","431,468.32","460,949.10","191,804,145.14","367,153,646.09","563,315,586.48","1,163,236,173.67","1,371,902,878.76","6,730.00"
五、现金及现金等价物净增加额,"-27,953,822.42","25,328,359.86","23,893,581.19","9,647,041.39","670,880,113.45","199,809,997.27","198,051,790.03","2,298,044.06","-56,462,651.60","-68,766,420.23","54,072,545.81","135,566,952.55","198,437,063.91","299,882,652.94","180,480,124.45","29,990,066.62","-6,362,148.61","-6,927,378.77","38,390,838.38","-27,307,967.02"
购建固定资产、无形资产和其他长期资产支付的现金,"119,311,236.38","43,996,906.76","43,584,224.27","4,314,487.87","17,320,756.06","63,361,620.81","91,861,265.17","32,051,795.99","63,490,047.57","86,074,503.33","103,749,270.71","11,665,578.49","17,430,147.25","33,712,997.18","46,891,694.26","10,799,400.34","21,099,973.94","32,823,856.46","65,050,755.49","17,791,308.92"
期初现金及现金等价物余额,"150,739,476.28","122,785,653.86","148,114,013.72","172,007,594.91","172,007,594.91","172,007,594.91","172,007,594.91","370,960,384.94","370,059,384.94","370,960,384.94","370,059,384.94","424,131,930.75","424,131,930.75","424,131,930.75","424,131,930.75","604,612,055.20","604,612,055.20","604,612,055.20","604,612,055.20","643,002,893.58"
投资支付的现金,,,,,,,,,,,,,,"149,200.00","360,148,742.02","390,000,000.00","585,000,000.00","1,178,000,000.00","1,178,000,000.00",
期末现金及现金等价物余额,"122,785,653.86","148,114,013.72","172,007,594.91","181,654,636.30","842,887,708.36","371,817,592.18","370,059,384.94","373,258,429.00","313,596,733.34","302,193,964.71","424,131,930.75","559,698,883.30","622,568,994.66","724,014,583.69","604,612,055.20","634,602,121.82","598,249,906.59","597,684,676.43","643,002,893.58","615,694,926.56"
