科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"1,057,261,245.00","686,166,426.00","836,426,652.00","1,283,979,612.00","2,019,489,903.00","1,807,602,429.00","1,378,268,570.00","3,780,320,180.00","2,980,265,508.00","1,466,108,967.00","1,530,580,910.00","1,926,802,247.00","1,224,874,213.00","1,449,638,481.00","2,036,633,088.00","1,335,993,150.00","1,334,686,604.00","1,235,942,019.00","1,382,886,754.00","2,053,780,508.00","2,598,041,798.00","5,808,885,543.00","7,882,219,207.00","5,380,769,224.00","3,045,329,180.00","5,194,091,802.00","4,027,654,207.00","3,515,643,963.00","3,193,182,736.00","6,898,269,878.00","4,425,442,141.00","3,213,863,458.00","3,371,998,395.00","2,380,869,641.00","2,687,687,629.00","2,458,333,716.00","2,519,312,994.00","2,983,127,939.00","1,993,172,416.00","3,597,044,199.00","4,016,884,089.00","2,522,950,798.00","3,820,988,536.00","5,770,227,369.00"
短期借款,"3,317,575,800.00","4,529,794,336.00","5,014,635,173.00","4,731,976,771.00","6,994,530,582.00","11,742,803,535.00","11,754,730,909.00","13,884,937,964.00","17,097,471,168.00","17,578,480,382.00","17,832,991,126.00","13,635,926,987.00","11,556,889,530.00","11,372,414,264.00","10,594,792,953.00","13,198,365,451.00","9,079,359,641.00","9,770,668,737.00","10,063,370,837.00","8,036,435,881.00","9,617,599,613.00","17,642,386,260.00","17,834,972,285.00","11,936,687,998.00","14,507,367,097.00","19,496,307,887.00","18,289,688,951.00","14,663,865,004.00","22,370,408,005.00","24,772,839,553.00","21,837,500,673.00","20,658,839,765.00","19,573,760,319.00","20,828,249,126.00","21,163,322,362.00","18,216,928,490.00","23,498,186,682.00","24,119,362,878.00","23,750,368,683.00","21,485,919,393.00","20,573,759,082.00","23,214,322,532.00","26,536,033,050.00","25,468,980,401.00"
交易性金融资产,,"162,717,173.00","156,373,925.00","442,306,963.00","533,670,855.00","234,132,584.00","408,833,872.00","1,344,682,187.00","1,812,641,591.00","86,552,022.00","15,149,413.00","16,284,096.00","18,781,851.00","66,841,044.00","29,667,854.00","47,840,517.00","65,107,473.00","56,143,477.00","93,741,745.00","61,678,770.00","37,489,574.00","5,931,212.00","1,704,966.00","26,009,477.00","52,712,117.00","51,429,237.00","97,035,310.00","121,169,489.00","53,358,544.00","27,028,000.00","46,003,519.00","25,735,001.00","54,184,680.00","25,352,356.00","14,704,543.00","676,082.00","12,568,069.00","2,182,156.00",,"4,615,775.00",,,"116,858.00","8,438,278.00"
交易性金融负债,"1,761,528,699.00","1,777,503,699.00","1,793,478,699.00","131,973,504.00","271,829,274.00","2,995,808,006.00","2,601,972,713.00","3,035,359,280.00","503,959,443.00","79,687,835.00","11,769,094.00","4,109,064,815.00","4,147,806,648.00","4,175,448,697.00","4,218,525,786.00","21,895,367.00","18,458,690.00","39,047,115.00","11,926,030.00","2,289,600.00",,"5,488,053.00","1,042,092.00",,,"21,082.00",,"644,404.00","17,323,778.00","22,329,334.00","10,405,570.00","28,752,000.00","15,976,469.00",,"32,175,267.00","24,918,115.00","7,736,178.00","22,399,580.00","5,116,993.00",,"1,855,989.00","223,700.00",,
应收票据,"1,040,000.00","5,206,310.00","500,000.00","6,000,000.00",,"17,518,269.00","9,771,550.00","11,502,579.00","55,308,944.00","82,760,897.00","4,019,493.00","6,574,000.00","65,022,851.00","6,000,000.00","53,282,279.00","35,237,260.00","30,088,246.00","51,321,785.00","34,259,830.00","80,556,568.00","70,890,000.00","331,672,094.00","85,016,130.00","115,069,863.00","16,895,280.00","75,039,302.00","106,753,187.00","334,519,241.00","142,390,501.00","108,037,704.00","77,464,200.00","289,299,440.00","191,961,914.00","53,960,330.00","180,776,849.00","243,159,622.00","401,423,841.00","224,650,884.00","214,351,621.00","296,920,781.00","208,578,936.00","172,270,311.00","234,080,041.00","420,786,012.00"
应付票据,"2,383,791,809.00","3,208,454,633.00","3,579,901,244.00","2,640,611,925.00","1,236,338,332.00","1,177,926,972.00","2,552,332,534.00","3,323,033,837.00","2,048,459,279.00","876,792,764.00","521,029,449.00","327,830,000.00","529,079,527.00","408,687,893.00","321,352,826.00","490,318,391.00","302,488,969.00","935,011,744.00","832,431,617.00","577,862,463.00","384,662,463.00","580,197,600.00","940,176,491.00","980,906,529.00","1,047,011,732.00","1,242,941,676.00","1,292,464,218.00","1,218,223,112.00","1,136,253,952.00","1,244,000,038.00","1,959,235,457.00","1,934,231,179.00","1,150,847,089.00","1,196,819,542.00","1,458,639,046.00","1,785,201,236.00","1,958,206,602.00","1,807,902,375.00","1,895,329,233.00","1,905,121,706.00","1,511,891,016.00","1,485,217,971.00","1,748,648,285.00","1,893,227,482.00"
应收账款,"3,049,928,264.00","2,620,995,346.00","2,715,130,410.00","3,660,436,464.00","3,650,369,983.00","14,810,642,030.00","5,734,289,795.00","17,034,963,830.00","16,875,216,043.00","6,296,025,565.00","5,355,641,585.00","6,048,610,903.00","6,230,933,863.00","5,478,856,012.00","5,318,184,853.00","5,715,050,345.00","5,761,143,491.00","5,258,818,483.00","5,301,563,232.00","4,788,249,121.00","3,997,889,211.00","3,711,366,345.00","3,926,348,638.00","3,710,721,111.00","3,314,640,150.00","3,630,901,036.00","3,367,951,936.00","3,548,903,103.00","3,953,243,124.00","4,277,042,577.00","4,619,460,476.00","3,617,250,552.00","3,532,956,691.00","3,623,515,633.00","4,032,640,582.00","3,894,762,468.00","4,144,336,039.00","5,375,796,247.00","5,143,178,074.00","4,230,746,458.00","4,473,786,165.00","4,480,035,090.00","4,556,575,773.00","3,980,017,611.00"
应付账款,"698,280,721.00","990,615,898.00","928,324,893.00","1,478,791,188.00","970,677,680.00","5,854,369,701.00","1,517,643,482.00","3,669,542,070.00","1,611,641,273.00","1,622,837,866.00","1,938,899,440.00","2,570,025,245.00","1,834,452,567.00","2,154,033,209.00","1,639,436,337.00","1,907,554,545.00","2,212,928,913.00","1,937,487,280.00","1,736,793,047.00","2,255,724,884.00","1,817,259,439.00","2,539,269,088.00","2,368,523,079.00","2,603,418,685.00","2,289,311,960.00","2,874,142,658.00","3,873,902,599.00","3,592,110,836.00","2,523,779,003.00","3,210,245,446.00","2,776,907,921.00","4,670,346,661.00","3,071,210,121.00","4,278,373,898.00","4,154,752,948.00","5,471,141,022.00","4,490,198,494.00","5,552,470,709.00","5,005,889,799.00","5,103,018,897.00","4,383,167,109.00","5,402,270,749.00","5,483,709,557.00","6,887,598,171.00"
预付款项,"2,206,326,199.00","2,529,193,685.00","3,639,192,825.00","3,614,304,534.00","4,382,862,131.00","7,469,062,461.00","9,196,114,513.00","4,803,023,550.00","3,759,463,147.00","2,960,628,786.00","2,893,654,496.00","2,079,241,507.00","1,829,682,662.00","1,701,191,644.00","1,341,734,084.00","1,319,830,607.00","1,561,219,548.00","1,176,502,238.00","1,364,082,506.00","1,067,669,515.00","971,337,505.00","563,223,826.00","857,557,802.00","995,684,680.00","1,096,632,171.00","947,952,311.00","1,251,294,542.00","1,285,291,251.00","1,358,168,614.00","1,540,731,478.00","1,555,447,170.00","1,251,617,828.00","1,401,341,038.00","1,072,064,524.00","1,395,000,448.00","1,226,345,632.00","1,275,407,237.00","1,490,816,622.00","1,432,078,682.00","900,422,234.00","1,027,167,440.00","1,300,308,833.00","1,492,842,885.00","1,036,783,170.00"
预收款项,"2,073,856,579.00","1,524,553,661.00","2,288,079,719.00","152,215,124.00","63,637,510.00","272,464,731.00","7,479,865,301.00","6,908,627,334.00","5,801,487,525.00","4,320,031,964.00","3,527,572,145.00","1,520,183,126.00","1,494,965,734.00","1,485,877,288.00","1,685,886,028.00","1,573,735,688.00","1,608,530,536.00","1,463,707,135.00","1,378,424,198.00","115,627,343.00","126,532,620.00","166,481,479.00","361,130,170.00","1,035,763,588.00","1,594,445,641.00","598,761,433.00","880,356,438.00","232,328,686.00","261,328,777.00","374,211,225.00","258,000,273.00","273,533,666.00","232,489,853.00","274,720,066.00","347,502,268.00","423,603,129.00","606,009,242.00","420,313,503.00","557,152,152.00","292,941,206.00","535,873,026.00","453,756,498.00","400,357,737.00","591,727,255.00"
