科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应交税费,"21,741,472.68","3,146,336.00","7,944,249.92","3,665,815.39","3,501,297.05","9,320,076.15","8,476,237.71","2,281,947.46","4,564,298.22","4,631,023.72","3,512,900.71","-1,296,972.89","4,573,796.51","6,652,710.61","8,411,416.83","6,958,789.61","10,623,135.15","13,599,591.44","12,835,240.35","11,853,590.53","11,429,331.71","18,924,615.71","17,588,604.27","18,956,518.53","11,492,373.79","13,190,289.27","15,565,487.49","13,453,515.30","17,441,837.16","29,836,481.72","35,819,697.17","15,610,600.15","9,337,584.44","14,241,827.89"
应收利息,,,,,"2,988,000.00","5,580,000.00","6,598,125.00","6,441,250.00","2,353,722.22","2,002,277.78","2,188,804.15","2,349,755.18","2,780,004.51","2,370,144.00","2,345,337.82","2,538,890.18","3,049,223.97","2,395,848.91","2,720,360.28","2,072,478.90","2,542,009.89","1,364,604.21","1,593,969.17","782,683.05","2,859,213.89","1,245,439.52","2,647,443.41","3,585,232.11","2,310,353.19","1,920,745.98","2,071,581.10","1,874,143.19","1,202,513.33","1,643,384.44"
应付利息,"59,400.00","40,288.12","46,462.50","24,337.50",,,,,,,,,,,"67,294.48",,,,"13,990.18",,"91,994.23","203,155.56","149,333.34","15,707.67",,"7,812.50",,"3,437.50","4,229.17","59,812.50",,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,"18,200,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"35,500,582.40","35,547,741.60","44,637,377.79","63,307,676.61","75,207,160.79","73,906,150.01","77,952,993.92","91,276,548.95","111,751,111.01","113,764,583.73","126,380,013.96","134,595,591.04","129,976,316.60","115,266,987.19","120,539,316.21","133,362,873.04","130,492,711.07","125,178,862.76","115,624,930.37","121,014,603.09","131,430,734.84","132,433,994.74","122,773,566.37","115,233,631.90","116,370,727.50","117,842,645.08","112,014,418.96","109,595,476.46","120,458,502.08","121,346,032.52","118,718,454.95","127,594,230.25","143,806,612.42","130,736,834.91"
其他应付款,"6,635,630.09","2,417,095.97","3,744,324.16","9,994,521.75","5,457,289.41","5,900,401.08","5,361,772.03","6,080,518.30","5,092,500.14","3,314,965.41","57,792,705.51","15,375,456.99","18,736,150.93","8,538,615.41","8,938,839.02","7,309,749.84","13,105,623.38","7,623,109.20","5,716,799.27","5,323,513.44","3,934,923.55","3,767,367.90","17,205,253.38","22,250,996.71","18,059,335.18","7,037,239.75","8,171,346.24","23,151,306.10","24,136,247.89","26,281,536.89","24,480,146.42","25,442,943.06","24,500,116.26","24,102,507.00"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,"96,360.00","76,049.87","48,180.00","24,090.00",,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,"214,137.48",,,,,,,,,"260,044.11","295,112.32",,,"25,021,219.47","35,186,471.83","35,055,331.49","27,133,452.50",,,,"95,000,000.00","95,010,469.69","95,000,000.00","130,156,515.34","170,000,000.00","30,980,974.06","192,172,022.50","191,589,880.10","191,136,236.59"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"177,831,978.70","146,355,723.09","166,837,394.82","784,251,974.23","781,143,189.58","800,329,575.12","784,551,267.71","805,165,034.27","803,058,956.85","810,400,561.97","806,970,191.45","793,181,090.35","753,926,500.14","758,881,800.23","765,138,860.95","756,502,634.48","775,080,693.14","799,633,678.77","773,322,131.13","778,701,467.34","795,274,113.72","811,180,129.98","861,224,046.12","849,473,502.50","850,155,572.22","1,024,556,511.74","1,044,652,578.48","1,083,863,410.94","1,097,462,667.29","1,123,430,849.75","1,157,331,178.58","1,115,412,091.27","1,089,578,806.46","1,084,236,875.95"
流动负债合计,"92,932,687.13","64,928,790.53","71,245,711.58","73,697,748.96","80,868,766.68","74,572,014.74","69,316,912.22","71,279,150.44","76,960,567.73","70,007,978.24","119,471,293.20","90,447,884.64","107,536,168.68","107,602,749.82","109,160,662.18","97,235,791.68","105,041,991.58","108,809,371.56","112,810,730.46","114,306,325.58","159,402,832.78","154,075,723.70","173,021,146.16","149,339,527.55","146,424,428.68","131,493,123.94","126,587,042.39","143,252,016.96","159,314,180.81","168,400,886.05","187,707,944.39","149,881,858.92","130,837,567.56","151,371,161.88"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00","5,000,000.00","15,000,000.00","35,000,000.00","50,000,000.00","50,000,000.00","60,200,000.00","60,200,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,"927,000.00","866,612.47","2,816,831.79","2,610,204.61","31,293,505.63","31,401,974.39","37,240,071.42","39,797,155.62","40,676,873.27","42,963,702.27","94,905,216.33","96,720,818.68","98,400,248.29","102,349,721.00","113,354,097.56","115,577,705.31","119,676,475.27","128,532,480.01","133,863,220.20","140,078,941.78","143,430,137.21","149,617,587.90","153,091,735.60","159,766,250.02","163,074,888.93","211,939,229.11"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,"36,740,025.36","36,273,731.87","35,864,328.67","35,454,940.47","34,453,208.15","34,427,662.17","33,973,043.61","33,518,461.02","33,063,878.43","32,609,295.84","32,154,713.25","31,700,130.66"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"17,872,302.67","28,782,758.32","34,244,213.23","34,612,246.59","36,415,085.54","53,620,239.72","54,770,598.42","56,652,805.80","59,830,131.91","59,675,906.95","94,458,872.03","94,039,415.67","93,141,691.83","91,907,589.88","91,797,562.06","90,222,869.96","111,134,623.96","109,795,379.50","110,605,351.75","111,489,718.95","262,923,722.19","263,975,751.90","231,820,427.70","232,219,459.72","266,672,315.72","272,428,533.33","270,215,145.51","266,979,876.08","264,655,869.44","261,181,710.21","261,221,739.72","281,099,103.16","280,984,873.52","276,380,080.62"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"5,307,962.25","268,582.27","5,288,430.29","7,985,753.29","12,915,670.58",,"1,605,752.10","700,000.00","1,790,752.00","2,599,061.88","2,732,154.53","3,927,149.12","35,226,257.37","57,193,431.62","69,423,142.76","71,767,014.45","74,930,004.85","92,490,230.59","102,437,111.30","115,264,951.28","13,853,995.93","22,025,503.73","28,071,038.06","36,068,857.45","3,619,375.54","5,002,422.48","1,961,477.57","3,380,108.97","3,399,526.45","3,350,312.59","2,869,139.36","2,827,228.04","3,091,857.44","4,110,860.15"
其他非流动负债,,"3,000,000.00","8,040,000.00","8,040,000.00","8,040,000.00","5,800,000.00","6,100,000.00","17,000,000.00","17,000,000.00","17,000,000.00","17,500,000.00","17,500,000.00","17,500,000.00","19,590,000.00","19,590,000.00","20,090,000.00","20,649,321.00","20,649,321.00","20,267,990.66","20,267,990.66","18,077,990.66","17,232,990.66",,,"4,129,200.00","4,129,200.00","4,129,200.00","4,129,200.00","4,129,200.00","4,129,200.00","4,129,200.00","4,129,200.00","4,129,200.00","4,129,200.00"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"3,000,000.00","8,040,000.00","8,040,000.00","8,040,000.00","5,800,000.00","6,100,000.00","17,000,000.00","17,000,000.00","17,000,000.00","17,500,000.00","17,500,000.00","17,500,000.00","19,590,000.00","19,590,000.00","20,090,000.00","20,649,321.00","20,649,321.00","20,267,990.66","20,267,990.66","18,077,990.66","17,232,990.66","16,810,490.60","16,810,490.60","20,044,690.60","19,597,190.60","19,121,699.94","18,674,199.94","18,226,699.94","17,779,199.94","20,680,488.16","20,932,988.16","20,464,317.22","20,016,817.22"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"92,932,687.13","67,928,790.53","79,285,711.58","81,737,748.96","88,908,766.68","80,372,014.74","75,416,912.22","88,279,150.44","93,960,567.73","87,007,978.24","136,971,293.20","107,947,884.64","125,036,168.68","127,192,749.82","128,750,662.18","117,325,791.68","125,691,312.58","129,458,692.56","133,078,721.12","134,574,316.24","177,480,823.44","171,308,714.36","189,831,636.76","166,150,018.15","166,469,119.28","151,090,314.54","145,708,742.33","161,926,216.90","177,540,880.75","186,180,085.99","208,388,432.55","170,814,847.08","151,301,884.78","171,387,979.10"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"36,660,000.00","36,660,000.00","39,000,000.00","52,000,000.00","52,000,000.00","52,000,000.00","52,000,000.00","52,000,000.00","104,000,000.00","104,000,000.00","104,000,000.00","104,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","155,974,758.00","155,974,758.00","155,974,758.00","155,974,758.00","249,543,100.00","249,543,100.00","249,543,100.00","249,543,100.00","399,264,305.00","416,013,305.00","416,013,305.00","416,013,305.00","1,040,033,262.00","1,040,033,262.00","1,040,033,262.00","1,040,033,262.00","1,040,033,262.00","1,040,033,262.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"28,940,800.00","28,940,800.00","35,726,800.00","633,273,734.00","633,273,734.00","633,273,734.00","635,544,090.00","635,544,090.00","583,544,090.00","583,544,090.00","583,544,090.00","583,544,090.00","531,544,090.00","531,544,090.00","531,544,090.00","531,544,090.00","525,437,015.36","526,760,466.86","535,017,471.00","535,735,833.29","442,885,853.58","443,604,215.87","444,312,989.83","444,744,007.21","295,085,261.06","400,926,852.06","400,976,860.00","400,976,860.00","68,264,923.70","68,264,923.70","67,514,658.83","67,514,658.83","67,514,658.83","67,514,658.83"
无形资产,"6,775,935.63","18,624,224.34","53,862,683.73","53,537,196.03","53,211,708.33","52,894,220.63","80,747,131.28","80,278,551.59","79,995,247.00","84,512,823.46","108,964,564.35","108,320,211.30","107,712,438.25","111,279,319.73","111,280,825.22","110,603,692.91","109,926,560.60","109,249,428.29","108,572,295.98","107,919,913.56","112,190,630.25","111,398,167.61","96,751,705.37","96,118,651.40","95,485,597.43","60,225,504.24","67,693,633.67","67,216,473.68","67,499,313.69","67,910,487.01","67,191,449.91","66,561,766.62","65,932,703.29","66,577,273.04"
盈余公积,"5,739,622.36","9,198,662.15","15,360,311.83","15,360,311.83","15,360,311.83","15,360,311.83","21,785,011.06","21,785,011.06","21,785,011.06","21,785,011.06","27,766,099.47","27,766,099.47","27,766,099.47","27,766,099.47","34,582,215.09","34,582,215.09","34,582,215.09","34,582,215.09","42,558,826.67","42,558,826.67","42,558,826.67","42,558,826.67","53,903,150.82","53,903,150.82","53,903,150.82","53,903,150.82","68,170,434.02","68,170,434.02","68,170,434.02","68,170,434.02","82,265,651.03","82,265,651.03","82,265,651.03","82,265,651.03"
开发支出,,,,,,,,,,,,,,,"4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","6,000,000.00","6,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,500.00","240,000.00","720,000.00",,,,,,
减:库存股,,,,,,,,,,,,,,,,"7,014,617.64",,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,"42,067,301.94","42,067,301.94","42,067,301.94","42,067,301.94","42,067,301.94","42,067,301.94","42,067,301.94","42,067,301.94","42,067,301.94","43,234,951.69","43,234,951.69","43,234,951.69","37,181,727.34","37,181,727.34","37,181,727.34","37,181,727.34","31,234,384.22","31,234,384.22","31,234,384.22","31,234,384.22","25,896,731.57","25,896,731.57","25,896,731.57","25,896,731.57"
未分配利润,"44,008,211.91","47,132,640.37","83,506,316.21","90,717,025.87","85,022,526.09","113,687,558.46","124,894,185.19","133,377,944.21","130,118,693.98","148,516,940.01","160,707,133.98","169,756,538.42","170,160,535.40","194,884,677.54","211,513,750.22","222,506,071.89","226,332,296.84","259,772,937.71","274,028,195.28","288,841,865.64","310,351,097.29","352,018,846.27","372,512,655.70","392,606,710.50","409,933,919.18","455,896,662.57","472,498,793.42","500,250,573.10","221,833,847.43","261,621,006.87","267,489,508.73","289,049,522.07","291,146,589.56","310,311,701.98"
长期待摊费用,,,,,,,"578,063.73","513,770.16","472,876.64","420,283.09","367,689.54","315,096.00","286,422.46","254,643.96","60,955.36","47,893.48","225,927.15","181,074.54","48,689.36","45,880.37","245,537.21","208,037.40","180,116.64","161,456.19","110,960.32","95,108.86","669,257.40","653,405.94","1,092,887.80","1,645,611.50","1,617,365.28","1,759,904.42","1,669,433.36","1,748,862.30"
少数股东权益,,"4,486,279.51","8,331,081.44","8,304,512.78","10,739,182.82","13,391,874.35","14,087,201.54","13,919,215.06","14,485,108.28","15,497,675.52","47,461,018.32","53,517,885.80","54,629,719.03","57,080,939.88","58,958,011.92","60,013,778.22","89,632,243.85","93,160,902.45","96,633,187.83","100,634,130.93","109,912,147.33","102,536,118.12","101,192,463.93","101,707,395.60","90,228,998.05","91,765,844.36","93,448,909.50","93,351,013.83","89,298,805.20","91,239,973.95","92,896,876.61","92,684,615.69","97,682,642.79","98,808,333.66"
递延所得税资产,"493,142.15","315,884.54","977,498.99","1,006,163.30","1,618,867.39","1,241,457.91","1,474,586.77","1,595,248.95","1,818,506.65","1,876,445.01","2,072,029.34","2,072,029.34","1,482,494.96","1,482,494.96","1,695,779.06","1,695,779.06","1,746,112.78","1,858,676.04","2,253,804.69","2,268,612.89","2,341,074.43","2,929,983.38","2,724,619.81","2,724,619.81","3,263,730.19","3,263,730.19","3,773,156.35","3,773,156.35","5,314,884.90","6,540,843.84","5,562,844.22","5,687,858.68","6,618,354.09","6,789,216.12"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,812,789.64","8,112,789.64","6,831,245.41","6,831,245.41","5,494,134.00","5,494,134.00","5,494,134.00","5,494,134.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"30,449,342.70","47,991,449.47","94,372,826.24","97,141,359.21","104,161,331.84","107,755,918.26","139,176,132.30","139,740,376.50","144,834,514.20","149,951,132.86","253,479,443.52","253,351,407.98","311,210,112.44","335,586,756.48","357,565,637.82","360,201,707.42","384,707,404.55","402,605,793.17","466,889,771.35","482,944,847.42","541,190,159.99","554,122,116.71","554,823,757.84","564,326,209.09","569,874,510.48","550,184,946.92","556,916,272.71","561,576,798.83","572,431,292.73","596,830,643.70","606,009,018.09","631,702,272.35","645,117,689.45","690,836,517.57"
所有者权益(或股东权益)合计,"115,348,634.27","126,418,382.03","181,924,509.48","799,655,584.48","796,395,754.74","827,713,478.64","848,310,487.79","856,626,260.33","853,932,903.32","873,343,716.59","923,478,341.77","938,584,613.69","940,100,443.90","967,275,806.89","993,953,836.59","999,378,550.22","1,034,096,785.11","1,072,780,779.38","1,107,133,181.36","1,127,071,998.52","1,158,983,450.27","1,193,993,532.33","1,226,216,167.20","1,247,649,693.44","1,253,560,963.42","1,423,651,144.12","1,455,860,108.86","1,483,513,992.87","1,492,353,079.27","1,534,081,407.46","1,554,951,764.12","1,576,299,516.54","1,583,394,611.13","1,603,685,414.42"
资产总计,"208,281,321.40","194,347,172.56","261,210,221.06","881,393,333.44","885,304,521.42","908,085,493.38","923,727,400.01","944,905,410.77","947,893,471.05","960,351,694.83","1,060,449,634.97","1,046,532,498.33","1,065,136,612.58","1,094,468,556.71","1,122,704,498.77","1,116,704,341.90","1,159,788,097.69","1,202,239,471.94","1,240,211,902.48","1,261,646,314.76","1,336,464,273.71","1,365,302,246.69","1,416,047,803.96","1,413,799,711.59","1,420,030,082.70","1,574,741,458.66","1,601,568,851.19","1,645,440,209.77","1,669,893,960.02","1,720,261,493.45","1,763,340,196.67","1,747,114,363.62","1,734,696,495.91","1,775,073,393.52"
负债和所有者(或股东权益)合计,"208,281,321.40","194,347,172.56","261,210,221.06","881,393,333.44","885,304,521.42","908,085,493.38","923,727,400.01","944,905,410.77","947,893,471.05","960,351,694.83","1,060,449,634.97","1,046,532,498.33","1,065,136,612.58","1,094,468,556.71","1,122,704,498.77","1,116,704,341.90","1,159,788,097.69","1,202,239,471.94","1,240,211,902.48","1,261,646,314.76","1,336,464,273.71","1,365,302,246.69","1,416,047,803.96","1,413,799,711.59","1,420,030,082.70","1,574,741,458.66","1,601,568,851.19","1,645,440,209.77","1,669,893,960.02","1,720,261,493.45","1,763,340,196.67","1,747,114,363.62","1,734,696,495.91","1,775,073,393.52"
