科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"185,186,508.59","237,254,858.29","260,371,017.86","242,253,465.56","204,772,939.48","171,709,910.82","123,261,518.17","429,411,316.23","443,969,230.25","389,910,386.49","430,376,797.58","357,197,720.51","519,764,574.94","520,741,514.34","530,654,606.08","1,491,823,045.42","1,484,439,923.68","1,109,166,535.07","1,125,762,224.75","1,405,549,962.23","1,126,376,419.83","981,702,805.48","972,313,286.37","702,523,993.37","735,223,873.79","635,659,365.03","713,348,595.01","689,366,982.28","696,538,442.75","756,791,812.73","1,082,863,152.59","643,473,219.94","862,219,382.60","895,005,433.52","1,065,470,448.40","1,159,802,156.96","1,260,100,019.56","1,048,783,867.07","1,319,550,622.32","1,469,129,330.59","1,687,024,351.25","1,523,089,317.08","2,947,971,819.17","1,501,362,230.65"
短期借款,"35,000,000.00","55,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","422,866,831.22","437,000,000.00","376,564,660.00","310,000,000.00","202,973,779.59","372,943,589.01","365,004,642.14","353,091,155.43","329,004,939.40","328,688,966.66","206,264,070.07","243,068,356.22","492,939,637.40","561,684,140.00","749,958,720.00","721,141,800.00","450,909,418.90","701,581,781.21","740,770,788.51","843,270,796.83","772,942,919.99","810,338,687.01","1,739,653,301.48","1,884,706,920.42","989,321,409.98","1,134,386,610.18","960,246,175.26","813,528,410.00","646,051,374.88","603,642,378.33","544,144,407.55","315,048,320.00","298,730,452.00","300,403,219.00","473,615,544.00","518,767,038.02","607,406,088.92"
交易性金融资产,"4,969,742.14",,,,,,,"10,910,180.00","8,127,825.00","3,146,850.00","1,927,850.00","3,663,150.00","5,917,425.00",,"6,041,660.00","5,308,100.00",,"4,469,920.00","9,066,470.00","13,599,276.00","11,707,305.00","3,054,732.60","7,940,200.00","6,419,660.00","6,025,610.00","5,513,540.00","11,644,225.00","8,278,580.00","1,325,495.00","2,984,422.72","3,380,230.00",,"5,058,231.03","1,657,650.00","839,053.18","233,224.79","3,315,212.76","2,891,620.76","1,382,149.51","1,546,050.00","1,132,073.11","6,971,875.47","772,850.00","5,812,130.82"
交易性金融负债,,,,,,,,,,,"630,660.00","469,050.00","507,350.00","2,505,175.00",,,"1,594,190.00","11,200.00","27,348,125.00","841,475.00","90,975.00","928,800.00",,"1,600.00","1,646,850.00","5,582,550.00",,,"2,487,595.72","6,640.00","2,826,019.87","5,205,707.27","58,000.00","2,694,377.84","2,971,900.00","1,226,475.00","28,000.00","38,700.00",,"612,523.23","1,750.00","2,800.00","1,710,356.75","106,500.00"
应收票据,"46,381,310.30","114,943,825.13","145,460,954.61","77,802,044.07","36,405,428.86","61,806,890.96","92,636,956.02","242,916,221.84","197,282,319.09","264,610,538.03","291,506,516.53","436,328,017.15","288,962,204.56","476,819,472.88","752,113,753.16","805,715,773.09","833,759,789.94","1,013,500,433.29","1,085,982,731.29","763,261,883.55","605,411,603.41","715,338,663.80","748,233,712.39","718,415,083.32","715,739,363.93","1,055,969,477.12","1,199,365,679.58","1,206,590,838.02","1,294,801,339.89","1,488,665,971.18","1,537,759,049.59","1,265,248,814.44","1,210,634,434.24","1,300,352,621.95","1,405,511,989.69","1,235,058,812.00","925,206,896.46","1,000,299,327.01","1,245,068,441.61","1,250,926,101.21","1,309,843,949.98","1,506,105,717.13","1,884,885,882.96","1,984,932,895.65"
应付票据,"187,440,000.00","242,016,000.00","252,036,000.00","173,337,000.00","177,048,237.15","174,397,595.60","99,002,000.00","210,277,469.42","201,477,469.42","227,324,178.46","268,114,759.89","309,068,670.60","406,830,820.15","508,048,600.00","592,176,912.67","596,324,516.52","608,928,198.86","573,079,983.16","547,337,947.71","433,416,584.20","318,793,989.10","369,063,677.05","378,572,774.80","323,736,126.57","334,162,693.10","522,711,636.75","521,041,790.45","509,714,018.29","502,546,939.14","505,443,272.67","635,355,928.70","481,746,881.97","505,453,042.68","491,556,975.22","693,823,096.86","568,641,356.53","500,913,372.31","552,292,205.95","618,507,555.35","664,933,602.83","692,929,873.78","736,550,414.62","981,308,051.64","1,016,823,594.85"
应收账款,"272,908,356.86","264,346,670.24","174,701,481.45","160,852,935.92","236,913,337.33","221,982,290.11","145,866,634.46","364,433,160.43","386,969,406.85","412,581,842.70","411,929,222.52","463,500,026.87","507,098,326.82","635,612,299.66","520,459,396.05","509,242,747.26","569,833,403.96","718,682,245.61","539,990,723.16","469,217,337.89","586,945,161.12","765,505,884.31","674,079,638.89","706,583,622.45","964,753,699.44","1,095,493,920.38","851,243,683.98","944,215,263.55","1,095,439,719.80","1,352,910,618.68","1,078,856,144.22","931,576,293.43","1,013,118,006.56","1,207,214,414.81","1,146,767,716.45","1,084,310,732.11","1,236,495,990.35","1,401,983,054.81","1,269,783,117.05","1,160,095,440.13","1,298,207,039.59","1,556,446,814.54","1,592,877,026.19","1,631,738,035.08"
应付账款,"159,384,129.61","189,291,648.75","152,593,573.57","162,892,156.43","182,394,835.19","135,459,344.71","113,638,722.87","313,659,117.61","262,542,998.95","283,626,204.62","296,107,324.44","350,321,979.21","456,603,628.14","550,012,441.85","477,225,977.80","460,333,222.12","540,001,200.61","585,592,615.42","496,482,256.56","404,721,702.38","521,072,061.97","483,382,278.21","429,993,909.70","556,329,797.30","839,984,329.47","886,902,169.18","698,404,681.78","896,050,520.31","1,049,992,006.27","952,433,539.29","855,772,053.30","726,976,266.09","755,180,671.77","782,826,642.17","731,440,065.31","733,235,965.66","836,391,939.39","883,848,643.52","831,755,332.90","911,719,688.81","972,193,811.17","1,111,232,229.58","1,242,039,240.48","1,480,642,956.07"
预付款项,"1,325,829.46","5,119,732.53","4,797,814.54","6,038,808.39","1,422,440.58","5,996,925.93","3,762,328.30","29,538,757.84","19,864,379.80","7,096,089.63","6,551,619.41","21,578,783.37","122,607,589.79","39,552,947.14","52,210,365.59","83,834,133.49","119,917,884.72","108,948,721.53","154,833,676.29","268,652,673.71","240,535,051.02","243,982,428.83","206,525,919.79","21,310,974.01","35,695,922.58","36,192,366.32","24,936,073.13","45,050,698.97","44,006,062.30","28,108,323.30","34,484,574.54","17,483,812.73","21,920,296.11","23,563,940.97","31,961,851.66","23,229,162.21","23,362,472.68","23,680,130.89","30,701,928.72","37,810,011.06","43,390,359.63","41,334,130.83","59,693,592.23","53,900,037.53"
预收款项,"444,730.19","601,314.93","782,622.43","1,419,927.16","628,966.87","721,821.53","885,619.54","7,100,746.26","5,493,724.41","2,323,233.42","2,441,032.23","5,451,300.31","7,364,781.76","6,124,544.25","5,043,777.42","2,965,603.85","4,241,264.92","6,961,698.84","3,338,724.94","20,677,110.21","31,068,820.91","5,228,350.68","5,608,060.43","3,827,631.94","6,797,177.59","14,737,517.92","5,430,916.38","31,204,221.32","29,332,712.98","15,357,288.62","30,425,692.24","7,902,937.59","10,117,188.96","7,263,815.14","9,551,306.59","12,561,178.48","6,569,086.42","7,471,908.74","13,230,381.94","13,306,394.90","15,377,381.21","10,777,983.20","26,646,739.64","22,710,799.37"
