科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
盈余公积,"8,742,265.85","13,118,294.63","18,110,334.00","18,110,334.00","18,110,334.00","18,110,334.00","22,878,796.60","22,878,796.60","22,878,796.60","22,878,796.60","25,470,304.34","25,470,304.34","25,470,304.34","25,470,304.34","26,096,983.63","26,096,983.63","26,096,983.63","26,096,983.63","26,647,419.50","26,647,419.50"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,
未分配利润,"66,943,770.72","85,673,361.20","76,946,265.23","86,926,582.13","104,379,532.96","118,160,154.70","127,388,499.79","139,357,051.31","134,866,101.23","141,868,935.20","139,204,710.88","141,562,925.46","137,243,529.21","151,280,111.40","135,470,247.69","138,031,305.18","139,391,464.74","140,714,455.16","140,998,710.64","143,489,514.40"
长期待摊费用,,,,,,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,,,,,,"-25,786.79","-116,978.89","-287,113.34","-469,620.04","-775,402.64","-1,051,951.96"
递延所得税资产,"4,018,620.82","5,514,668.77","4,395,484.82","4,810,405.70","4,273,448.49","4,550,442.66","5,257,205.44","5,596,060.67","5,614,035.83","5,361,285.71","4,242,218.14","3,872,664.32","2,073,475.77","2,942,621.33","4,711,563.46","5,413,910.90","5,766,155.55","4,927,106.85","6,048,204.51","6,344,706.26"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,"63,641,801.63","22,082,181.51","29,847,110.85","1,491,481.88","979,906.41","5,996,530.76","6,491,157.44","6,584,657.44","6,672,200.00","7,188,970.00","55,641,972.55","76,248,202.55","88,154,912.55","112,968,783.75","37,986,578.30","45,548,601.99","50,962,171.50","34,898,103.60","7,977,813.68","4,344,946.43"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"475,366,358.05","478,999,333.66","473,357,935.99","462,921,275.37","452,114,105.97","444,951,345.14","453,087,940.63","441,121,275.75","435,995,760.48","423,487,175.67","460,579,036.27","469,786,795.05","470,238,486.72","499,490,449.82","535,897,632.86","534,335,468.21","528,779,788.84","535,098,899.12","520,529,749.07","511,814,589.80"
所有者权益(或股东权益)合计,"324,069,381.43","347,175,000.69","343,439,944.09","353,420,260.99","610,746,811.82","624,527,433.56","638,524,241.25","650,492,792.77","646,001,842.69","653,004,676.66","652,931,960.08","655,290,174.66","650,970,778.41","665,007,360.60","981,442,124.62","983,911,990.01","985,102,015.12","986,242,498.84","986,771,407.59","988,985,662.03"
资产总计,"905,075,637.50","967,657,210.89","1,046,581,814.06","995,053,220.33","963,530,302.14","1,010,101,333.12","1,060,906,232.63","1,019,782,973.72","1,109,986,796.03","1,083,809,564.41","1,073,739,153.95","1,088,425,503.28","1,068,193,940.15","1,143,859,940.51","1,380,239,168.98","1,384,492,564.73","1,398,910,232.80","1,426,948,704.85","1,389,845,152.69","1,433,110,758.26"
负债和所有者(或股东权益)合计,"905,075,637.50","967,657,210.89","1,046,581,814.06","995,053,220.33","963,530,302.14","1,010,101,333.12","1,060,906,232.63","1,019,782,973.72","1,109,986,796.03","1,083,809,564.41","1,073,739,153.95","1,088,425,503.28","1,068,193,940.15","1,143,859,940.51","1,380,239,168.98","1,384,492,564.73","1,398,910,232.80","1,426,948,704.85","1,389,845,152.69","1,433,110,758.26"
