科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"239,166,333.79","418,308,230.85","708,324,740.25","154,253,139.73","414,833,269.45","720,469,211.38","1,160,429,830.52","176,574,181.48","500,648,265.75","897,820,310.29","1,419,157,958.05","276,364,780.29","733,598,007.98","1,334,631,997.96","2,100,617,911.26","371,918,998.09","993,565,791.56","1,801,443,551.96","2,754,624,091.92","540,687,509.08","1,391,783,424.46","2,496,608,420.32","3,808,225,867.01","722,276,841.63","2,110,810,480.40","3,684,109,433.31","5,517,532,346.79","1,095,109,430.33","2,958,574,348.38","4,939,301,132.72","7,000,638,999.17","1,194,975,318.47","3,240,100,265.44","5,499,423,926.80","8,031,599,633.19","1,153,243,754.07"
取得子公司及其他营业单位支付的现金净额,,,,"27,969,301.01","27,969,301.01","27,969,301.01","27,969,301.01","35,616,000.00",,,,,,,,,,,,,,,,,"-39,987.81","-39,987.81","3,560,012.19",,,,"6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00",,
收到的税费返还,,,,,"140,685.50","140,685.50","140,685.50","127,937.34","177,920.51","312,948.07","306,163.35",,"407,999.43","698,244.04","698,244.04","71,491.03","71,491.03","409,918.42","409,918.42","76,271.12","76,271.12","520,618.49","520,618.49",,"14,524.65","28,377.55",,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,720.00,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"2,184,016.36","2,880,626.56","10,052,128.17","4,274,689.14","5,649,790.62","9,425,396.55","15,835,344.20","1,706,098.55","24,624,860.37","34,705,465.70","46,678,447.38","4,872,878.29","26,753,800.88","35,143,234.86","43,344,070.80","8,559,236.07","26,639,659.65","43,826,164.88","304,476,659.79","160,689,252.85","147,332,317.78","174,129,985.86","362,785,279.45","32,656,855.58","41,734,755.64","67,358,991.55","208,125,129.65","7,502,796.47","82,559,541.80","133,138,482.79","112,279,075.01","54,848,795.72","89,266,988.14","113,651,392.40","176,204,135.32","32,581,320.06"
投资活动现金流出小计,"18,093,130.15","34,393,728.66","20,098,476.61","43,276,072.39","71,334,093.99","97,437,091.72","113,011,528.27","58,210,236.15","103,002,059.10","137,805,835.76","307,000,683.45","56,868,006.69","100,763,853.14","171,706,435.68","239,938,334.46","22,946,401.55","138,116,828.18","242,754,854.21","614,899,136.06","455,532,791.01","579,118,353.65","727,873,494.96","1,376,287,861.79","490,840,390.60","847,384,643.70","1,340,929,671.67","2,600,719,918.23","318,383,942.00","1,428,127,563.46","2,832,962,490.92","4,106,316,866.42","949,807,043.98","1,940,741,367.23","2,968,406,659.81","3,694,046,307.31","1,214,583,184.52"
经营活动现金流入小计,"241,350,350.15","421,188,857.41","718,376,868.42","158,527,828.87","420,623,745.57","730,035,293.43","1,176,405,860.22","178,408,217.37","525,451,046.63","932,838,724.06","1,466,142,568.78","281,237,658.58","760,759,808.29","1,370,473,476.86","2,144,660,226.10","380,549,725.19","1,020,276,942.24","1,845,679,635.26","3,059,510,670.13","701,453,033.05","1,539,192,013.36","2,671,259,024.67","4,171,531,764.95","754,933,697.21","2,152,559,760.69","3,751,496,802.41","5,725,657,476.44","1,102,612,226.80","3,041,133,890.18","5,072,439,615.51","7,112,918,074.18","1,249,824,114.19","3,329,367,253.58","5,613,075,319.20","8,207,803,768.51","1,185,825,074.13"
投资活动产生的现金流量净额,"-18,093,130.15","-34,393,728.66","-19,516,652.95","-43,276,072.39","-71,330,880.31","-97,423,878.04","-112,999,767.58","-58,124,722.15","-100,220,583.33","-135,000,159.99","-304,155,887.17","-56,826,006.69","-100,608,493.14","-171,482,075.68","-239,743,036.79","-22,826,361.55","-137,996,788.18","-242,589,714.21","-442,896,496.06","-425,216,291.01","-549,116,853.65","-697,859,994.96","-790,333,259.19","-130,805,730.60","-385,197,955.92","-878,596,324.29","-1,789,495,959.42","417,190,228.44","-369,544,362.08","-811,322,931.90","-919,797,110.54","-101,638,579.18","-38,221,184.47","-428,350,034.98","-317,923,321.18","-520,277,613.66"
购买商品、接受劳务支付的现金,"148,909,495.44","265,365,244.18","422,426,212.61","125,574,840.07","283,571,966.72","470,707,464.81","762,378,027.39","118,985,553.40","302,252,630.95","549,410,354.34","862,361,815.90","180,133,278.43","435,203,811.05","793,489,857.06","1,238,446,679.49","221,139,437.91","511,269,642.72","940,889,611.57","1,426,021,696.65","313,865,260.40","716,809,338.87","1,268,920,012.16","1,910,290,359.59","411,062,079.05","1,003,949,802.01","1,780,260,075.46","2,688,811,347.37","690,522,520.65","1,576,080,014.71","2,462,735,532.40","3,519,886,679.93","763,460,409.73","1,605,322,382.09","2,928,301,111.89","4,194,093,364.63","877,280,656.90"
吸收投资收到的现金,,"25,298,038.50",,,"1,161,000,000.00","1,161,000,000.00","1,161,000,000.00",,"25,440,000.00","25,440,000.00","25,440,000.00","56,431,800.00","56,431,800.00","62,319,350.00","62,319,350.00",,"97,720,562.80","97,720,562.80","97,720,562.80",,,,,"14,700,000.00","14,700,000.00","1,114,199,972.75","1,114,199,972.75","40,000,000.00","40,000,000.00","61,000,000.00","101,000,000.00",,,"80,000,000.00","80,000,000.00",
